,Keyword,Tag,Search Volume,Category,Exam Tag,new_tag
4226,iim trichy ranking,IIM_Keywords,260,Ranking,,part_1
4227,iim udaipur executive mba,IIM_Keywords,110,Course,,part_1
4228,iim udaipur phd,IIM_Keywords,110,Course,,part_1
4229,iim visakhapatnam Cutoff,IIM_Keywords,480,Cut_Off,,part_1
4230,iim visakhapatnam fees,IIM_Keywords,480,Fees,,part_1
4231,iim visakhapatnam placement,IIM_Keywords,880,Placement,,part_1
4854,Top MTech Colleges in Bangalore,Listing,260,Listing_Page,,part_1
4855,Top BTech Colleges in Mumbai,Listing,170,Listing_Page,,part_1
4856,Top Medical Colleges In Himachal Pradesh,Listing,110,Listing_Page,,part_1
4857,Top BTech Colleges In Gujarat,Listing,110,Listing_Page,,part_1
4858,Top BTech Colleges In Karnataka,Listing,110,Listing_Page,,part_1
4859,Top MBA Colleges in India,Listing,27100,Listing_Page,,part_1
4860,Top Engineering Colleges in India,Listing,18100,Listing_Page,,part_1
4861,Top Medical Colleges in India,Listing,18100,Listing_Page,,part_1
4862,Top Engineering Colleges in Bangalore,Listing,12100,Listing_Page,,part_1
4863,Top MBA Colleges in Bangalore,Listing,6600,Listing_Page,,part_1
4864,Top Engineering Colleges in Pune,Listing,6600,Listing_Page,,part_1
4865,Top Engineering Colleges in Hyderabad,Listing,9900,Listing_Page,,part_1
4866,Top BBA Colleges in India,Listing,8100,Listing_Page,,part_1
4867,Top Law Colleges in India,Listing,8100,Listing_Page,,part_1
4868,Top Engineering Colleges in Karnataka,Listing,6600,Listing_Page,,part_1
4869,Top MBA Colleges in Mumbai,Listing,4400,Listing_Page,,part_1
4870,Top MBA Colleges in Pune,Listing,3600,Listing_Page,,part_1
4871,Top MBA Colleges in Hyderabad,Listing,3600,Listing_Page,,part_1
4872,Top Engineering Colleges in Mumbai,Listing,3600,Listing_Page,,part_1
4873,Top Engineering Colleges in Chennai,Listing,5400,Listing_Page,,part_1
4874,Top Hotel Management Colleges in India,Listing,2400,Listing_Page,,part_1
4875,Top Mba Colleges In Delhi,Listing,2400,Listing_Page,,part_1
4876,Top MCA Colleges in India,Listing,2900,Listing_Page,,part_1
4877,Top Management Colleges in India,Listing,1900,Listing_Page,,part_1
4878,Top Engineering Colleges in Telangana,Listing,2900,Listing_Page,,part_1
4879,Top Medical Colleges in Karnataka,Listing,2400,Listing_Page,,part_1
4880,Top Engineering Colleges in Kerala,Listing,1900,Listing_Page,,part_1
4881,Top MBA Colleges in Maharashtra,Listing,1900,Listing_Page,,part_1
4882,Top BBA Colleges in Bangalore,Listing,1600,Listing_Page,,part_1
4883,Top MBA Colleges in Kolkata,Listing,1300,Listing_Page,,part_1
4884,Top BBA Colleges in Hyderabad,Listing,1600,Listing_Page,,part_1
4885,Top Medical Colleges in Bangalore,Listing,1300,Listing_Page,,part_1
4886,Top MBA Colleges in Chennai,Listing,1300,Listing_Page,,part_1
4887,Top MBBS Colleges in India,Listing,1900,Listing_Page,,part_1
4888,Top BBA Colleges In Kolkata,Listing,1000,Listing_Page,,part_1
4889,Top Engineering Colleges In Bihar,Listing,590,Listing_Page,,part_1
4890,Top BBA Colleges In Indore,Listing,480,Listing_Page,,part_1
4891,Top Mba Colleges In Bhopal,Listing,390,Listing_Page,,part_1
4892,Top BTech Colleges In Jaipur,Listing,210,Listing_Page,,part_1
4893,Top Engineering Colleges in West Bengal,Listing,1300,Listing_Page,,part_1
4894,Top Engineering Colleges in Odisha,Listing,1000,Listing_Page,,part_1
4895,Top MBA Colleges in Kerala,Listing,1000,Listing_Page,,part_1
4896,Top BBA Colleges in Pune,Listing,1000,Listing_Page,,part_1
4897,Top Engineering Colleges in Gujarat,Listing,1300,Listing_Page,,part_1
4898,Top Engineering Colleges in Indore,Listing,1000,Listing_Page,,part_1
4899,Top Engineering Colleges in Nagpur,Listing,880,Listing_Page,,part_1
4900,Top Engineering Colleges in Rajasthan,Listing,880,Listing_Page,,part_1
4901,Top Engineering Colleges in Kolkata,Listing,880,Listing_Page,,part_1
4902,Top MBA Colleges in Indore,Listing,1000,Listing_Page,,part_1
4903,Top Medical Colleges in Mumbai,Listing,1000,Listing_Page,,part_1
4904,Top Engineering Colleges in Bhopal,Listing,1000,Listing_Page,,part_1
4905,Top MTech Colleges in India,Listing,1000,Listing_Page,,part_1
4906,Top Law Colleges in Bangalore,Listing,1000,Listing_Page,,part_1
4907,Top MCA Colleges in Bangalore,Listing,1300,Listing_Page,,part_1
4908,Top Engineering Colleges in Andhra Pradesh,Listing,1600,Listing_Page,,part_1
4909,Top LLB Colleges in India,Listing,1300,Listing_Page,,part_1
4910,Top MBA Colleges in Karnataka,Listing,1000,Listing_Page,,part_1
