,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
1302,Bow Valley College fees,4,https://collegedunia.com/canada/college/111-bow-valley-college-calgary,,,8,https://studyabroad.shiksha.com/canada/universities/bow-valley-college,47,https://news.careers360.com/bow-valley-college-start-healthcare-academic-pathway-chitkara-university,,,,,,,,,27,https://admission.buddy4study.com/course/canada-bow-valley-college-calgary-1637/under-graduate-diploma-pharmacy-technician-diploma-15400,13756,Study_Abroad,0,College,,Study_Abroad-College-LS
1303,Bow Valley College fees,4,https://collegedunia.com/canada/college/111-bow-valley-college-calgary,,,9,https://studyabroad.shiksha.com/canada/universities/bow-valley-college/courses,47,https://news.careers360.com/bow-valley-college-start-healthcare-academic-pathway-chitkara-university,,,,,,,,,27,https://admission.buddy4study.com/course/canada-bow-valley-college-calgary-1637/under-graduate-diploma-pharmacy-technician-diploma-15400,13756,Study_Abroad,0,College,,Study_Abroad-College-LS
1304,Bow Valley College fees,5,https://collegedunia.com/canada/college/111-bow-valley-college-calgary,,,7,https://studyabroad.shiksha.com/canada/universities/bow-valley-college,47,https://news.careers360.com/bow-valley-college-start-healthcare-academic-pathway-chitkara-university,,,,,,,,,27,https://admission.buddy4study.com/course/canada-bow-valley-college-calgary-1637/under-graduate-diploma-pharmacy-technician-diploma-15400,13756,Study_Abroad,0,College,,Study_Abroad-College-LS
1305,Bow Valley College fees,5,https://collegedunia.com/canada/college/111-bow-valley-college-calgary,,,8,https://studyabroad.shiksha.com/canada/universities/bow-valley-college,47,https://news.careers360.com/bow-valley-college-start-healthcare-academic-pathway-chitkara-university,,,,,,,,,27,https://admission.buddy4study.com/course/canada-bow-valley-college-calgary-1637/under-graduate-diploma-pharmacy-technician-diploma-15400,13756,Study_Abroad,0,College,,Study_Abroad-College-LS
1306,Bow Valley College fees,5,https://collegedunia.com/canada/college/111-bow-valley-college-calgary,,,9,https://studyabroad.shiksha.com/canada/universities/bow-valley-college/courses,47,https://news.careers360.com/bow-valley-college-start-healthcare-academic-pathway-chitkara-university,,,,,,,,,27,https://admission.buddy4study.com/course/canada-bow-valley-college-calgary-1637/under-graduate-diploma-pharmacy-technician-diploma-15400,13756,Study_Abroad,0,College,,Study_Abroad-College-LS
1307,Bow Valley College fees,6,https://collegedunia.com/canada/college/111-bow-valley-college-calgary/programs,,,7,https://studyabroad.shiksha.com/canada/universities/bow-valley-college,47,https://news.careers360.com/bow-valley-college-start-healthcare-academic-pathway-chitkara-university,,,,,,,,,27,https://admission.buddy4study.com/course/canada-bow-valley-college-calgary-1637/under-graduate-diploma-pharmacy-technician-diploma-15400,13756,Study_Abroad,0,College,,Study_Abroad-College-LS
1308,Bow Valley College fees,6,https://collegedunia.com/canada/college/111-bow-valley-college-calgary/programs,,,8,https://studyabroad.shiksha.com/canada/universities/bow-valley-college,47,https://news.careers360.com/bow-valley-college-start-healthcare-academic-pathway-chitkara-university,,,,,,,,,27,https://admission.buddy4study.com/course/canada-bow-valley-college-calgary-1637/under-graduate-diploma-pharmacy-technician-diploma-15400,13756,Study_Abroad,0,College,,Study_Abroad-College-LS
1309,Bow Valley College fees,6,https://collegedunia.com/canada/college/111-bow-valley-college-calgary/programs,,,9,https://studyabroad.shiksha.com/canada/universities/bow-valley-college/courses,47,https://news.careers360.com/bow-valley-college-start-healthcare-academic-pathway-chitkara-university,,,,,,,,,27,https://admission.buddy4study.com/course/canada-bow-valley-college-calgary-1637/under-graduate-diploma-pharmacy-technician-diploma-15400,13756,Study_Abroad,0,College,,Study_Abroad-College-LS
1310,Lambton College fees,1,"https://collegedunia.com/canada/college/259-lambton-college-sarnia#:~:text=%E2%80%8BAdmission%20to%20Lambton%20College,9.7%20lakh%20INR%20per%20annum.",,,6,https://studyabroad.shiksha.com/canada/universities/lambton-college,,,10,https://www.collegedekho.com/canada/lambton-college/,,,,,35,https://leverageedu.com/blog/lambton-college-requirements/,,,13757,Study_Abroad,0,College,,Study_Abroad-College-LS
1311,Conestoga College fees,6,https://collegedunia.com/canada/college/185-conestoga-college-kitchener,,,5,https://studyabroad.shiksha.com/canada/universities/conestoga-college,,,8,https://www.collegedekho.com/canada/conestoga-college/,,,,,,,,,13758,Study_Abroad,0,College,,Study_Abroad-College-LS
1312,Durham College fees,6,https://collegedunia.com/canada/college/192-durham-college-oshawa,,,5,https://studyabroad.shiksha.com/canada/universities/durham-college,,,10,https://www.collegedekho.com/canada/durham-college/,,,,,33,https://leverageedu.com/universities/durham-college,,,13759,Study_Abroad,0,College,,Study_Abroad-College-LS
1313,Durham College fees,7,https://collegedunia.com/canada/college/192-durham-college-oshawa,,,5,https://studyabroad.shiksha.com/canada/universities/durham-college,,,10,https://www.collegedekho.com/canada/durham-college/,,,,,33,https://leverageedu.com/universities/durham-college,,,13759,Study_Abroad,0,College,,Study_Abroad-College-LS
1314,Durham College fees,8,https://collegedunia.com/uk/college/833-durham-university-durham,,,5,https://studyabroad.shiksha.com/canada/universities/durham-college,,,10,https://www.collegedekho.com/canada/durham-college/,,,,,33,https://leverageedu.com/universities/durham-college,,,13759,Study_Abroad,0,College,,Study_Abroad-College-LS
1315,Georgian College fees,6,https://collegedunia.com/canada/college/197-georgian-college-barrie,,,5,https://studyabroad.shiksha.com/canada/universities/georgian-college,,,9,https://www.collegedekho.com/canada/georgian-college/,,,,,18,https://leverageedu.com/universities/georgian-college-barrie-Canada,,,13760,Study_Abroad,0,College,,Study_Abroad-College-LS
1316,Georgian College fees,7,https://collegedunia.com/canada/college/197-georgian-college-barrie,,,5,https://studyabroad.shiksha.com/canada/universities/georgian-college,,,9,https://www.collegedekho.com/canada/georgian-college/,,,,,18,https://leverageedu.com/universities/georgian-college-barrie-Canada,,,13760,Study_Abroad,0,College,,Study_Abroad-College-LS
1317,Georgian College fees,8,https://collegedunia.com/canada/college/197-georgian-college-barrie/admission,,,5,https://studyabroad.shiksha.com/canada/universities/georgian-college,,,9,https://www.collegedekho.com/canada/georgian-college/,,,,,18,https://leverageedu.com/universities/georgian-college-barrie-Canada,,,13760,Study_Abroad,0,College,,Study_Abroad-College-LS
1318,Fanshawe College fees,6,https://collegedunia.com/canada/college/193-fanshawe-college-london,,,5,https://studyabroad.shiksha.com/canada/universities/fanshawe-college-of-applied-arts-and-technology,,,10,https://www.collegedekho.com/canada/fanshawe-college/,,,,,,,35,https://admission.buddy4study.com/course/canada-fanshawe-college-london-1671/post-graduate-diploma-post-graduate-certificate-in-information-security-management-ism1-18218,13761,Study_Abroad,0,College,,Study_Abroad-College-LS
1319,Fanshawe College fees,7,https://collegedunia.com/canada/college/193-fanshawe-college-london,,,5,https://studyabroad.shiksha.com/canada/universities/fanshawe-college-of-applied-arts-and-technology,,,10,https://www.collegedekho.com/canada/fanshawe-college/,,,,,,,35,https://admission.buddy4study.com/course/canada-fanshawe-college-london-1671/post-graduate-diploma-post-graduate-certificate-in-information-security-management-ism1-18218,13761,Study_Abroad,0,College,,Study_Abroad-College-LS
1320,Fanshawe College fees,8,https://collegedunia.com/canada/college/193-fanshawe-college-london/programs,,,5,https://studyabroad.shiksha.com/canada/universities/fanshawe-college-of-applied-arts-and-technology,,,10,https://www.collegedekho.com/canada/fanshawe-college/,,,,,,,35,https://admission.buddy4study.com/course/canada-fanshawe-college-london-1671/post-graduate-diploma-post-graduate-certificate-in-information-security-management-ism1-18218,13761,Study_Abroad,0,College,,Study_Abroad-College-LS
1321,"University of Washington, Bothell fees",7,https://collegedunia.com/usa/college/1042-university-of-washington-bothell,,,9,https://studyabroad.shiksha.com/usa/universities/university-of-washington,,,,,,,,,,,,,13762,Study_Abroad,0,College,,Study_Abroad-College-LS
1322,S P Jain School of Global Management australia fees,8,https://collegedunia.com/australia/college/2384-s-p-jain-school-of-global-management-sydney,,,5,https://studyabroad.shiksha.com/australia/universities/sp-jain-school-of-global-management-sydney-campus,17,https://www.careers360.com/colleges/sp-jain-school-of-global-management-sydney,16,https://www.collegedekho.com/australia/sp-jain-school-of-global-management-sydney-campus/course-fees/,,,,,,,,,13763,Study_Abroad,0,College,,Study_Abroad-College-LS
1323,S P Jain School of Global Management australia fees,8,https://collegedunia.com/australia/college/2384-s-p-jain-school-of-global-management-sydney,,,6,https://studyabroad.shiksha.com/australia/universities/sp-jain-school-of-global-management-sydney-campus,17,https://www.careers360.com/colleges/sp-jain-school-of-global-management-sydney,16,https://www.collegedekho.com/australia/sp-jain-school-of-global-management-sydney-campus/course-fees/,,,,,,,,,13763,Study_Abroad,0,College,,Study_Abroad-College-LS
1324,S P Jain School of Global Management australia fees,8,https://collegedunia.com/australia/college/2384-s-p-jain-school-of-global-management-sydney,,,7,https://studyabroad.shiksha.com/singapore/universities/sp-jain-school-of-global-management,17,https://www.careers360.com/colleges/sp-jain-school-of-global-management-sydney,16,https://www.collegedekho.com/australia/sp-jain-school-of-global-management-sydney-campus/course-fees/,,,,,,,,,13763,Study_Abroad,0,College,,Study_Abroad-College-LS
1325,Kellogg School of Management fees,4,https://collegedunia.com/usa/college/2737-kellogg-school-of-management-evanston,,,3,https://studyabroad.shiksha.com/usa/universities/northwestern-university/one-year-mba,43,https://www.careers360.com/colleges/kellogg-school-of-management-northwestern-university-evanston/professional-certificate-in-digital-marketing-certification-course,,,,,,,47,https://leverageedu.com/blog/kellogg-careers/,,,13764,Study_Abroad,0,College,,Study_Abroad-College-LS
1326,Kellogg School of Management fees,4,https://collegedunia.com/usa/college/2737-kellogg-school-of-management-evanston,,,69,https://easyshiksha.com/Northwestern-University-(Kellogg)-Evanston--IL-95,43,https://www.careers360.com/colleges/kellogg-school-of-management-northwestern-university-evanston/professional-certificate-in-digital-marketing-certification-course,,,,,,,47,https://leverageedu.com/blog/kellogg-careers/,,,13764,Study_Abroad,0,College,,Study_Abroad-College-LS
1327,George Brown College fees,7,https://collegedunia.com/canada/college/196-george-brown-college-toronto,,,5,https://studyabroad.shiksha.com/canada/universities/george-brown-college,,,10,https://www.collegedekho.com/canada/george-brown-college/,,,,,,,,,13765,Study_Abroad,0,College,,Study_Abroad-College-LS
1328,George Brown College fees,8,https://collegedunia.com/canada/college/196-george-brown-college-toronto,,,5,https://studyabroad.shiksha.com/canada/universities/george-brown-college,,,10,https://www.collegedekho.com/canada/george-brown-college/,,,,,,,,,13765,Study_Abroad,0,College,,Study_Abroad-College-LS
1329,George Brown College fees,9,https://collegedunia.com/canada/college/196-george-brown-college-toronto/programs,,,5,https://studyabroad.shiksha.com/canada/universities/george-brown-college,,,10,https://www.collegedekho.com/canada/george-brown-college/,,,,,,,,,13765,Study_Abroad,0,College,,Study_Abroad-College-LS
1330,"Carnegie Mellon University, Adelaide fees",8,https://collegedunia.com/australia/college/2376-carnegie-mellon-university-adelaide,,,5,https://studyabroad.shiksha.com/australia/universities/carnegie-mellon-university,,,18,https://www.collegedekho.com/australia/carnegie-mellon-university-australia/,,,,,,,,,13766,Study_Abroad,0,College,,Study_Abroad-College-LS
1331,"Carnegie Mellon University, Adelaide fees",8,https://collegedunia.com/australia/college/2376-carnegie-mellon-university-adelaide,,,6,https://studyabroad.shiksha.com/australia/universities/carnegie-mellon-university,,,18,https://www.collegedekho.com/australia/carnegie-mellon-university-australia/,,,,,,,,,13766,Study_Abroad,0,College,,Study_Abroad-College-LS
1332,"Carnegie Mellon University, Adelaide fees",8,https://collegedunia.com/australia/college/2376-carnegie-mellon-university-adelaide,,,7,https://studyabroad.shiksha.com/australia/universities/carnegie-mellon-university/courses,,,18,https://www.collegedekho.com/australia/carnegie-mellon-university-australia/,,,,,,,,,13766,Study_Abroad,0,College,,Study_Abroad-College-LS
1333,"Carnegie Mellon University, Adelaide fees",9,https://collegedunia.com/australia/college/2376-carnegie-mellon-university-adelaide,,,5,https://studyabroad.shiksha.com/australia/universities/carnegie-mellon-university,,,18,https://www.collegedekho.com/australia/carnegie-mellon-university-australia/,,,,,,,,,13766,Study_Abroad,0,College,,Study_Abroad-College-LS
1334,"Carnegie Mellon University, Adelaide fees",9,https://collegedunia.com/australia/college/2376-carnegie-mellon-university-adelaide,,,6,https://studyabroad.shiksha.com/australia/universities/carnegie-mellon-university,,,18,https://www.collegedekho.com/australia/carnegie-mellon-university-australia/,,,,,,,,,13766,Study_Abroad,0,College,,Study_Abroad-College-LS
1335,"Carnegie Mellon University, Adelaide fees",9,https://collegedunia.com/australia/college/2376-carnegie-mellon-university-adelaide,,,7,https://studyabroad.shiksha.com/australia/universities/carnegie-mellon-university/courses,,,18,https://www.collegedekho.com/australia/carnegie-mellon-university-australia/,,,,,,,,,13766,Study_Abroad,0,College,,Study_Abroad-College-LS
1336,"Carnegie Mellon University, Adelaide fees",10,https://collegedunia.com/australia/college/2376-carnegie-mellon-university-adelaide/admission,,,5,https://studyabroad.shiksha.com/australia/universities/carnegie-mellon-university,,,18,https://www.collegedekho.com/australia/carnegie-mellon-university-australia/,,,,,,,,,13766,Study_Abroad,0,College,,Study_Abroad-College-LS
1337,"Carnegie Mellon University, Adelaide fees",10,https://collegedunia.com/australia/college/2376-carnegie-mellon-university-adelaide/admission,,,6,https://studyabroad.shiksha.com/australia/universities/carnegie-mellon-university,,,18,https://www.collegedekho.com/australia/carnegie-mellon-university-australia/,,,,,,,,,13766,Study_Abroad,0,College,,Study_Abroad-College-LS
1338,"Carnegie Mellon University, Adelaide fees",10,https://collegedunia.com/australia/college/2376-carnegie-mellon-university-adelaide/admission,,,7,https://studyabroad.shiksha.com/australia/universities/carnegie-mellon-university/courses,,,18,https://www.collegedekho.com/australia/carnegie-mellon-university-australia/,,,,,,,,,13766,Study_Abroad,0,College,,Study_Abroad-College-LS
1339,Yale School of Management fees,5,https://collegedunia.com/usa/college/2736-yale-school-of-management-new-haven,,,3,https://studyabroad.shiksha.com/usa/universities/yale-university/mba,25,https://www.careers360.com/colleges/yale-school-of-management-yale-university-new-haven/accelerated-management-program-certification-course,22,https://www.collegedekho.com/usa/yale-university/,,,,,80,https://leverageedu.com/blog/yale-silver-scholars-program/,73,https://admission.buddy4study.com/study-abroad/yale-university,13767,Study_Abroad,0,College,,Study_Abroad-College-LS
1340,Yale School of Management fees,6,https://collegedunia.com/usa/college/2736-yale-school-of-management-new-haven,,,3,https://studyabroad.shiksha.com/usa/universities/yale-university/mba,25,https://www.careers360.com/colleges/yale-school-of-management-yale-university-new-haven/accelerated-management-program-certification-course,22,https://www.collegedekho.com/usa/yale-university/,,,,,80,https://leverageedu.com/blog/yale-silver-scholars-program/,73,https://admission.buddy4study.com/study-abroad/yale-university,13767,Study_Abroad,0,College,,Study_Abroad-College-LS
1341,Yale School of Management fees,7,https://collegedunia.com/usa/college/1699-yale-university-new-haven/master-of-business-administration-mba-181264,,,3,https://studyabroad.shiksha.com/usa/universities/yale-university/mba,25,https://www.careers360.com/colleges/yale-school-of-management-yale-university-new-haven/accelerated-management-program-certification-course,22,https://www.collegedekho.com/usa/yale-university/,,,,,80,https://leverageedu.com/blog/yale-silver-scholars-program/,73,https://admission.buddy4study.com/study-abroad/yale-university,13767,Study_Abroad,0,College,,Study_Abroad-College-LS
1342,Siena College fees,5,https://collegedunia.com/usa/college/1568-siena-college-loudonville,,,1,https://www.shiksha.com/college/siena-college-of-professional-studies-kochi-76289,9,https://www.careers360.com/colleges/siena-college-of-professional-studies-edacochin,22,https://www.collegedekho.com/colleges/siena-college-of-professional-studies,,,,,,,,,13768,Study_Abroad,0,College,,Study_Abroad-College-LS
1343,Siena College fees,5,https://collegedunia.com/usa/college/1568-siena-college-loudonville,,,1,https://www.shiksha.com/college/siena-college-of-professional-studies-kochi-76289,9,https://www.careers360.com/colleges/siena-college-of-professional-studies-edacochin,23,https://www.collegedekho.com/colleges/siena-college-of-professional-studies,,,,,,,,,13768,Study_Abroad,0,College,,Study_Abroad-College-LS
1344,Siena College fees,5,https://collegedunia.com/usa/college/1568-siena-college-loudonville,,,1,https://www.shiksha.com/college/siena-college-of-professional-studies-kochi-76289,9,https://www.careers360.com/colleges/siena-college-of-professional-studies-edacochin,24,https://www.collegedekho.com/colleges/courses-siena-college-of-professional-studies,,,,,,,,,13768,Study_Abroad,0,College,,Study_Abroad-College-LS
1345,Centennial College fees,6,https://collegedunia.com/canada/college/113-centennial-college-toronto,,,5,https://studyabroad.shiksha.com/canada/universities/centennial-college,,,9,https://www.collegedekho.com/canada/centennial-college/,,,,,19,https://leverageedu.com/universities/centennial-college,,,13769,Study_Abroad,0,College,,Study_Abroad-College-LS
1346,Rotman School of Management fees,7,https://collegedunia.com/canada/college/407-rotman-school-of-management-toronto,,,6,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/full-time-mba,37,https://www.careers360.com/colleges/rotman-school-of-management-university-of-toronto-toronto/advanced-data-science-certificate-program-certification-course,,,,,47,https://www.embibe.com/exams/mba-in-canada/,,,,,13770,Study_Abroad,0,College,,Study_Abroad-College-LS
1347,Rotman School of Management fees,8,https://collegedunia.com/canada/college/407-rotman-school-of-management-toronto,,,6,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/full-time-mba,37,https://www.careers360.com/colleges/rotman-school-of-management-university-of-toronto-toronto/advanced-data-science-certificate-program-certification-course,,,,,47,https://www.embibe.com/exams/mba-in-canada/,,,,,13770,Study_Abroad,0,College,,Study_Abroad-College-LS
1348,Rotman School of Management fees,9,https://collegedunia.com/canada/college/407-rotman-school-of-management-toronto/reviews,,,6,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/full-time-mba,37,https://www.careers360.com/colleges/rotman-school-of-management-university-of-toronto-toronto/advanced-data-science-certificate-program-certification-course,,,,,47,https://www.embibe.com/exams/mba-in-canada/,,,,,13770,Study_Abroad,0,College,,Study_Abroad-College-LS
1349,Langara College fees,6,https://collegedunia.com/canada/college/566-langara-college-vancouver,,,5,https://studyabroad.shiksha.com/canada/universities/langara-college,,,11,https://www.collegedekho.com/canada/langara-college/,,,,,24,https://leverageedu.com/universities/langara-college,,,13771,Study_Abroad,0,College,,Study_Abroad-College-LS
1350,Imperial College London fees,7,https://collegedunia.com/uk/college/835-imperial-college-london-london,,,6,https://studyabroad.shiksha.com/uk/universities/imperial-college,,,19,https://www.collegedekho.com/united-kingdom/imperial-college-london/,,,,,36,https://leverageedu.com/blog/mbbs-in-the-uk/,,,13772,Study_Abroad,0,College,,Study_Abroad-College-LS
1351,London Business School fees,8,https://collegedunia.com/uk/college/837-london-business-school-london,,,5,https://studyabroad.shiksha.com/uk/universities/london-business-school1,,,,,,,,,48,https://leverageedu.com/universities/london-business-school,,,13773,Study_Abroad,0,College,,Study_Abroad-College-LS
1352,London Business School fees,8,https://collegedunia.com/uk/college/837-london-business-school-london,,,6,https://studyabroad.shiksha.com/uk/universities/london-business-school1,,,,,,,,,48,https://leverageedu.com/universities/london-business-school,,,13773,Study_Abroad,0,College,,Study_Abroad-College-LS
1353,London Business School fees,8,https://collegedunia.com/uk/college/837-london-business-school-london,,,7,https://studyabroad.shiksha.com/uk/universities/london-business-school1/mba,,,,,,,,,48,https://leverageedu.com/universities/london-business-school,,,13773,Study_Abroad,0,College,,Study_Abroad-College-LS
1354,Blue Mountains International Hotel Management School fees,3,https://collegedunia.com/australia/college/2372-blue-mountains-international-hotel-management-school-sydney,,,1,https://studyabroad.shiksha.com/australia/universities/blue-mountains-international-hotel-management-school,,,4,https://www.collegedekho.com/australia/blue-mountains-international-hotel-management-school/,,,,,80,https://leverageedu.com/blog/hotel-management-colleges-in-australia/,,,13774,Study_Abroad,0,College,,Study_Abroad-College-LS
1355,Blue Mountains International Hotel Management School fees,3,https://collegedunia.com/australia/college/2372-blue-mountains-international-hotel-management-school-sydney,,,2,https://studyabroad.shiksha.com/australia/universities/blue-mountains-international-hotel-management-school,,,4,https://www.collegedekho.com/australia/blue-mountains-international-hotel-management-school/,,,,,80,https://leverageedu.com/blog/hotel-management-colleges-in-australia/,,,13774,Study_Abroad,0,College,,Study_Abroad-College-LS
1356,Trinity College Dublin fees,7,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin,,,6,https://studyabroad.shiksha.com/ireland/universities/trinity-college,,,28,https://www.collegedekho.com/ireland/trinity-college-dublin-the-university-of-dublin/,,,,,54,https://leverageedu.com/blog/trinity-college-dublin/,57,https://admission.buddy4study.com/study-abroad/top-universities-in-ireland,13775,Study_Abroad,0,College,,Study_Abroad-College-LS
1357,Stockholm School of Economics fees,4,https://collegedunia.com/sweden/college/777-stockholm-school-of-economics-stockholm,,,5,https://studyabroad.shiksha.com/sweden/universities/stockholm-university,,,,,,,,,102,https://leverageedu.com/blog/mba-in-sweden/,41,https://www.buddy4study.com/scholarship/stockholm-school-of-economics-mba-scholarship-2017,13776,Study_Abroad,0,College,,Study_Abroad-College-LS
1358,Iona College fees,9,https://collegedunia.com/usa/college/1708-iona-college-new-rochelle,,,,,,,,,,,,,,,,,13777,Study_Abroad,0,College,,Study_Abroad-College-LS
1359,Springfield College fees,6,https://collegedunia.com/usa/college/2059-springfield-college-springfield,,,5,https://studyabroad.shiksha.com/usa/universities/springfield-college,,,13,https://www.collegedekho.com/usa/springfield-college/,,,,,,,,,13778,Study_Abroad,0,College,,Study_Abroad-College-LS
1360,Algonquin College fees,9,https://collegedunia.com/canada/college/110-algonquin-college-ottawa,,,6,https://studyabroad.shiksha.com/canada/universities/algonquin-college,,,13,https://www.collegedekho.com/canada/algonquin-college/,,,,,,,,,13779,Study_Abroad,0,College,,Study_Abroad-College-LS
1361,Algonquin College fees,9,https://collegedunia.com/canada/college/110-algonquin-college-ottawa,,,7,https://studyabroad.shiksha.com/canada/universities/algonquin-college,,,13,https://www.collegedekho.com/canada/algonquin-college/,,,,,,,,,13779,Study_Abroad,0,College,,Study_Abroad-College-LS
1362,Algonquin College fees,9,https://collegedunia.com/canada/college/110-algonquin-college-ottawa,,,8,https://studyabroad.shiksha.com/canada/universities/algonquin-college/courses,,,13,https://www.collegedekho.com/canada/algonquin-college/,,,,,,,,,13779,Study_Abroad,0,College,,Study_Abroad-College-LS
1363,Algonquin College fees,10,https://collegedunia.com/canada/college/110-algonquin-college-ottawa,,,6,https://studyabroad.shiksha.com/canada/universities/algonquin-college,,,13,https://www.collegedekho.com/canada/algonquin-college/,,,,,,,,,13779,Study_Abroad,0,College,,Study_Abroad-College-LS
1364,Algonquin College fees,10,https://collegedunia.com/canada/college/110-algonquin-college-ottawa,,,7,https://studyabroad.shiksha.com/canada/universities/algonquin-college,,,13,https://www.collegedekho.com/canada/algonquin-college/,,,,,,,,,13779,Study_Abroad,0,College,,Study_Abroad-College-LS
1365,Algonquin College fees,10,https://collegedunia.com/canada/college/110-algonquin-college-ottawa,,,8,https://studyabroad.shiksha.com/canada/universities/algonquin-college/courses,,,13,https://www.collegedekho.com/canada/algonquin-college/,,,,,,,,,13779,Study_Abroad,0,College,,Study_Abroad-College-LS
1366,Algonquin College fees,11,https://collegedunia.com/canada/college/110-algonquin-college-ottawa/programs,,,6,https://studyabroad.shiksha.com/canada/universities/algonquin-college,,,13,https://www.collegedekho.com/canada/algonquin-college/,,,,,,,,,13779,Study_Abroad,0,College,,Study_Abroad-College-LS
1367,Algonquin College fees,11,https://collegedunia.com/canada/college/110-algonquin-college-ottawa/programs,,,7,https://studyabroad.shiksha.com/canada/universities/algonquin-college,,,13,https://www.collegedekho.com/canada/algonquin-college/,,,,,,,,,13779,Study_Abroad,0,College,,Study_Abroad-College-LS
1368,Algonquin College fees,11,https://collegedunia.com/canada/college/110-algonquin-college-ottawa/programs,,,8,https://studyabroad.shiksha.com/canada/universities/algonquin-college/courses,,,13,https://www.collegedekho.com/canada/algonquin-college/,,,,,,,,,13779,Study_Abroad,0,College,,Study_Abroad-College-LS
1369,Frankfurt School of Finance & Management fees,19,https://collegedunia.com/germany/college/2328-frankfurt-school-of-finance--management-frankfurt-am-main,,,4,https://studyabroad.shiksha.com/germany/universities/frankfurt-school-of-finance-management,,,,,,,,,,,,,13780,Study_Abroad,0,College,,Study_Abroad-College-LS
1370,Harvard Business School fees,10,https://collegedunia.com/usa/college/1090-harvard-university-cambridge/master-of-business-administration-mba-179786,,,2,https://studyabroad.shiksha.com/usa/universities/harvard-university/mba,87,https://www.careers360.com/university/harvard-university-cambridge/design-thinking-leader-certification-course,,,,,,,,,,,13781,Study_Abroad,0,College,,Study_Abroad-College-LS
1371,University College Dublin fees,5,https://collegedunia.com/ireland/college/724-university-college-dublin-belfield,,,4,https://studyabroad.shiksha.com/ireland/universities/university-college-dublin,,,23,https://www.collegedekho.com/ireland/university-college-dublin/course-fees/,,,,,71,https://leverageedu.com/blog/cost-of-studying-in-ireland/,,,13782,Study_Abroad,0,College,,Study_Abroad-College-LS
1372,"California State University, Chico fees",6,https://collegedunia.com/usa/college/1149-california-state-university-chico,,,5,https://studyabroad.shiksha.com/usa/universities/california-state-university-chico-campus,,,9,https://www.collegedekho.com/usa/california-state-university-chico-campus/,,,,,,,,,13783,Study_Abroad,0,College,,Study_Abroad-College-LS
1373,Royal College of Surgeons - Ireland fees,5,https://collegedunia.com/ireland/college/728-royal-college-of-surgeons---ireland-dublin,,,4,https://studyabroad.shiksha.com/ireland/universities/royal-college-of-surgeons-in-ireland-rcsi,,,,,,,,,84,https://leverageedu.com/blog/cost-of-studying-in-ireland/,,,13784,Study_Abroad,0,College,,Study_Abroad-College-LS
1374,Seneca college Fees,10,https://collegedunia.com/canada/college/280-seneca-college-newnham-campus-north-york,,,6,https://studyabroad.shiksha.com/canada/universities/seneca-college-of-applied-arts-and-technology,,,11,https://www.collegedekho.com/canada/seneca-college-of-applied-arts-and-technology/,,,,,,,,,13785,Study_Abroad,0,College,,Study_Abroad-College-LS
1375,Seneca college Fees,10,https://collegedunia.com/canada/college/280-seneca-college-newnham-campus-north-york,,,7,https://studyabroad.shiksha.com/canada/universities/seneca-college-of-applied-arts-and-technology,,,11,https://www.collegedekho.com/canada/seneca-college-of-applied-arts-and-technology/,,,,,,,,,13785,Study_Abroad,0,College,,Study_Abroad-College-LS
1376,Seneca college Fees,10,https://collegedunia.com/canada/college/280-seneca-college-newnham-campus-north-york,,,8,https://studyabroad.shiksha.com/canada/universities/seneca-college-of-applied-arts-and-technology/diploma-in-international-business,,,11,https://www.collegedekho.com/canada/seneca-college-of-applied-arts-and-technology/,,,,,,,,,13785,Study_Abroad,0,College,,Study_Abroad-College-LS
1377,Selkirk College fees,9,https://collegedunia.com/canada/college/587-selkirk-college-castlegar,,,6,https://studyabroad.shiksha.com/canada/universities/selkirk-college,,,13,https://www.collegedekho.com/canada/selkirk-college/,,,,,63,https://leverageedu.com/blog/community-colleges-in-canada/,,,13786,Study_Abroad,0,College,,Study_Abroad-College-LS
1378,Selkirk College fees,9,https://collegedunia.com/canada/college/587-selkirk-college-castlegar,,,7,https://studyabroad.shiksha.com/canada/universities/selkirk-college,,,13,https://www.collegedekho.com/canada/selkirk-college/,,,,,63,https://leverageedu.com/blog/community-colleges-in-canada/,,,13786,Study_Abroad,0,College,,Study_Abroad-College-LS
1379,Selkirk College fees,9,https://collegedunia.com/canada/college/587-selkirk-college-castlegar,,,8,https://studyabroad.shiksha.com/canada/universities/selkirk-college/admissions,,,13,https://www.collegedekho.com/canada/selkirk-college/,,,,,63,https://leverageedu.com/blog/community-colleges-in-canada/,,,13786,Study_Abroad,0,College,,Study_Abroad-College-LS
