,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
882,harvard kennedy school master of public administration,23,https://collegedunia.com/usa/college/1090-harvard-university-cambridge/master-of-public-administration-mpa-182036,,,17,https://studyabroad.shiksha.com/usa/universities/harvard-university/master-in-public-administration-in-international-development-mpa-id,,,,,,,,,,,,,,,16860,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
883,harvard kennedy school master of public policy,20,https://collegedunia.com/usa/college/1090-harvard-university-cambridge/master-of-public-policy-mpp-182034,,,11,https://studyabroad.shiksha.com/usa/universities/harvard-university/master-in-public-policy,,,,,,,,,,,,,,,16861,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
884,harvard law school master of laws,11,https://collegedunia.com/usa/college/1090-harvard-university-cambridge/master-of-law-llm-189139,,,13,https://studyabroad.shiksha.com/usa/universities/harvard-university/master-of-laws,,,,,,,,,,,,,,,16862,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
885,harvard university bachelor of computer science,5,https://collegedunia.com/usa/college/1090-harvard-university-cambridge/bachelor-of-arts-ba-computer-science-181881,,,4,https://studyabroad.shiksha.com/usa/universities/harvard-university/bachelors-in-computer-science,,,33,https://www.collegedekho.com/usa/harvard-university/course-fees/,,,,,,,39,https://leverageedu.com/blog/harvards-5-new-free-online-courses-for-programmers/,,,16863,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
886,harvard university master of architecture,12,https://collegedunia.com/usa/college/1090-harvard-university-cambridge/master-of-architecture-march-181813,,,7,https://studyabroad.shiksha.com/usa/universities/harvard-university/master-in-architecture-i-march-i,,,,,,,,,,,,,,,16864,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
887,harvard university master of data science,7,https://collegedunia.com/usa/college/1090-harvard-university-cambridge/master-of-science-msc-data-science-181896,,,8,https://studyabroad.shiksha.com/usa/universities/harvard-university/master-of-science-in-data-science,,,,,,,,,,,83,https://leverageedu.com/blog/ms-in-data-science-in-usa/,,,16865,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
888,hec montreal master of finance,13,https://collegedunia.com/canada/college/71-university-of-montreal-montreal/master-of-science-msc-finance-203231,,,7,https://studyabroad.shiksha.com/canada/universities/hec-montreal/msc-in-finance,,,36,https://www.collegedekho.com/canada/hec-montreal/course-fees/,,,,,,,,,,,16866,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
889,hertie school of governance master of public policy,39,https://collegedunia.com/germany/college/2414-hertie-school-of-governance-berlin/admission,,,,,,,,,,,,,,,,,,,16867,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
890,hku bachelor of arts,14,https://collegedunia.com/hong-kong/college/720-the-university-of-hong-kong-pokfulam/bachelor-of-arts-ba-143678,,,9,https://studyabroad.shiksha.com/hong-kong/universities/the-university-of-hong-kong/bachelor-of-arts-ba,,,,,,,,,,,,,,,16868,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
891,hku bachelor of economics and finance,33,https://collegedunia.com/hong-kong/college/720-the-university-of-hong-kong-pokfulam/programs?degree_type=Bachelor,,,11,https://studyabroad.shiksha.com/hong-kong/universities/hong-kong-university-of-science-and-technology/bsc-in-economics-and-finance,,,,,,,,,,,,,,,16869,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
892,hku master of architecture,9,https://collegedunia.com/hong-kong/college/720-the-university-of-hong-kong-pokfulam/master-of-architecture-march-143716,,,57,https://studyabroad.shiksha.com/hong-kong/universities/the-university-of-hong-kong,42,https://www.careers360.com/courses-certifications/moodys-analytics-courses-list-org,,,,,,,,,,,,,16871,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
893,hku master of computer science,7,https://collegedunia.com/hong-kong/college/720-the-university-of-hong-kong-pokfulam/master-of-science-msc-computer-science-143783,,,13,https://studyabroad.shiksha.com/hong-kong/universities/the-university-of-hong-kong/bachelor-of-engineering-computer-science,,,,,,,,,,,,,,,16872,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
894,hku master of data science,12,https://collegedunia.com/hong-kong/college/720-the-university-of-hong-kong-pokfulam/master-data-science-211431,,,,,50,https://www.careers360.com/courses-certifications/ictrd-courses-list-org,,,,,,,,,,,,,16873,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
895,hku master of economics,13,https://collegedunia.com/hong-kong/college/720-the-university-of-hong-kong-pokfulam/master-economics-143725,,,20,https://studyabroad.shiksha.com/hong-kong/universities/hong-kong-university-of-science-and-technology/msc-in-economics,66,https://www.careers360.com/courses-certifications/ictrd-courses-list-org,,,,,,,,,,,,,16874,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
896,hku master of education,33,https://collegedunia.com/hong-kong/college/720-the-university-of-hong-kong-pokfulam/master-of-education-med-143761,,,45,https://studyabroad.shiksha.com/hong-kong/universities/the-university-of-hong-kong,,,,,,,,,,,,,,,16875,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
897,hku master of finance,16,https://collegedunia.com/hong-kong/college/720-the-university-of-hong-kong-pokfulam/master-of-finance-mfin-143728,,,11,https://studyabroad.shiksha.com/hong-kong/universities/the-university-of-hong-kong/master-of-finance,,,,,,,,,,,,,,,16876,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
898,hku master of social work,22,https://collegedunia.com/hong-kong/college/720-the-university-of-hong-kong-pokfulam/master-of-social-work-msw-143749,,,,,,,,,,,,,,,,,,,16877,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
899,hku master of statistics,20,https://collegedunia.com/hong-kong/college/720-the-university-of-hong-kong-pokfulam/master-statistics-143800,,,32,https://studyabroad.shiksha.com/hong-kong/universities/hong-kong-university-of-science-and-technology/msc-business-analytics,,,,,,,,,,,,,,,16878,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
900,hult international business school bachelor of business administration,22,https://collegedunia.com/usa/college/1088-hult-international-business-school-cambridge,,,6,https://studyabroad.shiksha.com/uk/universities/hult-international-business-school/bachelor-of-business-administration,,,,,,,,,,,,,,,16879,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
901,hult international business school master of international business,26,https://collegedunia.com/usa/college/1088-hult-international-business-school-cambridge,,,9,https://studyabroad.shiksha.com/usa/universities/hult-international-business-school/master-of-international-business,,,,,,,,,,,,,,,16880,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
902,hult international business school master of international business,26,https://collegedunia.com/usa/college/1088-hult-international-business-school-cambridge,,,10,https://studyabroad.shiksha.com/usa/universities/hult-international-business-school/master-of-international-business,,,,,,,,,,,,,,,16880,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
903,hult international business school master of international business,26,https://collegedunia.com/usa/college/1088-hult-international-business-school-cambridge,,,11,https://studyabroad.shiksha.com/usa/universities/hult-international-business-school,,,,,,,,,,,,,,,16880,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
904,humber college bachelor of music,25,https://collegedunia.com/canada/college/114-humber-college-toronto,,,33,https://studyabroad.shiksha.com/canada/universities/humber-college/admissions,,,,,,,,,,,,,,,16881,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
905,humber college bachelor of nursing,9,https://collegedunia.com/canada/college/114-humber-college-toronto/bachelor-of-nursing-bn-12996,,,6,https://studyabroad.shiksha.com/canada/universities/humber-college/bachelor-of-nursing,,,,,,,,,,,58,https://leverageedu.com/blog/pu/humber-college-courses/,,,16882,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
906,illinois institute of technology master of architecture,10,https://collegedunia.com/usa/college/1130-illinois-institute-of-technology-chicago/master-of-architecture-march-74414,,,3,https://studyabroad.shiksha.com/usa/universities/illinois-institute-technology/master-of-architecture,,,35,https://www.collegedekho.com/usa/illinois-institute-of-technology/,,,,,,,,,,,16883,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
907,illinois institute of technology master of data science,13,https://collegedunia.com/usa/college/1130-illinois-institute-of-technology-chicago/master-of-advanced-studies-data-science-74544,,,4,https://studyabroad.shiksha.com/usa/universities/illinois-institute-technology/master-of-data-science,,,60,https://www.collegedekho.com/study-abroad/articles/application-deadlines-for-ms-courses-in-usa/,,,,,,,,,,,16884,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
908,illinois institute of technology master of information technology and management,23,https://collegedunia.com/usa/college/1130-illinois-institute-of-technology-chicago/master-of-advanced-studies-information-technology-and-management-74861,,,4,https://studyabroad.shiksha.com/usa/universities/illinois-institute-technology/master-of-information-technology-and-management,,,30,https://www.collegedekho.com/usa/illinois-institute-of-technology/,,,,,,,,,,,16885,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
909,imperial college london master of business analytics,6,https://collegedunia.com/uk/college/835-imperial-college-london-london/master-of-science-msc-business-analytics-185272,,,4,https://studyabroad.shiksha.com/uk/universities/imperial-college/msc-business-analytics,28,https://www.careers360.com/colleges/imperial-college-business-school-imperial-college-london/business-analytics-from-data-decisions-certification-course,,,,,,,,,,,,,16886,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
910,imperial college london master of computer science,22,https://collegedunia.com/uk/article/masters-in-computer-science-in-uk-complete-guide-for-international-students,,,11,https://studyabroad.shiksha.com/uk/universities/imperial-college/msc-in-advanced-computing,,,,,,,,,,,,,,,16887,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
911,imperial college london master of data science,17,https://collegedunia.com/uk/college/835-imperial-college-london-london/master-of-science-msc-health-data-analytics-and-machine-learning-163498,,,11,https://studyabroad.shiksha.com/uk/universities/imperial-college-london/msc-statistics-data-science,16,https://www.careers360.com/university/imperial-college-london/master-of-machine-learning-and-data-science-online-course-odgc,,,,,,,,,,,37,https://admission.buddy4study.com/study-abroad/study-data-science-in-uk,16888,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
912,imperial college london master of finance,14,https://collegedunia.com/uk/college/835-imperial-college-london-london/master-of-science-msc-finance-185194,,,8,https://studyabroad.shiksha.com/uk/universities/imperial-college/msc-finance,,,,,,,,,,,,,,,16889,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
913,imperial college london master of finance,14,https://collegedunia.com/uk/college/835-imperial-college-london-london/master-of-science-msc-finance-185194,,,9,https://studyabroad.shiksha.com/uk/universities/imperial-college/msc-finance,,,,,,,,,,,,,,,16889,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
914,imperial college london master of finance,14,https://collegedunia.com/uk/college/835-imperial-college-london-london/master-of-science-msc-finance-185194,,,10,https://studyabroad.shiksha.com/uk/universities/imperial-college-london/msc-finance-and-accounting,,,,,,,,,,,,,,,16889,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
915,imperial college london master of machine learning and data science,18,https://collegedunia.com/uk/college/835-imperial-college-london-london/master-of-science-msc-health-data-analytics-and-machine-learning-163498,,,21,https://studyabroad.shiksha.com/uk/universities/imperial-college/msc-in-computing-machine-learning,10,https://www.careers360.com/university/imperial-college-london/master-of-machine-learning-and-data-science-online-course-odgc,,,,,,,,,64,https://leverageedu.com/blog/best-engineering-courses-for-future/,,,16890,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
916,imperial college london master of public health,10,https://collegedunia.com/uk/college/835-imperial-college-london-london/master-of-public-health-mph-163346,,,15,https://studyabroad.shiksha.com/uk/universities/imperial-college-london/master-of-public-health-mph,14,https://www.careers360.com/university/imperial-college-london/global-master-of-public-health-online-course-odgc,,,,,,,,,38,https://leverageedu.com/blog/masters-in-public-health-in-uk/,,,16891,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
917,indiana university bachelor of science in business,29,https://collegedunia.com/usa/college/1008-indiana-university-bloomington,,,18,https://studyabroad.shiksha.com/usa/universities/indiana-university/bachelor-of-science-in-business-and-master-of-business-administration,,,,,,,,,,,,,,,16892,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
918,iowa state university master of business analytics,17,https://collegedunia.com/usa/college/906-iowa-state-university-ames/master-of-science-msc-business-analytics-211433,,,42,https://studyabroad.shiksha.com/usa/universities/iowa-state-university,,,,,,,,,,,,,,,16893,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
919,james cook university bachelor of dental surgery,23,https://collegedunia.com/australia/college/624-james-cook-university-townsville/bachelor-dental-surgery-142062,,,37,https://studyabroad.shiksha.com/australia/universities/james-cook-university,,,,,,,,,,,,,,,16894,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
920,james cook university bachelor of information technology,16,https://collegedunia.com/australia/college/624-james-cook-university-townsville/bachelor-of-information-technology-bit-182366,,,6,https://studyabroad.shiksha.com/australia/universities/james-cook-university-australia/bachelor-of-information-technology,,,,,,,,,,,,,,,16895,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
921,james cook university bachelor of information technology,16,https://collegedunia.com/australia/college/624-james-cook-university-townsville/bachelor-of-information-technology-bit-182366,,,7,https://studyabroad.shiksha.com/australia/universities/james-cook-university-australia/bachelor-of-information-technology,,,,,,,,,,,,,,,16895,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
922,james cook university bachelor of information technology,16,https://collegedunia.com/australia/college/624-james-cook-university-townsville/bachelor-of-information-technology-bit-182366,,,8,https://studyabroad.shiksha.com/singapore/universities/james-cook-university/bachelor-of-information-technology-interactive-technologies-and-games-design,,,,,,,,,,,,,,,16895,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
923,james cook university bachelor of nursing,21,https://collegedunia.com/australia/college/624-james-cook-university-townsville/bachelor-nursing-science-142073,,,7,https://studyabroad.shiksha.com/australia/universities/james-cook-university/bachelor-of-nursing-science,,,,,,,,,,,,,,,16896,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
924,james cook university master of data science,19,https://collegedunia.com/australia/college/624-james-cook-university-townsville/master-data-science-142155,,,41,https://studyabroad.shiksha.com/australia/universities/university-of-south-australia/master-of-data-science,,,,,,,,,,,,,31,https://admission.buddy4study.com/course/australia-james-cook-university-townsville-1287/masters-degree-master-of-data-science-jcuonline-part-time-13786,16897,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
925,james cook university master of information technology,20,https://collegedunia.com/australia/college/624-james-cook-university-townsville/master-of-information-technology-mit-142152,,,7,https://studyabroad.shiksha.com/australia/universities/james-cook-university/master-of-information-technology-computing-and-networking,,,,,,,,,,,,,,,16898,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
926,james cook university master of information technology,20,https://collegedunia.com/australia/college/624-james-cook-university-townsville/master-of-information-technology-mit-142152,,,8,https://studyabroad.shiksha.com/australia/universities/james-cook-university/master-of-information-technology-computing-and-networking,,,,,,,,,,,,,,,16898,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
927,james cook university master of information technology,20,https://collegedunia.com/australia/college/624-james-cook-university-townsville/master-of-information-technology-mit-142152,,,9,https://studyabroad.shiksha.com/australia/universities/james-cook-university-brisbane/master-of-information-technology-business-informatics,,,,,,,,,,,,,,,16898,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
928,james cook university master of nursing,22,https://collegedunia.com/australia/college/624-james-cook-university-townsville/bachelor-nursing-science-142073,,,14,https://studyabroad.shiksha.com/australia/universities/james-cook-university/bachelor-of-nursing-science,,,,,,,,,,,,,,,16899,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
929,james cook university master of public health,9,https://collegedunia.com/australia/college/624-james-cook-university-townsville/master-of-public-health-mph-187504,,,20,https://studyabroad.shiksha.com/australia/universities/james-cook-university-australia/master-of-public-health-master-of-business-administration,,,,,,,,,,,,,,,16901,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
930,james cook university master of social work,11,https://collegedunia.com/australia/college/624-james-cook-university-townsville/master-of-social-work-msw-187615,,,7,https://studyabroad.shiksha.com/australia/universities/james-cook-university-australia/master-of-social-work-professional-qualifying,,,,,,,,,,,,,,,16902,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
931,johns hopkins university master of data science,31,https://collegedunia.com/usa/article/ms-in-data-science-in-the-us,,,21,https://studyabroad.shiksha.com/usa/universities/johns-hopkins-university/master-of-science-in-data-science,,,,,,,,,,,,,,,16903,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
932,johns hopkins university master of finance,11,https://collegedunia.com/usa/college/958-johns-hopkins-university-baltimore/master-of-science-msc-finance-29823,,,6,https://studyabroad.shiksha.com/usa/universities/johns-hopkins-university/ms-in-finance,,,,,,,,,,,,,,,16904,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
933,johns hopkins university master of liberal arts,89,https://collegedunia.com/usa/college/958-johns-hopkins-university-baltimore,,,8,https://studyabroad.shiksha.com/usa/universities/johns-hopkins-university/master-of-liberal-arts,,,,,,,,,,,,,,,16905,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
934,johns hopkins university master of public health,26,https://collegedunia.com/usa/article/masters-in-public-health-in-usa-comprehensive-course-guide,,,12,https://studyabroad.shiksha.com/usa/universities/johns-hopkins-university/master-of-public-health-md,,,,,,,,,,,,,,,16906,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
935,kansas state university master of engineering management,11,https://collegedunia.com/usa/college/1592-kansas-state-university-manhattan/master-engineering-management-57031,,,13,https://studyabroad.shiksha.com/usa/universities/wichita-state-university/master-of-engineering-management,,,,,,,,,,,,,,,16907,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
936,kaplan business school master of accounting,24,https://collegedunia.com/australia/college/2382-kaplan-business-school-adelaide/master-of-accounting-macc-184492,,,16,https://studyabroad.shiksha.com/australia/universities/kaplan-business-school,,,,,,,,,,,,,,,16908,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
937,kaplan business school master of business analytics,13,https://collegedunia.com/australia/college/2382-kaplan-business-school-adelaide/master-business-analytics-184534,,,10,https://studyabroad.shiksha.com/australia/universities/kaplan-business-school/master-of-business-analytics-extension,,,,,,,,,,,,,,,16909,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
938,kaplan business school master of business analytics,13,https://collegedunia.com/australia/college/2382-kaplan-business-school-adelaide/master-business-analytics-184534,,,11,https://studyabroad.shiksha.com/australia/universities/kaplan-business-school/master-of-business-analytics-extension,,,,,,,,,,,,,,,16909,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
939,kaplan business school master of professional accounting,13,https://collegedunia.com/australia/college/2382-kaplan-business-school-adelaide/master-professional-accounting-184486,,,15,https://studyabroad.shiksha.com/australia/universities/melbourne-institute-of-technology/master-of-professional-accounting,,,,,,,,,,,,,,,16910,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
940,kent state university master of architecture,23,https://collegedunia.com/usa/college/1483-kent-state-university-kent/master-of-arts-ma-architecture-63214,,,11,https://studyabroad.shiksha.com/usa/universities/kent-state-university/master-of-architecture,,,50,https://www.collegedekho.com/study-abroad/articles/application-deadlines-for-ms-courses-in-usa/,,,,,,,,,,,16911,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
941,kingston university architecture,88,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames/master-architecture-160262,,,15,https://studyabroad.shiksha.com/uk/universities/kingston-university-london/architecture-arb-riba-part-2-march,,,,,,,,,,,,,,,16912,Study_Abroad,20,Single_Course_Page,,Study_Abroad-Single_Course_Page
942,kingston university civil engineering,24,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames/master-of-science-msc-management-in-construction-civil-engineering-160373,,,10,https://studyabroad.shiksha.com/uk/universities/kingston-university-london/management-in-construction-civil-engineering-masters-msc,,,,,,,,,,,,,,,16913,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
943,kingston university civil engineering,24,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames/master-of-science-msc-management-in-construction-civil-engineering-160373,,,11,https://studyabroad.shiksha.com/uk/universities/kingston-university-london/management-in-construction-civil-engineering-masters-msc,,,,,,,,,,,,,,,16913,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
944,kingston university civil engineering,24,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames/master-of-science-msc-management-in-construction-civil-engineering-160373,,,12,https://studyabroad.shiksha.com/uk/universities/kingston-university-london/beng-hons-civil-engineering,,,,,,,,,,,,,,,16913,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
945,kingston university finance,34,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames/master-of-arts-ma-financial-economics-160300,,,13,https://studyabroad.shiksha.com/uk/universities/kingston-university-london/msc-in-finance,,,,,,,,,,,77,https://leverageedu.com/blog/cas-letter/,,,16914,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
946,kingston university finance,34,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames/master-of-arts-ma-financial-economics-160300,,,14,https://studyabroad.shiksha.com/uk/universities/kingston-university-london/msc-in-finance,,,,,,,,,,,77,https://leverageedu.com/blog/cas-letter/,,,16914,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
947,kingston university finance,34,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames/master-of-arts-ma-financial-economics-160300,,,15,https://studyabroad.shiksha.com/uk/universities/kingston-university-london/msc-in-banking-and-finance,,,,,,,,,,,77,https://leverageedu.com/blog/cas-letter/,,,16914,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
948,kingston university international business,20,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames/master-of-science-msc-international-business-management-160362,,,6,https://studyabroad.shiksha.com/uk/universities/kingston-university-london/international-business-management-msc,,,,,,,,,,,,,,,16915,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
949,kingston university marketing,25,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames/master-of-arts-msc-marketing-communications-and-advertising-160313,,,7,https://studyabroad.shiksha.com/uk/universities/kingston-university-london/msc-in-marketing-and-strategy,,,,,,,,,,,,,,,16916,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
950,kingston university real estate,21,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames/master-of-science-msc-real-estate-including-professional-placement-213931,,,9,https://studyabroad.shiksha.com/uk/universities/kingston-university-london/msc-real-estate,,,,,,,,,,,,,,,16917,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
951,kingston university social work,26,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames/master-social-work-160274,,,48,https://studyabroad.shiksha.com/uk/universities/kingston-university-london,,,,,,,,,,,,,,,16918,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
952,la trobe university bachelor of arts,26,https://collegedunia.com/australia/college/605-la-trobe-university-melbourne/bachelor-of-arts-ba-138674,,,16,https://studyabroad.shiksha.com/australia/universities/la-trobe-university/bachelor-of-arts-in-anthropology,,,75,https://www.collegedekho.com/australia/la-trobe-university/course-fees/,,,,,,,,,,,16919,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
953,la trobe university bachelor of arts,26,https://collegedunia.com/australia/college/605-la-trobe-university-melbourne/bachelor-of-arts-ba-138674,,,17,https://studyabroad.shiksha.com/australia/universities/la-trobe-university/bachelor-of-arts-in-anthropology,,,75,https://www.collegedekho.com/australia/la-trobe-university/course-fees/,,,,,,,,,,,16919,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
954,la trobe university bachelor of arts,26,https://collegedunia.com/australia/college/605-la-trobe-university-melbourne/bachelor-of-arts-ba-138674,,,18,https://studyabroad.shiksha.com/australia/universities/la-trobe-university/bachelor-of-arts-in-tourism-and-hospitality,,,75,https://www.collegedekho.com/australia/la-trobe-university/course-fees/,,,,,,,,,,,16919,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
955,la trobe university bachelor of business,24,https://collegedunia.com/australia/college/605-la-trobe-university-melbourne,,,7,https://studyabroad.shiksha.com/australia/universities/la-trobe-university/bachelor-of-business,,,,,,,,,,,,,27,https://admission.buddy4study.com/course/australia-la-trobe-university-melbourne-1285/bachelors-degree-bachelor-of-business-marketing-12871,16920,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
956,la trobe university bachelor of business,24,https://collegedunia.com/australia/college/605-la-trobe-university-melbourne,,,8,https://studyabroad.shiksha.com/australia/universities/la-trobe-university/bachelor-of-business,,,,,,,,,,,,,27,https://admission.buddy4study.com/course/australia-la-trobe-university-melbourne-1285/bachelors-degree-bachelor-of-business-marketing-12871,16920,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
957,la trobe university bachelor of business,24,https://collegedunia.com/australia/college/605-la-trobe-university-melbourne,,,9,https://studyabroad.shiksha.com/australia/universities/la-trobe-university/bachelor-of-business-human-resource-management,,,,,,,,,,,,,27,https://admission.buddy4study.com/course/australia-la-trobe-university-melbourne-1285/bachelors-degree-bachelor-of-business-marketing-12871,16920,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
958,la trobe university bachelor of computer science,14,https://collegedunia.com/australia/college/605-la-trobe-university-melbourne/bachelor-of-computer-science-bcs-189649,,,6,https://studyabroad.shiksha.com/australia/universities/la-trobe-university/bachelor-of-computer-science,,,,,,,,,,,,,55,https://admission.buddy4study.com/course/australia-la-trobe-university-melbourne-1285/bachelors-degree-bachelor-of-cybersecurity-bachelor-of-psychological-science-12928,16921,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
959,la trobe university bachelor of information technology,43,https://collegedunia.com/australia/college/605-la-trobe-university-melbourne/master-of-information-technology-mit-138773,,,10,https://studyabroad.shiksha.com/australia/universities/la-trobe-university/bachelor-of-information-technology,,,,,,,,,,,,,,,16922,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
960,la trobe university bachelor of information technology,43,https://collegedunia.com/australia/college/605-la-trobe-university-melbourne/master-of-information-technology-mit-138773,,,11,https://studyabroad.shiksha.com/australia/universities/la-trobe-university/bachelor-of-information-technology,,,,,,,,,,,,,,,16922,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
961,la trobe university bachelor of information technology,43,https://collegedunia.com/australia/college/605-la-trobe-university-melbourne/master-of-information-technology-mit-138773,,,12,https://studyabroad.shiksha.com/australia/universities/la-trobe-university-sydney-campus/bachelor-of-information-technology,,,,,,,,,,,,,,,16922,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
