Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
University of California Merced,1,TOP SITE,02-12-2021,https://www.ucmerced.edu/,,,4,https://studyabroad.shiksha.com/usa/universities/university-of-california-merced,,,19,https://www.collegedekho.com/usa/university-of-california-merced/,,,,,,,12619,Study_Abroad,1300,College,,Study_Abroad-College-HS
Marshall University,1,TOP SITE,02-12-2021,https://www.marshall.edu/,15,https://collegedunia.com/usa/college/1438-marshall-university-huntington,3,https://studyabroad.shiksha.com/usa/universities/marshall-university,,,,,,,,,,,12620,Study_Abroad,1300,College,,Study_Abroad-College-HS
University of Nevada Las Vegas,1,TOP SITE,02-12-2021,https://www.unlv.edu/,32,https://collegedunia.com/usa/college/1518-university-of-nevada-las-vegas-las-vegas/admission,3,https://studyabroad.shiksha.com/usa/universities/university-of-nevada-las-vegas,,,,,,,,,,,12622,Study_Abroad,1300,College,,Study_Abroad-College-HS
University of New England,1,TOP SITE,02-12-2021,https://www.une.edu.au/,12,https://collegedunia.com/australia/college/592-university-of-new-england-armidale,3,https://studyabroad.shiksha.com/australia/universities/university-of-new-england,,,,,,,,,,,12623,Study_Abroad,1300,College,,Study_Abroad-College-HS
University of Vermont,1,TOP SITE,02-12-2021,https://www.uvm.edu/,21,https://collegedunia.com/usa/college/1081-university-of-vermont-burlington,15,https://studyabroad.shiksha.com/usa/universities/the-university-of-vermont,,,,,,,,,,,12624,Study_Abroad,1300,College,,Study_Abroad-College-HS
Webster University,1,TOP SITE,02-12-2021,https://www.webster.edu/,32,https://collegedunia.com/usa/college/1944-webster-university-webster-groves,3,https://studyabroad.shiksha.com/usa/universities/webster-university,,,60,https://www.collegedekho.com/usa/webster-university/,,,,,,,12625,Study_Abroad,1300,College,,Study_Abroad-College-HS
Seton Hall University,1,TOP SITE,02-12-2021,https://www.shu.edu/,7,https://collegedunia.com/usa/college/2048-seton-hall-university-south-orange,,,,,,,,,,,,,12626,Study_Abroad,1300,College,,Study_Abroad-College-HS
Denison University,1,TOP SITE,02-12-2021,https://denison.edu/,24,https://collegedunia.com/usa/college/1365-denison-university-granville,,,,,,,,,,,,,12627,Study_Abroad,1300,College,,Study_Abroad-College-HS
Dallas Baptist University,1,TOP SITE,02-12-2021,https://www.dbu.edu/,13,https://collegedunia.com/usa/college/1216-dallas-baptist-university-dallas,2,https://studyabroad.shiksha.com/usa/universities/dallas-baptist-university,,,,,,,,,,,12630,Study_Abroad,1300,College,,Study_Abroad-College-HS
University of Konstanz,1,TOP SITE,02-12-2021,https://www.uni-konstanz.de/en/,16,https://collegedunia.com/germany/college/681-university-of-konstanz-konstanz,5,https://studyabroad.shiksha.com/germany/universities/universit-t-konstanz,,,,,,,,,,,12632,Study_Abroad,1300,College,,Study_Abroad-College-HS
Concordia University - Saint Paul,1,TOP SITE,02-12-2021,https://www.csp.edu/,7,https://collegedunia.com/usa/college/1949-concordia-university---saint-paul-saint-paul,3,https://studyabroad.shiksha.com/usa/universities/concordia-university-saint-paul-campus,,,20,https://www.collegedekho.com/usa/concordia-university-saint-paul-campus/,,,,,,,12634,Study_Abroad,1000,College,,Study_Abroad-College-HS
Wageningen University & Research,1,TOP SITE,02-12-2021,https://www.wur.nl/en.htm,12,https://collegedunia.com/netherlands/college/757-wageningen-university--research-wageningen,15,https://studyabroad.shiksha.com/netherlands/universities/wageningen-university-and-research-center,,,,,,,,,,,12635,Study_Abroad,1000,College,,Study_Abroad-College-HS
Linnaeus University,1,TOP SITE,02-12-2021,https://lnu.se/en/,8,https://collegedunia.com/sweden/college/782-linnaeus-university-vaxjo,14,https://studyabroad.shiksha.com/sweden/universities/linnaeus-university,,,,,,,,,,,12636,Study_Abroad,1000,College,,Study_Abroad-College-HS
Grand Canyon University,1,TOP SITE,02-12-2021,https://www.gcu.edu/,21,https://collegedunia.com/usa/college/1836-grand-canyon-university-phoenix/admission,,,,,,,,,,,,,12637,Study_Abroad,1000,College,,Study_Abroad-College-HS
Concordia University Montreal,1,TOP SITE,02-12-2021,https://www.concordia.ca/,3,https://collegedunia.com/canada/college/3-concordia-university-montreal,2,https://studyabroad.shiksha.com/canada/universities/concordia-university,,,21,https://www.collegedekho.com/canada/concordia-university/,,,,,,,12638,Study_Abroad,1000,College,,Study_Abroad-College-HS
Walden University,1,TOP SITE,02-12-2021,https://www.waldenu.edu/,9,https://collegedunia.com/usa/college/1643-walden-university-minneapolis,,,,,,,,,,,,,12639,Study_Abroad,1000,College,,Study_Abroad-College-HS
Texas A&M University Corpus Christi,1,TOP SITE,02-12-2021,https://tamucc.edu/,32,https://collegedunia.com/usa/college/1203-texas-am-university-corpus-christi,2,https://studyabroad.shiksha.com/usa/universities/texas-a-m-university-corpus-christi,,,,,,,,,,,12640,Study_Abroad,1000,College,,Study_Abroad-College-HS
Nova Southeastern University,1,TOP SITE,02-12-2021,https://www.nova.edu/,16,https://collegedunia.com/usa/college/1314-nova-southeastern-university-fort-lauderdale,3,https://studyabroad.shiksha.com/usa/universities/nova-southeastern-university,,,,,,,,,,,12641,Study_Abroad,1000,College,,Study_Abroad-College-HS
Florida Atlantic University,1,TOP SITE,02-12-2021,https://www.fau.edu/,22,https://collegedunia.com/usa/college/1015-florida-atlantic-university-boca-raton/admission,3,https://studyabroad.shiksha.com/usa/universities/florida-atlantic-university,,,17,https://www.collegedekho.com/usa/florida-atlantic-university/,,,,,,,12643,Study_Abroad,1000,College,,Study_Abroad-College-HS
DeVry University,1,TOP SITE,02-12-2021,https://www.devry.edu/,16,https://collegedunia.com/usa/college/1255-devry-university-naperville,2,https://studyabroad.shiksha.com/usa/universities/devry-university,,,,,,,,,,,12644,Study_Abroad,1000,College,,Study_Abroad-College-HS
University of Richmond,1,TOP SITE,02-12-2021,https://www.richmond.edu/,29,https://collegedunia.com/usa/college/1906-university-of-richmond-richmond,5,https://studyabroad.shiksha.com/usa/universities/university-of-richmond,,,,,,,,,,,12645,Study_Abroad,1000,College,,Study_Abroad-College-HS
University of Rhode Island,1,TOP SITE,02-12-2021,https://www.uri.edu/,27,https://collegedunia.com/usa/college/1485-university-of-rhode-island-kingston,5,https://studyabroad.shiksha.com/usa/universities/the-university-of-rhode-island,,,,,,,,,,,12646,Study_Abroad,1000,College,,Study_Abroad-College-HS
Taylor's University,1,TOP SITE,02-12-2021,https://university.taylors.edu.my/en.html,10,https://collegedunia.com/malaysia/college/2263-taylors-university-subang-jaya,6,https://studyabroad.shiksha.com/malaysia/universities/taylor-s-university,,,,,,,,,,,12648,Study_Abroad,1000,College,,Study_Abroad-College-HS
University of Hartford,1,TOP SITE,02-12-2021,https://www.hartford.edu/,,,3,https://studyabroad.shiksha.com/usa/universities/university-of-hartford,,,,,,,,,,,12649,Study_Abroad,1000,College,,Study_Abroad-College-HS
Bryant University,1,TOP SITE,02-12-2021,https://www.bryant.edu/,24,https://collegedunia.com/usa/college/2043-bryant-university-smithfield/admission,7,https://studyabroad.shiksha.com/college-of-business-bryant-university-usa-deptlisting-61941,,,,,,,,,,,12651,Study_Abroad,1000,College,,Study_Abroad-College-HS
Bowling Green State University,1,TOP SITE,02-12-2021,https://www.bgsu.edu/,16,https://collegedunia.com/usa/college/1048-bowling-green-state-university-bowling-green,3,https://studyabroad.shiksha.com/usa/universities/bowling-green-state-university,,,,,,,,,,,12652,Study_Abroad,1000,College,,Study_Abroad-College-HS
University of North Dakota,1,TOP SITE,02-12-2021,https://und.edu/,23,https://collegedunia.com/usa/college/1359-university-of-north-dakota-grand-forks/programs?head_short_form=M.Eng,4,https://studyabroad.shiksha.com/usa/universities/university-of-north-dakota,,,,,,,,,,,12653,Study_Abroad,1000,College,,Study_Abroad-College-HS
Stevenson University,1,TOP SITE,02-12-2021,http://www.stevenson.edu/,15,https://collegedunia.com/usa/college/1837-stevenson-university-owings-mills,,,,,,,,,,,,,12654,Study_Abroad,1000,College,,Study_Abroad-College-HS
University of South Dakota,1,TOP SITE,02-12-2021,https://www.usd.edu/,,,2,https://studyabroad.shiksha.com/usa/universities/university-of-south-dakota,,,28,https://www.collegedekho.com/ae/usa/university-of-south-dakota/,,,,,,,12656,Study_Abroad,1000,College,,Study_Abroad-College-HS
University of the Sunshine Coast,1,TOP SITE,02-12-2021,https://www.usc.edu.au/,9,https://collegedunia.com/australia/college/617-university-of-the-sunshine-coast-sippy-downs,2,https://studyabroad.shiksha.com/australia/universities/university-of-the-sunshine-coast,,,,,,,,,,,12657,Study_Abroad,1000,College,,Study_Abroad-College-HS
City University of Hong Kong,1,TOP SITE,02-12-2021,https://www.cityu.edu.hk/,32,https://collegedunia.com/hong-kong/college/718-city-university-of-hong-kong-kowloon-tong,,,,,,,,,,,,,12658,Study_Abroad,1000,College,,Study_Abroad-College-HS
California Baptist University,1,TOP SITE,02-12-2021,https://calbaptist.edu/,13,https://collegedunia.com/usa/college/1919-california-baptist-university-riverside,2,https://studyabroad.shiksha.com/usa/universities/california-baptist-university,,,30,https://www.collegedekho.com/usa/california-baptist-university/,,,,,,,12660,Study_Abroad,1000,College,,Study_Abroad-College-HS
University of North Alabama,1,TOP SITE,02-12-2021,https://www.una.edu/,5,https://collegedunia.com/usa/college/1310-university-of-north-alabama-florence,2,https://studyabroad.shiksha.com/usa/universities/university-of-north-alabama,,,,,,,,,,,12661,Study_Abroad,1000,College,,Study_Abroad-College-HS
Dakota State University,1,TOP SITE,02-12-2021,https://dsu.edu/,,,4,https://studyabroad.shiksha.com/usa/universities/dakota-state-university,,,,,,,,,,,12662,Study_Abroad,1000,College,,Study_Abroad-College-HS
Harvard University,1,TOP SITE,02-12-2021,https://www.harvard.edu/,,,8,https://studyabroad.shiksha.com/usa/universities/harvard-university,70,https://www.careers360.com/courses-certifications/articles/10-best-harvard-free-online-courses-to-enrol-in-right-now,,,,,,,,,12102,Study_Abroad,165000,College,,Study_Abroad-College-HS
University of Waterloo,1,TOP SITE,02-12-2021,https://uwaterloo.ca/,6,https://collegedunia.com/canada/college/11-university-of-waterloo-waterloo,2,https://studyabroad.shiksha.com/canada/universities/university-of-waterloo,,,14,https://www.collegedekho.com/canada/university-of-waterloo/,,,,,,,12112,Study_Abroad,49500,College,,Study_Abroad-College-HS
Coventry University,1,TOP SITE,02-12-2021,https://www.coventry.ac.uk/,16,https://collegedunia.com/uk/college/804-coventry-university-coventry,2,https://studyabroad.shiksha.com/uk/universities/coventry-university,,,32,https://www.collegedekho.com/united-kingdom/coventry-university/,,,51,https://leverageedu.com/blog/why-study-at-coventry-university/,,,12122,Study_Abroad,40500,College,,Study_Abroad-College-HS
University of California Berkeley,1,TOP SITE,02-12-2021,https://www.berkeley.edu/,11,https://collegedunia.com/usa/college/982-university-of-california-berkeley,3,https://studyabroad.shiksha.com/usa/universities/university-of-california-berkeley-campus,,,37,https://www.collegedekho.com/usa/university-of-california-berkeley-campus/,,,17,https://leverageedu.com/universities/university-of-california-berkeley,,,12124,Study_Abroad,40500,College,,Study_Abroad-College-HS
Manchester University,1,TOP SITE,02-12-2021,https://www.manchester.ac.uk/,15,https://collegedunia.com/uk/college/855-university-of-manchester-manchester,4,https://studyabroad.shiksha.com/uk/universities/university-of-manchester,,,32,https://www.collegedekho.com/united-kingdom/university-of-manchester/,,,80,https://leverageedu.com/blog/university-of-manchester-acceptance-rate/,,,12130,Study_Abroad,33100,College,,Study_Abroad-College-HS
University of Leeds,1,TOP SITE,02-12-2021,https://www.leeds.ac.uk/,16,https://collegedunia.com/uk/college/825-university-of-leeds-leeds,2,https://studyabroad.shiksha.com/uk/universities/university-of-leeds,,,26,https://www.collegedekho.com/united-kingdom/university-of-leeds/,,,,,,,12138,Study_Abroad,27100,College,,Study_Abroad-College-HS
University of East London,1,TOP SITE,02-12-2021,https://www.uel.ac.uk/,14,https://collegedunia.com/uk/college/847-university-of-east-london-london,2,https://studyabroad.shiksha.com/uk/universities/university-of-east-london,,,19,https://www.collegedekho.com/united-kingdom/university-of-east-london/,,,21,https://leverageedu.com/universities/university-of-east-london,,,12141,Study_Abroad,27100,College,,Study_Abroad-College-HS
University of Warwick,1,TOP SITE,02-12-2021,https://warwick.ac.uk/,11,https://collegedunia.com/uk/college/805-university-of-warwick-coventry,2,https://studyabroad.shiksha.com/uk/universities/university-of-warwick,,,,,,,,,,,12157,Study_Abroad,22200,College,,Study_Abroad-College-HS
University of Cincinnati,1,TOP SITE,02-12-2021,https://www.uc.edu/,22,https://collegedunia.com/usa/college/1151-university-of-cincinnati-cincinnati,2,https://studyabroad.shiksha.com/usa/universities/university-of-cincinnati,,,,,,,,,,,12164,Study_Abroad,18100,College,,Study_Abroad-College-HS
Simon Fraser University,1,TOP SITE,02-12-2021,https://www.sfu.ca/,5,https://collegedunia.com/canada/college/54-simon-fraser-university-burnaby,2,https://studyabroad.shiksha.com/canada/universities/simon-fraser-university,,,,,,,,,,,12165,Study_Abroad,18100,College,,Study_Abroad-College-HS
Memorial University of Newfoundland,1,TOP SITE,02-12-2021,https://www.mun.ca/,4,https://collegedunia.com/canada/college/41-memorial-university-of-newfoundland-st-johns,2,https://studyabroad.shiksha.com/canada/universities/memorial-university-of-newfoundland,,,93,https://www.collegedekho.com/study-abroad/news/new-study-destinations-for-international-students-in-canada/,,,30,https://leverageedu.com/universities/memorial-university-of-newfoundland,,,12183,Study_Abroad,14800,College,,Study_Abroad-College-HS
Cape Breton University,1,TOP SITE,02-12-2021,https://www.cbu.ca/,5,https://collegedunia.com/canada/college/20-cape-breton-university-sydney,3,https://studyabroad.shiksha.com/canada/universities/cape-breton-university,,,26,https://www.collegedekho.com/canada/cape-breton-university/,,,,,,,12184,Study_Abroad,14800,College,,Study_Abroad-College-HS
University of Texas - Dallas,1,TOP SITE,02-12-2021,https://www.utdallas.edu/,16,https://collegedunia.com/usa/college/1903-university-of-texas-dallas-richardson,2,https://studyabroad.shiksha.com/usa/universities/the-university-of-texas-at-dallas,,,,,,,,,,,12185,Study_Abroad,14800,College,,Study_Abroad-College-HS
De Montfort University,1,TOP SITE,02-12-2021,https://www.dmu.ac.uk/home.aspx,23,https://collegedunia.com/uk/college/826-de-montfort-university-leicester,3,https://studyabroad.shiksha.com/uk/universities/de-montfort-university,,,,,,,,,,,12199,Study_Abroad,14800,College,,Study_Abroad-College-HS
Howard University,1,TOP SITE,02-12-2021,https://howard.edu/,15,https://collegedunia.com/usa/college/2165-howard-university-washington,39,https://studyabroad.shiksha.com/usa/universities/howard-university/courses,,,,,,,,,,,12209,Study_Abroad,12100,College,,Study_Abroad-College-HS
Johns Hopkins University,1,TOP SITE,02-12-2021,https://www.jhu.edu/,71,https://collegedunia.com/usa/college/958-johns-hopkins-university-baltimore/admission,19,https://studyabroad.shiksha.com/usa/universities/johns-hopkins-university,,,,,,,,,,,12213,Study_Abroad,12100,College,,Study_Abroad-College-HS
Loughborough University,1,TOP SITE,02-12-2021,https://www.lboro.ac.uk/,19,https://collegedunia.com/uk/college/852-loughborough-university-loughborough,6,https://studyabroad.shiksha.com/uk/universities/loughborough-university,,,42,https://www.collegedekho.com/united-kingdom/loughborough-university/,,,,,,,12217,Study_Abroad,12100,College,,Study_Abroad-College-HS
University of Amsterdam,1,TOP SITE,02-12-2021,https://www.uva.nl/en,12,https://collegedunia.com/netherlands/college/745-university-of-amsterdam-amsterdam,6,https://studyabroad.shiksha.com/netherlands/universities/university-of-amsterdam,,,,,,,,,,,12221,Study_Abroad,12100,College,,Study_Abroad-College-HS
University of California San Diego,1,TOP SITE,02-12-2021,https://ucsd.edu/,20,https://collegedunia.com/usa/college/1976-university-of-california-san-diego,3,https://studyabroad.shiksha.com/usa/universities/university-of-california-san-diego-campus,,,,,,,,,,,12224,Study_Abroad,12100,College,,Study_Abroad-College-HS
University of Stirling,1,TOP SITE,02-12-2021,https://www.stir.ac.uk/,11,https://collegedunia.com/uk/college/876-university-of-stirling-stirling,3,https://studyabroad.shiksha.com/uk/universities/university-of-stirling,,,45,https://www.collegedekho.com/united-kingdom/university-of-stirling/,,,,,,,12231,Study_Abroad,12100,College,,Study_Abroad-College-HS
Leeds Beckett University,1,TOP SITE,02-12-2021,https://www.leedsbeckett.ac.uk/,15,https://collegedunia.com/uk/college/824-leeds-beckett-university-leeds,2,https://studyabroad.shiksha.com/uk/universities/leeds-beckett-university,,,25,https://www.collegedekho.com/united-kingdom/leeds-beckett-university/,,,14,https://leverageedu.com/universities/leeds-beckett-university,,,12233,Study_Abroad,12100,College,,Study_Abroad-College-HS
Ludwig Maximilian University of Munich,1,TOP SITE,02-12-2021,https://www.lmu.de/en/,6,https://collegedunia.com/germany/college/690-ludwig-maximilian-university-of-munich-munich,2,https://studyabroad.shiksha.com/germany/universities/ludwig-maximilians-university-munich,,,,,,,,,,,12241,Study_Abroad,9900,College,,Study_Abroad-College-HS
Macquarie University,1,TOP SITE,02-12-2021,https://www.mq.edu.au/,7,https://collegedunia.com/australia/college/619-macquarie-university-sydney,4,https://studyabroad.shiksha.com/australia/universities/macquarie-university,,,43,https://www.collegedekho.com/australia/macquarie-university/,,,,,,,12247,Study_Abroad,9900,College,,Study_Abroad-College-HS
Trent University,1,TOP SITE,02-12-2021,https://www.trentu.ca/,5,https://collegedunia.com/canada/college/67-trent-university-peterborough,3,https://studyabroad.shiksha.com/canada/universities/trent-university,,,26,https://www.collegedekho.com/canada/trent-university/,,,,,,,12250,Study_Abroad,9900,College,,Study_Abroad-College-HS
Queen's University Belfast,1,TOP SITE,02-12-2021,https://www.qub.ac.uk/,12,https://collegedunia.com/uk/college/788-queens-university-belfast-belfast,2,https://studyabroad.shiksha.com/uk/universities/queen-s-university-belfast,,,,,,,,,,,12261,Study_Abroad,9900,College,,Study_Abroad-College-HS
University of Roehampton,1,TOP SITE,02-12-2021,https://www.roehampton.ac.uk/,14,https://collegedunia.com/uk/college/850-university-of-roehampton-london,2,https://studyabroad.shiksha.com/uk/universities/university-of-roehampton,,,,,,,,,,,12262,Study_Abroad,9900,College,,Study_Abroad-College-HS
University of Sunderland,1,TOP SITE,02-12-2021,https://www.sunderland.ac.uk/,12,https://collegedunia.com/uk/college/2308-university-of-sunderland-sunderland,2,https://studyabroad.shiksha.com/uk/universities/university-of-sunderland,,,24,https://www.collegedekho.com/united-kingdom/university-of-sunderland/,,,,,,,12263,Study_Abroad,9900,College,,Study_Abroad-College-HS
Capilano University,1,TOP SITE,02-12-2021,https://www.capilanou.ca/,3,https://collegedunia.com/canada/college/21-capilano-university-north-vancouver,2,https://studyabroad.shiksha.com/canada/universities/capilano-university,,,12,https://www.collegedekho.com/canada/capilano-university/,,,,,,,12281,Study_Abroad,8100,College,,Study_Abroad-College-HS
Bournemouth University,1,TOP SITE,02-12-2021,https://www.bournemouth.ac.uk/,15,https://collegedunia.com/uk/college/868-bournemouth-university-poole,3,https://studyabroad.shiksha.com/uk/universities/bournemouth-university,,,30,https://www.collegedekho.com/united-kingdom/bournemouth-university/,,,,,,,12287,Study_Abroad,8100,College,,Study_Abroad-College-HS
Royal Roads University,1,TOP SITE,02-12-2021,https://www.royalroads.ca/,5,https://collegedunia.com/canada/college/51-royal-roads-university-victoria,3,https://studyabroad.shiksha.com/canada/universities/royal-roads-university,,,,,,,,,,,12304,Study_Abroad,6600,College,,Study_Abroad-College-HS
University of New South Wales,1,TOP SITE,02-12-2021,https://www.unsw.edu.au/,5,https://collegedunia.com/australia/college/603-university-of-new-south-wales-sydney,4,https://studyabroad.shiksha.com/australia/universities/university-of-new-south-wales,,,80,https://www.collegedekho.com/australia/university-of-new-south-wales/,,,,,,,12310,Study_Abroad,6600,College,,Study_Abroad-College-HS
University of Bradford,1,TOP SITE,02-12-2021,http://bradford.ac.uk/,7,https://collegedunia.com/uk/college/880-university-of-bradford-bradford,3,https://studyabroad.shiksha.com/uk/universities/university-of-bradford,,,,,,,,,,,12329,Study_Abroad,6600,College,,Study_Abroad-College-HS
University of Freiburg,1,TOP SITE,02-12-2021,https://uni-freiburg.de/,8,https://collegedunia.com/germany/college/658-university-of-freiburg-freiburg,4,https://studyabroad.shiksha.com/germany/universities/albert-ludwigs-university-of-freiburg,,,,,,,,,,,12337,Study_Abroad,6600,College,,Study_Abroad-College-HS
University of Groningen,1,TOP SITE,02-12-2021,https://www.rug.nl/?lang=en,19,https://collegedunia.com/netherlands/college/750-university-of-groningen-groningen,8,https://studyabroad.shiksha.com/netherlands/universities/university-of-groningen,,,,,,,,,,,12344,Study_Abroad,5400,College,,Study_Abroad-College-HS
Temple University,1,TOP SITE,02-12-2021,https://www.temple.edu/,14,https://collegedunia.com/usa/college/1823-temple-university-philadelphia,12,https://studyabroad.shiksha.com/usa/universities/temple-university,,,,,,,,,,,12350,Study_Abroad,5400,College,,Study_Abroad-College-HS
University of Delaware,1,TOP SITE,02-12-2021,https://www.udel.edu/,14,https://collegedunia.com/usa/college/1749-university-of-delaware-newark,3,https://studyabroad.shiksha.com/usa/universities/university-of-delaware,,,,,,,,,,,12352,Study_Abroad,5400,College,,Study_Abroad-College-HS
Saint Louis University,1,TOP SITE,02-12-2021,https://www.slu.edu/,18,https://collegedunia.com/usa/college/1943-saint-louis-university-saint-louis,2,https://studyabroad.shiksha.com/usa/universities/saint-louis-university,,,,,,,,,,,12368,Study_Abroad,5400,College,,Study_Abroad-College-HS
University of Western Australia,1,TOP SITE,02-12-2021,https://www.uwa.edu.au/,7,https://collegedunia.com/australia/college/615-university-of-western-australia-perth,2,https://studyabroad.shiksha.com/australia/universities/the-university-of-western-australia,,,26,https://www.collegedekho.com/australia/the-university-of-western-australia/,,,,,,,12378,Study_Abroad,5400,College,,Study_Abroad-College-HS
Saarland University,1,TOP SITE,02-12-2021,https://www.uni-saarland.de/en/home.html,6,https://collegedunia.com/germany/college/703-saarland-university-saarbrucken,16,https://studyabroad.shiksha.com/germany/universities/saarland-university,,,,,,,,,,,12385,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Memphis,1,TOP SITE,02-12-2021,https://www.memphis.edu/,27,https://collegedunia.com/usa/college/1614-university-of-memphis-memphis/admission,4,https://studyabroad.shiksha.com/usa/universities/the-university-of-memphis,,,,,,,,,,,12398,Study_Abroad,4400,College,,Study_Abroad-College-HS
Utrecht University,1,TOP SITE,02-12-2021,https://www.uu.nl/en,26,https://collegedunia.com/netherlands/college/756-utrecht-university-utrecht,8,https://studyabroad.shiksha.com/netherlands/universities/utrecht-university,,,,,,,,,,,12409,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Prince Edward Island,1,TOP SITE,02-12-2021,https://www.upei.ca/,3,https://collegedunia.com/canada/college/96-university-of-prince-edward-island-charlottetown,2,https://studyabroad.shiksha.com/canada/universities/university-of-prince-edward-island,,,,,,,,,,,12431,Study_Abroad,3600,College,,Study_Abroad-College-HS
University of San Diego,1,TOP SITE,02-12-2021,https://www.sandiego.edu/,,,5,https://studyabroad.shiksha.com/usa/universities/university-of-san-diego,,,26,https://www.collegedekho.com/usa/university-of-san-diego/,,,,,,,12440,Study_Abroad,3600,College,,Study_Abroad-College-HS
Washington University,1,TOP SITE,02-12-2021,https://wustl.edu/,,,15,https://studyabroad.shiksha.com/usa/universities/washington-university-in-st-louis,,,,,,,,,,,12444,Study_Abroad,3600,College,,Study_Abroad-College-HS
University of Michigan Ann Arbor,1,TOP SITE,02-12-2021,https://umich.edu/,16,https://collegedunia.com/usa/college/921-university-of-michigan-ann-arbor,5,https://studyabroad.shiksha.com/usa/universities/university-of-michigan,,,,,,,,,,,12446,Study_Abroad,3600,College,,Study_Abroad-College-HS
Kansas State University,1,TOP SITE,02-12-2021,https://www.k-state.edu/,68,https://collegedunia.com/usa/college/1592-kansas-state-university-manhattan,5,https://studyabroad.shiksha.com/usa/universities/kansas-state-university,,,,,,,,,,,12450,Study_Abroad,3600,College,,Study_Abroad-College-HS
University of North Carolina Chapel Hill,1,TOP SITE,02-12-2021,https://www.unc.edu/,11,https://collegedunia.com/usa/college/1108-university-of-north-carolina-chapel-hill,3,https://studyabroad.shiksha.com/usa/universities/the-university-of-north-carolina-at-chapel-hill,,,,,,,,,,,12451,Study_Abroad,3600,College,,Study_Abroad-College-HS
University of Canberra,1,TOP SITE,02-12-2021,https://www.canberra.edu.au/,8,https://collegedunia.com/australia/college/598-university-of-canberra-canberra,2,https://studyabroad.shiksha.com/australia/universities/university-of-canberra,,,14,https://www.collegedekho.com/australia/university-of-canberra/,,,,,,,12452,Study_Abroad,3600,College,,Study_Abroad-College-HS
Chalmers University of Technology,1,TOP SITE,02-12-2021,https://www.chalmers.se/en,38,https://collegedunia.com/sweden/college/769-chalmers-university-of-technology-gothenburg,7,https://studyabroad.shiksha.com/sweden/universities/chalmers-university-of-technology,,,,,,,,,,,12460,Study_Abroad,3600,College,,Study_Abroad-College-HS
University of Tennessee,1,TOP SITE,02-12-2021,https://www.utk.edu/,20,https://collegedunia.com/usa/college/1491-university-of-tennessee-knoxville,8,https://studyabroad.shiksha.com/usa/universities/university-of-tennessee,,,,,,,,,,,12474,Study_Abroad,2900,College,,Study_Abroad-College-HS
Kennesaw State University,1,TOP SITE,02-12-2021,https://www.kennesaw.edu/,33,https://collegedunia.com/usa/college/1480-kennesaw-state-university-kennesaw/admission,4,https://studyabroad.shiksha.com/usa/universities/kennesaw-state-university,,,,,,,,,,,12478,Study_Abroad,2900,College,,Study_Abroad-College-HS
University of Toledo,1,TOP SITE,02-12-2021,https://www.utoledo.edu/,19,https://collegedunia.com/usa/college/2121-university-of-toledo-toledo,4,https://studyabroad.shiksha.com/usa/universities/university-of-toledo,,,,,,,,,,,12483,Study_Abroad,2900,College,,Study_Abroad-College-HS
University of New Hampshire,1,TOP SITE,02-12-2021,https://www.unh.edu/,21,https://collegedunia.com/usa/college/1195-university-of-new-hampshire-durham,2,https://studyabroad.shiksha.com/usa/universities/university-of-new-hampshire,,,,,,,,,,,12488,Study_Abroad,2900,College,,Study_Abroad-College-HS
Charles Sturt University,1,TOP SITE,02-12-2021,https://www.csu.edu.au/,12,https://collegedunia.com/australia/college/618-charles-sturt-university-sydney,2,https://studyabroad.shiksha.com/australia/universities/charles-sturt-university,,,,,,,,,,,12489,Study_Abroad,2900,College,,Study_Abroad-College-HS
University of Dallas,1,TOP SITE,02-12-2021,https://udallas.edu/,25,https://collegedunia.com/usa/college/1451-university-of-dallas-irving,3,https://studyabroad.shiksha.com/usa/universities/university-of-dallas,,,42,https://www.collegedekho.com/usa/university-of-dallas/,,,,,,,12494,Study_Abroad,2900,College,,Study_Abroad-College-HS
Federation University,1,TOP SITE,02-12-2021,https://federation.edu.au/,19,https://collegedunia.com/australia/college/2236-federation-university-ballarat/admission,2,https://studyabroad.shiksha.com/australia/universities/federation-university,,,57,https://www.collegedekho.com/australia/federation-university/,,,,,,,12499,Study_Abroad,2900,College,,Study_Abroad-College-HS
Bond University,1,TOP SITE,02-12-2021,https://bond.edu.au/,9,https://collegedunia.com/australia/college/601-bond-university-gold-coast,3,https://studyabroad.shiksha.com/australia/universities/bond-university,,,,,,,,,,,12500,Study_Abroad,2900,College,,Study_Abroad-College-HS
ESMT Berlin,1,TOP SITE,02-12-2021,https://esmt.berlin/,4,https://collegedunia.com/germany/college/2332-esmt-berlin-berlin,,,,,,,,,,,,,12502,Study_Abroad,2400,College,,Study_Abroad-College-HS
