,Keyword,Tag,Search Volume,Category,Exam Tag,new_tag
15539,imperial college london vs cornell university,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15540,Imperial College London vs MIT,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15541,imperial college london vs NUS,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15542,imperial college london vs oxford university,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15543,Imperial College London vs UCL,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15544,imperial college london vs cambridge,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15545,imperial college london vs University of Toronto,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15546,Indiana University vs Arizona State University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15547,Indiana University vs Michigan State,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15548,Indiana University vs Ohio State University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15549,Indiana University vs Purdue University,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15550,james cook university vs curtin university,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15551,james cook university vs griffith university,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15552,Johns Hopkins vs UC Berkeley,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15553,Northwestern University vs John Hopkins University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15554,Johns Hopkins University vs Stanford University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15555,Johns Hopkins University vs University of Chicago,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15556,Johns Hopkins vs Cornell,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15557,Johns Hopkins vs Harvard,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15558,king college london or warwick university,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15559,king's college london or university of oxford,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15560,king's college london vs cambridge,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15561,king's college london vs lse,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15562,king's college london vs queen mary,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15563,king's college london vs ucl,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15564,king's college london vs university of manchester,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15565,la trobe or deakin university,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15566,La Trobe vs RMIT,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15567,Lancaster University vs Manchester,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15568,Lancaster University vs newcastle university,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15569,Lancaster University vs University of Leeds,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15570,Lancaster University vs University of Manchester,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15571,lancaster university vs University of Southampton,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15572,lancaster university vs University of Warwick,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15573,Lancaster University vs University of York,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15574,lmu munich vs heidelberg,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15575,lmu munich vs tu munich,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15576,London Business School vs Imperial College London,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15577,lse vs harvard,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15578,lse vs imperial college,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15579,lse vs london business school,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
