,Keyword,Tag,Search Volume,Category,Exam Tag,new_tag
3417,phd in hindi,Courses,1600,Course,,Courses
3418,bba honours,Courses,2400,Course,,Courses
3419,bachelor of business management,Courses,1300,Course,,Courses
3420,mba in biotechnology,Courses,1900,Course,,Courses
3421,mba in logistics and supply chain management,Courses,2900,Course,,Courses
3422,mba in travel and tourism,Courses,1300,Course,,Courses
3423,masters in hotel management,Courses,1300,Course,,Courses
3424,mhrm,Courses,1300,Course,,Courses
3425,mba in hospitality management,Courses,1300,Course,,Courses
3426,mtech in civil engineering,Courses,1600,Course,,Courses
3427,bachelor of optometry,Courses,1600,Course,,Courses
3428,bsc medical,Courses,1300,Course,,Courses
3429,bsc nutrition and dietetics,Courses,3600,Course,,Courses
3430,Master of Physiotherapy,Courses,1600,Course,,Courses
3431,dmrt,Courses,1300,Course,,Courses
3432,b com accounting and finance,Courses,2900,Course,,Courses
3433,m phil in commerce,Courses,590,Course,,Courses
3434,bsc life science,Courses,2400,Course,,Courses
3435,msc geography,Courses,1600,Course,,Courses
3436,mtech in computer science,Courses,1900,Course,,Courses
3437,phd in chemistry,Courses,1600,Course,,Courses
3438,bsc hons agriculture,Courses,1900,Course,,Courses
3439,phd in finance,Courses,1300,Course,,Courses
3440,emba,Courses,2400,Course,,Courses
3441,BA Journalism,Courses,1000,Course,,Courses
3442,phd in political science,Courses,1000,Course,,Courses
3443,master of management studies,Courses,1000,Course,,Courses
3444,PGP ABM,Courses,880,Course,,Courses
3445,be civil engineering,Courses,1600,Course,,Courses
3446,m tech biotechnology,Courses,1600,Course,,Courses
3447,bsc perfusion technology,Courses,1300,Course,,Courses
3448,dm neurology,Courses,1300,Course,,Courses
3449,md general medicine,Courses,1300,Course,,Courses
3450,md pathology,Courses,1600,Course,,Courses
3451,md pediatrics,Courses,1300,Course,,Courses
3452,phd in pharmacy,Courses,1300,Course,,Courses
3453,ddvl,Courses,880,Course,,Courses
3454,bsc geography,Courses,1600,Course,,Courses
3455,bsc physics honours,Courses,1000,Course,,Courses
3456,msc clinical research,Courses,1600,Course,,Courses
3457,msc electronics,Courses,1300,Course,,Courses
3458,msc geology,Courses,1000,Course,,Courses
3459,msc organic chemistry,Courses,1300,Course,,Courses
3460,phd in biotechnology,Courses,1600,Course,,Courses
3461,ba mass communication,Courses,1300,Course,,Courses
3462,bsc visual communication,Courses,1300,Course,,Courses
3463,mjmc,Courses,880,Course,,Courses
3464,bba international business,Courses,1900,Course,,Courses
3465,mba in business management,Courses,1900,Course,,Courses
3466,BA Education,Courses,880,Course,,Courses
3467,BA Geography,Courses,1000,Course,,Courses
3468,BA Philosophy,Courses,1000,Course,,Courses
3469,BA Public Administration,Courses,1300,Course,,Courses
3470,master of fine arts,Courses,8100,Course,,Courses
3471,Masters in Statistics,Courses,880,Course,,Courses
3472,m phil in hindi,Courses,260,Course,,Courses
3473,phd in english literature,Courses,1600,Course,,Courses
3474,mba in banking,Courses,880,Course,,Courses
3475,MBA Financial Management,Courses,1600,Course,,Courses
3476,mba in hospitality,Courses,480,Course,,Courses
3477,MBA in Pharmaceutical Management,Courses,2900,Course,,Courses
3478,phd in marketing,Courses,880,Course,,Courses
3479,pgdhrm,Courses,720,Course,,Courses
3480,bsc physician assistant,Courses,1600,Course,,Courses
3481,md ayurveda,Courses,1000,Course,,Courses
3482,md psychiatry,Courses,1000,Course,,Courses
3483,md radiology,Courses,1300,Course,,Courses
3484,ms ent,Courses,720,Course,,Courses
3485,phd in nursing,Courses,1300,Course,,Courses
3486,bsc chemistry honours,Courses,1000,Course,,Courses
3487,mphil in computer science,Courses,480,Course,,Courses
3488,msc bioinformatics,Courses,1300,Course,,Courses
3489,msc life science,Courses,1000,Course,,Courses
3490,msc medical microbiology,Courses,1300,Course,,Courses
3491,msc nutrition and dietetics,Courses,1900,Course,,Courses
3492,mvsc,Courses,720,Course,,Courses
3493,bsc llb,Courses,1300,Course,,Courses
3494,bsc fisheries,Courses,880,Course,,Courses
3495,mba in fashion management,Courses,720,Course,,Courses
3496,ba journalism and mass communication,Courses,1900,Course,,Courses
3497,bachelor of mass communication,Courses,1000,Course,,Courses
3498,bsc animation and multimedia,Courses,1300,Course,,Courses
3499,ms in civil engineering,Courses,720,Course,,Courses
3500,bsc operation theatre technology,Courses,1300,Course,,Courses
3501,ma international relations,Courses,1000,Course,,Courses
3502,mplan,Courses,880,Course,,Courses
3503,pgdm in finance,Courses,880,Course,,Courses
3504,bba in event management,Courses,1000,Course,,Courses
3505,mba accounting,Courses,880,Course,,Courses
3506,BA Tamil,Courses,720,Course,,Courses
3507,masters in fashion designing,Courses,1000,Course,,Courses
3508,masters in mathematics,Courses,720,Course,,Courses
3509,ma sanskrit,Courses,1000,Course,,Courses
3510,mphil in economics,Courses,390,Course,,Courses
3511,phd in history,Courses,1000,Course,,Courses
3512,phd in sociology,Courses,880,Course,,Courses
3513,bba in hotel management,Courses,1000,Course,,Courses
3514,mba in airport management,Courses,590,Course,,Courses
3515,mba in media management,Courses,720,Course,,Courses
3516,mba in retail management,Courses,880,Course,,Courses
3517,mba technology management,Courses,880,Course,,Courses
3518,mphil in management,Courses,320,Course,,Courses
3519,pgdrd,Courses,480,Course,,Courses
3520,phd in mechanical engineering,Courses,720,Course,,Courses
3521,bachelor of dental surgery,Courses,1300,Course,,Courses
3522,mch neurosurgery,Courses,1000,Course,,Courses
3523,ms general surgery,Courses,1000,Course,,Courses
3524,msc anatomy,Courses,720,Course,,Courses
3525,mba in sales and marketing,Courses,1000,Course,,Courses
3526,bsc anthropology,Courses,1300,Course,,Courses
3527,bsc bioinformatics,Courses,1600,Course,,Courses
3528,bsc honours mathematics,Courses,880,Course,,Courses
3529,mphil in clinical psychology,Courses,1000,Course,,Courses
3530,msc biology,Courses,1000,Course,,Courses
3531,msc genetics,Courses,880,Course,,Courses
3532,msc neuroscience,Courses,720,Course,,Courses
3533,phd in environmental science,Courses,720,Course,,Courses
3534,phd in microbiology,Courses,1000,Course,,Courses
3535,llb hons,Courses,880,Course,,Courses
3536,ma journalism and mass communication,Courses,1600,Course,,Courses
3537,phd in yoga,Courses,590,Course,,Courses
3538,pgdmm,Courses,480,Course,,Courses
3539,phd in engineering,Courses,720,Course,,Courses
3540,bttm,Courses,49500,Course,,Courses
3541,mba in marketing management,Courses,1300,Course,,Courses
3542,pbbsc nursing,Courses,1600,Course,,Courses
3543,bachelor of fashion design,Courses,1600,Course,,Courses
3544,bsc finance,Courses,1000,Course,,Courses
3545,ba music,Courses,880,Course,,Courses
3546,ba criminology,Courses,1000,Course,,Courses
3547,msc cyber security,Courses,1300,Course,,Courses
3548,bpmt,Courses,720,Course,,Courses
3549,bsc astrophysics,Courses,880,Course,,Courses
3550,bba in hospital management,Courses,1300,Course,,Courses
3551,diplomate national board,Courses,590,Course,,Courses
3552,md in homoeopathy,Courses,1300,Course,,Courses
3553,md paediatrics,Courses,1300,Course,,Courses
3554,m.pharm,Courses,3600,Course,,Courses
3555,m pharm in pharmacology,Courses,480,Course,,Courses
3556,m phil in microbiology,Courses,140,Course,,Courses
3557,m phil in nursing,Courses,210,Course,,Courses
3558,ms orthopaedics,Courses,1000,Course,,Courses
3559,MA in Communication,Courses,110,Course,,Courses
3560,Certificate in CAD,Courses,210,Course,,Courses
3561,ma in chinese,Courses,140,Course,,Courses
3562,ms research,Courses,170,Course,,Courses
3563,MBA Health Care Administration,Courses,140,Course,,Courses
3564,masters in occupational therapy,Courses,320,Course,,Courses
3565,phd in medicine,Courses,390,Course,,Courses
3566,master of finance and control,Courses,170,Course,,Courses
3567,bsc instrumentation,Courses,260,Course,,Courses
3568,ma home science,Courses,320,Course,,Courses
3569,msc astronomy,Courses,390,Course,,Courses
3570,msc molecular biology,Courses,390,Course,,Courses
3571,llm criminal law,Courses,390,Course,,Courses
3572,ma public policy,Courses,320,Course,,Courses
3573,be information technology,Courses,480,Course,,Courses
3574,phd in information technology,Courses,260,Course,,Courses
3575,web design certificate,Courses,260,Course,,Courses
3576,msc agronomy,Courses,320,Course,,Courses
3577,certificate course in fashion designing,Courses,320,Course,,Courses
3578,interior design certificate course,Courses,320,Course,,Courses
3579,msc visual communication,Courses,320,Course,,Courses
3580,ms in chemical engineering,Courses,260,Course,,Courses
3581,phd in science,Courses,390,Course,,Courses
3582,ba social work,Courses,320,Course,,Courses
3583,ba in culinary arts,Courses,480,Course,,Courses
3584,phd in international relations,Courses,390,Course,,Courses
