Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
Great Lakes Chennai,1,TOP SITE,06-12-2021,https://www.greatlakes.edu.in/,3,https://collegedunia.com/college/17722-great-lakes-institute-of-management-chennai,,,2,https://www.shiksha.com/college/great-lakes-institute-of-management-chennai-kanchipuram-2933,7,https://www.careers360.com/colleges/great-lakes-institute-of-management-chennai,,,,,,,,,,,,,,,,,9846,College,9900,,,College-MS
aditi mahavidyalaya,1,TOP SITE,06-12-2021,http://aditi.du.ac.in/,4,https://collegedunia.com/college/106-aditi-mahavidyalaya-amv-new-delhi/admission,,,2,https://www.shiksha.com/college/aditi-mahavidyalaya-bawana-delhi-23868,6,https://www.careers360.com/colleges/aditi-mahavidyalaya-delhi,13,https://www.collegedekho.com/colleges/cutoff-aditi-mahavidyalaya,,,15,https://admission.aglasem.com/aditi-mahavidyalaya-college-cut-offs/,,,58,https://www.fresherslive.com/education/aditi-mahavidyalaya-cutoff-105862,,,,,,,9848,College,9900,,,College-MS
nift mumbai,1,TOP SITE,06-12-2021,https://www.nift.ac.in/mumbai/,3,https://collegedunia.com/college/6914-national-institute-of-fashion-technology-nift-navi-mumbai,,,2,https://www.shiksha.com/college/national-institute-of-fashion-technology-mumbai-navi-mumbai-27354,15,https://www.careers360.com/colleges/national-institute-of-fashion-technology-mumbai/courses,10,https://www.collegedekho.com/colleges/nift-mumbai,,,,,,,,,,,,,,,9849,College,9900,,,College-MS
JIMS rohini,1,TOP SITE,06-12-2021,https://www.jimsindia.org/,4,https://collegedunia.com/college/18158-jagan-institute-of-management-studies-jims-rohini-new-delhi,,,2,https://www.shiksha.com/college/jims-rohini-sector-5-jagan-institute-of-management-studies-rohini-delhi-28468,11,https://www.careers360.com/colleges/jagan-institute-of-management-studies-rohini-delhi/courses,8,https://www.collegedekho.com/colleges/jims-rohini-sec-3,,,,,,,,,,,,,,,9850,College,9900,,,College-MS
nit manipur,1,TOP SITE,06-12-2021,https://www.nitmanipur.ac.in/,4,https://collegedunia.com/university/28221-national-institute-of-technology-nit-imphal,,,2,https://www.shiksha.com/college/nit-manipur-national-institute-of-technology-imphal-38697,11,https://engineering.careers360.com/articles/jee-main-cutoff-for-nit-manipur,14,https://www.collegedekho.com/colleges/nit-manipur,55,https://jeemains.in/nit-manipur/,29,https://institutes.aglasem.com/nit-manipur-about/,,,,,,,,,,,9851,College,9900,,,College-MS
iiit nagpur,1,TOP SITE,06-12-2021,https://iiitn.ac.in/,5,https://collegedunia.com/university/57974-indian-institute-of-information-technology-iiit-nagpur,,,3,https://www.shiksha.com/college/iiit-nagpur-indian-institute-of-information-technology-maharashtra-53876,14,https://www.careers360.com/university/indian-institute-of-information-technology-nagpur/admission,16,https://www.collegedekho.com/colleges/iiit-nagpur,31,https://jeemains.in/iiit-nagpur/,,,,,53,https://www.fresherslive.com/iiitn-indian-institute-of-information-technology-nagpur-recruitment,,,,,,,9852,College,9900,,,College-MS
ili,1,TOP SITE,06-12-2021,https://www.ili.ac.in/,9,https://collegedunia.com/university/25456-indian-law-institute-ili-new-delhi/admission,,,,,13,https://law.careers360.com/articles/ili-cat,,,,,,,,,,,,,,,,,9853,College,9900,,,College-MS
Wildlife Institute of India,1,TOP SITE,06-12-2021,https://wii.gov.in/,4,https://collegedunia.com/college/19250-wildlife-institute-of-india-wii-dehradun/courses-fees,52,https://prepp.in/news/g-39058-wildlife-institute-of-india-wii-recruitment-2021-apply-for-52-posts-before-sept-05-wiigovin,33,https://www.shiksha.com/college/wildlife-institute-of-india-dehradun-22064/course-m-sc-in-wildlife-science-176837,,,34,https://www.collegedekho.com/colleges/wildlife-institute-of-india,,,,,,,,,,,,,,,9854,College,9900,,,College-MS
iis university,1,TOP SITE,06-12-2021,https://www.iisuniv.ac.in/,2,https://collegedunia.com/university/25807-iis-deemed-to-be-university-iisu-jaipur,,,34,https://www.shiksha.com/university/iis-jaipur-64381,13,https://www.careers360.com/university/iis-university-jaipur,10,https://www.collegedekho.com/colleges/the-iis-university,,,,,,,71,https://www.fresherslive.com/education/iis-university-time-table-111455,,,,,,,9856,College,9900,,,College-MS
Monad University,1,TOP SITE,06-12-2021,https://www.monad.edu.in/,2,https://collegedunia.com/university/25960-monad-university-hapur,,,4,https://www.shiksha.com/university/monad-university-hapur-42883,13,https://www.careers360.com/university/monad-university-hapur/courses,,,,,55,https://colleges.aglasem.com/monad-university-hapur/home,,,73,https://www.fresherslive.com/education/monad-university-admission-106672,,,,,,,9857,College,9900,,,College-MS
