,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
1638,university of windsor bachelor of computer science,9,https://collegedunia.com/canada/college/12-university-of-windsor-windsor/bachelor-of-science-bsc-computer-science-software-engineering-1380,,,7,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/bachelor-of-computer-science-honours,,,26,https://www.collegedekho.com/canada/university-of-windsor/course-fees/,,,,,,,,,16,https://admission.buddy4study.com/course/canada-university-of-windsor-windsor-canada-1535/bachelors-degree-bachelor-of-computer-science-17310,17412,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1639,university of windsor bachelor of computer science,10,https://collegedunia.com/canada/college/12-university-of-windsor-windsor/bachelor-of-computer-science-bcs-computer-science-1377,,,5,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/bachelor-of-computer-science,,,26,https://www.collegedekho.com/canada/university-of-windsor/course-fees/,,,,,,,,,16,https://admission.buddy4study.com/course/canada-university-of-windsor-windsor-canada-1535/bachelors-degree-bachelor-of-computer-science-17310,17412,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1640,university of windsor bachelor of computer science,10,https://collegedunia.com/canada/college/12-university-of-windsor-windsor/bachelor-of-computer-science-bcs-computer-science-1377,,,6,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/bachelor-of-computer-science,,,26,https://www.collegedekho.com/canada/university-of-windsor/course-fees/,,,,,,,,,16,https://admission.buddy4study.com/course/canada-university-of-windsor-windsor-canada-1535/bachelors-degree-bachelor-of-computer-science-17310,17412,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1641,university of windsor bachelor of computer science,10,https://collegedunia.com/canada/college/12-university-of-windsor-windsor/bachelor-of-computer-science-bcs-computer-science-1377,,,7,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/bachelor-of-computer-science-honours,,,26,https://www.collegedekho.com/canada/university-of-windsor/course-fees/,,,,,,,,,16,https://admission.buddy4study.com/course/canada-university-of-windsor-windsor-canada-1535/bachelors-degree-bachelor-of-computer-science-17310,17412,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1642,university of windsor master of applied computing,6,https://collegedunia.com/canada/college/12-university-of-windsor-windsor/master-applied-computing-17123,,,5,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/master-of-applied-computing,,,,,,,,,,,,,36,https://admission.buddy4study.com/course/canada-university-of-windsor-windsor-canada-1535/masters-degree-master-of-applied-computing-17459,17413,Study_Abroad,70,Single_Course_Page,,Study_Abroad-Single_Course_Page
1643,university of windsor master of computer science,7,https://collegedunia.com/canada/college/12-university-of-windsor-windsor/master-of-science-msc-computer-science-17141,,,6,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/msc-in-computer-science,,,32,https://www.collegedekho.com/canada/university-of-windsor/course-fees/,,,,,,,,,,,17414,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1644,university of windsor master of engineering management,8,https://collegedunia.com/canada/college/12-university-of-windsor-windsor/master-of-engineering-meng-engineering-management-178665,,,6,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/master-of-engineering-management,,,31,https://www.collegedekho.com/canada/university-of-windsor/,,,,,36,https://www.embibe.com/exams/top-universities-for-engineering-management-in-canada/,25,https://leverageedu.com/blog/masters-in-engineering-management-in-canada/,,,17415,Study_Abroad,20,Single_Course_Page,,Study_Abroad-Single_Course_Page
1645,university of windsor master of management,15,https://collegedunia.com/canada/college/12-university-of-windsor-windsor/master-of-management-mmgmt-human-resources-management-210419,,,8,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/master-of-management-in-human-resource-management,,,28,https://www.collegedekho.com/canada/university-of-windsor/,,,,,,,56,https://leverageedu.com/blog/masters-in-engineering-management-in-canada/,26,https://admission.buddy4study.com/course/canada-university-of-windsor-windsor-canada-1535/masters-degree-master-of-engineering-management-17582,17416,Study_Abroad,210,Single_Course_Page,,Study_Abroad-Single_Course_Page
1646,university of windsor master of management,15,https://collegedunia.com/canada/college/12-university-of-windsor-windsor/master-of-management-mmgmt-human-resources-management-210419,,,9,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/master-of-management-in-human-resource-management,,,28,https://www.collegedekho.com/canada/university-of-windsor/,,,,,,,56,https://leverageedu.com/blog/masters-in-engineering-management-in-canada/,26,https://admission.buddy4study.com/course/canada-university-of-windsor-windsor-canada-1535/masters-degree-master-of-engineering-management-17582,17416,Study_Abroad,210,Single_Course_Page,,Study_Abroad-Single_Course_Page
1647,university of windsor master of management,15,https://collegedunia.com/canada/college/12-university-of-windsor-windsor/master-of-management-mmgmt-human-resources-management-210419,,,10,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/master-of-management-international-accounting-and-finance,,,28,https://www.collegedekho.com/canada/university-of-windsor/,,,,,,,56,https://leverageedu.com/blog/masters-in-engineering-management-in-canada/,26,https://admission.buddy4study.com/course/canada-university-of-windsor-windsor-canada-1535/masters-degree-master-of-engineering-management-17582,17416,Study_Abroad,210,Single_Course_Page,,Study_Abroad-Single_Course_Page
1648,university of windsor master of mechanical engineering,7,https://collegedunia.com/canada/college/12-university-of-windsor-windsor/master-of-engineering-meng-mechanical-engineering-178712,,,6,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/master-of-engineering-in-mechanical-engineering,,,37,https://www.collegedekho.com/canada/university-of-windsor/,,,,,,,26,https://leverageedu.com/blog/masters-in-mechanical-engineering-in-canada/,,,17417,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1649,university of windsor master of medical biotechnology,15,https://collegedunia.com/canada/article/ms-biotechnology-in-canada-universities-cost-and-tuition-fees-eligibility-and-admissions-scope,,,5,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/master-of-medical-biotechnology,72,https://www.careers360.com/courses/medical-biotechnology-course,,,,,,,,,65,https://leverageedu.com/blog/biotechnology-courses-in-canada/,22,https://admission.buddy4study.com/course/canada-university-of-windsor-windsor-canada-1535/masters-degree-master-of-medical-biotechnology-17617,17418,Study_Abroad,20,Single_Course_Page,,Study_Abroad-Single_Course_Page
1650,university of winnipeg bachelor of business administration,8,https://collegedunia.com/canada/college/65-university-of-winnipeg-winnipeg/bachelor-of-business-administration-bba-5124,,,9,https://studyabroad.shiksha.com/canada/universities/university-of-winnipeg/business-and-administration-4-year-bba,,,31,https://www.collegedekho.com/canada/university-of-winnipeg/,,,,,,,,,50,https://admission.buddy4study.com/courses/canada/masters-pg-degree/management,17419,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1651,university of winnipeg bachelor of education,15,https://collegedunia.com/canada/college/90-university-of-manitoba-winnipeg/bachelor-of-education-bed-6652,,,20,https://studyabroad.shiksha.com/canada/universities/university-of-winnipeg,,,,,,,,,,,76,https://leverageedu.com/blog/bachelors-in-canada/,13,https://admission.buddy4study.com/course/canada-the-university-of-winnipeg-winnipeg-1653/bachelors-degree-integrated-bachelor-of-education-and-bachelor-of-arts-in-education-16345,17420,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1652,uoft bachelor of commerce,7,https://collegedunia.com/canada/college/104-university-of-toronto-toronto/bachelor-of-commerce-bcom-7999,,,6,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/bachelor-of-commerce,,,,,,,,,,,38,https://leverageedu.com/blog/university-of-toronto-acceptance-rate/,32,https://admission.buddy4study.com/study-abroad/university-of-toronto,17421,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1653,uoft master of architecture,6,https://collegedunia.com/canada/college/104-university-of-toronto-toronto/master-of-architecture-march-193857,,,7,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/master-of-architecture-march-2-year,,,,,,,,,,,40,https://leverageedu.com/blog/masters-in-architecture-in-canada/,,,17422,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1654,uoft master of architecture,6,https://collegedunia.com/canada/college/104-university-of-toronto-toronto/master-of-architecture-march-193857,,,8,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/master-of-architecture-march-2-year,,,,,,,,,,,40,https://leverageedu.com/blog/masters-in-architecture-in-canada/,,,17422,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1655,uoft master of architecture,6,https://collegedunia.com/canada/college/104-university-of-toronto-toronto/master-of-architecture-march-193857,,,9,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/master-of-architecture-march,,,,,,,,,,,40,https://leverageedu.com/blog/masters-in-architecture-in-canada/,,,17422,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1656,uoft master of finance,7,https://collegedunia.com/canada/college/104-university-of-toronto-toronto/master-of-finance-mfin-18166,,,10,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/master-of-finance-mf,,,62,https://www.collegedekho.com/canada/university-of-toronto/course-fees/,,,,,,,47,https://leverageedu.com/blog/university-of-toronto-masters/,,,17423,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1657,uoft master of finance,7,https://collegedunia.com/canada/college/104-university-of-toronto-toronto/master-of-finance-mfin-18166,,,11,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/master-of-finance-mf,,,62,https://www.collegedekho.com/canada/university-of-toronto/course-fees/,,,,,,,47,https://leverageedu.com/blog/university-of-toronto-masters/,,,17423,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1658,uoft master of finance,7,https://collegedunia.com/canada/college/104-university-of-toronto-toronto/master-of-finance-mfin-18166,,,12,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/master-of-accounting-and-finance,,,62,https://www.collegedekho.com/canada/university-of-toronto/course-fees/,,,,,,,47,https://leverageedu.com/blog/university-of-toronto-masters/,,,17423,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1659,upei master of education,9,https://collegedunia.com/canada/college/96-university-of-prince-edward-island-charlottetown/master-of-education-med-leadership-in-learning-25668,,,15,https://studyabroad.shiksha.com/canada/universities/university-of-prince-edward-island/master-of-science,,,,,,,,,,,,,,,17424,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
