,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
190,kset,,,19,https://prepp.in/kset-exam/kset-2022,16,https://www.shiksha.com/exams/kset-exam-results,22,https://news.careers360.com/kset-result-2021-announced-at-ksetuni-mysoreacin-check-cut-off-here,24,https://www.collegedekho.com/exam/kset/cut-off-results,35,https://career.aglasem.com/kset/,,,53,https://www.fresherslive.com/education/kset-result-105238,51,https://www.embibe.com/exams/kset-notification/,99,https://leverageedu.com/blog/kset/,,,5632,Prepp,110000,Overview,,Prepp-C1
191,kset,,,19,https://prepp.in/kset-exam/kset-2022,16,https://www.shiksha.com/exams/kset-exam-results,22,https://news.careers360.com/kset-result-2021-announced-at-ksetuni-mysoreacin-check-cut-off-here,25,https://www.collegedekho.com/exam/kset,35,https://career.aglasem.com/kset/,,,53,https://www.fresherslive.com/education/kset-result-105238,51,https://www.embibe.com/exams/kset-notification/,99,https://leverageedu.com/blog/kset/,,,5632,Prepp,110000,Overview,,Prepp-C1
192,pcs full form,,,27,https://prepp.in/uppsc-exam,72,https://www.shiksha.com/exams/uppsc-uppcs-exam,3,https://competition.careers360.com/articles/pcs-full-form,,,,,5,https://byjus.com/free-ias-prep/uppsc-pcs-exam-eligibility/,,,,,,,,,5633,Prepp,135000,Full_Form,,Prepp-C1
193,csir,,,88,https://prepp.in/csir-ugc-net-exam,55,https://www.shiksha.com/exams/csir-net-exam,97,https://news.careers360.com/csir-net-2021-be-conducted-in-june-check-details-here,,,,,,,,,,,,,,,5634,Prepp,90500,Overview,,Prepp-C1
194,tsnpdcl,,,64,https://prepp.in/news/e-878-tsnpdcl-jao-jpo-notification-2021-for-107-vacancies-fact-check,,,,,,,,,,,46,https://www.fresherslive.com/tgnpdcl-northern-power-distribution-company-of-telangana-limited-recruitment,,,,,,,5637,Prepp,90500,Overview,,Prepp-C1
195,ntpc full form,,,23,https://prepp.in/rrb-ntpc-exam,31,https://www.shiksha.com/exams/rrb-ntpc-exam-recruitment,10,https://competition.careers360.com/articles/rrb-ntpc-full-form,,,,,8,https://byjus.com/rrb-exams/rrb-full-form/,,,14,https://www.embibe.com/exams/ntpc-full-form/,,,,,5638,Prepp,110000,Full_Form,,Prepp-C1
196,ojas gpsc,,,21,https://prepp.in/gpsc-exam/application-process,,,,,,,,,18,https://byjus.com/free-ias-prep/gpsc/,,,,,,,,,5639,Prepp,165000,Overview,,Prepp-C1
197,wbp,,,28,https://prepp.in/west-bengal-police-exam,,,,,,,,,,,,,86,https://www.embibe.com/exams/wb-police-recruitment/,,,,,5640,Prepp,246000,Overview,,Prepp-C1
198,cds full form,,,4,https://prepp.in/cds-exam/eligibility,9,https://www.shiksha.com/exams/cds-exam,1,"https://competition.careers360.com/articles/cds-full-form#:~:text=CDS%20Full%20Form%20%2D%20The%20Union,CDS%20is%20Combined%20Defence%20Services.&text=UPSC%20conducts%20the%20CDS%20exam,month%20of%20February%20and%20November.",72,https://www.collegedekho.com/exam/upsc-cds,,,33,https://byjus.com/govt-exams/cds-eligibility/,,,36,https://www.embibe.com/exams/cds-eligibility/,,,,,5642,Prepp,110000,Full_Form,,Prepp-C1
199,cds full form,,,4,https://prepp.in/cds-exam/eligibility,10,https://www.shiksha.com/exams/cds-exam,1,"https://competition.careers360.com/articles/cds-full-form#:~:text=CDS%20Full%20Form%20%2D%20The%20Union,CDS%20is%20Combined%20Defence%20Services.&text=UPSC%20conducts%20the%20CDS%20exam,month%20of%20February%20and%20November.",72,https://www.collegedekho.com/exam/upsc-cds,,,33,https://byjus.com/govt-exams/cds-eligibility/,,,36,https://www.embibe.com/exams/cds-eligibility/,,,,,5642,Prepp,110000,Full_Form,,Prepp-C1
200,cds full form,,,4,https://prepp.in/cds-exam/eligibility,11,https://www.shiksha.com/sarkari-exams/defence/articles/nda-vs-cds-blogId-47255,1,"https://competition.careers360.com/articles/cds-full-form#:~:text=CDS%20Full%20Form%20%2D%20The%20Union,CDS%20is%20Combined%20Defence%20Services.&text=UPSC%20conducts%20the%20CDS%20exam,month%20of%20February%20and%20November.",72,https://www.collegedekho.com/exam/upsc-cds,,,33,https://byjus.com/govt-exams/cds-eligibility/,,,36,https://www.embibe.com/exams/cds-eligibility/,,,,,5642,Prepp,110000,Full_Form,,Prepp-C1
201,ssc mts,,,18,https://prepp.in/ssc-mts-exam,21,https://www.shiksha.com/exams/ssc-mts-exam,17,https://competition.careers360.com/articles/ssc-mts,,,,,58,https://byjus.com/ssc-exams/ssc-mts/,,,32,https://www.embibe.com/exams/ssc-mts-recruitment/,79,https://leverageedu.com/blog/ssc-mts/,,,5643,Prepp,90500,Overview,,Prepp-C1
202,ssc registration,,,12,https://prepp.in/ssc-cgl-exam/application-process,33,https://www.shiksha.com/exams/ssc-exam,37,https://www.careers360.com/question-how-to-cancel-ssc-applicationafter-the-ssc-registration,81,https://www.collegedekho.com/exam/ssc-chsl/how-to-apply,,,60,https://byjus.com/ssc-exams/,,,79,https://www.embibe.com/exams/ssc-chsl-application-form/,,,,,5645,Prepp,110000,Application,,Prepp-C1
203,ppsc,,,6,https://prepp.in/ppsc-exam,,,,,,,,,,,,,30,https://www.embibe.com/exams/ppsc-recruitment/,,,,,5646,Prepp,90500,Overview,,Prepp-C1
204,kerala psc login,,,82,https://prepp.in/kerala-psc-exam/application-process,,,,,,,,,,,,,,,,,,,5648,Prepp,110000,Overview,,Prepp-C1
205,ssc je,,,13,https://prepp.in/ssc-je-exam,7,https://www.shiksha.com/exams/ssc-je-exam,16,https://competition.careers360.com/exams/ssc-je,,,,,31,https://byjus.com/ssc-exams/ssc-je/,,,40,https://www.embibe.com/exams/ssc-je-notification/,,,,,5649,Prepp,90500,Overview,,Prepp-C1
206,gds online,,,16,https://prepp.in/india-post-gds-exam,,,,,,,,,,,89,https://www.fresherslive.com/competitive-exams/up-postal-circle-gds-admit-card-2020-download-107983,11,https://www.embibe.com/exams/gramin-dak-sevak-application-form/,,,,,5650,Prepp,110000,Overview,,Prepp-C1
207,wb health,,,55,https://prepp.in/news/e-813-wb-health-recruitment-2021-notification-out-for-medical-technologist-grade-iii-post,,,,,,,,,,,24,https://www.fresherslive.com/west-bengal-state-health-and-family-welfare-samiti-recruitment,,,,,,,5651,Prepp,246000,Overview,,Prepp-C1
208,stenographer,,,38,https://prepp.in/ssc-stenographer-exam/eligibility,1,https://www.shiksha.com/arts-fine-visual-performing/articles/how-to-become-a-stenographer-education-qualifications-scope-in-india-salary-blogId-36157,72,https://news.careers360.com/ssc-stenographer-grade-c-d-2019-stenography-test-demo-link-available-now,,,,,,,90,https://www.fresherslive.com/search-jobs/role/stenographer-jobs,98,https://www.embibe.com/exams/ssc-stenographer-preparation/,,,,,5652,Prepp,90500,Overview,,Prepp-C1
209,delhi police admit card,,,9,https://prepp.in/delhi-police-exam/admit-card,86,https://www.shiksha.com/sarkari-exams/police/articles/delhi-police-constable-admit-card-2021-out-details-here-blogId-61901,6,https://news.careers360.com/delhi-police-admit-card-2021-released-for-physical-exam-at-delhipolicenicin,,,79,https://career.aglasem.com/ssc-delhi-police-constable-admit-card/,,,37,https://www.fresherslive.com/competitive-exams/delhi-police-admit-card-103323,13,https://www.embibe.com/exams/delhi-police-admit-card/,,,,,5653,Prepp,90500,Admit_Card,,Prepp-C1
210,exam net,,,42,https://prepp.in/cbse-ugc-net-exam,28,https://www.shiksha.com/exams/ugc-net-exam,85,https://news.careers360.com/ugc-net-exam-dates-out-nta-conduct-exam-from-october-6-11,58,https://www.collegedekho.com/exam/ugc-net,,,,,,,,,,,,,5654,Prepp,60500,Overview,,Prepp-C1
211,rrb allahabad,,,7,https://prepp.in/rrb-recruitment-exam/rrb-allahabad,82,https://www.shiksha.com/exams/rrb-ntpc-exam-vacancies,72,https://competition.careers360.com/articles/rrb-allahabad-group-d-cut-off,,,21,https://admission.aglasem.com/rrb-allahabad-admit-card/,,,,,15,https://www.embibe.com/exams/rrb-allahabad-ntpc-admit-card/,,,,,5655,Prepp,90500,Overview,,Prepp-C1
212,cds exam,,,5,https://prepp.in/cds-exam/eligibility,10,https://www.shiksha.com/exams/cds-exam,19,https://news.careers360.com/cds-2-2021-check-latest-exam-pattern-and-syllabus-here,46,https://www.collegedekho.com/exam/upsc-cds,,,11,https://byjus.com/govt-exams/cds-eligibility/,,,12,https://www.embibe.com/exams/cds/,71,https://leverageedu.com/blog/cds-exam/,57,https://exam.buddy4study.com/cds-exam,5656,Prepp,74000,Overview,,Prepp-C1
213,cds exam,,,5,https://prepp.in/cds-exam/eligibility,10,https://www.shiksha.com/exams/cds-exam,19,https://news.careers360.com/cds-2-2021-check-latest-exam-pattern-and-syllabus-here,46,https://www.collegedekho.com/exam/upsc-cds,,,11,https://byjus.com/govt-exams/cds-eligibility/,,,12,https://www.embibe.com/exams/cds/,72,https://leverageedu.com/blog/cds-exam/,57,https://exam.buddy4study.com/cds-exam,5656,Prepp,74000,Overview,,Prepp-C1
214,cds exam,,,5,https://prepp.in/cds-exam/eligibility,10,https://www.shiksha.com/exams/cds-exam,19,https://news.careers360.com/cds-2-2021-check-latest-exam-pattern-and-syllabus-here,46,https://www.collegedekho.com/exam/upsc-cds,,,11,https://byjus.com/govt-exams/cds-eligibility/,,,12,https://www.embibe.com/exams/cds/,73,https://leverageedu.com/blog/cds-exam-pattern/,57,https://exam.buddy4study.com/cds-exam,5656,Prepp,74000,Overview,,Prepp-C1
215,sbi po,,,16,https://prepp.in/sbi-po-exam,12,https://www.shiksha.com/exams/sbi-po-exam,23,https://competition.careers360.com/articles/sbi-po,43,https://www.collegedekho.com/exam/sbi-po,,,30,https://byjus.com/bank-exam/sbi-po/,95,https://www.fresherslive.com/articles/sbi-po,21,https://www.embibe.com/exams/sbi-po-recruitment/,,,54,https://exam.buddy4study.com/sbi-po,5658,Prepp,74000,Overview,,Prepp-C1
216,nda full form,,,10,https://prepp.in/nda-exam,11,https://www.shiksha.com/exams/nda-exam,2,https://competition.careers360.com/articles/nda-full-form,,,,,8,https://byjus.com/full-form/nda-full-form/,,,13,https://www.embibe.com/exams/nda-full-form/amp/,,,,,5661,Prepp,110000,Full_Form,,Prepp-C1
217,ibps rrb,,,22,https://prepp.in/ibps-rrb-exam,16,https://www.shiksha.com/exams/ibps-rrb-exam,14,https://competition.careers360.com/articles/ibps-rrb,,,,,15,https://byjus.com/bank-exam/ibps-rrb-po/,,,9,https://www.embibe.com/exams/ibps-rrb/,,,,,5662,Prepp,60500,Overview,,Prepp-C1
218,ibps po,,,13,https://prepp.in/ibps-po-exam,9,https://www.shiksha.com/exams/ibps-po-exam,28,https://competition.careers360.com/articles/ibps-po,35,https://www.collegedekho.com/exam/ibps-po,,,15,https://byjus.com/bank-exam/ibps-po/,,,31,https://www.embibe.com/exams/ibps-po/,,,,,5663,Prepp,49500,Overview,,Prepp-C1
219,ib acio,,,3,https://prepp.in/ib-acio-exam,7,https://www.shiksha.com/exams/ib-acio-exam,,,,,80,https://career.aglasem.com/ib-acio-result/,,,,,9,https://www.embibe.com/exams/ib-acio/,55,https://leverageedu.com/blog/ib-acio/,,,5664,Prepp,90500,Overview,,Prepp-C1
220,nda exam,,,6,https://prepp.in/nda-exam,5,https://www.shiksha.com/exams/nda-exam,17,https://news.careers360.com/upsc-nda-2-2021-know-about-exam-pattern,23,https://www.collegedekho.com/exam/upsc-nda-na,,,57,https://byjus.com/govt-exams/nda-exams/,,,41,https://www.embibe.com/exams/nda-exam-pattern/,69,https://leverageedu.com/blog/nda-exam/,,,5666,Prepp,90500,Overview,,Prepp-C1
221,hpsc,,,14,https://prepp.in/hpsc-exam,25,https://www.shiksha.com/exams/hpsc-hcs-exam,34,https://news.careers360.com/hpsc-haryana-civil-services-prelims-result-2021-declared-at-hpscgovin-get-direct-link-here,,,55,https://career.aglasem.com/hpsc-recruitment/,,,,,,,,,,,5667,Prepp,110000,Overview,,Prepp-C1
222,drdo full form,,,26,https://prepp.in/drdo-ceptam-exam,,,,,,,,,9,https://byjus.com/full-form/drdo-full-form/,40,https://www.fresherslive.com/drdo-defence-research-and-development-organisation-recruitment,19,https://www.embibe.com/exams/drdo-full-form/,32,https://leverageedu.com/blog/hi/drdo-kya-hai/,,,5670,Prepp,90500,Full_Form,,Prepp-C1
223,upsc online,,,33,https://prepp.in/ias-exam-exam/application-process,65,https://www.shiksha.com/exams/ias-exam,73,https://competition.careers360.com/articles/upsc-ias-application-form,,,,,38,https://byjus.com/free-ias-prep/,71,https://www.fresherslive.com/upsc-union-public-service-commission-recruitment,,,,,,,5671,Prepp,74000,Overview,,Prepp-C1
224,ssc admit card,,,85,https://prepp.in/ssc-gd-exam/admit-card,94,https://www.shiksha.com/exams/ssc-gd-exam-admit-card,78,https://competition.careers360.com/articles/ssc-gd-constable-admit-card,,,,,27,https://byjus.com/ssc-exams/ssc-admit-card/,65,https://www.fresherslive.com/articles/ssc-admit-card,99,https://www.embibe.com/exams/ssc-constable-gd-admit-card/,,,,,5672,Prepp,90500,Admit_Card,,Prepp-C1
225,hpssc login,,,30,https://prepp.in/hppsc-exam/admit-card,,,102,https://news.careers360.com/hp-set-2019-admit-card-released-hppschpgovin-check-steps-download,,,67,https://career.aglasem.com/hppsc-admit-card/,,,28,https://www.fresherslive.com/articles/hpsssb-admit-card,70,https://www.embibe.com/exams/tag/hppsc-login/,,,,,5673,Prepp,74000,Overview,,Prepp-C1
226,ssc chsl admit card,,,31,https://prepp.in/ssc-chsl-exam/admit-card,44,https://www.shiksha.com/exams/ssc-chsl-exam-admit-card,20,https://competition.careers360.com/articles/ssc-chsl-admit-card,96,https://www.collegedekho.com/exam/ssc-chsl/admit-card,27,https://career.aglasem.com/ssc-chsl-admit-card/,29,https://byjus.com/ssc-exams/ssc-chsl-admit-card/,,,24,https://www.embibe.com/exams/ssc-chsl-admit-card/,,,,,5674,Prepp,135000,Admit_Card,,Prepp-C1
227,dsssb online,,,19,https://prepp.in/dsssb-exam/application-process,15,https://www.shiksha.com/exams/dsssb-exam-application-form,48,https://news.careers360.com/dsssb-tgt-recruitment-2021-registration-process-begins-at-dsssbonlinenicin,,,46,https://career.aglasem.com/dsssb-application-form/,,,,,24,https://www.embibe.com/exams/dsssb-login/,,,,,5675,Prepp,201000,Overview,,Prepp-C1
228,ugc full form,,,60,https://prepp.in/csir-ugc-net-exam,29,https://www.shiksha.com/exams/ugc-net-exam,54,https://www.careers360.com/question-what-is-the-difference-between-ugc-approved-colleges-and-aicte-approved-colleges-how-the-two-approval-matters-in-going-for-government-jobs,,,,,4,https://byjus.com/full-form/ugc-full-form/,,,,,,,,,5677,Prepp,49500,Full_Form,,Prepp-C1
229,net exam,,,18,https://prepp.in/cbse-ugc-net-exam,8,https://www.shiksha.com/exams/ugc-net-exam,22,https://competition.careers360.com/articles/ugc-net-exam-dates,32,https://www.collegedekho.com/exam/ugc-net,54,https://colleges.aglasem.com/exams/net,,,,,35,https://www.embibe.com/exams/ugc-nta-net-exam-date/,59,https://leverageedu.com/blog/ugc-net/,84,https://exam.buddy4study.com/ugc-net-admit-card-likely-to-be-out-today,5678,Prepp,74000,Overview,,Prepp-C1
230,mp vyapam,,,12,https://prepp.in/mppeb-vyapam-exam,13,https://www.shiksha.com/exams/mp-vyapam-exam,,,,,96,https://admission.aglasem.com/vyapam-mp/,,,57,https://www.fresherslive.com/competitive-exams/mp-vyapam-admit-card-108238,21,https://www.embibe.com/exams/mp-vyapam/,,,,,5682,Prepp,60500,Overview,,Prepp-C1
231,wbssc,,,12,https://prepp.in/wbssc-exam,,,,,,,39,https://career.aglasem.com/wbssc-slst/,,,34,https://www.fresherslive.com/competitive-exams/wbssc-admit-card-109906,,,,,,,5683,Prepp,135000,Overview,,Prepp-C1
232,jkpsc,,,16,https://prepp.in/jkpsc-exam,,,63,https://competition.careers360.com/articles/jkpsc-kas-application-form,,,73,https://career.aglasem.com/jkpsc-kas/,,,58,https://www.fresherslive.com/competitive-exams/jkpsc-admit-card-108237,,,,,,,5684,Prepp,110000,Overview,,Prepp-C1
233,jkpsc,,,17,https://prepp.in/jkpsc-exam,,,63,https://competition.careers360.com/articles/jkpsc-kas-application-form,,,73,https://career.aglasem.com/jkpsc-kas/,,,58,https://www.fresherslive.com/competitive-exams/jkpsc-admit-card-108237,,,,,,,5684,Prepp,110000,Overview,,Prepp-C1
234,jkpsc,,,18,https://prepp.in/jkpsc-exam/news,,,63,https://competition.careers360.com/articles/jkpsc-kas-application-form,,,73,https://career.aglasem.com/jkpsc-kas/,,,58,https://www.fresherslive.com/competitive-exams/jkpsc-admit-card-108237,,,,,,,5684,Prepp,110000,Overview,,Prepp-C1
235,drdo mts exam date,,,23,https://prepp.in/drdo-ceptam-exam,18,https://www.shiksha.com/exams/drdo-ceptam-exam,,,,,67,https://career.aglasem.com/drdo-mts-admit-card/,,,76,https://www.fresherslive.com/competitive-exams/drdo-exam-dates-107617,31,https://www.embibe.com/exams/drdo-exam-date/,,,,,5686,Prepp,60500,Exam_Dates,,Prepp-C1
236,ugc net admit card,,,34,https://prepp.in/cbse-ugc-net-exam/admit-card,33,https://www.shiksha.com/exams/ugc-net-exam-admit-card,14,https://competition.careers360.com/articles/ugc-net-admit-card,37,https://www.collegedekho.com/exam/ugc-net/admit-card,39,https://news.aglasem.com/ugc-net-admit-card-2021-soon/,,,42,https://www.fresherslive.com/education/ugc-net-admit-card-101141,38,https://www.embibe.com/exams/ugc-nta-net-exam-date/,,,21,https://exam.buddy4study.com/ugc-net-admit-card-likely-to-be-out-today,5694,Prepp,33100,Admit_Card,,Prepp-C1
237,civil service exam,,,21,https://prepp.in/ias-exam-exam,53,https://www.shiksha.com/exams/ias-exam,43,https://competition.careers360.com/exams/upsc-civil-services-exam,,,,,5,https://byjus.com/civil-services-exam/,,,,,,,,,5697,Prepp,40500,Overview,,Prepp-C1
238,sbi po admit card,,,26,https://prepp.in/sbi-po-exam/admit-card,21,https://www.shiksha.com/exams/sbi-po-exam-admit-card,18,https://competition.careers360.com/articles/sbi-po-admit-card,,,56,https://career.aglasem.com/sbi-po-admit-card-2019/,39,https://byjus.com/bank-exam/sbi-po-admit-card/,50,https://www.fresherslive.com/articles/sbi-po-admit-card/question-paper,16,https://www.embibe.com/exams/sbi-po-admit-card/,,,96,https://exam.buddy4study.com/sbi-po-candidates-can-download-po-pre-exam-call-letter,5702,Prepp,49500,Admit_Card,,Prepp-C1
239,sbi po admit card,,,26,https://prepp.in/sbi-po-exam/admit-card,22,https://www.shiksha.com/exams/sbi-po-exam-admit-card,18,https://competition.careers360.com/articles/sbi-po-admit-card,,,56,https://career.aglasem.com/sbi-po-admit-card-2019/,39,https://byjus.com/bank-exam/sbi-po-admit-card/,50,https://www.fresherslive.com/articles/sbi-po-admit-card/question-paper,16,https://www.embibe.com/exams/sbi-po-admit-card/,,,96,https://exam.buddy4study.com/sbi-po-candidates-can-download-po-pre-exam-call-letter,5702,Prepp,49500,Admit_Card,,Prepp-C1
240,sbi po admit card,,,26,https://prepp.in/sbi-po-exam/admit-card,23,https://www.shiksha.com/exams/sbi-po-exam,18,https://competition.careers360.com/articles/sbi-po-admit-card,,,56,https://career.aglasem.com/sbi-po-admit-card-2019/,39,https://byjus.com/bank-exam/sbi-po-admit-card/,50,https://www.fresherslive.com/articles/sbi-po-admit-card/question-paper,16,https://www.embibe.com/exams/sbi-po-admit-card/,,,96,https://exam.buddy4study.com/sbi-po-candidates-can-download-po-pre-exam-call-letter,5702,Prepp,49500,Admit_Card,,Prepp-C1
241,upsc age limit,,,12,https://prepp.in/ias-exam-exam/eligibility,19,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-eligibility-criteria-age-limit-attempts-nationality-blogId-33207,21,https://competition.careers360.com/articles/upsc-ias-eligibility-criteria,,,,,1,"https://byjus.com/free-ias-prep/eligibility-criteria-for-upsc-exam/#:~:text=As%20per%20the%20official%20notification,years%20for%20the%20OBC%20category.",90,https://www.fresherslive.com/upsc-union-public-service-commission-recruitment,,,,,67,https://exam.buddy4study.com/upsc-exam-eligibility,5703,Prepp,49500,Overview,,Prepp-C1
242,upsc age limit,,,12,https://prepp.in/ias-exam-exam/eligibility,19,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-eligibility-criteria-age-limit-attempts-nationality-blogId-33207,21,https://competition.careers360.com/articles/upsc-ias-eligibility-criteria,,,,,2,"https://byjus.com/free-ias-prep/eligibility-criteria-for-upsc-exam/#:~:text=As%20per%20the%20official%20notification,years%20for%20the%20OBC%20category.",90,https://www.fresherslive.com/upsc-union-public-service-commission-recruitment,,,,,67,https://exam.buddy4study.com/upsc-exam-eligibility,5703,Prepp,49500,Overview,,Prepp-C1
243,upsc age limit,,,13,https://prepp.in/ias-exam-exam/eligibility,19,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-eligibility-criteria-age-limit-attempts-nationality-blogId-33207,21,https://competition.careers360.com/articles/upsc-ias-eligibility-criteria,,,,,1,"https://byjus.com/free-ias-prep/eligibility-criteria-for-upsc-exam/#:~:text=As%20per%20the%20official%20notification,years%20for%20the%20OBC%20category.",90,https://www.fresherslive.com/upsc-union-public-service-commission-recruitment,,,,,67,https://exam.buddy4study.com/upsc-exam-eligibility,5703,Prepp,49500,Overview,,Prepp-C1
244,upsc age limit,,,13,https://prepp.in/ias-exam-exam/eligibility,19,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-eligibility-criteria-age-limit-attempts-nationality-blogId-33207,21,https://competition.careers360.com/articles/upsc-ias-eligibility-criteria,,,,,2,"https://byjus.com/free-ias-prep/eligibility-criteria-for-upsc-exam/#:~:text=As%20per%20the%20official%20notification,years%20for%20the%20OBC%20category.",90,https://www.fresherslive.com/upsc-union-public-service-commission-recruitment,,,,,67,https://exam.buddy4study.com/upsc-exam-eligibility,5703,Prepp,49500,Overview,,Prepp-C1
245,upsc age limit,,,14,https://prepp.in/ias-exam-exam/reservation,19,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-eligibility-criteria-age-limit-attempts-nationality-blogId-33207,21,https://competition.careers360.com/articles/upsc-ias-eligibility-criteria,,,,,1,"https://byjus.com/free-ias-prep/eligibility-criteria-for-upsc-exam/#:~:text=As%20per%20the%20official%20notification,years%20for%20the%20OBC%20category.",90,https://www.fresherslive.com/upsc-union-public-service-commission-recruitment,,,,,67,https://exam.buddy4study.com/upsc-exam-eligibility,5703,Prepp,49500,Overview,,Prepp-C1
246,upsc age limit,,,14,https://prepp.in/ias-exam-exam/reservation,19,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-eligibility-criteria-age-limit-attempts-nationality-blogId-33207,21,https://competition.careers360.com/articles/upsc-ias-eligibility-criteria,,,,,2,"https://byjus.com/free-ias-prep/eligibility-criteria-for-upsc-exam/#:~:text=As%20per%20the%20official%20notification,years%20for%20the%20OBC%20category.",90,https://www.fresherslive.com/upsc-union-public-service-commission-recruitment,,,,,67,https://exam.buddy4study.com/upsc-exam-eligibility,5703,Prepp,49500,Overview,,Prepp-C1
247,upsc notification,,,13,https://prepp.in/ias-exam-exam/notifications,27,https://www.shiksha.com/exams/ias-exam,45,https://competition.careers360.com/articles/ias-notification,,,,,14,https://byjus.com/free-ias-prep/upsc-notifications/,36,https://www.fresherslive.com/upsc-union-public-service-commission-recruitment,29,https://www.embibe.com/exams/upsc-notification/,,,,,5705,Prepp,60500,Notification,,Prepp-C1
248,books for upsc,,,22,https://prepp.in/ias-exam-exam/books,62,https://www.shiksha.com/exams/ias-exam-books,18,https://competition.careers360.com/articles/books-for-upsc-ias,82,https://www.collegedekho.com/exam/upsc-civil-services/best-books,,,2,https://byjus.com/free-ias-prep/upsc-books/,,,55,https://www.embibe.com/exams/ncert-books-for-upsc/,67,https://leverageedu.com/blog/hi/upsc-books-in-hindi/,,,5708,Prepp,49500,Books,,Prepp-C1
249,ssb full form,,,47,https://prepp.in/ssb-constable-exam,,,,,,,,,64,https://byjus.com/upsc-capf/ssb/,61,https://www.fresherslive.com/ssb-sashastra-seema-bal-recruitment,5,https://www.embibe.com/exams/ssb-full-form/,,,,,5714,Prepp,74000,Full_Form,,Prepp-C1
250,ssc exam,,,29,https://prepp.in/ssc-cgl-exam,34,https://www.shiksha.com/exams/ssc-exam,36,https://news.careers360.com/ssc-cgl-2021-check-important-ssc-exam-day-guidelines,,,,,10,https://byjus.com/ssc-exams/,,,,,,,,,5716,Prepp,60500,Overview,,Prepp-C1
251,ssc exam,,,29,https://prepp.in/ssc-cgl-exam,34,https://www.shiksha.com/exams/ssc-exam,37,https://news.careers360.com/ssc-cgl-2021-check-important-ssc-exam-day-guidelines,,,,,10,https://byjus.com/ssc-exams/,,,,,,,,,5716,Prepp,60500,Overview,,Prepp-C1
252,ssc exam,,,29,https://prepp.in/ssc-cgl-exam,34,https://www.shiksha.com/exams/ssc-exam,38,https://competition.careers360.com/articles/ssc-exams,,,,,10,https://byjus.com/ssc-exams/,,,,,,,,,5716,Prepp,60500,Overview,,Prepp-C1
253,ibps full form,,,14,https://prepp.in/ibps-po-exam,1,https://www.shiksha.com/exams/ibps-exam,11,https://competition.careers360.com/articles/ibps-po-full-form,,,,,16,https://byjus.com/bank-exam/ibps/,85,https://www.fresherslive.com/ibps-institute-of-banking-personnel-selection-recruitment,12,https://www.embibe.com/exams/ibps-full-form/,,,,,5720,Prepp,49500,Full_Form,,Prepp-C1
254,ib acio exam date,,,7,https://prepp.in/ib-acio-exam,3,https://www.shiksha.com/exams/ib-acio-exam,29,https://www.careers360.com/question-when-will-the-ib-acio-2020-exam-take-placewhat-are-the-important-dates,,,94,https://career.aglasem.com/ib-acio-2020/,,,,,11,https://www.embibe.com/exams/ib-acio/,95,https://leverageedu.com/blog/ib-acio/,,,5721,Prepp,40500,Exam_Dates,,Prepp-C1
255,ib acio exam date,,,7,https://prepp.in/ib-acio-exam,4,https://www.shiksha.com/exams/ib-acio-exam,29,https://www.careers360.com/question-when-will-the-ib-acio-2020-exam-take-placewhat-are-the-important-dates,,,94,https://career.aglasem.com/ib-acio-2020/,,,,,11,https://www.embibe.com/exams/ib-acio/,95,https://leverageedu.com/blog/ib-acio/,,,5721,Prepp,40500,Exam_Dates,,Prepp-C1
256,ib acio exam date,,,7,https://prepp.in/ib-acio-exam,5,https://www.shiksha.com/exams/ib-acio-exam-dates,29,https://www.careers360.com/question-when-will-the-ib-acio-2020-exam-take-placewhat-are-the-important-dates,,,94,https://career.aglasem.com/ib-acio-2020/,,,,,11,https://www.embibe.com/exams/ib-acio/,95,https://leverageedu.com/blog/ib-acio/,,,5721,Prepp,40500,Exam_Dates,,Prepp-C1
257,ib acio exam date,,,8,https://prepp.in/ib-acio-exam,3,https://www.shiksha.com/exams/ib-acio-exam,29,https://www.careers360.com/question-when-will-the-ib-acio-2020-exam-take-placewhat-are-the-important-dates,,,94,https://career.aglasem.com/ib-acio-2020/,,,,,11,https://www.embibe.com/exams/ib-acio/,95,https://leverageedu.com/blog/ib-acio/,,,5721,Prepp,40500,Exam_Dates,,Prepp-C1
