Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
Average SAT score,1,TOP SITE,02-12-2021,https://blog.prepscholar.com/what-is-a-good-sat-score-a-bad-sat-score-an-excellent-sat-score,3,https://collegedunia.com/exams/sat/average-sat-score,,,34,https://studyabroad.shiksha.com/exams/sat/results-and-scores,,,35,https://www.collegedekho.com/study-abroad/articles/what-is-a-good-sat-score-how-is-it-calculated/,,,,,,,,,,,,,,,14265,Study_Abroad,390,Overview,,Study_Abroad-part_3
SAT Essay score,1,TOP SITE,02-12-2021,https://collegereadiness.collegeboard.org/sat/scores/understanding-scores/essay,,,,,12,https://studyabroad.shiksha.com/exams/sat/results-and-scores,,,,,,,,,,,,,87,https://www.embibe.com/exams/sat-score/,91,https://leverageedu.com/blog/significance-optional-sat-essay/,,,14266,Study_Abroad,90,Overview,,Study_Abroad-part_3
SAT subject test scores,1,TOP SITE,02-12-2021,https://collegereadiness.collegeboard.org/sat-subject-tests/scores/getting-scores,4,https://collegedunia.com/exams/sat/sat-subject-test-scores,,,23,https://studyabroad.shiksha.com/exams/sat/results-and-scores,,,,,,,,,,,,,73,https://www.embibe.com/exams/sat-score/,76,https://leverageedu.com/blog/sat-exam/,,,14267,Study_Abroad,30,Overview,,Study_Abroad-part_3
Harvard SAT Scores,1,TOP SITE,02-12-2021,https://www.prepscholar.com/sat/s/colleges/Harvard-SAT-scores-GPA,2,https://collegedunia.com/exams/sat/harvard-sat-scores,,,81,https://studyabroad.shiksha.com/usa/universities/harvard-university,,,,,,,,,,,,,,,96,https://leverageedu.com/blog/how-to-get-into-harvard/,,,14268,Study_Abroad,720,Overview,,Study_Abroad-part_3
MIT SAT Scores,1,TOP SITE,02-12-2021,https://mitadmissions.org/apply/firstyear/tests-scores/,3,https://collegedunia.com/exams/sat/mit-sat-scores,,,54,https://studyabroad.shiksha.com/exams/sat,51,https://www.careers360.com/question-what-sat-score-is-required-for-admission-in-mit-usa,,,,,,,,,,,,,83,https://leverageedu.com/blog/mit-acceptance-rate/,,,14269,Study_Abroad,720,Overview,,Study_Abroad-part_3
Stanford SAT Scores,1,TOP SITE,02-12-2021,https://admission.stanford.edu/apply/freshman/testing.html,3,https://collegedunia.com/exams/sat/stanford-sat-scores,,,42,https://studyabroad.shiksha.com/usa/universities/stanford-university,74,https://www.careers360.com/question-how-to-get-admission-in-stanford-university-from-india-for-mtechwhats-the-eligibility-criteria-requirements-qualifications-fees,,,,,,,,,,,,,64,https://leverageedu.com/blog/how-to-get-into-stanford/,,,14270,Study_Abroad,260,Overview,,Study_Abroad-part_3
UCLA SAT Scores,1,TOP SITE,02-12-2021,https://www.prepscholar.com/sat/s/colleges/UCLA-SAT-scores-GPA,3,https://collegedunia.com/exams/sat/ucla-sat-scores,,,69,https://studyabroad.shiksha.com/usa/universities/university-of-california-los-angeles-campus,,,,,,,,,,,,,,,,,,,14271,Study_Abroad,170,Overview,,Study_Abroad-part_3
Georgia Tech SAT Scores,1,TOP SITE,02-12-2021,https://admission.gatech.edu/first-year/standardized-tests,3,https://collegedunia.com/exams/sat/georgia-tech-sat-scores,,,35,https://studyabroad.shiksha.com/usa/universities/georgia-institute-of-technology,,,,,,,,,,,,,,,,,,,14272,Study_Abroad,170,Overview,,Study_Abroad-part_3
NYU SAT Scores,1,TOP SITE,02-12-2021,https://www.nyu.edu/admissions/undergraduate-admissions/how-to-apply/standardized-tests.html,3,https://collegedunia.com/exams/sat/nyu-sat-scores,,,40,https://studyabroad.shiksha.com/usa/universities/new-york-university,,,,,,,,,,,,,,,21,https://leverageedu.com/blog/nyu-acceptance-rate/,,,14273,Study_Abroad,210,Overview,,Study_Abroad-part_3
Boston University SAT Scores,1,TOP SITE,02-12-2021,https://www.bu.edu/admissions/why-bu/academic-profile/,3,https://collegedunia.com/exams/sat/boston-university-sat-scores,,,23,https://studyabroad.shiksha.com/usa/universities/boston-university,,,,,,,,,,,,,,,,,,,14274,Study_Abroad,110,Overview,,Study_Abroad-part_3
