Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
ssc gd height,1,TOP SITE,02-12-2021,https://www.4ono.com/ssc-constable-gd-eligibility/,,,,,33,https://www.shiksha.com/sarkari-exams/ssc/articles/ssc-gd-eligibility-2021-blogId-39607,30,https://competition.careers360.com/hi/articles/ssc-gd-constable-eligibility-criteria,,,84,https://hindi.aglasem.com/ssc-gd-recruitment-hindi/,46,https://byjus.com/ssc-exams/ssc-gd/,,,67,https://www.embibe.com/exams/ssc-gd-analysis/,,,,,8043,Prepp,8100,General,,Prepp-C3
icmr form,1,TOP SITE,02-12-2021,https://www.icmr.gov.in/pdf/covid/labs/archive/SRF_v11.pdf,,,39,https://prepp.in/icmr-recruitment-exam/icmr-2022,26,https://www.shiksha.com/science/icmr-jrf-exam,,,,,47,https://admission.aglasem.com/icmr-jrf/,30,https://byjus.com/full-form/icmr-full-form/,65,https://www.fresherslive.com/education/icmr-jrf-application-form-105581,87,https://www.embibe.com/exams/icmr-full-form/,,,,,8047,Prepp,3600,General,,Prepp-C3
education rajasthan gov in secondary,1,TOP SITE,02-12-2021,https://education.rajasthan.gov.in/content/raj/education/secondary-education/en/home.html.html,,,73,https://prepp.in/news/e-487-reet-2021-notification-released-exam-on-april-25-check-how-to-apply-here,22,https://www.rajasthanshiksha.com/rajshiksha-gov-in/,94,https://news.careers360.com/education-ministry-assam-jharkhand-bihar-school-dropout-rate-rajasthan-uttar-pradesh-retention-parliament-lok-sabha-news-udise,,,64,https://schools.aglasem.com/128117/,78,https://byjus.com/rajasthan-board/,,,92,https://www.embibe.com/exams/rbse-class-12-time-table/,,,,,8050,Prepp,2400,General,,Prepp-C3
mp jail prahari,1,TOP SITE,02-12-2021,http://peb.mp.gov.in/e_default.html,,,,,,,,,,,5,https://hindi.aglasem.com/mp-jail-prahari-recruitemnt-hindi/,,,,,,,,,,,8052,Prepp,1300,General,,Prepp-C3
army rally,1,TOP SITE,02-12-2021,https://joinindianarmy.nic.in/,,,,,,,39,https://news.careers360.com/indian-army-recruitment-2020-apply-for-soldier-posts,,,,,,,,,,,,,,,8056,Prepp,3600,General,,Prepp-C3
latest sarkari job,1,TOP SITE,02-12-2021,https://sarkariresults.info/page/latestjobs.php,,,47,https://prepp.in/government-jobs-2021-news,,,,,,,,,,,9,https://www.fresherslive.com/sarkari-naukri-jobs,75,https://www.embibe.com/exams/10-pass-govt-job/,,,,,8057,Prepp,3600,General,,Prepp-C3
hfl,1,TOP SITE,02-12-2021,https://www.lichousing.com/,,,31,https://prepp.in/lic-hfl-exam,,,,,,,,,65,https://byjus.com/insurance-exams/lic-hfl-syllabus/,,,,,,,36,https://www.buddy4study.com/page/lic-hfl-vidhyadhan-scholarship,8059,Prepp,4400,General,,Prepp-C3
bihar stet official website,1,TOP SITE,02-12-2021,http://biharboardonline.bihar.gov.in/,,,21,https://prepp.in/bihar-stet-exam,2,https://www.shiksha.com/exams/bihar-stet-exam,32,https://news.careers360.com/bihar-stet-2019-qualified-candidates-be-considered-for-next-recruitment,70,https://www.collegedekho.com/articles/bihar-stet-exam-details/,11,https://career.aglasem.com/bihar-stet/,,,26,https://www.fresherslive.com/education/bihar-stet-result-102678,35,https://www.embibe.com/exams/bihar-stet-result/,,,,,8062,Prepp,3600,General,,Prepp-C3
upsc interview questions,1,TOP SITE,02-12-2021,https://byjus.com/free-ias-prep/ias-interview-questions/,,,17,https://prepp.in/ias-exam-exam/interview-strategy,,,61,https://news.careers360.com/ias-interview-2021-know-dos-and-donts,,,,,1,https://byjus.com/free-ias-prep/ias-interview-questions/,,,,,,,,,8064,Prepp,3600,General,,Prepp-C3
upsc interview questions,1,byjus.com,02-12-2021,https://byjus.com/free-ias-prep/ias-interview-questions/,,,17,https://prepp.in/ias-exam-exam/interview-strategy,,,61,https://news.careers360.com/ias-interview-2021-know-dos-and-donts,,,,,1,https://byjus.com/free-ias-prep/ias-interview-questions/,,,,,,,,,8064,Prepp,3600,General,,Prepp-C3
syndicate online,1,TOP SITE,02-12-2021,https://canarabank.com/,,,37,https://prepp.in/syndicate-bank-po-exam,,,,,,,,,,,,,,,,,,,8067,Prepp,1900,General,,Prepp-C3
obc net,1,TOP SITE,02-12-2021,https://netpnb.com/,,,36,https://prepp.in/news/e-510-age-limit-for-ugc-net-has-been-increased-for-gen-obc-sc-st-categories-check-details-here,,,68,https://www.careers360.com/question-i-have-sebc-certificate-so-can-i-apply-net-as-obc-category,,,,,,,,,,,,,,,8070,Prepp,880,General,,Prepp-C3
tamilnadu postal circle,1,TOP SITE,02-12-2021,https://tamilnadupost.nic.in/,,,,,,,,,,,,,,,27,https://www.fresherslive.com/tamilnadu-postal-circle-recruitment,,,,,,,8071,Prepp,1900,General,,Prepp-C3
tnpsc group 1 posts,1,TOP SITE,02-12-2021,https://www.tnpsc.gov.in/static_pdf/document/recruitment-faq.pdf,,,7,https://prepp.in/tnpsc-group-i-exam/tnpsc-group-1-2022,30,https://www.shiksha.com/exams/tnpsc-group-2-exam-vacancies,82,https://competition.careers360.com/articles/tnpsc-group-1,18,https://www.collegedekho.com/articles/tnpsc-group-1-exam/,14,https://career.aglasem.com/tnpsc-group-1/,2,https://byjus.com/free-ias-prep/tnpsc-group-1-notification/,,,19,https://www.embibe.com/exams/tnpsc-group-1-notification/,,,,,8076,Prepp,3600,General,,Prepp-C3
bssc patna,1,TOP SITE,02-12-2021,https://bssc.bihar.gov.in/,,,32,https://prepp.in/bssc-exam,,,,,,,,,,,14,https://www.fresherslive.com/competitive-exams/bssc-admit-card-109214,,,,,,,8078,Prepp,2900,General,,Prepp-C3
gsvm,1,TOP SITE,02-12-2021,https://gsvmmedicalcollege.com/,2,https://collegedunia.com/college/9426-gsvm-medical-college-kanpur/courses-fees,50,https://prepp.in/news/e-782-gsvm-medical-college-recruitment-2021-application-process-active-for-junior-senior-resident-posts,15,https://www.shiksha.com/college/g-s-v-m-medical-college-kanpur-20108/courses,17,https://www.careers360.com/colleges/gsvm-medical-college-kanpur/courses,6,https://www.collegedekho.com/colleges/gsvm-medical-college-2,,,,,,,,,,,,,8082,Prepp,3600,General,,Prepp-C3
what is ntpc,1,TOP SITE,02-12-2021,https://www.ntpc.co.in/hi,,,44,https://prepp.in/rrb-ntpc-exam,26,https://www.shiksha.com/exams/rrb-ntpc-exam,58,https://engineering.careers360.com/articles/ntpc-recruitment-through-gate,,,,,15,https://byjus.com/full-form/ntpc-full-form/,81,https://www.fresherslive.com/ntpc-national-thermal-power-corporation-recruitment,86,https://www.embibe.com/exams/rrb-ntpc-salary/,,,93,https://exam.buddy4study.com/rrb-ntpc,8084,Prepp,3600,General,,Prepp-C3
negative marking in upsc,1,TOP SITE,02-12-2021,https://prepp.in/ias-exam-exam/exam-pattern,,,1,https://prepp.in/ias-exam-exam/exam-pattern,7,https://www.shiksha.com/sarkari-exams/upsc/articles/how-to-tackle-negative-marking-in-ias-prelims-exam-blogId-38707,21,https://competition.careers360.com/hi/articles/upsc-ias-exam-pattern,63,https://www.collegedekho.com/exam/upsc-ifs/exam-pattern,,,,,,,74,https://www.embibe.com/exams/upsc-syllabus-ias/,,,,,8088,Prepp,2900,General,,Prepp-C3
negative marking in upsc,1,prepp.in,02-12-2021,https://prepp.in/ias-exam-exam/exam-pattern,,,1,https://prepp.in/ias-exam-exam/exam-pattern,7,https://www.shiksha.com/sarkari-exams/upsc/articles/how-to-tackle-negative-marking-in-ias-prelims-exam-blogId-38707,21,https://competition.careers360.com/hi/articles/upsc-ias-exam-pattern,63,https://www.collegedekho.com/exam/upsc-ifs/exam-pattern,,,,,,,74,https://www.embibe.com/exams/upsc-syllabus-ias/,,,,,8088,Prepp,2900,General,,Prepp-C3
ts tet,1,TOP SITE,02-12-2021,https://prepp.in/tstet-exam,,,1,https://prepp.in/tstet-exam,3,https://www.shiksha.com/exams/tstet-exam,48,https://competition.careers360.com/exams/ts-tet,,,25,https://mocktest.aglasem.com/exam/ts-tet,,,93,https://www.fresherslive.com/education/ts-tet,,,,,,,8100,Prepp,2900,General,,Prepp-C3
ts tet,1,prepp.in,02-12-2021,https://prepp.in/tstet-exam,,,1,https://prepp.in/tstet-exam,3,https://www.shiksha.com/exams/tstet-exam,48,https://competition.careers360.com/exams/ts-tet,,,25,https://mocktest.aglasem.com/exam/ts-tet,,,93,https://www.fresherslive.com/education/ts-tet,,,,,,,8100,Prepp,2900,General,,Prepp-C3
bank po means,1,TOP SITE,02-12-2021,https://www.careerpower.in/bank-po.html,,,12,https://prepp.in/ibps-po-exam,9,https://www.shiksha.com/exams/ibps-po-exam,8,https://www.careers360.com/careers/bank-probationary-officer-po,25,https://www.collegedekho.com/careers/probationary-officer,,,2,https://byjus.com/bank-exam/bank-po/,,,34,https://www.embibe.com/exams/ibps-po-salary/,16,https://leverageedu.com/blog/bank-po/,73,https://exam.buddy4study.com/sbi-po-eligibility-criteria,8110,Prepp,2900,General,,Prepp-C3
gujarat public service commission,1,TOP SITE,02-12-2021,https://gpsc.gujarat.gov.in/,,,15,https://prepp.in/gpsc-exam/news,,,,,,,,,7,https://byjus.com/free-ias-prep/gpsc/,9,https://www.fresherslive.com/gpsc-gujarat-public-service-commission-recruitment,,,,,,,8111,Prepp,4400,General,,Prepp-C3
ib form,1,TOP SITE,02-12-2021,https://www.shiksha.com/exams/ib-acio-exam-application-form,,,,,1,https://www.shiksha.com/exams/ib-acio-exam-application-form,18,https://www.careers360.com/question-hello-sir-i-have-mistakenly-enter-my-fathers-name-sushik-instead-of-sushil-in-ib-acio-form-what-should-i-do-what-is-the-solution-for-that-you-suggestions-are-very-help-for-me-thank-you,,,,,,,22,https://www.fresherslive.com/ib-intelligence-bureau-recruitment,,,,,,,8113,Prepp,2900,General,,Prepp-C3
ib form,1,shiksha.com,02-12-2021,https://www.shiksha.com/exams/ib-acio-exam-application-form,,,,,1,https://www.shiksha.com/exams/ib-acio-exam-application-form,18,https://www.careers360.com/question-hello-sir-i-have-mistakenly-enter-my-fathers-name-sushik-instead-of-sushil-in-ib-acio-form-what-should-i-do-what-is-the-solution-for-that-you-suggestions-are-very-help-for-me-thank-you,,,,,,,22,https://www.fresherslive.com/ib-intelligence-bureau-recruitment,,,,,,,8113,Prepp,2900,General,,Prepp-C3
ibps clerk apply online,1,TOP SITE,02-12-2021,https://ibpsonline.ibps.in/crpcl11jun21/,,,10,https://prepp.in/ibps-clerk-exam/application-process,4,https://www.shiksha.com/exams/ibps-clerk-exam-application-form,18,https://competition.careers360.com/articles/ibps-clerk-application-form,,,,,21,https://byjus.com/bank-exam/ibps-clerk-online-apply/,,,23,https://www.embibe.com/exams/ibps-clerk-notification/,,,86,https://exam.buddy4study.com/ibps-clerk-notification,8116,Prepp,4400,General,,Prepp-C3
combined defence services,1,TOP SITE,02-12-2021,https://www.upsc.gov.in/examinations/Combined%20Defence%20Services%20Examination%20%28I%29%2C%202021,,,4,https://prepp.in/cds-exam/eligibility,5,https://www.shiksha.com/exams/cds-exam,13,https://competition.careers360.com/articles/cds-eligibility-criteria,,,,,81,https://byjus.com/govt-exams/cds-eligibility/,,,39,https://www.embibe.com/exams/cds/,,,,,8122,Prepp,2900,General,,Prepp-C3
icar net,1,TOP SITE,02-12-2021,http://www.asrb.org.in/,64,https://collegedunia.com/exams/icar-aieea,10,https://prepp.in/asrb-net-exam,4,https://www.shiksha.com/exams/asrb-icar-net-exam,56,https://university.careers360.com/articles/icar-aieea,,,9,https://career.aglasem.com/asrb-net/,,,93,https://www.fresherslive.com/education/icar-aieea-seat-allotment-result-113338,20,https://www.embibe.com/exams/icar-net-application-form/,,,,,8124,Prepp,4400,General,,Prepp-C3
ibps po last date,1,TOP SITE,02-12-2021,https://www.careerpower.in/ibps-po-apply-online.html,,,5,https://prepp.in/ibps-po-exam,3,https://www.shiksha.com/exams/ibps-po-exam,17,https://competition.careers360.com/articles/ibps-po-application-form,51,https://www.collegedekho.com/exam/ibps-po,,,28,https://byjus.com/bank-exam/ibps-po/,,,11,https://www.embibe.com/exams/ibps-po-notification/,,,,,8127,Prepp,1000,General,,Prepp-C3
delhi police sub inspector,1,TOP SITE,02-12-2021,https://www.careerpower.in/ssc-cpo.html,,,19,https://prepp.in/ssc-cpo-exam,13,https://www.shiksha.com/exams/ssc-cpo-exam,,,,,,,67,https://byjus.com/ssc-exams/ssc-cpo-salary/,,,,,,,,,8130,Prepp,1900,General,,Prepp-C3
assam police job,1,TOP SITE,02-12-2021,https://slprbassam.in/,,,4,https://prepp.in/assam-police-exam,,,65,https://news.careers360.com/assam-police-recruitment-2020-vacancies-released-for-131-stenographer-ja-and-other-posts,,,,,,,31,https://www.fresherslive.com/assam-police-recruitment,,,,,,,8138,Prepp,2400,General,,Prepp-C3
vyapam cg,1,TOP SITE,02-12-2021,https://vyapam.cgstate.gov.in/,,,52,https://prepp.in/news/e-893-cg-vyapam-recruitment-2021-apply-for-15-stenographer-posts,,,,,,,75,https://admission.aglasem.com/cg-vyapam-result/,,,24,https://www.fresherslive.com/competitive-exams/cg-vyapam-admit-card-110208,,,,,,,8142,Prepp,3600,General,,Prepp-C3
upsc epfo centre change,1,TOP SITE,02-12-2021,https://byjusexamprep.com/upsc-epfo-exam-centre-choice-i,,,11,https://prepp.in/news/e-519-upsc-epfo-exam-centre-change-2020-21-phase-2-upsconlinenicin-till-january-4-check-details-here,21,https://www.shiksha.com/sarkari-exams/upsc/articles/upsc-epfo-2020-21-exam-centre-change-window-activated-see-here-details-blogId-51765,60,https://news.careers360.com/upsc-epfo-2020-be-held-on-may-9-check-exam-scheme-and-guidelines,,,40,https://career.aglasem.com/upsc-epfo/,,,,,,,,,,,8143,Prepp,3600,General,,Prepp-C3
ugc net subjects,1,TOP SITE,02-12-2021,https://www.ugc.ac.in/net/syllabus.aspx,,,10,https://prepp.in/cbse-ugc-net-exam/exam-pattern,5,https://www.shiksha.com/sarkari-exams/teaching/articles/list-of-ugc-net-subjects-2021-blogId-33585,15,https://competition.careers360.com/hi/articles/ugc-net-syllabus,8,https://www.collegedekho.com/exam/ugc-net/syllabus,52,https://career.aglasem.com/ugc-net-syllabus/,43,https://byjus.com/cbse/ugc-net-syllabus/,44,https://www.fresherslive.com/education/ugc-net-syllabus-100954,19,https://www.embibe.com/exams/ugc-net-syllabus/,30,https://leverageedu.com/blog/ugc-net-syllabus/,71,https://exam.buddy4study.com/ugc-net-syllabus,8148,Prepp,2900,General,,Prepp-C3
ibps means,1,TOP SITE,02-12-2021,https://www.shiksha.com/exams/ibps-exam,,,12,https://prepp.in/ibps-po-exam,1,https://www.shiksha.com/exams/ibps-exam,29,https://competition.careers360.com/articles/ibps-full-form,79,https://www.collegedekho.com/careers/probationary-officer,42,https://news.aglasem.com/ibps-rrb-pre-exam-training-admit-card-2021-not-released-know-what-this-means/,5,https://byjus.com/bank-exam/ibps/,,,33,https://www.embibe.com/exams/ibps-clerk-notification/,,,59,https://exam.buddy4study.com/ibps-rrb-eligibility-criteria,8149,Prepp,2900,General,,Prepp-C3
ibps means,1,shiksha.com,02-12-2021,https://www.shiksha.com/exams/ibps-exam,,,12,https://prepp.in/ibps-po-exam,1,https://www.shiksha.com/exams/ibps-exam,29,https://competition.careers360.com/articles/ibps-full-form,79,https://www.collegedekho.com/careers/probationary-officer,42,https://news.aglasem.com/ibps-rrb-pre-exam-training-admit-card-2021-not-released-know-what-this-means/,5,https://byjus.com/bank-exam/ibps/,,,33,https://www.embibe.com/exams/ibps-clerk-notification/,,,59,https://exam.buddy4study.com/ibps-rrb-eligibility-criteria,8149,Prepp,2900,General,,Prepp-C3
cds ota,1,TOP SITE,02-12-2021,https://prepp.in/cds-exam/cds-ota-exam,,,1,https://prepp.in/cds-exam/cds-ota-exam,3,https://www.shiksha.com/exams/cds-exam,11,https://competition.careers360.com/articles/cds-eligibility-criteria,34,https://www.collegedekho.com/exam/upsc-cds,,,28,https://byjus.com/govt-exams/cds-syllabus/,,,19,https://www.embibe.com/exams/cds-syllabus/,,,39,https://exam.buddy4study.com/cds-exam-cut-off,8153,Prepp,3600,General,,Prepp-C3
cds ota,1,prepp.in,02-12-2021,https://prepp.in/cds-exam/cds-ota-exam,,,1,https://prepp.in/cds-exam/cds-ota-exam,3,https://www.shiksha.com/exams/cds-exam,11,https://competition.careers360.com/articles/cds-eligibility-criteria,34,https://www.collegedekho.com/exam/upsc-cds,,,28,https://byjus.com/govt-exams/cds-syllabus/,,,19,https://www.embibe.com/exams/cds-syllabus/,,,39,https://exam.buddy4study.com/cds-exam-cut-off,8153,Prepp,3600,General,,Prepp-C3
haryana police online,1,TOP SITE,02-12-2021,https://haryanapolice.gov.in/,,,17,https://prepp.in/haryana-police-exam,,,,,,,,,,,44,https://www.fresherslive.com/haryana-police-recruitment,23,https://www.embibe.com/exams/haryana-police-recruitment/,,,,,8159,Prepp,2400,General,,Prepp-C3
ssc je login,1,TOP SITE,02-12-2021,https://ssc.nic.in/,,,23,https://prepp.in/news/e-514-ssc-cgl-login-2021-know-how-to-login,18,https://www.shiksha.com/exams/ssc-je-exam-application-form,31,https://www.careers360.com/question-not-able-to-login-to-ssc-website-tried-using-forgot-password-link-but-i-never-receive-any-otp-neither-on-my-registered-email-nor-on-my-mobile-number-i-cant-even-register-again-as-it-does-not-allow-and-gives-an-error-for-using-the-same-matriculation-details-no-response-from-ssc-what-to-do-now,,,37,https://career.aglasem.com/ssc-je-admit-card/,36,https://byjus.com/ssc-exams/ssc-je-apply-online/,83,https://www.fresherslive.com/articles/ssc-admit-card,2,https://www.embibe.com/exams/ssc-je-login/,,,,,8162,Prepp,2900,General,,Prepp-C3
hpssc home,1,TOP SITE,02-12-2021,https://hpsssb.hp.gov.in/Login.aspx,,,46,https://prepp.in/hppsc-exam,,,,,,,,,,,32,https://www.fresherslive.com/articles/hpssc-hpsssb-result,89,https://www.embibe.com/exams/hpssc-admit-card/,,,,,8163,Prepp,6600,General,,Prepp-C3
bihar assistant professor,1,TOP SITE,02-12-2021,https://bsusc.bihar.gov.in/,,,14,https://prepp.in/news/e-510-bpsc-assistant-professor-admit-card-2020--exam-date-released-officialwebsite-check-details,,,,,,,,,,,38,https://www.fresherslive.com/competitive-exams/bsusc-result-114700,,,,,,,8166,Prepp,2900,General,,Prepp-C3
how to start preparing for upsc,1,TOP SITE,02-12-2021,https://byjus.com/free-ias-prep/how-to-study-for-ias-at-home/,,,16,https://prepp.in/news/e-492-how-to-prepare-for-ias-upsc-cse-mains-exam-by-self-study,33,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-topper-2019-rank-1-kanishak-kataria-gave-tips-for-ias-preparation-blogId-37369,20,https://competition.careers360.com/articles/how-prepare-for-upsc-ias,,,,,1,https://byjus.com/free-ias-prep/how-to-study-for-ias-at-home/,,,38,https://www.embibe.com/exams/upsc-ias-preparation/,,,,,8171,Prepp,2900,General,,Prepp-C3
how to start preparing for upsc,1,byjus.com,02-12-2021,https://byjus.com/free-ias-prep/how-to-study-for-ias-at-home/,,,16,https://prepp.in/news/e-492-how-to-prepare-for-ias-upsc-cse-mains-exam-by-self-study,33,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-topper-2019-rank-1-kanishak-kataria-gave-tips-for-ias-preparation-blogId-37369,20,https://competition.careers360.com/articles/how-prepare-for-upsc-ias,,,,,1,https://byjus.com/free-ias-prep/how-to-study-for-ias-at-home/,,,38,https://www.embibe.com/exams/upsc-ias-preparation/,,,,,8171,Prepp,2900,General,,Prepp-C3
ssa gujarat in,1,TOP SITE,02-12-2021,https://schoolattendancegujarat.in/,,,38,https://prepp.in/news/e-824-ssa-gujarat-recruitment-for-252-school-teachers-posts-apply-now,,,,,,,,,,,58,https://www.fresherslive.com/competitive-exams/ssa-gujarat-crc-coordinator-result-2021-declared-at-ssagujarat-org-check-ssa-gujarat-merit-list-here-11-may-2021-111523,,,,,,,8174,Prepp,2400,General,,Prepp-C3
upsc answer sheet,1,TOP SITE,02-12-2021,https://www.upsc.gov.in/examination/model-question-and-answer-booklets,,,41,https://prepp.in/news/e-492-upsc-ias-prelims-2021-gs-paper1-2-answer-key-to-be-released-soon-download-link-here,,,34,https://competition.careers360.com/hi/articles/upsc-ias-answer-key,,,,,8,https://byjus.com/free-ias-prep/upsc-doesnt-show-evaluated-answer-sheets/,67,https://www.fresherslive.com/articles/upsc-answer-key,,,,,,,8176,Prepp,2900,General,,Prepp-C3
haryana tet,1,TOP SITE,02-12-2021,https://haryanatet.in/,,,49,https://prepp.in/htet-exam,15,https://www.shiksha.com/exams/htet-exam,,,,,6,https://hindi.aglasem.com/htet/,,,,,,,,,,,8177,Prepp,1900,General,,Prepp-C3
ssc cgl general intelligence and reasoning analogies,1,TOP SITE,02-12-2021,https://testbook.com/ssc-questions/logical-reasoning/analogy-56694898f6b5dd3e2e31b6cf,,,20,https://prepp.in/news/e-507-how-to-prepare-general-intelligence-for-ssc-chsl,,,,,,,,,18,https://byjus.com/govt-exams/reasoning-analogy/,,,,,43,https://leverageedu.com/blog/general-intelligence-and-reasoning/,,,8179,Prepp,4400,General,,Prepp-C3
education qualification for ias,1,TOP SITE,02-12-2021,https://www.careerlauncher.com/upsc/upsc-exam-eligibility/,,,5,https://prepp.in/ias-exam-exam/eligibility,9,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-eligibility-criteria-age-limit-attempts-nationality-blogId-33207,18,https://competition.careers360.com/articles/upsc-ias-eligibility-criteria,19,https://www.collegedekho.com/careers/ias-officer,,,2,https://byjus.com/free-ias-prep/eligibility-criteria-for-upsc-exam/,,,41,https://www.embibe.com/exams/cds-eligibility/,,,,,8182,Prepp,2400,General,,Prepp-C3
navik,1,TOP SITE,02-12-2021,https://joinindiancoastguard.gov.in/,,,36,https://prepp.in/news/e-849-indian-coast-guard-admit-card-2021-released-for-cgept-navik-db-022021-batch-stage-3,19,https://www.shiksha.com/exams/indian-coast-guard-exam,83,https://competition.careers360.com/exams/indian-coast-guard-navik-gd,,,62,https://hindi.aglasem.com/indian-coast-guard-navik-recruitment/,,,,,,,,,,,8183,Prepp,3600,General,,Prepp-C3
indian army rally,1,TOP SITE,02-12-2021,https://joinindianarmy.nic.in/,,,,,,,67,https://news.careers360.com/indian-army-recruitment-2020-apply-for-soldier-posts,,,,,,,,,20,https://www.embibe.com/exams/join-indian-army/,,,,,8184,Prepp,2900,General,,Prepp-C3
ssconline apply,1,TOP SITE,02-12-2021,https://ssc.nic.in/,,,64,https://prepp.in/ssc-cgl-exam/application-process,51,https://www.shiksha.com/exams/ssc-cgl-exam-application-form,86,https://news.careers360.com/ssc-gd-constable-application-form-2021-apply-through-ssc-umang-app,,,,,2,https://byjus.com/ssc-exams/ssc-online/,22,https://www.fresherslive.com/ssc-staff-selection-commission-recruitment,,,,,,,8187,Prepp,2900,General,,Prepp-C3
irrigation assam,1,TOP SITE,02-12-2021,http://irrigation.assam.gov.in/,,,,,,,,,,,,,,,9,https://www.fresherslive.com/competitive-exams/assam-irrigation-result-108706,,,,,,,8192,Prepp,1900,General,,Prepp-C3
army dental corps,1,TOP SITE,02-12-2021,https://joinindianarmy.nic.in/dental/eligibility,,,,,,,89,https://www.careers360.com/question-on-which-things-i-need-to-focus-more-for-the-army-dental-corps-interview-i-got-rank-of-of-543-in-the-neet-mds-this-year,,,,,,,,,,,,,,,8194,Prepp,3600,General,,Prepp-C3
army bharti date,1,TOP SITE,02-12-2021,https://www.dnaindia.com/education/report-indian-army-recruitment-2021-sarkari-naukri-government-jobs-alert-eligibility-age-limit-education-dates-2918785,,,31,https://prepp.in/territorial-army-exam/ta-army-bharti-2022,,,67,https://news.careers360.com/indian-army-recruitment-2020-apply-for-soldier-posts,,,37,https://hindi.aglasem.com/indian-army-recruitment-hindi/,,,,,24,https://www.embibe.com/exams/join-indian-army/,,,,,8198,Prepp,1300,General,,Prepp-C3
upsc updates,1,TOP SITE,02-12-2021,https://www.upsc.gov.in/,,,22,https://prepp.in/upsc-exam,9,https://www.shiksha.com/exams/ias-exam,51,https://competition.careers360.com/hi/articles/upsc-ias-application-form,,,,,7,https://byjus.com/free-ias-prep/upsc-2021/,,,,,,,,,8200,Prepp,1300,General,,Prepp-C3
sbi clerk mains,1,TOP SITE,02-12-2021,https://www.careerpower.in/sbi-clerk-exam-pattern.html,,,7,https://prepp.in/sbi-clerk-exam/exam-pattern,9,https://www.shiksha.com/exams/sbi-clerk-exam,16,https://news.careers360.com/sbi-clerk-result-2021-for-mains-exam-check-sbi-clerk-mains-scorecard-and-what-next-for-qualified-candidates,,,,,3,https://byjus.com/bank-exam/sbi-clerk-mains/,,,45,https://www.embibe.com/exams/sbi-clerk-exam-date/,,,64,https://exam.buddy4study.com/sbi-clerk,8203,Prepp,3600,General,,Prepp-C3
delhi constable,1,TOP SITE,02-12-2021,https://navbharattimes.indiatimes.com/education/education-news/ssc-delhi-police-constable-recruitment-2020-pet-and-pmt-date-out-check-police-job-details/articleshow/83434863.cms,,,5,https://prepp.in/delhi-police-exam,,,37,https://news.careers360.com/delhi-police-recruitment-2020-apply-for-5846-constable-posts-soon-delhipolicenicin,,,45,https://career.aglasem.com/ssc-delhi-police-constable/,88,https://byjus.com/ssc-exams/delhi-police-constable-exam-crash-course/,,,22,https://www.embibe.com/exams/delhi-police-recruitment/,,,,,8207,Prepp,1300,General,,Prepp-C3
ssb interview questions,1,TOP SITE,02-12-2021,https://byjusexamprep.com/important-questions-asked-in-ssb-interview-i,,,11,https://prepp.in/news/e-609-what-questions-are-asked-in-an-afcat-interview,65,https://www.shiksha.com/sarkari-exams/defence/articles/how-to-crack-ssb-interview-of-cds-in-first-attempt-blogId-38695,,,46,https://www.collegedekho.com/articles/how-to-crack-ssb-in-first-attempt/,,,85,https://byjus.com/govt-exams/cds-eligibility/,90,https://www.fresherslive.com/online-test/number-series-questions-and-answers,33,https://www.embibe.com/exams/tips-to-crack-nda-ssb-interview/,87,https://leverageedu.com/blog/inet/,,,8211,Prepp,2900,General,,Prepp-C3
ugc net online form,1,TOP SITE,02-12-2021,https://ugcnet.nta.nic.in/,,,10,https://prepp.in/cbse-ugc-net-exam/application-process,3,https://www.shiksha.com/exams/ugc-net-exam-application-form,12,https://competition.careers360.com/hi/articles/ugc-net-application-form,15,https://www.collegedekho.com/exam/ugc-net/how-to-apply,30,https://career.aglasem.com/ugc-net-application-form/,,,23,https://www.fresherslive.com/education/ugc-net-application-form-100955,13,https://www.embibe.com/exams/ugc-net-online-application/,,,75,https://exam.buddy4study.com/ugc-net-exam-dates,8214,Prepp,1000,General,,Prepp-C3
apvvp,1,TOP SITE,02-12-2021,https://apvvp.nic.in/,,,81,https://prepp.in/news/e-838-apvvp-recruitment-2021-apply-online-for-453-cas-specialist-posts-till-june-28-2021,,,84,https://news.careers360.com/apvvp-recruitment-2020-apply-now-for-161-paramedical-posts,,,,,,,91,https://www.fresherslive.com/competitive-exams/apvvp-result-109475,,,,,,,8220,Prepp,1600,General,,Prepp-C3
