Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
samrat ashok technological institute,1,TOP SITE,02-12-2021,http://www.satiengg.in/,2,https://collegedunia.com/college/14910-samrat-ashok-technological-institute-sati-vidisha,,,4,https://www.shiksha.com/college/samrat-ashok-technological-institute-vidisha-19408,8,https://www.careers360.com/colleges/samrat-ashok-technological-institute-vidisha,11,https://www.collegedekho.com/colleges/samrat-ashok-technological-institute,,,,,,,,,,,,,,,10702,College,1900,,,College-LS
samrat ashok technological institute,1,TOP SITE,02-12-2021,http://www.satiengg.in/,2,https://collegedunia.com/college/14910-samrat-ashok-technological-institute-sati-vidisha,,,20,https://easyshiksha.com/Samrat-Ashok-Technological-Institute-(SATI)--Vidisha-272305,8,https://www.careers360.com/colleges/samrat-ashok-technological-institute-vidisha,11,https://www.collegedekho.com/colleges/samrat-ashok-technological-institute,,,,,,,,,,,,,,,10702,College,1900,,,College-LS
Feroze Gandhi Institute of Engineering and Technology,1,TOP SITE,02-12-2021,http://fgiet.ac.in/,2,https://collegedunia.com/college/13463-feroze-gandhi-institute-of-engineering-and-technology-fgiet-rae-bareli,,,4,https://www.shiksha.com/college/feroze-gandhi-institute-of-engineering-and-technology-uttar-pradesh-other-49455,5,https://www.careers360.com/colleges/feroze-gandhi-institute-of-engineering-and-technology-raebareli,26,https://www.collegedekho.com/colleges/fgiet,,,,,,,,,,,,,,,10703,College,1900,,,College-LS
uiet mdu,1,TOP SITE,02-12-2021,http://www.uietmdu.com/,2,https://collegedunia.com/college/28207-university-institute-of-engineering-and-technology-maharshi-dayanand-university-uiet-rohtak,,,16,https://www.shiksha.com/college/university-institute-of-engineering-and-technology-maharshi-dayanand-university-rohtak-48816/course-b-tech-in-electrical-engineering-253328,3,https://www.careers360.com/colleges/university-institute-of-engineering-and-technology-maharshi-dayanand-university-rohtak,6,https://www.collegedekho.com/colleges/uiet-mdu,,,,,,,,,,,,,,,10704,College,1900,,,College-LS
uiet mdu,1,TOP SITE,02-12-2021,http://www.uietmdu.com/,2,https://collegedunia.com/college/28207-university-institute-of-engineering-and-technology-maharshi-dayanand-university-uiet-rohtak,,,40,http://www.a-zshiksha.com/forum/viewtopic.php?f=166&t=61993,3,https://www.careers360.com/colleges/university-institute-of-engineering-and-technology-maharshi-dayanand-university-rohtak,6,https://www.collegedekho.com/colleges/uiet-mdu,,,,,,,,,,,,,,,10704,College,1900,,,College-LS
hassan institute of medical sciences,1,TOP SITE,02-12-2021,http://www.hims-hassan.org/,3,https://collegedunia.com/college/10512-hassan-institute-of-medical-sciences-hims-hassan,,,9,https://www.shiksha.com/college/hassan-institute-of-medical-sciences-karnataka-other-62967/cutoff,4,https://www.careers360.com/colleges/hassan-institute-of-medical-sciences-hassan,16,https://www.collegedekho.com/colleges/hassan-institute-of-medical-sciences,,,,,,,,,,,,,,,10705,College,1900,,,College-LS
madhav institute of technology and science,1,TOP SITE,02-12-2021,http://mitsgwalior.in/,2,https://collegedunia.com/college/14175-madhav-institute-of-technology-and-science-mits-gwalior,,,5,https://www.shiksha.com/college/madhav-institute-of-technology-and-science-gwalior-38165,6,https://www.careers360.com/colleges/madhav-institute-of-technology-and-science-gwalior,21,https://www.collegedekho.com/colleges/mits-gwalior,,,,,,,,,,,,,,,10706,College,1900,,,College-LS
macet,1,TOP SITE,02-12-2021,http://macet.net.in/,4,https://collegedunia.com/college/14306-maulana-azad-college-of-engineering-and-technology-macet-patna,,,,,27,https://www.careers360.com/colleges/maulana-azad-college-of-engineering-and-technology-patna,,,,,,,,,,,,,,,,,10707,College,1900,,,College-LS
kakatiya university distance education,1,TOP SITE,02-12-2021,http://sdlceku.co.in/,3,https://collegedunia.com/college/57795-kakatiya-university-school-of-distance-learning-and-continuing-education-sdlce-warangal/admission,,,34,https://www.shiksha.com/university/kakatiya-university-warangal-25211,10,https://www.careers360.com/colleges/school-of-distance-learning-and-continuing-education-kakatiya-university-warangal/ma-telugu-course,,,,,,,,,,,52,https://www.embibe.com/exams/kakatiya-university-distance-education/,,,,,10708,College,1900,,,College-LS
kamla nehru institute of technology,1,TOP SITE,02-12-2021,http://www.knit.ac.in/,3,https://collegedunia.com/college/13971-kamla-nehru-institute-of-technology-knit-sultanpur,,,5,https://www.shiksha.com/college/kamla-nehru-institute-of-technology-uttar-pradesh-other-29605,7,https://www.careers360.com/colleges/kamla-nehru-institute-of-management-and-technology-sultanpur,67,https://www.collegedekho.com/colleges/kamla-nehru-group-of-institutions,,,,,,,,,,,,,,,10709,College,1900,,,College-LS
