13080|California State University Los Angeles|Study Abroad|4400|College|
13081|Northeastern University|Study Abroad|49500|College|
13082|California State University Sacramento|Study Abroad|1900|College|
13083|University of Kentucky|Study Abroad|8100|College|
13084|New York University|Study Abroad|33100|College|
13085|Manchester University|Study Abroad|33100|College|
13086|University of Pennsylvania|Study Abroad|33100|College|
13087|Temple University|Study Abroad|5400|College|
13088|Georgetown University|Study Abroad|9900|College|
13089|California State University San Bernardino|Study Abroad|1300|College|
13090|University of Calgary|Study Abroad|33100|College|
13091|McMaster University|Study Abroad|22200|College|
13092|Queen's University|Study Abroad|14800|College|
13093|Monash University|Study Abroad|22200|College|
13094|University of Melbourne|Study Abroad|27100|College|
13095|University of Sydney|Study Abroad|18100|College|
13096|University of Birmingham|Study Abroad|27100|College|
13097|University of Leeds|Study Abroad|27100|College|
13098|University of Nottingham|Study Abroad|18100|College|
13099|California State University San Marcos|Study Abroad|480|College|
13100|Carnegie Mellon University Pittsburgh|Study Abroad|110|College|
13101|University of Georgia|Study Abroad|8100|College|
13102|Emory University|Study Abroad|8100|College|
13103|Auburn University|Study Abroad|6600|College|
13104|Carnegie Mellon University Adelaide|Study Abroad|10|College|
13105|Fordham University|Study Abroad|6600|College|
13106|Clemson University|Study Abroad|6600|College|
13107|University of Miami|Study Abroad|4400|College|
13108|Colorado State University Fort Collins|Study Abroad|170|College|
13109|George Mason University|Study Abroad|12100|College|
13110|Rice University|Study Abroad|9900|College|
13111|Colorado State University Pueblo|Study Abroad|140|College|
13112|Concordia University Montreal|Study Abroad|1000|College|
13113|Concordia University Irvine|Study Abroad|140|College|
13114|Syracuse University|Study Abroad|12100|College|
13115|Arizona State University|Study Abroad|40500|College|
13116|University of Arizona|Study Abroad|14800|College|
13117|Fairleigh Dickinson University Vancouver|Study Abroad|880|College|
13118|Fairleigh Dickinson University Madison|Study Abroad|10|College|
13119|Fairleigh Dickinson University Teaneck|Study Abroad|10|College|
13120|Baylor University|Study Abroad|2900|College|
13121|George Washington University|Study Abroad|6600|College|
13122|Carleton University|Study Abroad|22200|College|
13123|Ryerson University|Study Abroad|22200|College|
13124|University of Guelph|Study Abroad|12100|College|
13125|University of Manitoba|Study Abroad|22200|College|
13126|University of Ottawa|Study Abroad|22200|College|
13127|Western University|Study Abroad|9900|College|
13128|University of Bristol|Study Abroad|22200|College|
13129|University of Warwick|Study Abroad|22200|College|
13130|University of Glasgow|Study Abroad|27100|College|
13131|Ohio University|Study Abroad|4400|College|
13132|Johns Hopkins University|Study Abroad|12100|College|
13133|Georgia Southern University Savannah|Study Abroad|10|College|
13134|Indiana University|Study Abroad|9900|College|
13135|University of Virginia|Study Abroad|8100|College|
13136|Georgia Southern University Statesboro|Study Abroad|10|College|
13137|Ohio State University|Study Abroad|12100|College|
13138|Heidelberg University Heidelberg|Study Abroad|10|College|
13139|University of Oregon|Study Abroad|2900|College|
13140|Heidelberg University Tiffin|Study Abroad|10|College|
13141|Lincoln University Lincoln|Study Abroad|10|College|
13142|Lincoln University Philadelphia|Study Abroad|10|College|
13143|Pepperdine University|Study Abroad|1900|College|
13144|Metropolitan State University Denver|Study Abroad|210|College|
13145|Walden University|Study Abroad|1000|College|
13146|University of Minnesota|Study Abroad|9900|College|
13147|Vanderbilt University|Study Abroad|5400|College|
13148|University of Notre Dame|Study Abroad|6600|College|
13149|Drexel University|Study Abroad|8100|College|
13150|Metropolitan State University Saint Paul|Study Abroad|10|College|
13151|University of Utah|Study Abroad|6600|College|
13152|Montana State University Billings|Study Abroad|390|College|
13153|Montana State University Great Falls|Study Abroad|10|College|
13154|Texas State University|Study Abroad|4400|College|
13155|Montana State University Bozeman|Study Abroad|70|College|
13156|Texas A&M University College Station|Study Abroad|0|College|
13157|Texas A&M University Commerce|Study Abroad|590|College|
13158|American University|Study Abroad|6600|College|
13159|The University of Notre Dame|Study Abroad|6600|College|
13160|Dalhousie University|Study Abroad|22200|College|
13161|Griffith University|Study Abroad|6600|College|
13162|Deakin University|Study Abroad|14800|College|
13163|Macquarie University|Study Abroad|9900|College|
13164|University of Auckland|Study Abroad|14800|College|
13165|University of Bath|Study Abroad|14800|College|
13166|Coventry University|Study Abroad|40500|College|
13167|University of Exeter|Study Abroad|12100|College|
13168|Durham University|Study Abroad|12100|College|
13169|Loughborough University|Study Abroad|12100|College|
13170|Newcastle University|Study Abroad|12100|College|
13171|University of Sheffield|Study Abroad|14800|College|
13172|University of Cincinnati|Study Abroad|18100|College|
13173|Oregon State University|Study Abroad|6600|College|
13174|Michigan State University|Study Abroad|14800|College|
13175|Texas A&M University Corpus Christi|Study Abroad|1000|College|
13176|University of Iowa|Study Abroad|4400|College|
13177|University of Tennessee|Study Abroad|2900|College|
13178|St. Andrews University|Study Abroad|8100|College|
13179|Tufts University|Study Abroad|8100|College|
13180|Miami University|Study Abroad|2400|College|
13181|Tulane University|Study Abroad|2900|College|
13182|Pace University|Study Abroad|8100|College|
13183|St. John's University|Study Abroad|1600|College|
13184|University of Delaware|Study Abroad|5400|College|
13185|Chapman University|Study Abroad|5400|College|
13186|University of Pittsburgh|Study Abroad|6600|College|
13187|Texas A&M University Galveston|Study Abroad|110|College|
13188|Washington State University|Study Abroad|5400|College|
13189|Texas A&M University Kingsville|Study Abroad|2400|College|
13190|Stony Brook University|Study Abroad|9900|College|
13191|Florida State University|Study Abroad|6600|College|
13192|Full Sail University|Study Abroad|1900|College|
13193|Simon Fraser University|Study Abroad|18100|College|
13194|University of Saskatchewan|Study Abroad|18100|College|
13195|University of Queensland|Study Abroad|14800|College|
13196|Curtin University|Study Abroad|6600|College|
13197|University of Sussex|Study Abroad|9900|College|
13198|Cardiff University|Study Abroad|18100|College|
13199|Brock University|Study Abroad|12100|College|
13200|University of Greenwich|Study Abroad|40500|College|
13201|University of Westminster|Study Abroad|18100|College|
13202|Northumbria University|Study Abroad|18100|College|
13203|University of St Andrews|Study Abroad|8100|College|
13204|University of Southampton|Study Abroad|12100|College|
13205|Iowa State University|Study Abroad|8100|College|
13206|Lehigh University|Study Abroad|2400|College|
13207|Binghamton University|Study Abroad|4400|College|
13208|Appalachian State University|Study Abroad|590|College|
13209|University at Buffalo|Study Abroad|18100|College|
13210|University of Alabama Birmingham|Study Abroad|5400|College|
13211|DePaul University|Study Abroad|8100|College|
13212|University of Denver|Study Abroad|2400|College|
13213|Wayne State University|Study Abroad|4400|College|
13214|Nova Southeastern University|Study Abroad|1000|College|
13215|Rowan University|Study Abroad|5400|College|
13216|University of Alabama Huntsville|Study Abroad|880|College|
13217|Colgate University|Study Abroad|1900|College|
13218|James Madison University|Study Abroad|880|College|
13219|Hofstra University|Study Abroad|2900|College|
13220|University of Memphis|Study Abroad|4400|College|
13221|Wesleyan University|Study Abroad|2900|College|
13222|Belmont University|Study Abroad|590|College|
13223|University of Oklahoma|Study Abroad|3600|College|
13224|University of Alabama Tuscaloosa|Study Abroad|320|College|
13225|University of Alaska Anchorage|Study Abroad|260|College|
13226|University of Alaska Fairbanks|Study Abroad|480|College|
13227|Oakland University|Study Abroad|1600|College|
13228|San Diego State University|Study Abroad|5400|College|
13229|University of San Diego|Study Abroad|3600|College|
13230|University of San Francisco|Study Abroad|6600|College|
13231|Towson University|Study Abroad|720|College|
13232|West Chester University|Study Abroad|390|College|
13233|University of Arkansas Fayetteville|Study Abroad|140|College|
13234|University of London|Study Abroad|18100|College|
13235|University of Arkansas Little Rock|Study Abroad|480|College|
13236|University of Hawaii|Study Abroad|1000|College|
13237|University of Amsterdam|Study Abroad|12100|College|
13238|Kingston University|Study Abroad|27100|College|
13239|University of Arkansas Pine Bluff|Study Abroad|70|College|
13240|Capilano University|Study Abroad|8100|College|
13241|Lakehead University|Study Abroad|14800|College|
13242|Trent University|Study Abroad|9900|College|
13243|La Trobe University|Study Abroad|8100|College|
13244|Victoria University Australia|Study Abroad|720|College|
13245|University of Malaya|Study Abroad|3600|College|
13246|University of Aberdeen|Study Abroad|8100|College|
13247|University of Essex|Study Abroad|12100|College|
13248|University of Surrey|Study Abroad|12100|College|
13249|Lancaster University|Study Abroad|9900|College|
13250|University of Leicester|Study Abroad|22200|College|
13251|Middlesex University|Study Abroad|18100|College|
13252|Nottingham Trent University|Study Abroad|18100|College|
13253|Swansea University|Study Abroad|9900|College|
13254|Brunel University|Study Abroad|18100|College|
13255|Morgan State University|Study Abroad|390|College|
13256|Lamar University|Study Abroad|3600|College|
13257|University of California Berkeley|Study Abroad|40500|College|
13258|University of California Davis|Study Abroad|4400|College|
13259|University of California Irvine|Study Abroad|9900|College|
13260|Xavier University USA|Study Abroad|50|College|
13261|Case Western Reserve University|Study Abroad|4400|College|
13262|University of California Los Angeles|Study Abroad|49500|College|
13263|University of California Merced|Study Abroad|1300|College|
13264|University of California Riverside|Study Abroad|5400|College|
13265|University of California San Diego|Study Abroad|12100|College|
13266|Sacred Heart University|Study Abroad|4400|College|
13267|University of California San Francisco|Study Abroad|4400|College|
13268|University of California Santa Barbara|Study Abroad|4400|College|
13269|University of California Santa Cruz|Study Abroad|2400|College|
13270|Hampton University|Study Abroad|390|College|
13271|Sam Houston State University|Study Abroad|590|College|
13272|Western Michigan University|Study Abroad|3600|College|
13273|University of Colorado Boulder|Study Abroad|6600|College|
13274|Kennesaw State University|Study Abroad|2900|College|
13275|Kent State University|Study Abroad|8100|College|
13276|University of Colorado Colorado Springs|Study Abroad|390|College|
13277|University of Kansas|Study Abroad|5400|College|
13278|University of Colorado Denver|Study Abroad|5400|College|
13279|University of Houston Houston|Study Abroad|30|College|
13280|Marquette University|Study Abroad|880|College|
13281|University of Houston Victoria|Study Abroad|260|College|
13282|University of Illinois Chicago|Study Abroad|14800|College|
13283|Montclair State University|Study Abroad|1600|College|
13284|West Virginia University|Study Abroad|2400|College|
13285|Central Michigan University|Study Abroad|2900|College|
13286|Old Dominion University|Study Abroad|1900|College|
13287|Illinois State University|Study Abroad|5400|College|
13288|University of Illinois Springfield|Study Abroad|1900|College|
13289|University of Maryland Baltimore|Study Abroad|1600|College|
13290|University of Maryland College Park|Study Abroad|0|College|
13291|Portland State University|Study Abroad|2900|College|
13292|North Carolina State University|Study Abroad|12100|College|
13293|University of Massachusetts Amherst|Study Abroad|9900|College|
13294|University of Rochester|Study Abroad|5400|College|
13295|San Jose State University|Study Abroad|14800|College|
13296|Santa Clara University|Study Abroad|5400|College|
13297|Seattle University|Study Abroad|2900|College|
13298|Missouri State University|Study Abroad|5400|College|
13299|Washington University|Study Abroad|3600|College|
13300|University of Massachusetts Boston|Study Abroad|4400|College|
13301|University of Massachusetts Lowell|Study Abroad|1900|College|
13302|University of Tampa|Study Abroad|1600|College|
13303|Villanova University|Study Abroad|2400|College|
13304|Wake Forest University|Study Abroad|1600|College|
13305|Cumberland University|Study Abroad|1900|College|
13306|University of Victoria|Study Abroad|12100|College|
13307|University of Adelaide|Study Abroad|8100|College|
13308|Lund University|Study Abroad|18100|College|
13309|University of Reading|Study Abroad|5400|College|
13310|University of Brighton|Study Abroad|5400|College|
13311|University of Dundee|Study Abroad|8100|College|
13312|University of Strathclyde|Study Abroad|12100|College|
13313|Queen Mary, University of London|Study Abroad|18100|College|
13314|Keele University|Study Abroad|3600|College|
13315|Oxford Brookes University|Study Abroad|12100|College|
13316|Bournemouth University|Study Abroad|8100|College|
13317|University of Salford|Study Abroad|12100|College|
13318|Clark Atlanta University|Study Abroad|320|College|
13319|University of Massachusetts North Dartmouth|Study Abroad|10|College|
13320|Western Washington University|Study Abroad|590|College|
13321|Florida Atlantic University|Study Abroad|1000|College|
13322|University of Michigan Ann Arbor|Study Abroad|3600|College|
13323|Wright State University|Study Abroad|9900|College|
13324|University of North Texas|Study Abroad|18100|College|
13325|DeVry University|Study Abroad|1000|College|
13326|Northern Arizona University|Study Abroad|2900|College|
13327|University of Michigan Dearborn|Study Abroad|3600|College|
13328|University of Michigan Flint|Study Abroad|880|College|
13329|Adelphi University|Study Abroad|2400|College|
13330|East Carolina University|Study Abroad|720|College|
13331|Quinnipiac University|Study Abroad|480|College|
13332|Marshall University|Study Abroad|1300|College|
13333|Bucknell University|Study Abroad|720|College|
13334|University of Missouri Columbia|Study Abroad|720|College|
13335|University of Missouri Kansas City|Study Abroad|2400|College|
13336|Loyola Marymount University|Study Abroad|2400|College|
13337|University of Missouri St. Louis|Study Abroad|2400|College|
13338|University of Louisville|Study Abroad|1900|College|
13339|Mercer University|Study Abroad|720|College|
13340|Florida International University|Study Abroad|5400|College|
13341|Barry University|Study Abroad|480|College|
13342|University of South Alabama|Study Abroad|1600|College|
13343|Ball State University|Study Abroad|720|College|
13344|Creighton University|Study Abroad|880|College|
13345|Bradley University|Study Abroad|2400|College|
13346|Duquesne University|Study Abroad|1900|College|
13347|Radford University|Study Abroad|320|College|
13348|University of Richmond|Study Abroad|1000|College|
13349|University of Nebraska Kearney|Study Abroad|260|College|
13350|Saint Louis University|Study Abroad|5400|College|
13351|Salisbury University|Study Abroad|210|College|
13352|University of Nebraska Lincoln|Study Abroad|1300|College|
13353|University of Nevada Las Vegas|Study Abroad|1300|College|
13354|Gonzaga University|Study Abroad|590|College|
13355|Oklahoma State University|Study Abroad|5400|College|
13356|University of Connecticut|Study Abroad|4400|College|
13357|University of Toledo|Study Abroad|2900|College|
13358|Troy University|Study Abroad|1900|College|
13359|Kean University|Study Abroad|720|College|
13360|Brandeis University|Study Abroad|2900|College|
13361|Monmouth University|Study Abroad|590|College|
13362|Eastern Michigan University|Study Abroad|1900|College|
13363|Augusta University|Study Abroad|590|College|
13364|Mount Royal University|Study Abroad|3600|College|
13365|St. Thomas University|Study Abroad|590|College|
13366|Thompson Rivers University|Study Abroad|14800|College|
13367|Flinders University|Study Abroad|4400|College|
13368|University of New England|Study Abroad|1300|College|
13369|RMIT University|Study Abroad|9900|College|
13370|Murdoch University|Study Abroad|2400|College|
13371|University of Wollongong|Study Abroad|5400|College|
13372|University of Nevada Reno|Study Abroad|590|College|
13373|Maynooth University|Study Abroad|2900|College|
13374|Leiden University|Study Abroad|5400|College|
13375|University of Canterbury|Study Abroad|4400|College|
13376|University of Otago|Study Abroad|4400|College|
13377|Massey University|Study Abroad|2900|College|
13378|Aston University|Study Abroad|9900|College|
13379|Heriot-Watt University|Study Abroad|12100|College|
13380|University of Huddersfield|Study Abroad|9900|College|
13381|University of Hull|Study Abroad|5400|College|
13382|De Montfort University|Study Abroad|14800|College|
13383|City, University of London|Study Abroad|6600|College|
13384|Sheffield Hallam University|Study Abroad|14800|College|
13385|University of Stirling|Study Abroad|12100|College|
13386|University of York|Study Abroad|8100|College|
13387|University of Bradford|Study Abroad|6600|College|
13388|Grand Valley State University|Study Abroad|2400|College|
13389|Azusa Pacific University|Study Abroad|320|College|
13390|Louisiana State University|Study Abroad|2900|College|
13391|Ferris State University|Study Abroad|1600|College|
13392|Suffolk University|Study Abroad|2400|College|
13393|Bowie State University|Study Abroad|260|College|
13394|Bridgewater State University|Study Abroad|590|College|
13395|Campbell University|Study Abroad|480|College|
13396|University of Vermont|Study Abroad|1300|College|
13397|Cleveland State University|Study Abroad|18100|College|
13398|Columbus State University|Study Abroad|480|College|
13399|University of New Hampshire|Study Abroad|2900|College|
13400|Western Carolina University|Study Abroad|260|College|
13401|University of Dayton|Study Abroad|9900|College|
13402|Northern Illinois University|Study Abroad|3600|College|
13403|Stetson University|Study Abroad|260|College|
13404|Drake University|Study Abroad|720|College|
13405|Fairfield University|Study Abroad|720|College|
13406|Fayetteville State University|Study Abroad|170|College|
13407|Stockton University|Study Abroad|390|College|
13408|Furman University|Study Abroad|320|College|
13409|Charles Sturt University|Study Abroad|2900|College|
13410|University of Hawaii at Manoa|Study Abroad|720|College|
13411|Jackson State University|Study Abroad|390|College|
13412|University of Rhode Island|Study Abroad|1000|College|
13413|Biola University|Study Abroad|720|College|
13414|University of La Verne|Study Abroad|260|College|
13415|University of North Carolina Asheville|Study Abroad|70|College|
13416|Kansas State University|Study Abroad|3600|College|
13417|University of Montana|Study Abroad|720|College|
13418|Alabama State University|Study Abroad|880|College|
13419|University of Idaho|Study Abroad|1900|College|
13420|Tennessee State University|Study Abroad|720|College|
13421|Lipscomb University|Study Abroad|260|College|
13422|Weber State University|Study Abroad|480|College|
13423|Brigham Young University|Study Abroad|2900|College|
13424|Sonoma State University|Study Abroad|480|College|
13425|Webster University|Study Abroad|1300|College|
13426|University of North Carolina Chapel Hill|Study Abroad|3600|College|
13427|Seton Hall University|Study Abroad|1300|College|
13428|University of North Carolina Charlotte|Study Abroad|6600|College|
13429|University of North Carolina Greensboro|Study Abroad|720|College|
13430|University of North Carolina Pembroke|Study Abroad|110|College|
13431|Taylor University|Study Abroad|1000|College|
13432|University of Illinois - Urbana Champaign|Study Abroad|6600|College|
13433|Valdosta State University|Study Abroad|260|College|
13434|Regent University|Study Abroad|720|College|
13435|Bentley University|Study Abroad|2900|College|
13436|University of New Haven|Study Abroad|18100|College|
13437|Wichita State University|Study Abroad|8100|College|
13438|Taylor's University|Study Abroad|1000|College|
13439|Birmingham City University|Study Abroad|18100|College|
13440|University of Wolverhampton|Study Abroad|9900|College|
13441|University of South Wales|Study Abroad|8100|College|
13442|Wilfrid Laurier University|Study Abroad|5400|College|
13443|University of Canberra|Study Abroad|3600|College|
13444|University of Tasmania|Study Abroad|5400|College|
13445|University of Newcastle|Study Abroad|3600|College|
13446|James Cook University|Study Abroad|2400|College|
13447|University of Limerick|Study Abroad|5400|College|
13448|Utrecht University|Study Abroad|4400|College|
13449|University of Waikato|Study Abroad|3600|College|
13450|Uppsala University|Study Abroad|6600|College|
13451|Queen's University Belfast|Study Abroad|9900|College|
13452|Ulster University|Study Abroad|8100|College|
13453|Bangor University|Study Abroad|5400|College|
13454|University of Roehampton|Study Abroad|9900|College|
13455|Manchester Metropolitan University|Study Abroad|8100|College|
13456|University of East Anglia|Study Abroad|5400|College|
13457|University at Albany|Study Abroad|2400|College|
13458|University of Akron|Study Abroad|880|College|
13459|University of New Mexico|Study Abroad|1600|College|
13460|Samford University|Study Abroad|480|College|
13461|Southeastern Louisiana University|Study Abroad|140|College|
13462|Eastern Washington University|Study Abroad|260|College|
13463|Widener University|Study Abroad|260|College|
13464|University of North Carolina Wilmington|Study Abroad|590|College|
13465|University of South Carolina Aiken|Study Abroad|70|College|
13466|University of South Carolina Columbia|Study Abroad|140|College|
13467|Central Washington University|Study Abroad|390|College|
13468|University of South Florida St. Petersburg|Study Abroad|50|College|
13469|Arcadia University|Study Abroad|320|College|
13470|Denison University|Study Abroad|1300|College|
13471|University of Hartford|Study Abroad|1000|College|
13472|Arkansas State University|Study Abroad|4400|College|
13473|University of South Florida Tampa|Study Abroad|12100|College|
13474|Kutztown University|Study Abroad|170|College|
13475|University of Wyoming|Study Abroad|1000|College|
13476|Rider University|Study Abroad|390|College|
13477|Utah State University|Study Abroad|1900|College|
13478|Texas Tech University|Study Abroad|6600|College|
13479|London Metropolitan University|Study Abroad|6600|College|
13480|Mississippi State University|Study Abroad|2400|College|
13481|Robert Morris University|Study Abroad|260|College|
13482|Clayton State University|Study Abroad|260|College|
13483|Southern Connecticut State University|Study Abroad|320|College|
13484|Norwich University|Study Abroad|590|College|
13485|University of Maine|Study Abroad|880|College|
13486|University of Mississippi|Study Abroad|2400|College|
13487|University of Redlands|Study Abroad|320|College|
13488|Virginia Commonwealth University|Study Abroad|1900|College|
13489|Lewis University|Study Abroad|6600|College|
13490|Lindenwood University|Study Abroad|260|College|
13491|Trinity University|Study Abroad|1600|College|
13492|Academy of Art University|Study Abroad|2400|College|
13493|Bryant University|Study Abroad|1000|College|
13494|Tuskegee University|Study Abroad|390|College|
13495|Wingate University|Study Abroad|110|College|
13496|Edge Hill University|Study Abroad|1300|College|
13497|University of Sunderland|Study Abroad|9900|College|
13498|University of East London|Study Abroad|27100|College|
13499|University of Chester|Study Abroad|9900|College|
13500|Valparaiso University|Study Abroad|2900|College|
13501|University of Northern Colorado|Study Abroad|260|College|
13502|University of South Australia|Study Abroad|4400|College|
13503|Aurora University|Study Abroad|260|College|
13504|Southern Cross University|Study Abroad|1600|College|
13505|Edith Cowan University|Study Abroad|2900|College|
13506|University of Derby|Study Abroad|4400|College|
13507|Leeds Beckett University|Study Abroad|12100|College|
13508|Abilene Christian University|Study Abroad|480|College|
13509|University of Texas Arlington|Study Abroad|14800|College|
13510|Humboldt State University|Study Abroad|480|College|
13511|Loyola University Maryland|Study Abroad|480|College|
13512|Boise State University|Study Abroad|590|College|
13513|University of Texas Austin|Study Abroad|14800|College|
13514|Bowling Green State University|Study Abroad|1000|College|
13515|University of Bridgeport|Study Abroad|4400|College|
13516|Roger Williams University|Study Abroad|0|College|
13517|Slippery Rock University|Study Abroad|170|College|
13518|St. Lawrence University|Study Abroad|320|College|
13519|Roosevelt University|Study Abroad|590|College|
13520|Coastal Carolina University|Study Abroad|140|College|
13521|Texas Woman's University|Study Abroad|480|College|
13522|Delaware State University|Study Abroad|480|College|
13523|Longwood University|Study Abroad|110|College|
13524|University of North Dakota|Study Abroad|1000|College|
13525|Colorado Mesa University|Study Abroad|170|College|
13526|Davenport University|Study Abroad|320|College|
13527|University College Dublin|Study Abroad|0|College|
13528|University of Dallas|Study Abroad|2900|College|
13529|Jacksonville University|Study Abroad|390|College|
13530|University of Texas El Paso|Study Abroad|4400|College|
13531|University of Texas San Antonio|Study Abroad|1600|College|
13532|Loma Linda University|Study Abroad|880|College|
13533|University of Texas Tyler|Study Abroad|390|College|
13534|Western Illinois University|Study Abroad|3600|College|
13535|Murray State University|Study Abroad|1600|College|
13536|Norfolk State University|Study Abroad|210|College|
13537|University of Washington Bothell|Study Abroad|480|College|
13538|Park University|Study Abroad|480|College|
13539|Virginia State University|Study Abroad|880|College|
13540|Stevenson University|Study Abroad|1000|College|
13541|Clarkson University|Study Abroad|1600|College|
13542|Winthrop University|Study Abroad|110|College|
13543|Saint Leo University|Study Abroad|1900|College|
13544|University of St. Thomas|Study Abroad|590|College|
13545|Salem State University|Study Abroad|210|College|
13546|Savannah State University|Study Abroad|170|College|
13547|Tarleton State University|Study Abroad|210|College|
13548|University of Puget Sound|Study Abroad|170|College|
13549|South University|Study Abroad|390|College|
13550|Pennsylvania State University|Study Abroad|4400|College|
13551|Gallaudet University|Study Abroad|720|College|
13552|Shenandoah University|Study Abroad|140|College|
13553|Purdue University Global|Study Abroad|880|College|
13554|Saint Mary's University|Study Abroad|3600|College|
13555|MacEwan University|Study Abroad|4400|College|
13556|University of Central Florida|Study Abroad|6600|College|
13557|Post University|Study Abroad|170|College|
13558|University of Western Australia|Study Abroad|5400|College|
13559|Erasmus University Rotterdam|Study Abroad|4400|College|
13560|Victoria University of Wellington|Study Abroad|3600|College|
13561|Aberystwyth University|Study Abroad|2400|College|
13562|Angelo State University|Study Abroad|210|College|
13563|Marymount University|Study Abroad|320|College|
13564|Western Kentucky University|Study Abroad|480|College|
13565|Niagara University|Study Abroad|590|College|
13566|Southern Illinois University|Study Abroad|1900|College|
13567|University of Northern Iowa|Study Abroad|260|College|
13568|American Public University|Study Abroad|170|College|
13569|Eastern Illinois University|Study Abroad|1900|College|
13570|Chicago State University|Study Abroad|1600|College|
13571|Delta State University|Study Abroad|320|College|
13572|Lee University|Study Abroad|170|College|
13573|Capital University USA|Study Abroad|40|College|
13574|University of North Georgia|Study Abroad|170|College|
13575|Gannon University|Study Abroad|8100|College|
13576|University of Findlay|Study Abroad|1900|College|
13577|Frostburg State University|Study Abroad|210|College|
13578|DePauw University|Study Abroad|390|College|
13579|Bob Jones University|Study Abroad|170|College|
13580|University of Southern Mississippi|Study Abroad|1000|College|
13581|University of Indianapolis|Study Abroad|1300|College|
13582|Jacksonville State University|Study Abroad|480|College|
13583|Saint Francis University|Study Abroad|260|College|
13584|Drew University|Study Abroad|880|College|
13585|South Dakota State University|Study Abroad|1900|College|
13586|Northern Michigan University|Study Abroad|210|College|
13587|Northwest Missouri State University|Study Abroad|4400|College|
13588|Middle Tennessee State University|Study Abroad|720|College|
13589|Christopher Newport University|Study Abroad|140|College|
13590|University of West Florida|Study Abroad|320|College|
13591|Thomas Jefferson University|Study Abroad|1600|College|
13592|La Salle University|Study Abroad|320|College|
13593|Idaho State University|Study Abroad|480|College|
13594|Dominican University|Study Abroad|210|College|
13595|Dixie State University|Study Abroad|140|College|
13596|University of Incarnate Word|Study Abroad|260|College|
13597|University of Scranton|Study Abroad|880|College|
13598|Harding University|Study Abroad|210|College|
13599|Seattle Pacific University|Study Abroad|720|College|
13600|Susquehanna University|Study Abroad|260|College|
13601|Shepherd University|Study Abroad|110|College|
13602|Washburn University|Study Abroad|170|College|
13603|University of South Dakota|Study Abroad|1000|College|
13604|Westfield State University|Study Abroad|110|College|
13605|Winona State University|Study Abroad|140|College|
13606|Worcester State University|Study Abroad|320|College|
13607|Youngstown State University|Study Abroad|720|College|
13608|University of Gloucestershire|Study Abroad|2900|College|
13609|University of the Arts London|Study Abroad|2900|College|
13610|Stockholm University|Study Abroad|4400|College|
13611|Nipissing University|Study Abroad|1900|College|
13612|Charles Darwin University|Study Abroad|1900|College|
13613|Lincoln Memorial University|Study Abroad|140|College|
13614|University of the Sunshine Coast|Study Abroad|1000|College|
13615|University of Freiburg|Study Abroad|6600|College|
13616|University of Hamburg|Study Abroad|8100|College|
13617|City University of Hong Kong|Study Abroad|1000|College|
13618|Radboud University|Study Abroad|2400|College|
13619|University of Lincoln|Study Abroad|4400|College|
13620|Goldsmiths, University of London|Study Abroad|2900|College|
13621|Alfred University|Study Abroad|390|College|
13622|Lawrence University|Study Abroad|320|College|
13623|Coppin State University|Study Abroad|140|College|
13624|Bemidji State University|Study Abroad|140|College|
13625|Andrews University|Study Abroad|390|College|
13626|Lesley University|Study Abroad|260|College|
13627|University of Charleston|Study Abroad|390|College|
13628|Queens University of Charlotte|Study Abroad|210|College|
13629|Northeastern Illinois University|Study Abroad|1000|College|
13630|University of Washington Seattle|Study Abroad|3600|College|
13631|East Stroudsburg University|Study Abroad|70|College|
13632|Edinboro University|Study Abroad|170|College|
13633|Lander University|Study Abroad|90|College|
13634|Northern Kentucky University|Study Abroad|480|College|
13635|East Tennessee State University|Study Abroad|390|College|
13636|Truman State University|Study Abroad|390|College|
13637|Carroll University|Study Abroad|140|College|
13638|University of Maryland University College|Study Abroad|0|College|
13639|New Mexico State University|Study Abroad|880|College|
13640|Washington and Lee University|Study Abroad|590|College|
13641|Madonna University|Study Abroad|210|College|
13642|Morehead State University|Study Abroad|170|College|
13643|Central Connecticut State University|Study Abroad|320|College|
13644|University of New Orleans|Study Abroad|720|College|
13645|Yeshiva University|Study Abroad|880|College|
13646|George Fox University|Study Abroad|110|College|
13647|Claflin University|Study Abroad|110|College|
13648|Prairie View A&M University|Study Abroad|260|College|
13649|Eastern Kentucky University|Study Abroad|320|College|
13650|University of Washington Tacoma|Study Abroad|390|College|
13651|Hamline University|Study Abroad|140|College|
13652|Western New England University|Study Abroad|720|College|
13653|Tiffin University|Study Abroad|590|College|
13654|University of Tulsa|Study Abroad|590|College|
13655|California State University - Stanislaus|Study Abroad|320|College|
13656|John Carroll University|Study Abroad|170|College|
13657|Palm Beach Atlantic University|Study Abroad|140|College|
13658|Wilkes University|Study Abroad|480|College|
13659|Winston Salem State University|Study Abroad|140|College|
13660|Cardiff Metropolitan University|Study Abroad|9900|College|
13661|Colorado Technical University|Study Abroad|480|College|
13662|University of Bonn|Study Abroad|8100|College|
13663|University of Mannheim|Study Abroad|4400|College|
13664|University College Cork|Study Abroad|0|College|
13665|Dublin City University|Study Abroad|4400|College|
13666|Singapore Management University|Study Abroad|4400|College|
13667|Ohio Northern University|Study Abroad|210|College|
13668|Henderson State University|Study Abroad|140|College|
13669|Southern Oregon University|Study Abroad|110|College|
13670|Simmons University|Study Abroad|390|College|
