,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
371,MA English Literature,4,https://collegedunia.com/courses/master-of-arts-ma-english-literature,,,,,5,https://www.collegedekho.com/courses/ma-english/,,,,,,,,,,,,,,,3300,Courses,2400,Course,,Courses
372,master of philosophy,9,https://collegedunia.com/courses/master-of-philosophy-mphil,2,https://www.shiksha.com/m-phil-master-of-philosophy-chp,,,54,https://www.collegedekho.com/courses/mphil-master-of-philosophy/,,,,,,,,,,,,,,,3301,Courses,1600,Course,,Courses
373,m phil in english,1,"https://collegedunia.com/courses/mphil-english#:~:text=MPhil%20English%20or%20Masters%20of,topics%20at%20an%20advanced%20level.",13,https://www.shiksha.com/m-phil-master-of-philosophy-chp,8,https://university.careers360.com/colleges/list-of-mphil-in-english-universities-in-india,36,https://www.collegedekho.com/mphill-english-colleges-in-chennai/,,,,,,,,,,,,,,,3302,Courses,720,Course,,Courses
374,m phil in english,2,https://collegedunia.com/courses/mphil-english-literature,13,https://www.shiksha.com/m-phil-master-of-philosophy-chp,8,https://university.careers360.com/colleges/list-of-mphil-in-english-universities-in-india,36,https://www.collegedekho.com/mphill-english-colleges-in-chennai/,,,,,,,,,,,,,,,3302,Courses,720,Course,,Courses
375,phd in education,41,https://collegedunia.com/phd-education-colleges,92,https://www.shiksha.com/ph-d-chp,14,https://university.careers360.com/colleges/list-of-phd-in-education-universities-in-india,,,,,,,,,,,,,,,,,3303,Courses,1600,Course,,Courses
376,bachelor of occupational therapy,2,https://collegedunia.com/courses/bachelor-of-occupational-therapy-bot,10,https://www.shiksha.com/medicine-health-sciences/occupational-therapy-chp,4,https://www.careers360.com/courses/bot-bachelor-of-occupational-therapy,1,https://www.collegedekho.com/courses/bachelor-of-occupational-therapy-bot/,,,,,,,,,,,75,https://leverageedu.com/blog/bachelor-of-occupational-therapy/,,,3304,Courses,2400,Course,,Courses
377,mba in banking and finance,4,https://collegedunia.com/courses/master-of-business-administration-mba-banking-and-finance,38,https://studyabroad.shiksha.com/mba-in-finance-from-abroad-ds11508246,11,https://www.careers360.com/courses/mba-in-banking-finance-management,50,https://www.collegedekho.com/courses/mba-banking-insurance/,,,,,,,,,,,,,,,3305,Courses,2900,Course,,Courses
378,mba in banking and finance,4,https://collegedunia.com/courses/master-of-business-administration-mba-banking-and-finance,39,https://studyabroad.shiksha.com/mba-in-finance-from-abroad-ds11508246,11,https://www.careers360.com/courses/mba-in-banking-finance-management,50,https://www.collegedekho.com/courses/mba-banking-insurance/,,,,,,,,,,,,,,,3305,Courses,2900,Course,,Courses
379,mba in banking and finance,4,https://collegedunia.com/courses/master-of-business-administration-mba-banking-and-finance,40,https://www.shiksha.com/university/chandigarh-university-45668/course-mba-in-banking-and-financial-engineering-236538,11,https://www.careers360.com/courses/mba-in-banking-finance-management,50,https://www.collegedekho.com/courses/mba-banking-insurance/,,,,,,,,,,,,,,,3305,Courses,2900,Course,,Courses
380,bsc genetics,3,https://collegedunia.com/courses/bachelor-of-science-bsc-genetics,37,https://www.shiksha.com/science/colleges/b-sc-genetics-colleges-india,45,https://medicine.careers360.com/colleges/list-of-genetics-colleges-in-tamil-nadu,2,https://www.collegedekho.com/courses/bsc-genetics/,,,,,,,,,,,1,"https://leverageedu.com/blog/bsc-genetics/#:~:text=Bachelor%20of%20Science%20in%20Genetics%20is%20an%20undergraduate%20program%20that,%2C%20Microbiology%2C%20Zoology%2C%20etc.",,,3306,Courses,1900,Course,,Courses
381,bsc nutrition,1,https://collegedunia.com/courses/bachelor-of-science-bsc-nutrition-and-dietetics,64,https://studyabroad.shiksha.com/uk/universities/king-s-college-london/nutrition-bsc,,,2,https://www.collegedekho.com/courses/bsc-nutrition/,,,,,,,,,,,5,https://leverageedu.com/blog/bsc-nutrition-and-dietetics/,,,3307,Courses,1900,Course,,Courses
382,bsc physiotherapy,2,https://collegedunia.com/courses/bachelor-of-science-bsc-physiotherapy,49,https://studyabroad.shiksha.com/singapore/universities/singapore-institute-of-technology/bsc-physiotherapy,72,https://medicine.careers360.com/colleges/list-of-physiotherapy-colleges-in-india,1,"https://www.collegedekho.com/courses/bsc-in-physiotherapy/#:~:text=B.Sc%20in%20Physiotherapy%20is,treat%20patient%20injury%20or%20illness.",,,,,,,,,,,20,https://leverageedu.com/blog/bsc-physiotherapy/,,,3308,Courses,2900,Course,,Courses
383,bsc physiotherapy,2,https://collegedunia.com/courses/bachelor-of-science-bsc-physiotherapy,50,https://studyabroad.shiksha.com/singapore/universities/singapore-institute-of-technology/bsc-physiotherapy,72,https://medicine.careers360.com/colleges/list-of-physiotherapy-colleges-in-india,1,"https://www.collegedekho.com/courses/bsc-in-physiotherapy/#:~:text=B.Sc%20in%20Physiotherapy%20is,treat%20patient%20injury%20or%20illness.",,,,,,,,,,,20,https://leverageedu.com/blog/bsc-physiotherapy/,,,3308,Courses,2900,Course,,Courses
384,bsc physiotherapy,2,https://collegedunia.com/courses/bachelor-of-science-bsc-physiotherapy,51,https://studyabroad.shiksha.com/uk/universities/king-s-college-london/bsc-physiotherapy,72,https://medicine.careers360.com/colleges/list-of-physiotherapy-colleges-in-india,1,"https://www.collegedekho.com/courses/bsc-in-physiotherapy/#:~:text=B.Sc%20in%20Physiotherapy%20is,treat%20patient%20injury%20or%20illness.",,,,,,,,,,,20,https://leverageedu.com/blog/bsc-physiotherapy/,,,3308,Courses,2900,Course,,Courses
385,msc food technology,1,https://collegedunia.com/courses/master-of-science-msc-food-technology,41,https://www.shiksha.com/university/lpu-lovely-professional-university-jalandhar-28499/course-m-sc-in-food-science-and-technology-228221,5,https://university.careers360.com/colleges/list-of-msc-in-food-processing-universities-in-india,4,https://www.collegedekho.com/courses/msc-food-technology/,,,,,,,,,,,22,https://leverageedu.com/blog/msc-food-technology/,,,3309,Courses,1900,Course,,Courses
386,msc food technology,2,https://collegedunia.com/courses/master-of-science-msc-food-technology,41,https://www.shiksha.com/university/lpu-lovely-professional-university-jalandhar-28499/course-m-sc-in-food-science-and-technology-228221,5,https://university.careers360.com/colleges/list-of-msc-in-food-processing-universities-in-india,4,https://www.collegedekho.com/courses/msc-food-technology/,,,,,,,,,,,22,https://leverageedu.com/blog/msc-food-technology/,,,3309,Courses,1900,Course,,Courses
387,msc food technology,3,https://collegedunia.com/courses/master-of-science-msc-food-science-and-technology,41,https://www.shiksha.com/university/lpu-lovely-professional-university-jalandhar-28499/course-m-sc-in-food-science-and-technology-228221,5,https://university.careers360.com/colleges/list-of-msc-in-food-processing-universities-in-india,4,https://www.collegedekho.com/courses/msc-food-technology/,,,,,,,,,,,22,https://leverageedu.com/blog/msc-food-technology/,,,3309,Courses,1900,Course,,Courses
388,phd in mathematics,35,https://collegedunia.com/courses/phd-applied-mathematics,,,14,https://university.careers360.com/colleges/list-of-phd-in-mathematics-universities-in-india,,,,,,,,,,,,,66,https://leverageedu.com/blog/phd-in-mathematics/,,,3310,Courses,1600,Course,,Courses
389,phd in physics,3,https://collegedunia.com/courses/phd-physics,,,12,https://university.careers360.com/colleges/list-of-phd-in-physics-universities-in-india,,,,,,,,,,,,,,,,,3311,Courses,1900,Course,,Courses
390,phd in law,8,https://collegedunia.com/courses/phd-legal-studies,15,https://www.shiksha.com/ll-d-doctor-of-laws-chp,18,https://law.careers360.com/colleges/list-of-phd-law-colleges-in-india,,,,,,,,,,,,,1,"https://leverageedu.com/blog/phd-in-law/#:~:text=Regarded%20as%20the%20highest%20degree,as%20legal%20scholars%20and%20teachers.",,,3312,Courses,1900,Course,,Courses
391,bba in airport management,2,https://collegedunia.com/courses/bachelor-of-business-administration-bba-airport-management,9,https://www.shiksha.com/college/national-college-of-aviation-egmore-chennai-35644/course-bba-in-airport-and-airline-management-160434,11,https://www.careers360.com/question-difference-between-bba-aviation-and-bba-airport-management,1,https://www.collegedekho.com/courses/bba-airport-management/,,,,,,,,,,,60,https://leverageedu.com/blog/bba-in-airport-management/,,,3313,Courses,1900,Course,,Courses
392,bba in airport management,2,https://collegedunia.com/courses/bachelor-of-business-administration-bba-airport-management,9,https://www.shiksha.com/college/national-college-of-aviation-egmore-chennai-35644/course-bba-in-airport-and-airline-management-160434,12,https://www.careers360.com/question-difference-between-bba-aviation-and-bba-airport-management,1,https://www.collegedekho.com/courses/bba-airport-management/,,,,,,,,,,,60,https://leverageedu.com/blog/bba-in-airport-management/,,,3313,Courses,1900,Course,,Courses
393,bba in airport management,2,https://collegedunia.com/courses/bachelor-of-business-administration-bba-airport-management,9,https://www.shiksha.com/college/national-college-of-aviation-egmore-chennai-35644/course-bba-in-airport-and-airline-management-160434,13,https://bschool.careers360.com/colleges/list-of-bba-in-aviation-management-colleges-in-india,1,https://www.collegedekho.com/courses/bba-airport-management/,,,,,,,,,,,60,https://leverageedu.com/blog/bba-in-airport-management/,,,3313,Courses,1900,Course,,Courses
394,bba in airport management,3,https://collegedunia.com/courses/bachelor-of-business-administration-bba-airport-management,9,https://www.shiksha.com/college/national-college-of-aviation-egmore-chennai-35644/course-bba-in-airport-and-airline-management-160434,11,https://www.careers360.com/question-difference-between-bba-aviation-and-bba-airport-management,1,https://www.collegedekho.com/courses/bba-airport-management/,,,,,,,,,,,60,https://leverageedu.com/blog/bba-in-airport-management/,,,3313,Courses,1900,Course,,Courses
395,bba in airport management,3,https://collegedunia.com/courses/bachelor-of-business-administration-bba-airport-management,9,https://www.shiksha.com/college/national-college-of-aviation-egmore-chennai-35644/course-bba-in-airport-and-airline-management-160434,12,https://www.careers360.com/question-difference-between-bba-aviation-and-bba-airport-management,1,https://www.collegedekho.com/courses/bba-airport-management/,,,,,,,,,,,60,https://leverageedu.com/blog/bba-in-airport-management/,,,3313,Courses,1900,Course,,Courses
396,bba in airport management,3,https://collegedunia.com/courses/bachelor-of-business-administration-bba-airport-management,9,https://www.shiksha.com/college/national-college-of-aviation-egmore-chennai-35644/course-bba-in-airport-and-airline-management-160434,13,https://bschool.careers360.com/colleges/list-of-bba-in-aviation-management-colleges-in-india,1,https://www.collegedekho.com/courses/bba-airport-management/,,,,,,,,,,,60,https://leverageedu.com/blog/bba-in-airport-management/,,,3313,Courses,1900,Course,,Courses
397,bba in airport management,4,https://collegedunia.com/courses/bachelor-of-business-administration-bba-aviation,9,https://www.shiksha.com/college/national-college-of-aviation-egmore-chennai-35644/course-bba-in-airport-and-airline-management-160434,11,https://www.careers360.com/question-difference-between-bba-aviation-and-bba-airport-management,1,https://www.collegedekho.com/courses/bba-airport-management/,,,,,,,,,,,60,https://leverageedu.com/blog/bba-in-airport-management/,,,3313,Courses,1900,Course,,Courses
398,bba in airport management,4,https://collegedunia.com/courses/bachelor-of-business-administration-bba-aviation,9,https://www.shiksha.com/college/national-college-of-aviation-egmore-chennai-35644/course-bba-in-airport-and-airline-management-160434,12,https://www.careers360.com/question-difference-between-bba-aviation-and-bba-airport-management,1,https://www.collegedekho.com/courses/bba-airport-management/,,,,,,,,,,,60,https://leverageedu.com/blog/bba-in-airport-management/,,,3313,Courses,1900,Course,,Courses
399,bba in airport management,4,https://collegedunia.com/courses/bachelor-of-business-administration-bba-aviation,9,https://www.shiksha.com/college/national-college-of-aviation-egmore-chennai-35644/course-bba-in-airport-and-airline-management-160434,13,https://bschool.careers360.com/colleges/list-of-bba-in-aviation-management-colleges-in-india,1,https://www.collegedekho.com/courses/bba-airport-management/,,,,,,,,,,,60,https://leverageedu.com/blog/bba-in-airport-management/,,,3313,Courses,1900,Course,,Courses
400,bsc interior design,1,https://collegedunia.com/courses/bachelor-of-science-bsc-interior-design,6,https://www.shiksha.com/design/interior-design/colleges/b-sc-colleges-india,47,https://university.careers360.com/colleges/list-of-bsc-in-interior-design-degree-colleges-in-india,2,https://www.collegedekho.com/courses/bsc-interior-design/,,,,,,,,,,,,,,,3314,Courses,3600,Course,,Courses
401,bsc interior design,1,https://collegedunia.com/courses/bachelor-of-science-bsc-interior-design,6,https://www.shiksha.com/design/interior-design/colleges/b-sc-colleges-india,48,https://university.careers360.com/colleges/list-of-bsc-in-interior-design-degree-colleges-in-india,2,https://www.collegedekho.com/courses/bsc-interior-design/,,,,,,,,,,,,,,,3314,Courses,3600,Course,,Courses
402,bsc interior design,1,https://collegedunia.com/courses/bachelor-of-science-bsc-interior-design,6,https://www.shiksha.com/design/interior-design/colleges/b-sc-colleges-india,49,https://www.careers360.com/courses/bid-bachelor-of-interior-design,2,https://www.collegedekho.com/courses/bsc-interior-design/,,,,,,,,,,,,,,,3314,Courses,3600,Course,,Courses
403,bsc interior design,1,https://collegedunia.com/courses/bachelor-of-science-bsc-interior-design,7,https://www.shiksha.com/design/interior-design/colleges/b-sc-colleges-india,47,https://university.careers360.com/colleges/list-of-bsc-in-interior-design-degree-colleges-in-india,2,https://www.collegedekho.com/courses/bsc-interior-design/,,,,,,,,,,,,,,,3314,Courses,3600,Course,,Courses
404,bsc interior design,1,https://collegedunia.com/courses/bachelor-of-science-bsc-interior-design,7,https://www.shiksha.com/design/interior-design/colleges/b-sc-colleges-india,48,https://university.careers360.com/colleges/list-of-bsc-in-interior-design-degree-colleges-in-india,2,https://www.collegedekho.com/courses/bsc-interior-design/,,,,,,,,,,,,,,,3314,Courses,3600,Course,,Courses
405,bsc interior design,1,https://collegedunia.com/courses/bachelor-of-science-bsc-interior-design,7,https://www.shiksha.com/design/interior-design/colleges/b-sc-colleges-india,49,https://www.careers360.com/courses/bid-bachelor-of-interior-design,2,https://www.collegedekho.com/courses/bsc-interior-design/,,,,,,,,,,,,,,,3314,Courses,3600,Course,,Courses
406,bsc interior design,1,https://collegedunia.com/courses/bachelor-of-science-bsc-interior-design,8,https://www.shiksha.com/design/interior-design/colleges/b-sc-colleges-bangalore,47,https://university.careers360.com/colleges/list-of-bsc-in-interior-design-degree-colleges-in-india,2,https://www.collegedekho.com/courses/bsc-interior-design/,,,,,,,,,,,,,,,3314,Courses,3600,Course,,Courses
407,bsc interior design,1,https://collegedunia.com/courses/bachelor-of-science-bsc-interior-design,8,https://www.shiksha.com/design/interior-design/colleges/b-sc-colleges-bangalore,48,https://university.careers360.com/colleges/list-of-bsc-in-interior-design-degree-colleges-in-india,2,https://www.collegedekho.com/courses/bsc-interior-design/,,,,,,,,,,,,,,,3314,Courses,3600,Course,,Courses
408,bsc interior design,1,https://collegedunia.com/courses/bachelor-of-science-bsc-interior-design,8,https://www.shiksha.com/design/interior-design/colleges/b-sc-colleges-bangalore,49,https://www.careers360.com/courses/bid-bachelor-of-interior-design,2,https://www.collegedekho.com/courses/bsc-interior-design/,,,,,,,,,,,,,,,3314,Courses,3600,Course,,Courses
409,mdes,2,https://collegedunia.com/courses/master-of-design-mdes,4,https://www.shiksha.com/m-des-chp,21,https://www.careers360.com/courses/m-des-master-of-design,15,https://www.collegedekho.com/courses/master-of-design-mdes/,,,,,,,,,,,83,https://leverageedu.com/blog/mdes-in-canada/,,,3315,Courses,1900,Course,,Courses
410,PGDBF,1,https://collegedunia.com/courses/post-graduate-diploma-in-banking-and-finance-pgdbf,14,https://www.shiksha.com/college/symbiosis-centre-for-distance-learning-coimbatore-40944/course-post-graduate-diploma-in-banking-and-finance-pgdbf-205354,64,https://www.careers360.com/question-will-bob-conduct-po-pgdbf-exam-in-2020-or-will-it-recruit-po-only-through-ibps-from-now,,,,,,,,,,,,,,,,,3316,Courses,1000,Course,,Courses
411,diploma in printing technology,1,https://collegedunia.com/courses/diploma-in-printing-technology,13,https://www.shiksha.com/college/delhi-skill-and-entrepreneurship-university-pusa-campus-pusa-road-97271/course-diploma-in-printing-technology-504225,3,https://engineering.careers360.com/colleges/list-of-diploma-in-printing-technology-colleges-in-india,79,https://www.collegedekho.com/diploma-printing-colleges-in-maharashtra/,,,,,,,,,,,,,,,3317,Courses,480,Course,,Courses
412,diploma in printing technology,1,https://collegedunia.com/courses/diploma-in-printing-technology,13,https://www.shiksha.com/college/delhi-skill-and-entrepreneurship-university-pusa-campus-pusa-road-97271/course-diploma-in-printing-technology-504225,4,https://engineering.careers360.com/colleges/list-of-diploma-in-printing-technology-colleges-in-india,79,https://www.collegedekho.com/diploma-printing-colleges-in-maharashtra/,,,,,,,,,,,,,,,3317,Courses,480,Course,,Courses
413,diploma in printing technology,1,https://collegedunia.com/courses/diploma-in-printing-technology,13,https://www.shiksha.com/college/delhi-skill-and-entrepreneurship-university-pusa-campus-pusa-road-97271/course-diploma-in-printing-technology-504225,5,https://www.careers360.com/courses/printing-technology-course,79,https://www.collegedekho.com/diploma-printing-colleges-in-maharashtra/,,,,,,,,,,,,,,,3317,Courses,480,Course,,Courses
414,diploma in printing technology,1,https://collegedunia.com/courses/diploma-in-printing-technology,14,https://www.shiksha.com/college/delhi-skill-and-entrepreneurship-university-pusa-campus-pusa-road-97271/course-diploma-in-printing-technology-504225,3,https://engineering.careers360.com/colleges/list-of-diploma-in-printing-technology-colleges-in-india,79,https://www.collegedekho.com/diploma-printing-colleges-in-maharashtra/,,,,,,,,,,,,,,,3317,Courses,480,Course,,Courses
415,diploma in printing technology,1,https://collegedunia.com/courses/diploma-in-printing-technology,14,https://www.shiksha.com/college/delhi-skill-and-entrepreneurship-university-pusa-campus-pusa-road-97271/course-diploma-in-printing-technology-504225,4,https://engineering.careers360.com/colleges/list-of-diploma-in-printing-technology-colleges-in-india,79,https://www.collegedekho.com/diploma-printing-colleges-in-maharashtra/,,,,,,,,,,,,,,,3317,Courses,480,Course,,Courses
416,diploma in printing technology,1,https://collegedunia.com/courses/diploma-in-printing-technology,14,https://www.shiksha.com/college/delhi-skill-and-entrepreneurship-university-pusa-campus-pusa-road-97271/course-diploma-in-printing-technology-504225,5,https://www.careers360.com/courses/printing-technology-course,79,https://www.collegedekho.com/diploma-printing-colleges-in-maharashtra/,,,,,,,,,,,,,,,3317,Courses,480,Course,,Courses
417,diploma in printing technology,1,https://collegedunia.com/courses/diploma-in-printing-technology,15,https://www.shiksha.com/college/maharashtra-institute-of-printing-technology-pune-99885/courses/after-10th-diploma-bc,3,https://engineering.careers360.com/colleges/list-of-diploma-in-printing-technology-colleges-in-india,79,https://www.collegedekho.com/diploma-printing-colleges-in-maharashtra/,,,,,,,,,,,,,,,3317,Courses,480,Course,,Courses
418,diploma in printing technology,1,https://collegedunia.com/courses/diploma-in-printing-technology,15,https://www.shiksha.com/college/maharashtra-institute-of-printing-technology-pune-99885/courses/after-10th-diploma-bc,4,https://engineering.careers360.com/colleges/list-of-diploma-in-printing-technology-colleges-in-india,79,https://www.collegedekho.com/diploma-printing-colleges-in-maharashtra/,,,,,,,,,,,,,,,3317,Courses,480,Course,,Courses
419,diploma in printing technology,1,https://collegedunia.com/courses/diploma-in-printing-technology,15,https://www.shiksha.com/college/maharashtra-institute-of-printing-technology-pune-99885/courses/after-10th-diploma-bc,5,https://www.careers360.com/courses/printing-technology-course,79,https://www.collegedekho.com/diploma-printing-colleges-in-maharashtra/,,,,,,,,,,,,,,,3317,Courses,480,Course,,Courses
420,diploma in production engineering,1,https://collegedunia.com/courses/diploma-in-production-engineering,4,https://www.shiksha.com/engineering/production-engineering-chp,2,https://engineering.careers360.com/colleges/list-of-diploma-in-production-engineering-colleges-in-india,13,https://www.collegedekho.com/diploma-production_engineering-colleges-in-tamil-nadu/,,,,,,,,,75,https://www.embibe.com/exams/career-as-production-engineer/,,,,,3318,Courses,140,Course,,Courses
421,post graduate diploma in supply chain management,3,https://collegedunia.com/courses/post-graduate-diploma-in-logistics-and-supply-chain-management-pgdlscm,29,https://www.shiksha.com/college/all-india-institute-of-management-studies-mandaveli-rd-chennai-21979/course-post-graduate-diploma-in-logistics-and-supply-chain-management-33175,8,https://bschool.careers360.com/colleges/list-of-pgd-in-logistics-and-supply-chain-management-colleges-in-india,45,https://www.collegedekho.com/courses/pg-diploma-supply-chain-logistics-management/,,,,,,,,,,,,,,,3319,Courses,210,Course,,Courses
422,B.Pharm + MBA,1,https://collegedunia.com/courses/bachelor-of-pharmacy-bpharm-master-of-business-administration-mba,8,https://www.shiksha.com/medicine-health-sciences/pharmacy/course/b-pharm-mba-in-pharmaceutical-technology-school-of-pharmacy-and-technology-management-nmims-shirpur-281866,4,https://bschool.careers360.com/articles/mba-after-b-pharm,3,https://www.collegedekho.com/courses/bpharm-mba-integrated/,,,,,,,,,,,15,https://leverageedu.com/blog/mba-after-b-pharmacy/,,,3320,Courses,210,Course,,Courses
423,B.Pharm + MBA,1,https://collegedunia.com/courses/bachelor-of-pharmacy-bpharm-master-of-business-administration-mba,8,https://www.shiksha.com/medicine-health-sciences/pharmacy/course/b-pharm-mba-in-pharmaceutical-technology-school-of-pharmacy-and-technology-management-nmims-shirpur-281866,5,https://bschool.careers360.com/articles/mba-after-b-pharm,3,https://www.collegedekho.com/courses/bpharm-mba-integrated/,,,,,,,,,,,15,https://leverageedu.com/blog/mba-after-b-pharmacy/,,,3320,Courses,210,Course,,Courses
424,B.Pharm + MBA,1,https://collegedunia.com/courses/bachelor-of-pharmacy-bpharm-master-of-business-administration-mba,8,https://www.shiksha.com/medicine-health-sciences/pharmacy/course/b-pharm-mba-in-pharmaceutical-technology-school-of-pharmacy-and-technology-management-nmims-shirpur-281866,6,https://pharmacy.careers360.com/colleges/list-of-dual-degree-pharmacy-colleges-in-india,3,https://www.collegedekho.com/courses/bpharm-mba-integrated/,,,,,,,,,,,15,https://leverageedu.com/blog/mba-after-b-pharmacy/,,,3320,Courses,210,Course,,Courses
425,B.Pharm + MBA,1,https://collegedunia.com/courses/bachelor-of-pharmacy-bpharm-master-of-business-administration-mba,9,https://www.shiksha.com/medicine-health-sciences/pharmacy/course/b-pharm-mba-in-pharmaceutical-technology-school-of-pharmacy-and-technology-management-nmims-shirpur-281866,4,https://bschool.careers360.com/articles/mba-after-b-pharm,3,https://www.collegedekho.com/courses/bpharm-mba-integrated/,,,,,,,,,,,15,https://leverageedu.com/blog/mba-after-b-pharmacy/,,,3320,Courses,210,Course,,Courses
426,B.Pharm + MBA,1,https://collegedunia.com/courses/bachelor-of-pharmacy-bpharm-master-of-business-administration-mba,9,https://www.shiksha.com/medicine-health-sciences/pharmacy/course/b-pharm-mba-in-pharmaceutical-technology-school-of-pharmacy-and-technology-management-nmims-shirpur-281866,5,https://bschool.careers360.com/articles/mba-after-b-pharm,3,https://www.collegedekho.com/courses/bpharm-mba-integrated/,,,,,,,,,,,15,https://leverageedu.com/blog/mba-after-b-pharmacy/,,,3320,Courses,210,Course,,Courses
427,B.Pharm + MBA,1,https://collegedunia.com/courses/bachelor-of-pharmacy-bpharm-master-of-business-administration-mba,9,https://www.shiksha.com/medicine-health-sciences/pharmacy/course/b-pharm-mba-in-pharmaceutical-technology-school-of-pharmacy-and-technology-management-nmims-shirpur-281866,6,https://pharmacy.careers360.com/colleges/list-of-dual-degree-pharmacy-colleges-in-india,3,https://www.collegedekho.com/courses/bpharm-mba-integrated/,,,,,,,,,,,15,https://leverageedu.com/blog/mba-after-b-pharmacy/,,,3320,Courses,210,Course,,Courses
428,B.Pharm + MBA,1,https://collegedunia.com/courses/bachelor-of-pharmacy-bpharm-master-of-business-administration-mba,10,https://www.shiksha.com/university/integral-university-iul-lucknow-21870/course-b-pharm-mba-in-pharmaceutical-management-536231,4,https://bschool.careers360.com/articles/mba-after-b-pharm,3,https://www.collegedekho.com/courses/bpharm-mba-integrated/,,,,,,,,,,,15,https://leverageedu.com/blog/mba-after-b-pharmacy/,,,3320,Courses,210,Course,,Courses
429,B.Pharm + MBA,1,https://collegedunia.com/courses/bachelor-of-pharmacy-bpharm-master-of-business-administration-mba,10,https://www.shiksha.com/university/integral-university-iul-lucknow-21870/course-b-pharm-mba-in-pharmaceutical-management-536231,5,https://bschool.careers360.com/articles/mba-after-b-pharm,3,https://www.collegedekho.com/courses/bpharm-mba-integrated/,,,,,,,,,,,15,https://leverageedu.com/blog/mba-after-b-pharmacy/,,,3320,Courses,210,Course,,Courses
430,B.Pharm + MBA,1,https://collegedunia.com/courses/bachelor-of-pharmacy-bpharm-master-of-business-administration-mba,10,https://www.shiksha.com/university/integral-university-iul-lucknow-21870/course-b-pharm-mba-in-pharmaceutical-management-536231,6,https://pharmacy.careers360.com/colleges/list-of-dual-degree-pharmacy-colleges-in-india,3,https://www.collegedekho.com/courses/bpharm-mba-integrated/,,,,,,,,,,,15,https://leverageedu.com/blog/mba-after-b-pharmacy/,,,3320,Courses,210,Course,,Courses
431,masters in international business (mib),1,https://collegedunia.com/courses/master-of-international-business-mib,58,https://studyabroad.shiksha.com/france/universities/ieseg-school-of-management/master-of-science-in-international-business-mib,,,,,,,,,,,,,,,,,,,3321,Courses,1600,Course,,Courses
432,mfa degree,7,https://collegedunia.com/courses/master-of-fine-arts-mfa,3,https://www.shiksha.com/mfa-master-of-fine-arts-chp,13,https://www.careers360.com/courses/mfa-master-of-fine-arts,34,https://www.collegedekho.com/courses/master-of-fine-arts-mfa/,,,,,,,,,,,,,,,3322,Courses,1600,Course,,Courses
433,ma public administration,1,https://collegedunia.com/courses/master-of-arts-ma-public-administration,17,https://www.shiksha.com/humanities-social-sciences/colleges/m-a-public-administration-colleges-india,3,https://www.careers360.com/courses/m-a-public-administration,2,https://www.collegedekho.com/courses/ma-public-administration/,,,,,,,,,,,,,,,3323,Courses,1900,Course,,Courses
434,ma public administration,1,https://collegedunia.com/courses/master-of-arts-ma-public-administration,17,https://www.shiksha.com/humanities-social-sciences/colleges/m-a-public-administration-colleges-india,4,https://www.careers360.com/courses/m-a-public-administration,2,https://www.collegedekho.com/courses/ma-public-administration/,,,,,,,,,,,,,,,3323,Courses,1900,Course,,Courses
435,m tech in computer science,5,https://collegedunia.com/courses/master-of-technology-mtech-computer-science,68,https://www.shiksha.com/university/lpu-lovely-professional-university-jalandhar-28499/course-m-tech-in-computer-science-and-engineering-248004,20,https://engineering.careers360.com/colleges/list-of-me-mtech-in-computer-science-engineering-colleges-in-india,14,https://www.collegedekho.com/courses/mtech-computer-science-engineering/,,,,,,,,,,,,,,,3324,Courses,1900,Course,,Courses
436,ma in english Literature,1,https://collegedunia.com/courses/master-of-arts-ma-english-literature,,,,,7,https://www.collegedekho.com/courses/ma-english/,,,,,,,,,,,,,,,3325,Courses,2400,Course,,Courses
437,MBA Logistics,1,"https://collegedunia.com/courses/master-of-business-administration-mba-logistics-management#:~:text=MBA%20in%20Logistics%20is%20a,of%20industrial%20supply%20%26%20chain%20management.&text=MBA%20in%20Logistics%20is%20a%202%2Dyear%20program%20that%20equips,to%20shipping%20finance%20and%20management.",36,https://studyabroad.shiksha.com/mba-in-supply-chain-from-abroad-ds11508259,19,https://bschool.careers360.com/colleges/list-of-mba-in-logistics-and-supply-chain-management-colleges-in-india,4,https://www.collegedekho.com/courses/mba-shipping-logistics/,,,,,,,,,,,67,https://leverageedu.com/blog/mba-in-logistics/,,,3326,Courses,1600,Course,,Courses
438,ma in geography,3,https://collegedunia.com/courses/master-of-arts-ma-geography,9,https://www.shiksha.com/humanities-social-sciences/geography/colleges/m-a-colleges-india,6,https://university.careers360.com/colleges/list-of-ma-in-geography-universities-in-india,85,https://www.collegedekho.com/ma-geography-colleges-in-india/,,,,,,,,,,,,,,,3327,Courses,1300,Course,,Courses
