,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
316,cpo full form,,,6,https://prepp.in/ssc-cpo-exam,18,https://www.shiksha.com/exams/ssc-cpo-exam,90,https://competition.careers360.com/exams/ssc-cpo,,,,,3,https://byjus.com/ssc-exams/ssc-cpo/,,,33,https://www.embibe.com/exams/ssc-cpo-recruitment/,,,,,5901,Prepp,18100,Full_Form,,Prepp-C1
317,ssc je exam date,,,9,https://prepp.in/ssc-je-exam,4,https://www.shiksha.com/exams/ssc-je-exam,17,https://competition.careers360.com/articles/ssc-je,,,23,https://career.aglasem.com/ssc-je-2021/,8,https://byjus.com/ssc-exams/ssc-je-exam-date/,,,16,https://www.embibe.com/exams/ssc-je-notification/,,,,,5904,Prepp,12100,Exam_Dates,,Prepp-C1
318,ssc je exam date,,,10,https://prepp.in/ssc-je-exam,4,https://www.shiksha.com/exams/ssc-je-exam,17,https://competition.careers360.com/articles/ssc-je,,,23,https://career.aglasem.com/ssc-je-2021/,8,https://byjus.com/ssc-exams/ssc-je-exam-date/,,,16,https://www.embibe.com/exams/ssc-je-notification/,,,,,5904,Prepp,12100,Exam_Dates,,Prepp-C1
319,ssc je exam date,,,11,https://prepp.in/ssc-je-exam/exam-dates,4,https://www.shiksha.com/exams/ssc-je-exam,17,https://competition.careers360.com/articles/ssc-je,,,23,https://career.aglasem.com/ssc-je-2021/,8,https://byjus.com/ssc-exams/ssc-je-exam-date/,,,16,https://www.embibe.com/exams/ssc-je-notification/,,,,,5904,Prepp,12100,Exam_Dates,,Prepp-C1
320,ibps po admit card,,,4,https://prepp.in/ibps-po-exam/admit-card,6,https://www.shiksha.com/exams/ibps-po-exam-admit-card,12,https://competition.careers360.com/articles/ibps-po-admit-card,81,https://www.collegedekho.com/exam/ibps-po/admit-card,13,https://career.aglasem.com/ibps-po-admit-card/,8,https://byjus.com/bank-exam/ibps-po-admit-card/,,,7,https://www.embibe.com/exams/ibps-po-admit-card/,,,,,5905,Prepp,8100,Admit_Card,,Prepp-C1
321,kvpy exam,,,6,https://prepp.in/kvpy-exam,9,https://www.shiksha.com/science/articles/kvpy-exam-2021-postponed-madras-hc-orders-postponement-over-regional-language-concerns-blogId-71921,5,https://school.careers360.com/exams/kvpy,,,33,https://schools.aglasem.com/48252,19,https://byjus.com/jee/kvpy/,43,https://www.fresherslive.com/education/kvpy-admit-card-102755,17,https://www.embibe.com/exams/kvpy-exam-pattern/,,,53,https://exam.buddy4study.com/kvpy-admit-card,5907,Prepp,27100,Overview,,Prepp-C1
322,kvpy exam,,,6,https://prepp.in/kvpy-exam,10,https://www.shiksha.com/science/articles/kvpy-exam-2021-postponed-madras-hc-orders-postponement-over-regional-language-concerns-blogId-71921,5,https://school.careers360.com/exams/kvpy,,,33,https://schools.aglasem.com/48252,19,https://byjus.com/jee/kvpy/,43,https://www.fresherslive.com/education/kvpy-admit-card-102755,17,https://www.embibe.com/exams/kvpy-exam-pattern/,,,53,https://exam.buddy4study.com/kvpy-admit-card,5907,Prepp,27100,Overview,,Prepp-C1
323,kvpy exam,,,6,https://prepp.in/kvpy-exam,11,https://www.shiksha.com/exams/kvpy-exam,5,https://school.careers360.com/exams/kvpy,,,33,https://schools.aglasem.com/48252,19,https://byjus.com/jee/kvpy/,43,https://www.fresherslive.com/education/kvpy-admit-card-102755,17,https://www.embibe.com/exams/kvpy-exam-pattern/,,,53,https://exam.buddy4study.com/kvpy-admit-card,5907,Prepp,27100,Overview,,Prepp-C1
324,tet exam,,,60,https://prepp.in/mptet-exam,2,https://www.shiksha.com/sarkari-exams/teaching/articles/tet-2021-notification-dates-syllabus-eligibility-blogId-24515,63,https://competition.careers360.com/articles/maha-tet,38,https://www.collegedekho.com/articles/list-of-tet-exams-in-india/,59,https://career.aglasem.com/assam-tet/,,,,,62,https://www.embibe.com/exams/mahatet/,,,,,5913,Prepp,33100,Overview,,Prepp-C1
325,ctet exam,,,10,https://prepp.in/ctet-exam,4,https://www.shiksha.com/exams/ctet-exam,26,https://competition.careers360.com/exams/ctet,21,https://www.collegedekho.com/exam/ctet,46,https://career.aglasem.com/ctet/,,,,,24,https://www.embibe.com/exams/ctet-notification/,73,https://leverageedu.com/blog/ctet/,74,https://exam.buddy4study.com/ctet,5915,Prepp,22200,Overview,,Prepp-C1
326,bis full form,,,18,https://prepp.in/bis-recruitment-exam,,,,,,,,,6,https://byjus.com/full-form/bis-full-form/,,,13,https://www.embibe.com/exams/bis-full-form/,,,,,5922,Prepp,22200,Full_Form,,Prepp-C1
327,railway ntpc admit card,,,22,https://prepp.in/rrb-ntpc-exam/admit-card,4,https://www.shiksha.com/exams/rrb-ntpc-exam-admit-card,32,https://news.careers360.com/rrb-ntpc-7th-phase-admit-card-2021-released-at-rrbcdggovin-check-details-here,,,31,https://admission.aglasem.com/rrb-ntpc-admit-card-2019/,8,https://byjus.com/rrb-exams/rrb-ntpc-admit-card/,,,24,https://www.embibe.com/exams/rrb-ntpc-admit-card/,,,82,https://exam.buddy4study.com/rrb-ntpc-admit-card,5930,Prepp,18100,Admit_Card,,Prepp-C1
328,so full form,,,38,https://prepp.in/sbi-so-exam,67,https://www.shiksha.com/exams/sbi-so-exam,,,,,,,76,https://byjus.com/questions/what-is-the-full-form-of-dgp-dsp-sp-asp-acp/,,,,,,,,,5932,Prepp,18100,Full_Form,,Prepp-C1
329,esic full form,,,31,https://prepp.in/esic-recruitment-exam,,,,,,,,,11,https://byjus.com/full-form/esic-full-form/,67,https://www.fresherslive.com/esic-employees-state-insurance-corporation-recruitment,,,,,,,5933,Prepp,27100,Full_Form,,Prepp-C1
330,esic full form,,,31,https://prepp.in/esic-recruitment-exam,,,,,,,,,12,https://byjus.com/full-form/esic-full-form/,67,https://www.fresherslive.com/esic-employees-state-insurance-corporation-recruitment,,,,,,,5933,Prepp,27100,Full_Form,,Prepp-C1
331,esic full form,,,31,https://prepp.in/esic-recruitment-exam,,,,,,,,,13,https://byjus.com/full-form/esi-full-form/,67,https://www.fresherslive.com/esic-employees-state-insurance-corporation-recruitment,,,,,,,5933,Prepp,27100,Full_Form,,Prepp-C1
332,rrb ntpc admit card,,,29,https://prepp.in/rrb-ntpc-exam/admit-card,8,https://www.shiksha.com/exams/rrb-ntpc-exam-admit-card,30,https://competition.careers360.com/articles/rrb-ntpc-admit-card,,,45,https://admission.aglasem.com/rrb-ntpc-admit-card-2019/,20,https://byjus.com/rrb-exams/rrb-ntpc-admit-card/,,,34,https://www.embibe.com/exams/rrb-ntpc-admit-card/,,,76,https://exam.buddy4study.com/rrb-ntpc-admit-card,5934,Prepp,22200,Admit_Card,,Prepp-C1
333,net full form,,,18,https://prepp.in/cbse-ugc-net-exam/eligibility,10,https://www.shiksha.com/exams/ugc-net-exam,,,,,,,5,https://byjus.com/full-form/net-full-form/,,,,,,,,,5946,Prepp,18100,Full_Form,,Prepp-C1
334,ssc delhi police admit card,,,23,https://prepp.in/delhi-police-exam,,,17,https://news.careers360.com/delhi-police-admit-card-2021-released-for-physical-exam-at-delhipolicenicin,,,35,https://career.aglasem.com/ssc-delhi-police-constable-admit-card/,,,90,https://www.fresherslive.com/competitive-exams/delhi-police-admit-card-103323,15,https://www.embibe.com/exams/delhi-police-admit-card/,,,,,5947,Prepp,18100,Admit_Card,,Prepp-C1
335,sbi clerk notification,,,18,https://prepp.in/sbi-clerk-exam,8,https://www.shiksha.com/exams/sbi-clerk-exam,17,https://competition.careers360.com/articles/sbi-clerk-notification,40,https://www.collegedekho.com/exam/sbi-clerk,,,6,https://byjus.com/bank-exam/sbi-clerk-notification/,101,https://www.fresherslive.com/articles/sbi-clerk,14,https://www.embibe.com/exams/sbi-clerk-recruitment/,,,68,https://exam.buddy4study.com/sbi-clerk,5948,Prepp,60500,Notification,,Prepp-C1
336,sbi clerk notification,,,18,https://prepp.in/sbi-clerk-exam,9,https://www.shiksha.com/exams/sbi-clerk-exam,17,https://competition.careers360.com/articles/sbi-clerk-notification,40,https://www.collegedekho.com/exam/sbi-clerk,,,6,https://byjus.com/bank-exam/sbi-clerk-notification/,101,https://www.fresherslive.com/articles/sbi-clerk,14,https://www.embibe.com/exams/sbi-clerk-recruitment/,,,68,https://exam.buddy4study.com/sbi-clerk,5948,Prepp,60500,Notification,,Prepp-C1
337,sbi clerk notification,,,18,https://prepp.in/sbi-clerk-exam,10,https://www.shiksha.com/exams/sbi-clerk-exam-vacancies,17,https://competition.careers360.com/articles/sbi-clerk-notification,40,https://www.collegedekho.com/exam/sbi-clerk,,,6,https://byjus.com/bank-exam/sbi-clerk-notification/,101,https://www.fresherslive.com/articles/sbi-clerk,14,https://www.embibe.com/exams/sbi-clerk-recruitment/,,,68,https://exam.buddy4study.com/sbi-clerk,5948,Prepp,60500,Notification,,Prepp-C1
338,barc full form,,,14,https://prepp.in/barc-recruitment-exam,,,70,https://engineering.careers360.com/articles/barc-recruitment-through-gate,,,,,6,https://byjus.com/full-form/barc-full-form/,71,https://www.fresherslive.com/barc-bhabha-atomic-research-centre-recruitment,,,,,,,5951,Prepp,18100,Full_Form,,Prepp-C1
339,ptet exam date,,,50,https://prepp.in/news/e-858-rajasthan-ptet-2021-exam-date-is-sep-08-read-last-minute-tips-here,1,https://www.shiksha.com/teaching-education/ptet-exam,,,4,https://www.collegedekho.com/exam/rajasthan-ptet,12,https://admission.aglasem.com/rajasthan-ptet/,,,31,https://www.fresherslive.com/education/rajasthan-ptet,37,https://www.embibe.com/exams/rajasthan-ptet-exam-dates/,,,,,5956,Prepp,8100,Exam_Dates,,Prepp-C1
340,ptet exam date,,,50,https://prepp.in/news/e-858-rajasthan-ptet-2021-exam-date-is-sep-08-read-last-minute-tips-here,1,https://www.shiksha.com/teaching-education/ptet-exam,,,4,https://www.collegedekho.com/exam/rajasthan-ptet,13,https://admission.aglasem.com/rajasthan-ptet/,,,31,https://www.fresherslive.com/education/rajasthan-ptet,37,https://www.embibe.com/exams/rajasthan-ptet-exam-dates/,,,,,5956,Prepp,8100,Exam_Dates,,Prepp-C1
341,ptet exam date,,,50,https://prepp.in/news/e-858-rajasthan-ptet-2021-exam-date-is-sep-08-read-last-minute-tips-here,1,https://www.shiksha.com/teaching-education/ptet-exam,,,4,https://www.collegedekho.com/exam/rajasthan-ptet,14,https://exams.aglasem.com/rajasthan-ptet-2021/,,,31,https://www.fresherslive.com/education/rajasthan-ptet,37,https://www.embibe.com/exams/rajasthan-ptet-exam-dates/,,,,,5956,Prepp,8100,Exam_Dates,,Prepp-C1
342,ssc cgl age limit,,,1,"https://prepp.in/ssc-cgl-exam/eligibility#:~:text=SSC%20CGL%20Eligibility%20Criteria%202021%3A%20Age%20Limit,of%20August%201%2C%202021).",9,https://www.shiksha.com/sarkari-exams/ssc/articles/ssc-cgl-eligibility-2021-blogId-25015,5,https://competition.careers360.com/articles/ssc-cgl-eligibility-criteria,7,https://www.collegedekho.com/exam/ssc-cgl/registration-eligibility,89,https://career.aglasem.com/ssc-cgl-eligibility-criteria/,3,https://byjus.com/ssc-exams/ssc-cgl-eligibility/,,,43,https://www.embibe.com/exams/ssc-cgl-eligibility/,,,63,https://exam.buddy4study.com/ssc-cgl-eligibility,5958,Prepp,14800,Overview,,Prepp-C1
343,ssc cgl age limit,,,2,"https://prepp.in/ssc-cgl-exam/eligibility#:~:text=SSC%20CGL%20Eligibility%20Criteria%202021%3A%20Age%20Limit,of%20August%201%2C%202021).",9,https://www.shiksha.com/sarkari-exams/ssc/articles/ssc-cgl-eligibility-2021-blogId-25015,5,https://competition.careers360.com/articles/ssc-cgl-eligibility-criteria,7,https://www.collegedekho.com/exam/ssc-cgl/registration-eligibility,89,https://career.aglasem.com/ssc-cgl-eligibility-criteria/,3,https://byjus.com/ssc-exams/ssc-cgl-eligibility/,,,43,https://www.embibe.com/exams/ssc-cgl-eligibility/,,,63,https://exam.buddy4study.com/ssc-cgl-eligibility,5958,Prepp,14800,Overview,,Prepp-C1
344,delhi police exam date,,,5,https://prepp.in/delhi-police-exam,31,https://www.shiksha.com/exams/ssc-cpo-exam,33,https://news.careers360.com/delhi-police-admit-card-2021-released-for-physical-exam-at-delhipolicenicin,,,25,https://career.aglasem.com/ssc-delhi-police-constable/,88,https://byjus.com/ssc-exams/ssc-cpo/,55,https://www.fresherslive.com/competitive-exams/delhi-police-exam-date-114717,13,https://www.embibe.com/exams/delhi-police-admit-card/,,,,,5962,Prepp,12100,Exam_Dates,,Prepp-C1
345,delhi police exam date,,,5,https://prepp.in/delhi-police-exam,31,https://www.shiksha.com/exams/ssc-cpo-exam,33,https://news.careers360.com/delhi-police-admit-card-2021-released-for-physical-exam-at-delhipolicenicin,,,25,https://career.aglasem.com/ssc-delhi-police-constable/,88,https://byjus.com/ssc-exams/ssc-cpo/,56,https://www.fresherslive.com/competitive-exams/delhi-police-exam-date-114717,13,https://www.embibe.com/exams/delhi-police-admit-card/,,,,,5962,Prepp,12100,Exam_Dates,,Prepp-C1
346,delhi police exam date,,,5,https://prepp.in/delhi-police-exam,31,https://www.shiksha.com/exams/ssc-cpo-exam,33,https://news.careers360.com/delhi-police-admit-card-2021-released-for-physical-exam-at-delhipolicenicin,,,25,https://career.aglasem.com/ssc-delhi-police-constable/,88,https://byjus.com/ssc-exams/ssc-cpo/,57,https://www.fresherslive.com/competitive-exams/delhi-police-mts-exam-date-2020-released-106642,13,https://www.embibe.com/exams/delhi-police-admit-card/,,,,,5962,Prepp,12100,Exam_Dates,,Prepp-C1
347,ibps clerk exam,,,13,https://prepp.in/ibps-clerk-exam,9,https://www.shiksha.com/exams/ibps-clerk-exam,17,https://competition.careers360.com/articles/ibps-clerk-exam-pattern,28,https://www.collegedekho.com/exam/ibps-clerk,,,25,https://byjus.com/bank-exam/ibps-notification-clerk/,,,18,https://www.embibe.com/exams/ibps-clerk-exam-pattern/,,,65,https://exam.buddy4study.com/ibps-clerk,5963,Prepp,14800,Overview,,Prepp-C1
348,railway ntpc exam date,,,3,https://prepp.in/rrb-ntpc-exam,5,https://www.shiksha.com/exams/rrb-ntpc-exam,37,https://competition.careers360.com/articles/rrb-ntpc-exam-dates,,,12,https://admission.aglasem.com/rrb-ntpc-exam-date-2019/,15,https://byjus.com/rrb-exams/rrb-ntpc/,,,19,https://www.embibe.com/exams/rrb-ntpc-exam-dates/,,,66,https://exam.buddy4study.com/rrb-ntpc-exam-date,5966,Prepp,12100,Exam_Dates,,Prepp-C1
349,railway ntpc exam date,,,3,https://prepp.in/rrb-ntpc-exam,5,https://www.shiksha.com/exams/rrb-ntpc-exam,37,https://competition.careers360.com/articles/rrb-ntpc-exam-dates,,,12,https://admission.aglasem.com/rrb-ntpc-exam-date-2019/,16,https://byjus.com/rrb-exams/rrb-ntpc/,,,19,https://www.embibe.com/exams/rrb-ntpc-exam-dates/,,,66,https://exam.buddy4study.com/rrb-ntpc-exam-date,5966,Prepp,12100,Exam_Dates,,Prepp-C1
350,railway ntpc exam date,,,3,https://prepp.in/rrb-ntpc-exam,5,https://www.shiksha.com/exams/rrb-ntpc-exam,37,https://competition.careers360.com/articles/rrb-ntpc-exam-dates,,,12,https://admission.aglasem.com/rrb-ntpc-exam-date-2019/,17,https://byjus.com/rrb-exams/rrb-ntpc-exam-dates/,,,19,https://www.embibe.com/exams/rrb-ntpc-exam-dates/,,,66,https://exam.buddy4study.com/rrb-ntpc-exam-date,5966,Prepp,12100,Exam_Dates,,Prepp-C1
351,railway ntpc exam date,,,3,https://prepp.in/rrb-ntpc-exam,6,https://www.shiksha.com/exams/rrb-ntpc-exam,37,https://competition.careers360.com/articles/rrb-ntpc-exam-dates,,,12,https://admission.aglasem.com/rrb-ntpc-exam-date-2019/,15,https://byjus.com/rrb-exams/rrb-ntpc/,,,19,https://www.embibe.com/exams/rrb-ntpc-exam-dates/,,,66,https://exam.buddy4study.com/rrb-ntpc-exam-date,5966,Prepp,12100,Exam_Dates,,Prepp-C1
352,railway ntpc exam date,,,3,https://prepp.in/rrb-ntpc-exam,6,https://www.shiksha.com/exams/rrb-ntpc-exam,37,https://competition.careers360.com/articles/rrb-ntpc-exam-dates,,,12,https://admission.aglasem.com/rrb-ntpc-exam-date-2019/,16,https://byjus.com/rrb-exams/rrb-ntpc/,,,19,https://www.embibe.com/exams/rrb-ntpc-exam-dates/,,,66,https://exam.buddy4study.com/rrb-ntpc-exam-date,5966,Prepp,12100,Exam_Dates,,Prepp-C1
353,railway ntpc exam date,,,3,https://prepp.in/rrb-ntpc-exam,6,https://www.shiksha.com/exams/rrb-ntpc-exam,37,https://competition.careers360.com/articles/rrb-ntpc-exam-dates,,,12,https://admission.aglasem.com/rrb-ntpc-exam-date-2019/,17,https://byjus.com/rrb-exams/rrb-ntpc-exam-dates/,,,19,https://www.embibe.com/exams/rrb-ntpc-exam-dates/,,,66,https://exam.buddy4study.com/rrb-ntpc-exam-date,5966,Prepp,12100,Exam_Dates,,Prepp-C1
354,railway ntpc exam date,,,3,https://prepp.in/rrb-ntpc-exam,7,https://www.shiksha.com/exams/rrb-ntpc-exam-dates,37,https://competition.careers360.com/articles/rrb-ntpc-exam-dates,,,12,https://admission.aglasem.com/rrb-ntpc-exam-date-2019/,15,https://byjus.com/rrb-exams/rrb-ntpc/,,,19,https://www.embibe.com/exams/rrb-ntpc-exam-dates/,,,66,https://exam.buddy4study.com/rrb-ntpc-exam-date,5966,Prepp,12100,Exam_Dates,,Prepp-C1
355,railway ntpc exam date,,,3,https://prepp.in/rrb-ntpc-exam,7,https://www.shiksha.com/exams/rrb-ntpc-exam-dates,37,https://competition.careers360.com/articles/rrb-ntpc-exam-dates,,,12,https://admission.aglasem.com/rrb-ntpc-exam-date-2019/,16,https://byjus.com/rrb-exams/rrb-ntpc/,,,19,https://www.embibe.com/exams/rrb-ntpc-exam-dates/,,,66,https://exam.buddy4study.com/rrb-ntpc-exam-date,5966,Prepp,12100,Exam_Dates,,Prepp-C1
356,railway ntpc exam date,,,3,https://prepp.in/rrb-ntpc-exam,7,https://www.shiksha.com/exams/rrb-ntpc-exam-dates,37,https://competition.careers360.com/articles/rrb-ntpc-exam-dates,,,12,https://admission.aglasem.com/rrb-ntpc-exam-date-2019/,17,https://byjus.com/rrb-exams/rrb-ntpc-exam-dates/,,,19,https://www.embibe.com/exams/rrb-ntpc-exam-dates/,,,66,https://exam.buddy4study.com/rrb-ntpc-exam-date,5966,Prepp,12100,Exam_Dates,,Prepp-C1
357,ssc exam date,,,24,https://prepp.in/ssc-chsl-exam/exam-dates,27,https://www.shiksha.com/exams/ssc-cgl-exam-dates,44,https://news.careers360.com/ssc-exam-dates-announced-for-ssc-mts-ssc-je-ssc-cgl-and-stenographer-grade-c-and-d-skill-test,,,,,8,https://byjus.com/ssc-exams/ssc-exam-date/,20,https://www.fresherslive.com/competitive-exams/ssc-exam-dates-108712,39,https://www.embibe.com/exams/ssc-exam-dates/,,,,,5970,Prepp,49500,Exam_Dates,,Prepp-C1
358,ssc exam date,,,25,https://prepp.in/ssc-chsl-exam/exam-dates,27,https://www.shiksha.com/exams/ssc-cgl-exam-dates,44,https://news.careers360.com/ssc-exam-dates-announced-for-ssc-mts-ssc-je-ssc-cgl-and-stenographer-grade-c-and-d-skill-test,,,,,8,https://byjus.com/ssc-exams/ssc-exam-date/,20,https://www.fresherslive.com/competitive-exams/ssc-exam-dates-108712,39,https://www.embibe.com/exams/ssc-exam-dates/,,,,,5970,Prepp,49500,Exam_Dates,,Prepp-C1
359,ssc exam date,,,26,https://prepp.in/ssc-cgl-exam,27,https://www.shiksha.com/exams/ssc-cgl-exam-dates,44,https://news.careers360.com/ssc-exam-dates-announced-for-ssc-mts-ssc-je-ssc-cgl-and-stenographer-grade-c-and-d-skill-test,,,,,8,https://byjus.com/ssc-exams/ssc-exam-date/,20,https://www.fresherslive.com/competitive-exams/ssc-exam-dates-108712,39,https://www.embibe.com/exams/ssc-exam-dates/,,,,,5970,Prepp,49500,Exam_Dates,,Prepp-C1
360,upsc epfo exam date,,,5,https://prepp.in/upsc-epfo-exam,66,https://www.shiksha.com/sarkari-exams/upsc/articles/upsc-epfo-2020-recruitment-exam-postponed-see-details-here-blogId-40399,39,https://news.careers360.com/epfo-2020-21-admit-card-released-download-at-upsconlinenicin,,,22,https://career.aglasem.com/upsc-epfo/,,,,,87,https://www.embibe.com/exams/epfo-exam-dates/,,,,,5972,Prepp,22200,Exam_Dates,,Prepp-C1
361,upsc epfo exam date,,,5,https://prepp.in/upsc-epfo-exam,66,https://www.shiksha.com/sarkari-exams/upsc/articles/upsc-epfo-2020-recruitment-exam-postponed-see-details-here-blogId-40399,40,https://news.careers360.com/epfo-2020-21-admit-card-released-download-at-upsconlinenicin,,,22,https://career.aglasem.com/upsc-epfo/,,,,,87,https://www.embibe.com/exams/epfo-exam-dates/,,,,,5972,Prepp,22200,Exam_Dates,,Prepp-C1
362,upsc epfo exam date,,,5,https://prepp.in/upsc-epfo-exam,66,https://www.shiksha.com/sarkari-exams/upsc/articles/upsc-epfo-2020-recruitment-exam-postponed-see-details-here-blogId-40399,41,https://competition.careers360.com/articles/epfo-exam,,,22,https://career.aglasem.com/upsc-epfo/,,,,,87,https://www.embibe.com/exams/epfo-exam-dates/,,,,,5972,Prepp,22200,Exam_Dates,,Prepp-C1
363,kpsc exam,,,5,https://prepp.in/kpsc-exam,,,40,https://news.careers360.com/kerala-psc-interview-and-other-exams-postponed-new-dates-be-announced-soon,,,,,9,https://byjus.com/free-ias-prep/kpsc-kas-exam-pattern/,69,https://www.fresherslive.com/articles/kpsc-result,52,https://www.embibe.com/exams/kpsc-kas-result/,,,,,5973,Prepp,18100,Overview,,Prepp-C1
364,kpsc exam,,,6,https://prepp.in/kpsc-exam,,,40,https://news.careers360.com/kerala-psc-interview-and-other-exams-postponed-new-dates-be-announced-soon,,,,,9,https://byjus.com/free-ias-prep/kpsc-kas-exam-pattern/,69,https://www.fresherslive.com/articles/kpsc-result,52,https://www.embibe.com/exams/kpsc-kas-result/,,,,,5973,Prepp,18100,Overview,,Prepp-C1
365,kpsc exam,,,7,https://prepp.in/kpsc-exam/exam-pattern,,,40,https://news.careers360.com/kerala-psc-interview-and-other-exams-postponed-new-dates-be-announced-soon,,,,,9,https://byjus.com/free-ias-prep/kpsc-kas-exam-pattern/,69,https://www.fresherslive.com/articles/kpsc-result,52,https://www.embibe.com/exams/kpsc-kas-result/,,,,,5973,Prepp,18100,Overview,,Prepp-C1
366,ima full form,,,57,https://prepp.in/cds-exam,73,https://www.shiksha.com/exams/cds-exam,97,https://competition.careers360.com/articles/cds-full-form,,,,,3,https://byjus.com/full-form/ima-full-form/,,,,,,,,,5980,Prepp,22200,Full_Form,,Prepp-C1
367,iaf full form,,,25,https://prepp.in/afcat-exam,37,https://www.shiksha.com/exams/afcat-exam,63,https://www.careers360.com/careers/articles/how-to-join-the-indian-air-force-after-12th-counar,,,,,,,,,56,https://www.embibe.com/exams/join-indian-air-force/,,,,,5995,Prepp,18100,Full_Form,,Prepp-C1
368,ifs exam,,,18,https://prepp.in/news/e-757-upsc-ifs-interview-date-2021-out-download-complete-ifs-interview-schedule-here,,,52,https://competition.careers360.com/articles/ifs-exam-pattern,15,https://www.collegedekho.com/exam/upsc-ifs,37,https://career.aglasem.com/upsc-ifs/,6,https://byjus.com/free-ias-prep/upsc-indian-forest-service-exam/,,,63,https://www.embibe.com/exams/upsc-ifs-exam-pattern/,92,https://leverageedu.com/blog/ifs-exam-syllabus/,,,5996,Prepp,14800,Overview,,Prepp-C1
369,railway exam,,,34,https://prepp.in/rrb-ntpc-exam,12,https://www.shiksha.com/exams/rrb-exam,87,https://competition.careers360.com/articles/railway-exam-preparation,,,,,18,https://byjus.com/rrb-exams/,85,https://www.fresherslive.com/competitive-exams/rrb-exam-date-108630,,,78,https://leverageedu.com/blog/railway-exams/,,,5997,Prepp,14800,Overview,,Prepp-C1
370,rpf full form,,,13,https://prepp.in/rpf-constable-exam,19,https://www.shiksha.com/exams/rpf-constable-exam,,,,,,,33,https://byjus.com/free-ias-prep/railway-protection-force-rpf/,,,66,https://www.embibe.com/exams/rpf-constable-salary/,,,,,6002,Prepp,18100,Full_Form,,Prepp-C1
371,rrc group d exam date,,,23,https://prepp.in/rrb-group-d-exam,11,https://www.shiksha.com/exams/rrb-group-d-exam,68,https://competition.careers360.com/articles/rrc-group-d,,,59,https://admission.aglasem.com/rrb-group-d-exam-date/,16,https://byjus.com/rrb-exams/rrb-group-d-exam-date/,,,37,https://www.embibe.com/exams/rrb-group-d-exam-date/,,,,,6008,Prepp,22200,Exam_Dates,,Prepp-C1
372,ldc full form,,,60,https://prepp.in/news/e-507-ssc-chsl-2019-pay-scale---check-ldcdeosapajsa-salary-details,,,,,,,,,,,,,77,https://www.embibe.com/exams/ssc-chsl-salary/,,,,,6015,Prepp,22200,Full_Form,,Prepp-C1
373,nda exam date,,,11,https://prepp.in/nda-exam/exam-dates,2,https://www.shiksha.com/exams/nda-exam-dates,19,https://competition.careers360.com/articles/nda-exam-dates,23,https://www.collegedekho.com/exam/upsc-nda-na,37,https://career.aglasem.com/nda-2021/,68,https://byjus.com/govt-exams/nda-exams/,93,https://www.fresherslive.com/articles/nda-exam-date,24,https://www.embibe.com/exams/nda-exam-dates/,83,https://leverageedu.com/blog/nda-exam/,80,https://exam.buddy4study.com/nda-exam-dates,6017,Prepp,8100,Exam_Dates,,Prepp-C1
374,nda exam date,,,11,https://prepp.in/nda-exam/exam-dates,3,https://www.shiksha.com/exams/nda-exam-dates,19,https://competition.careers360.com/articles/nda-exam-dates,23,https://www.collegedekho.com/exam/upsc-nda-na,37,https://career.aglasem.com/nda-2021/,68,https://byjus.com/govt-exams/nda-exams/,93,https://www.fresherslive.com/articles/nda-exam-date,24,https://www.embibe.com/exams/nda-exam-dates/,83,https://leverageedu.com/blog/nda-exam/,80,https://exam.buddy4study.com/nda-exam-dates,6017,Prepp,8100,Exam_Dates,,Prepp-C1
375,nda exam date,,,11,https://prepp.in/nda-exam/exam-dates,4,https://www.shiksha.com/exams/nda-exam,19,https://competition.careers360.com/articles/nda-exam-dates,23,https://www.collegedekho.com/exam/upsc-nda-na,37,https://career.aglasem.com/nda-2021/,68,https://byjus.com/govt-exams/nda-exams/,93,https://www.fresherslive.com/articles/nda-exam-date,24,https://www.embibe.com/exams/nda-exam-dates/,83,https://leverageedu.com/blog/nda-exam/,80,https://exam.buddy4study.com/nda-exam-dates,6017,Prepp,8100,Exam_Dates,,Prepp-C1
376,nda exam date,,,12,https://prepp.in/nda-exam/exam-dates,2,https://www.shiksha.com/exams/nda-exam-dates,19,https://competition.careers360.com/articles/nda-exam-dates,23,https://www.collegedekho.com/exam/upsc-nda-na,37,https://career.aglasem.com/nda-2021/,68,https://byjus.com/govt-exams/nda-exams/,93,https://www.fresherslive.com/articles/nda-exam-date,24,https://www.embibe.com/exams/nda-exam-dates/,83,https://leverageedu.com/blog/nda-exam/,80,https://exam.buddy4study.com/nda-exam-dates,6017,Prepp,8100,Exam_Dates,,Prepp-C1
