Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
ibps po score card,1,TOP SITE,06-12-2021,https://www.careerpower.in/ibps-po-scorecard.html,,,9,https://prepp.in/ibps-po-exam/results,5,https://www.shiksha.com/exams/ibps-po-exam-results,6,https://competition.careers360.com/articles/ibps-po-result,,,,,,,10,https://byjus.com/bank-exam/ibps-po-scorecard/,58,https://www.fresherslive.com/articles/ibps-rrb-po-score-card,8,https://www.embibe.com/exams/ibps-po-result/,,,75,https://exam.buddy4study.com/ibps-po-result,6707,Prepp,5400,General,,Prepp-C3
ssc cgl last date,1,TOP SITE,06-12-2021,https://www.careerpower.in/ssc-cgl.html,,,2,https://prepp.in/ssc-cgl-exam/ssc-cgl-2022,3,https://www.shiksha.com/exams/ssc-cgl-exam,13,https://competition.careers360.com/articles/ssc-cgl-application-form,27,https://www.collegedekho.com/exam/ssc-cgl,,,89,https://career.aglasem.com/ssc-cgl-application-form/,5,https://byjus.com/ssc-exams/ssc-cgl/,,,34,https://www.embibe.com/exams/ssc-cgl-recruitment/,,,,,6715,Prepp,5400,General,,Prepp-C3
rbi jobs,1,TOP SITE,06-12-2021,https://opportunities.rbi.org.in/Scripts/Vacancies.aspx,,,59,https://prepp.in/rbi-grade-b-exam/job-profile,44,https://www.shiksha.com/exams/rbi-grade-b-exam-recruitment,,,,,,,,,12,https://byjus.com/bank-exam/rbi-notification/,3,https://www.fresherslive.com/rbi-reserve-bank-of-india-recruitment,,,70,https://leverageedu.com/blog/rbi-law-officer-recruitment/,,,6730,Prepp,4400,General,,Prepp-C3
upcl uttar pradesh,1,TOP SITE,06-12-2021,https://www.upenergy.in/,,,,,,,,,,,,,,,,,93,https://www.fresherslive.com/competitive-exams/uppcl-result-102578,,,,,,,6733,Prepp,4400,General,,Prepp-C3
rpsc assistant professor,1,TOP SITE,06-12-2021,https://rpsc.rajasthan.gov.in/advertisements,,,,,,,91,https://news.careers360.com/rpsc-recruitment-2020-apply-for-918-asst-professor-vacancies,,,,,,,,,,,,,,,,,6735,Prepp,8100,General,,Prepp-C3
jk bank login,1,TOP SITE,06-12-2021,https://www.jkbank.com/,,,58,https://prepp.in/jk-bank-po-exam,,,,,,,,,,,,,86,https://www.fresherslive.com/competitive-exams/jk-bank-admit-card-109600,,,,,,,6745,Prepp,8100,General,,Prepp-C3
upsc qualification,1,TOP SITE,06-12-2021,https://www.careerlauncher.com/upsc/upsc-exam-eligibility/,,,6,https://prepp.in/ias-exam-exam/eligibility,7,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-eligibility-criteria-age-limit-attempts-nationality-blogId-33207,13,https://competition.careers360.com/hi/articles/upsc-ias-eligibility-criteria,71,https://www.collegedekho.com/exam/upsc-civil-services/selection-process,,,,,,,43,https://www.fresherslive.com/competitive-exams/upsc-eligibility-criteria-103422,46,https://www.embibe.com/exams/upsc-notification/,,,93,https://exam.buddy4study.com/upsc-exam-eligibility,6746,Prepp,6600,General,,Prepp-C3
sssb punjab gov in,1,TOP SITE,06-12-2021,https://sssb.punjab.gov.in/,,,30,https://prepp.in/news/e-812-psssb-punjab-police-patwari-mains-admit-card-2021-out-sssb-punjab-gov-in-download-link-here,,,,,,,,,,,,,12,https://www.fresherslive.com/sssb-punjab-subordinate-services-selection-board-punjab-recruitment,,,,,,,6748,Prepp,49500,General,,Prepp-C3
bssc notice,1,TOP SITE,06-12-2021,https://bssc.bihar.gov.in/NoticeBoard.htm,,,61,https://prepp.in/bssc-exam/bssc-2022,,,,,,,,,35,https://career.aglasem.com/bssc-stenographer/,,,23,https://www.fresherslive.com/competitive-exams/bssc-exam-date-108177,,,,,,,6752,Prepp,9900,General,,Prepp-C3
tamil nadu public service commission,1,TOP SITE,06-12-2021,https://www.tnpsc.gov.in/,,,11,https://prepp.in/tnpsc-exam,55,https://www.shiksha.com/exams/tnpsc-group-2-exam-vacancies,77,https://news.careers360.com/tamil-compulsory-qualifying-norm-competitive-exam-for-govt-services-tamil-nadu,,,,,63,https://career.aglasem.com/tnpsc-recruitment/,61,https://byjus.com/free-ias-prep/tnpsc-group-1/,36,https://www.fresherslive.com/tnpsc-tamil-nadu-public-service-commission-recruitment,,,,,,,6753,Prepp,9900,General,,Prepp-C3
rajasthan police official website,1,TOP SITE,06-12-2021,https://www.police.rajasthan.gov.in/,,,10,https://prepp.in/rajasthan-police-exam/news,26,https://www.shiksha.com/exams/rajasthan-police-constable-exam,,,,,,,,,,,39,https://www.fresherslive.com/competitive-exams/rajasthan-police-admit-card-109088,54,https://www.embibe.com/exams/rajasthan-police-constable-recruitment/,,,,,6754,Prepp,6600,General,,Prepp-C3
iffco agt,1,TOP SITE,06-12-2021,https://www.iffco.in/,,,,,,,,,,,,,,,,,,,,,,,,,6765,Prepp,3600,General,,Prepp-C3
canara bank scholar corner,1,TOP SITE,06-12-2021,https://scholarship.canarabank.in/scholar/Login.aspx,,,,,,,,,,,,,,,,,61,https://latestnews.fresherslive.com/articles/canara-bank-scholarship-registration-online-application-process-eligibility-documents-required-and-more-221835,16,https://www.embibe.com/exams/canara-bank-scholarship-portal/,42,https://leverageedu.com/blog/canara-bank-scholarship/,39,https://www.buddy4study.com/article/canara-bank-scholarship-portal-for-ugc-schemes,6768,Prepp,5400,General,,Prepp-C3
indian coast guard apply online,1,TOP SITE,06-12-2021,https://joinindiancoastguard.gov.in/,,,16,https://prepp.in/indian-coast-guard-exam/news,18,https://www.shiksha.com/exams/indian-coast-guard-exam-application-form,62,https://competition.careers360.com/exams/indian-coast-guard-assistant-commandant,,,,,,,,,11,https://www.fresherslive.com/indian-coast-guard-recruitment,,,,,,,6771,Prepp,5400,General,,Prepp-C3
post gds,1,TOP SITE,06-12-2021,https://appost.in/gdsonline/home.aspx,,,11,https://prepp.in/india-post-gds-exam,,,,,,,,,40,https://career.aglasem.com/gds-recruitment/,,,48,https://www.fresherslive.com/india-post-recruitment,19,https://www.embibe.com/exams/gramin-dak-sevak-application-form/,,,,,6774,Prepp,8100,General,,Prepp-C3
kmml,1,TOP SITE,06-12-2021,https://www.kmml.com/,,,12,https://prepp.in/kmml-recruitment-exam,,,13,https://news.careers360.com/kmml-recruitment-2020-apply-for-51-trainee-posts,,,,,,,,,7,https://www.fresherslive.com/kmml-kerala-minerals-and-metals-limited-recruitment,,,,,,,6775,Prepp,6600,General,,Prepp-C3
tmc gov in,1,TOP SITE,06-12-2021,https://tmc.gov.in/index.php/en/,,,,,,,,,,,,,,,,,34,https://www.fresherslive.com/tata-memorial-hospital-recruitment,,,,,,,6778,Prepp,5400,General,,Prepp-C3
passport size photo in cm,1,TOP SITE,06-12-2021,https://www.idphoto4you.com/?Target=SamplePage_IN,,,82,https://prepp.in/news/e-507-ssc-chsl-photo-size-dimension-format-and-other-details,,,49,https://medicine.careers360.com/articles/neet-photo-size-format-documents,,,,,,,,,26,https://latestnews.fresherslive.com/articles/passport-size-picture-in-cm-height-and-width-get-the-width-and-height-of-passport-size-photo-here-269212,,,,,,,6783,Prepp,8100,General,,Prepp-C3
indian post official website,1,TOP SITE,06-12-2021,https://www.indiapost.gov.in/VASHindi/Pages/IndiaPostHome.aspx,,,44,https://prepp.in/india-post-gds-exam/results,,,,,,,,,,,,,9,https://www.fresherslive.com/india-post-recruitment,5,https://www.embibe.com/exams/india-post-recruitment/,,,,,6786,Prepp,4400,General,,Prepp-C3
jk bank jobs,1,TOP SITE,06-12-2021,https://www.jkbank.com/others/common/jobs.html,,,52,https://prepp.in/news/e-883-j-k-bank-recruitment-2021-for-clerk-po-posts-notification-expected-soon,,,,,,,,,,,,,9,https://www.fresherslive.com/j-and-k-bank-recruitment,31,https://www.embibe.com/exams/jk-bank-recruitment/,,,,,6789,Prepp,3600,General,,Prepp-C3
ibpsonline ibps in,1,TOP SITE,06-12-2021,https://ibpsonline.ibps.in/,,,20,https://prepp.in/news/e-481-ibps-po-notification-2021-expected-soon-check-complete-details-here,28,https://www.shiksha.com/exams/ibps-clerk-exam-admit-card,15,https://competition.careers360.com/exams/ibps-clerk,,,,,,,59,https://byjus.com/bank-exam/ibps-po-application-form/,31,https://www.fresherslive.com/competitive-exams/ibps-crp-clerk-result-2020-download-at-ibpsonline-ibps-in-109142,41,https://www.embibe.com/exams/ibps-clerk-admit-card/,,,,,6791,Prepp,6600,General,,Prepp-C3
new job in assam,1,TOP SITE,06-12-2021,https://www.assamcareer.com/,,,,,,,,,,,,,,,,,4,https://www.fresherslive.com/govt-jobs/assam-government-jobs-recruitment,,,,,,,6793,Prepp,5400,General,,Prepp-C3
passport size photo size in pixels,1,TOP SITE,06-12-2021,https://visafoto.com/passport-size-photo,78,https://collegedunia.com/exams/gate/photo-size-and-signature-guidelines,48,https://prepp.in/news/e-609-afcat-photo-size-dimensions-format-and-other-details,,,68,https://medicine.careers360.com/articles/neet-photo-size-format-documents,,,,,,,65,https://byjus.com/gate/photo-size-and-signature-guidelines/,,,,,,,,,6794,Prepp,6600,General,,Prepp-C3
bank of baroda careers,1,TOP SITE,06-12-2021,https://www.bankofbaroda.in/career/current-opportunities,,,95,https://prepp.in/news/e-861-bank-of-baroda-recruitment-2021-apply-for-senior-relationship-manager-post,,,,,,,,,76,https://career.aglasem.com/bob-recruitment/,,,5,https://www.fresherslive.com/bob-bank-of-baroda-recruitment,90,https://www.embibe.com/exams/bank-of-baroda-recruitment/,,,,,6797,Prepp,8100,General,,Prepp-C3
indian postal circle,1,TOP SITE,06-12-2021,https://appost.in/gdsonline/home.aspx,,,,,,,79,https://news.careers360.com/india-post-recruitment-2021-apply-for-3679-gds-postal-circle-posts-wwwappostin,,,,,,,,,9,https://www.fresherslive.com/india-post-recruitment,5,https://www.embibe.com/exams/india-post-recruitment/,,,,,6802,Prepp,3600,General,,Prepp-C3
delhi metro job,1,TOP SITE,06-12-2021,http://www.delhimetrorail.com/career.aspx,,,13,https://prepp.in/dmrc-exam,,,,,,,,,,,,,6,https://www.fresherslive.com/dmrc-delhi-metro-rail-corporation-recruitment,,,,,,,6806,Prepp,5400,General,,Prepp-C3
ksfes,1,TOP SITE,06-12-2021,http://fm.ksfesonline.in/,,,18,https://prepp.in/news/e-801-admit-card-of-ksfes-fire-station-officer-released-exam-scheduled-on-august-29-2021-has-postponed,,,,,,,,,,,,,4,https://www.fresherslive.com/competitive-exams/ksfes-admit-card-109529,,,,,,,6809,Prepp,2900,General,,Prepp-C3
apslprb,1,TOP SITE,06-12-2021,http://slprb.ap.gov.in/,,,91,https://prepp.in/ap-police-constable-exam,,,,,,,,,,,,,4,https://www.fresherslive.com/articles/apslprb-result-102524,83,https://www.embibe.com/exams/ap-police-result/,,,,,6813,Prepp,5400,General,,Prepp-C3
getco,1,TOP SITE,06-12-2021,https://www.getcogujarat.com/,,,33,https://prepp.in/news/e-824-getco-je-recruitment-2021-apply-for-352-junior-engineer-posts-getcogujaratcom,,,66,https://engineering.careers360.com/hi/articles/gate,,,,,,,,,57,https://www.fresherslive.com/getco-gujarat-energy-transmission-corporation-limited-recruitment,,,,,,,6816,Prepp,18100,General,,Prepp-C3
delhi police online form,1,TOP SITE,06-12-2021,https://www.delhipolice.nic.in/recruitment,,,6,https://prepp.in/delhi-police-exam/application-process,,,63,https://news.careers360.com/delhi-police-admit-card-2021-released-for-physical-exam-at-delhipolicenicin,,,,,87,https://hindi.aglasem.com/delhi-police-constable-recruitment-hindi/,,,11,https://www.fresherslive.com/delhi-police-recruitment,5,https://www.embibe.com/exams/delhi-police-recruitment/,,,,,6818,Prepp,1300,General,,Prepp-C3
pay bsphcl,1,TOP SITE,06-12-2021,http://pay.bsphcl.org/,,,21,https://prepp.in/bsphcl-exam,,,,,,,,,,,,,71,https://www.fresherslive.com/bsphcl-bihar-state-power-holding-company-limited-recruitment,,,,,,,6819,Prepp,5400,General,,Prepp-C3
arunachal pradesh public service commission,1,TOP SITE,06-12-2021,https://www.appsc.gov.in/,,,3,https://prepp.in/arunachal-psc-exam,,,32,https://competition.careers360.com/exams/arunachal-pradesh-public-service-commission,,,,,78,https://career.aglasem.com/appsc-arunachal-pradesh-civil-service/,,,16,https://www.fresherslive.com/appsc-arunachal-pradesh-public-service-commission-recruitment,,,,,,,6822,Prepp,6600,General,,Prepp-C3
civil police,1,TOP SITE,06-12-2021,http://rec21.ksp-online.in/,,,67,https://prepp.in/karnataka-police-exam,,,,,,,,,,,,,9,https://www.fresherslive.com/search-jobs/role/civil-police-constable-jobs,,,,,,,6823,Prepp,5400,General,,Prepp-C3
maharashtra post,1,TOP SITE,06-12-2021,https://dopmah20.onlineapplicationform.org/MHPOST/,,,,,,,,,,,,,84,https://news.aglasem.com/2428-vacancies-for-10th-pass-apply-now-for-maharashtra-post-office-recruitment-2021/,,,31,https://www.fresherslive.com/competitive-exams/maharashtra-postal-circle-result-109913,,,,,,,6827,Prepp,8100,General,,Prepp-C3
nra cet,1,TOP SITE,06-12-2021,https://cettest.org/,,,61,https://prepp.in/news/g-36321-nra-cet-exam-common-eligibility-test-by-national-recruitment-agency-for-sscrrbibps-exams,6,https://www.shiksha.com/exams/nra-cet-exam,8,https://competition.careers360.com/hi/articles/nra-cet,,,,,14,https://news.aglasem.com/nra-cet-2022-confirmed-union-minister-makes-key-announcement/,90,https://byjus.com/govt-exams/national-recruitment-agency-nra/,,,50,https://www.embibe.com/exams/nra-cet-exam-pattern/,,,,,6831,Prepp,12100,General,,Prepp-C3
ssc northern region,1,TOP SITE,06-12-2021,https://www.sscnr.net.in/,,,13,https://prepp.in/news/e-486-ssc-nr-mts-admit-card-2021-out-sscnrnetin-download-north-region-call-letter-here,40,https://www.shiksha.com/exams/ssc-mts-exam-admit-card,71,https://competition.careers360.com/articles/ssc-nr-result,,,,,6,https://career.aglasem.com/ssc-nr-admit-card/,44,https://byjus.com/ssc-exams/ssc-admit-card/,42,https://www.fresherslive.com/competitive-exams/sscnr-result-2021-released-direct-link-to-check-sscnr-sub-inspector-fire-result-2021-at-sscnr-net-in-29-june-2021-114441,20,https://www.embibe.com/exams/ssc-mts-cutoff-northern-region/,,,,,6832,Prepp,8100,General,,Prepp-C3
tnusrbonline org,1,TOP SITE,06-12-2021,https://www.tnusrbonline.org/,,,41,https://prepp.in/tnusrb-exam,87,https://www.shiksha.com/sarkari-exams/police/articles/tnusrb-constable-answer-key-2020-released-tnusrbonline-org-raise-objections-till-dec-23-blogId-51813,,,,,,,18,https://news.aglasem.com/tnusrb-result-2021-out-check-cut-off/,,,7,https://www.fresherslive.com/competitive-exams/tnusrb-result-109788,37,https://www.embibe.com/exams/tnusrb-result/,,,,,6834,Prepp,6600,General,,Prepp-C3
ssb apply online,1,TOP SITE,06-12-2021,http://www.ssbrectt.gov.in/,,,14,https://prepp.in/ssb-constable-exam,76,https://www.shiksha.com/sarkari-exams/defence/articles/ssb-constable-recruitment-2020-apply-now-for-1522-vacancies-check-details-blogId-45613,,,,,,,,,,,4,https://www.fresherslive.com/ssb-sashastra-seema-bal-recruitment,71,https://www.embibe.com/exams/ssb-recruitment/,,,,,6839,Prepp,4400,General,,Prepp-C3
upsc epfo enforcement officer,1,TOP SITE,06-12-2021,"https://upsc.gov.in/whats-new/421%20Posts%20of%20Enforcement%20Officer%20-%20Accounts%20Officer,%20EPFO/Rectt.%20Test",,,7,https://prepp.in/upsc-epfo-exam,56,https://www.shiksha.com/news/upsc-epfo-exam-2021-postponed-for-eo-ao-posts-details-here-blogId-58917,,,,,,,,,,,,,,,,,,,6840,Prepp,5400,General,,Prepp-C3
ojas call letter,1,TOP SITE,06-12-2021,https://ojas.gujarat.gov.in/PrintApplForm.aspx?opt=OTMUam2FvAo=,,,75,https://prepp.in/gpsc-exam/admit-card,,,,,,,,,15,https://news.aglasem.com/ojas-gujarat-police-call-letter-2021-out/,,,,,,,,,,,6841,Prepp,18100,General,,Prepp-C3
gset,1,TOP SITE,06-12-2021,https://www.gujaratset.in/,,,41,https://prepp.in/news/e-824-gset-notification-released-for-assistant-professor-posts,48,https://www.shiksha.com/articles/gujarat-technological-university-graduate-school-of-engineering-and-technology-gtu-gset-blogId-68505,27,https://competition.careers360.com/exams/gset,6,https://www.collegedekho.com/exam/gset,,,20,https://career.aglasem.com/gset-admit-card/,,,,,8,https://www.embibe.com/exams/gset/,,,,,6842,Prepp,12100,General,,Prepp-C3
general intelligence and reasoning,1,TOP SITE,06-12-2021,https://leverageedu.com/blog/general-intelligence-and-reasoning/,,,24,https://prepp.in/news/e-507-how-to-prepare-general-intelligence-for-ssc-chsl,27,https://www.shiksha.com/sarkari-exams/railway/articles/rrb-ntpc-2020-important-topics-for-general-intelligence-and-reasoning-blogId-51519,,,,,,,62,https://career.aglasem.com/how-to-prepare-for-rrb-alp-general-intelligence-reasoning/,78,https://byjus.com/govt-exams/logical-reasoning/,,,,,1,https://leverageedu.com/blog/general-intelligence-and-reasoning/,,,6843,Prepp,5400,General,,Prepp-C3
general intelligence and reasoning,1,leverageedu.com,06-12-2021,https://leverageedu.com/blog/general-intelligence-and-reasoning/,,,24,https://prepp.in/news/e-507-how-to-prepare-general-intelligence-for-ssc-chsl,27,https://www.shiksha.com/sarkari-exams/railway/articles/rrb-ntpc-2020-important-topics-for-general-intelligence-and-reasoning-blogId-51519,,,,,,,62,https://career.aglasem.com/how-to-prepare-for-rrb-alp-general-intelligence-reasoning/,78,https://byjus.com/govt-exams/logical-reasoning/,,,,,1,https://leverageedu.com/blog/general-intelligence-and-reasoning/,,,6843,Prepp,5400,General,,Prepp-C3
aps csb in,1,TOP SITE,06-12-2021,http://aps-csb.in/,,,,,,,5,https://competition.careers360.com/exams/aps-csb,,,,,9,https://career.aglasem.com/army-public-school-result/,,,12,https://www.fresherslive.com/competitive-exams/army-public-school-teacher-syllabus-2021-direct-link-to-download-subject-wise-syllabus-pdf-at-aps-csb-in-12-june-2021-113476,36,https://www.embibe.com/exams/army-public-school-teacher-result/,,,,,6844,Prepp,5400,General,,Prepp-C3
west bengal psc,1,TOP SITE,06-12-2021,https://wbpsc.gov.in/,,,13,https://prepp.in/wbpsc-exam/exam-pattern,68,https://www.shiksha.com/exams/wbcs-exam,76,https://competition.careers360.com/articles/wbcs-notification,,,,,,,51,https://byjus.com/free-ias-prep/wbpsc/,26,https://www.fresherslive.com/wbpsc-west-bengal-public-service-commission-recruitment,,,,,,,6850,Prepp,6600,General,,Prepp-C3
ibps po apply online,1,TOP SITE,06-12-2021,https://www.ibps.in/cwe-probationary-officers-management-trainees/,,,9,https://prepp.in/ibps-po-exam,4,https://www.shiksha.com/exams/ibps-po-exam-application-form,10,https://competition.careers360.com/articles/ibps-po-application-form,,,,,40,https://career.aglasem.com/ibps-po-apply-online/,18,https://byjus.com/bank-exam/ibps-po-application-form/,,,17,https://www.embibe.com/exams/ibps-po-notification/,,,,,6853,Prepp,2900,General,,Prepp-C3
ssc online form,1,TOP SITE,06-12-2021,https://ssc.nic.in/registration/home,,,5,https://prepp.in/ssc-cgl-exam/application-process,13,https://www.shiksha.com/exams/ssc-cgl-exam-application-form,22,https://competition.careers360.com/hi/articles/ssc-cgl-application-form,,,,,53,https://career.aglasem.com/ssc-mts-application-form/,6,https://byjus.com/ssc-exams/ssc-online/,20,https://www.fresherslive.com/ssc-staff-selection-commission-recruitment,70,https://www.embibe.com/exams/mts-apply-online/,,,,,6859,Prepp,5400,General,,Prepp-C3
ecil hyderabad,1,TOP SITE,06-12-2021,https://www.ecil.co.in/,,,,,,,,,,,,,,,,,48,https://www.fresherslive.com/ecil-electronics-corporation-of-india-limited-recruitment,,,,,,,6860,Prepp,5400,General,,Prepp-C3
group 2 jobs,1,TOP SITE,06-12-2021,https://www.freejobalert.com/group-2-eligibility/54572/,,,11,https://prepp.in/appsc-group-ii-exam/vacancy,5,https://www.shiksha.com/exams/tnpsc-group-2-exam-vacancies,39,https://competition.careers360.com/articles/tspsc-group-2-salary,,,,,86,https://career.aglasem.com/mp-group2-2020-subgroup4/,32,https://byjus.com/free-ias-prep/appsc-group-1/,,,29,https://www.embibe.com/exams/appsc/,,,,,6861,Prepp,6600,General,,Prepp-C3
ngri,1,TOP SITE,06-12-2021,https://www.ngri.res.in/,28,https://collegedunia.com/college/16738-national-geophysical-research-institute-ngri-hyderabad,,,,,56,https://news.careers360.com/ngri-recruitment-2020-apply-for-66-project-associate-scientist-assistant-posts-wwwngriorgin,,,,,,,,,18,https://www.fresherslive.com/ngri-national-geophysical-research-institute-recruitment,,,,,,,6863,Prepp,9900,General,,Prepp-C3
indian post apply,1,TOP SITE,06-12-2021,https://appost.in/gdsonline/home.aspx,,,70,https://prepp.in/india-post-gds-exam/results,,,28,https://news.careers360.com/india-post-recruitment-2021-apply-for-3679-gds-postal-circle-posts-wwwappostin,,,,,,,,,10,https://www.fresherslive.com/india-post-recruitment,3,https://www.embibe.com/exams/india-post-recruitment/,,,,,6869,Prepp,4400,General,,Prepp-C3
join territorial army,1,TOP SITE,06-12-2021,https://www.jointerritorialarmy.gov.in/,,,17,https://prepp.in/territorial-army-exam,5,https://www.shiksha.com/exams/territorial-army-exam,77,https://university.careers360.com/news/4525-Join-Territorial-Army-as-an-officer,,,,,,,79,https://byjus.com/free-ias-prep/this-day-in-history-oct09/,,,82,https://www.embibe.com/exams/join-territorial-army/,,,,,6874,Prepp,14800,General,,Prepp-C3
passport size photo ratio,1,TOP SITE,06-12-2021,https://www.cgimilan.gov.in/docs/PhotoSpecs.pdf,,,47,https://prepp.in/news/e-609-afcat-photo-size-dimensions-format-and-other-details,,,56,https://medicine.careers360.com/articles/neet-photo-size-format-documents,,,,,,,90,https://byjus.com/neet/neet-photo-size/,,,,,,,,,6878,Prepp,8100,General,,Prepp-C3
punjabsssb,1,TOP SITE,06-12-2021,https://sssb.punjab.gov.in/,,,,,,,,,,,,,,,,,3,https://www.fresherslive.com/sssb-punjab-subordinate-services-selection-board-punjab-recruitment,,,,,,,6879,Prepp,6600,General,,Prepp-C3
esic forms,1,TOP SITE,06-12-2021,http://www.patelconsultancy.in/esic-forms-download.html,,,33,https://prepp.in/esic-recruitment-exam,,,,,,,,,,,39,https://byjus.com/full-form/esic-full-form/,85,https://www.fresherslive.com/competitive-exams/esic-application-form-109380,,,,,,,6882,Prepp,5400,General,,Prepp-C3
upsssc lekhpal,1,TOP SITE,06-12-2021,https://icdsupweb.org/up-lekhpal-bharti/,,,87,https://prepp.in/upsssc-exam/lekhpal-recruitment,,,,,,,,,,,,,,,,,,,,,6885,Prepp,5400,General,,Prepp-C3
shsbihar,1,TOP SITE,06-12-2021,https://twitter.com/shsbihar,,,,,,,,,,,,,,,,,9,https://www.fresherslive.com/competitive-exams/shs-bihar-result-109534,,,,,,,6892,Prepp,5400,General,,Prepp-C3
wbpolice.gov.in,1,TOP SITE,06-12-2021,https://wbpolice.gov.in/,,,12,https://prepp.in/news/e-844-wb-police-constable-recruitment-2021-answer-key-released-wbpolice-gov-in,26,https://www.shiksha.com/sarkari-exams/police/articles/wb-police-si-interview-admit-card-2021-released-available-at-wbpolice-gov-in-blogId-54731,,,,,,,32,https://news.aglasem.com/wbp-wireless-operator-admit-card-2021/,,,13,https://www.fresherslive.com/competitive-exams/wb-police-admit-card-105228,48,https://www.embibe.com/exams/wb-police-recruitment/,,,,,6893,Prepp,18100,General,,Prepp-C3
south indian bank internet banking,1,TOP SITE,06-12-2021,https://southindianbank.com/forms/NetBankingRequest.aspx,,,,,,,,,,,,,,,,,,,,,,,,,6894,Prepp,5400,General,,Prepp-C3
tn post,1,TOP SITE,06-12-2021,https://tamilnadupost.nic.in/,,,,,,,,,,,,,,,,,,,,,,,,,6896,Prepp,2900,General,,Prepp-C3
essay for upsc,1,TOP SITE,06-12-2021,https://www.insightsonindia.com/upsc-ias-essay-writing-practice-insights/,,,14,https://prepp.in/news/e-492-ias-upsc-cse-mains-preparation-strategy-for-essay-paper,43,https://www.shiksha.com/sarkari-exams/upsc/articles/upsc-essay-topics-for-the-ias-main-exam-blogId-52183,,,,,,,61,https://news.aglasem.com/upsc-mains-essay-paper-2019/,8,https://byjus.com/free-ias-prep/how-to-write-the-essay-paper-for-upsc-mains/,,,,,9,https://leverageedu.com/blog/upsc-essay-topics/,,,6897,Prepp,4400,General,,Prepp-C3
ies officer,1,TOP SITE,06-12-2021,https://www.careerindia.com/upsc/ies-exam-e26.html,26,https://collegedunia.com/qna/question/4949-what-is-the-salary-of-an-ies-officer-in-the-indian-railways,3,https://prepp.in/ies-exam/salary,24,https://www.shiksha.com/exams/ies-exam,50,https://www.careers360.com/question-can-i-study-any-group-to-become-an-ies-officer-can-it-b-cse-or-ece,,,,,,,6,https://byjus.com/free-ias-prep/indian-engineering-services-versus-indian-civil-services/,,,11,https://www.embibe.com/exams/ies-salary/,,,,,6899,Prepp,5400,General,,Prepp-C3
nda qualification,1,TOP SITE,06-12-2021,https://www.shiksha.com/sarkari-exams/articles/nda-eligibility-criteria-blogId-22425,,,,,1,https://www.shiksha.com/sarkari-exams/articles/nda-eligibility-criteria-blogId-22425,,,79,https://www.collegedekho.com/exam/upsc-nda-na/registration-eligibility,,,,,8,https://byjus.com/govt-exams/nda-eligibility/,,,,,,,,,6901,Prepp,6600,General,,Prepp-C3
nda qualification,1,shiksha.com,06-12-2021,https://www.shiksha.com/sarkari-exams/articles/nda-eligibility-criteria-blogId-22425,,,,,1,https://www.shiksha.com/sarkari-exams/articles/nda-eligibility-criteria-blogId-22425,,,79,https://www.collegedekho.com/exam/upsc-nda-na/registration-eligibility,,,,,8,https://byjus.com/govt-exams/nda-eligibility/,,,,,,,,,6901,Prepp,6600,General,,Prepp-C3
ssc posts,1,TOP SITE,06-12-2021,https://ssc.nic.in/,,,4,https://prepp.in/ssc-cgl-exam/job-profile,7,https://www.shiksha.com/exams/ssc-cgl-exam-recruitment,43,https://www.careers360.com/question-what-are-the-top-5-posts-of-ssc-cgl,,,,,,,3,https://byjus.com/ssc-exams/ssc-cgl-posts/,11,https://www.fresherslive.com/ssc-staff-selection-commission-recruitment,,,,,,,6908,Prepp,5400,General,,Prepp-C3
upsc prelims date,1,TOP SITE,06-12-2021,https://www.upsc.gov.in/,,,10,https://prepp.in/ias-exam-exam,5,https://www.shiksha.com/exams/ias-exam,29,https://news.careers360.com/upsc-ias-admit-card-2021-released-at-upscgovin-direct-link-download,47,https://www.collegedekho.com/exam/upsc-civil-services,,,,,2,https://byjus.com/ias-exam/,,,,,,,,,6916,Prepp,8100,General,,Prepp-C3
wbpsc official website,1,TOP SITE,06-12-2021,https://wbpsc.gov.in/,,,9,https://prepp.in/wbpsc-exam,30,https://www.shiksha.com/exams/wbcs-exam,50,https://news.careers360.com/wbcs-answer-key-2021-released-at-wbpscgovin-get-direct-download-link-here,,,,,72,https://career.aglasem.com/wbpsc-miscellaneous-services-exam-date-2020/,18,https://byjus.com/free-ias-prep/wbcs-notification/,33,https://www.fresherslive.com/wbpsc-west-bengal-public-service-commission-recruitment,39,https://www.embibe.com/exams/wbcs-recruitment/,,,,,6925,Prepp,5400,General,,Prepp-C3
