Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
West Liberty University,1,TOP SITE,06-12-2021,https://westliberty.edu/,12,https://collegedunia.com/usa/college/2188-west-liberty-university-west-liberty,,,,,,,,,,,,,,,,,13269,Study_Abroad,70,College,,Study_Abroad-College-LS
Pfeiffer University,1,TOP SITE,06-12-2021,https://www.pfeiffer.edu/,13,https://collegedunia.com/usa/college/1649-pfeiffer-university-misenheimer,,,,,,,,,,,,,,,,,13271,Study_Abroad,70,College,,Study_Abroad-College-LS
Western Colorado University,1,TOP SITE,06-12-2021,https://western.edu/,16,https://collegedunia.com/usa/college/1384-western-state-colorado-university-gunnison,,,,,,,,,,,,,,,,,13272,Study_Abroad,70,College,,Study_Abroad-College-LS
The Master's University,1,TOP SITE,06-12-2021,https://www.masters.edu/,18,https://collegedunia.com/usa/college/2007-the-masters-university-santa-clarita,,,,,,,,,,,,,,,,,13273,Study_Abroad,70,College,,Study_Abroad-College-LS
Carson-Newman University,1,TOP SITE,06-12-2021,https://www.cn.edu/,19,https://collegedunia.com/usa/college/1462-carson-newman-university-jefferson-city,,,,,,,,,,,,,,,,,13274,Study_Abroad,70,College,,Study_Abroad-College-LS
University of Tennessee Martin,1,TOP SITE,06-12-2021,https://www.utm.edu/,,,,,,,,,,,,,,,,,,,13275,Study_Abroad,70,College,,Study_Abroad-College-LS
Fielding Graduate University,1,TOP SITE,06-12-2021,https://www.fielding.edu/,38,https://collegedunia.com/usa/college/2002-fielding-graduate-university-santa-barbara,,,,,,,,,,,,,,,,,13276,Study_Abroad,70,College,,Study_Abroad-College-LS
Webber International University,1,TOP SITE,06-12-2021,https://www.webber.edu/,8,https://collegedunia.com/usa/college/955-webber-international-university-babson-park,,,7,https://studyabroad.shiksha.com/usa/universities/webber-international-university,,,55,https://www.collegedekho.com/usa/webber-international-university/,,,,,,,,,13278,Study_Abroad,70,College,,Study_Abroad-College-LS
Midland University,1,TOP SITE,06-12-2021,https://www.midlandu.edu/,14,https://collegedunia.com/usa/college/1333-midland-university-fremont,,,45,https://studyabroad.shiksha.com/uk/universities-in-west-midlands,,,,,,,,,64,https://leverageedu.com/blog/universities-in-midlands/,,,13279,Study_Abroad,70,College,,Study_Abroad-College-LS
University of Wisconsin Oshkosh,1,TOP SITE,06-12-2021,https://uwosh.edu/,,,,,,,,,,,,,,,,,,,13280,Study_Abroad,70,College,,Study_Abroad-College-LS
Pennsylvania Academy of Fine Arts,1,TOP SITE,06-12-2021,https://www.pafa.org/,28,https://collegedunia.com/usa/college/1832-pennsylvania-academy-of-fine-arts-philadelphia,,,,,,,,,,,,,,,,,13281,Study_Abroad,50,College,,Study_Abroad-College-LS
Edith Cowan University fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/australia/universities/edith-cowan-university,4,https://collegedunia.com/australia/college/613-edith-cowan-university-perth,,,1,https://studyabroad.shiksha.com/australia/universities/edith-cowan-university,,,16,https://www.collegedekho.com/australia/edith-cowan-college/course-fees/,,,,,,,,,13282,Study_Abroad,50,College,,Study_Abroad-College-LS
Edith Cowan University fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/australia/universities/edith-cowan-university,4,https://collegedunia.com/australia/college/613-edith-cowan-university-perth,,,1,https://studyabroad.shiksha.com/australia/universities/edith-cowan-university,,,16,https://www.collegedekho.com/australia/edith-cowan-college/course-fees/,,,,,,,,,13282,Study_Abroad,50,College,,Study_Abroad-College-LS
University of Groningen fees,1,TOP SITE,06-12-2021,https://www.rug.nl/education/bachelor/international-students/financial-matters/?lang=en,3,https://collegedunia.com/netherlands/college/750-university-of-groningen-groningen,,,2,https://studyabroad.shiksha.com/netherlands/universities/university-of-groningen,,,,,,,,,,,,,13283,Study_Abroad,50,College,,Study_Abroad-College-LS
Jacobs University fees,1,TOP SITE,06-12-2021,https://www.jacobs-university.de/study/undergraduate/fees-finances,5,https://collegedunia.com/germany/college/640-jacobs-university-bremen,,,2,https://studyabroad.shiksha.com/germany/universities/jacobs-university,,,26,https://www.collegedekho.com/germany/jacobs-university/,,,,,,,,,13284,Study_Abroad,50,College,,Study_Abroad-College-LS
Erasmus University Rotterdam fees,1,TOP SITE,06-12-2021,https://www.eur.nl/en/education/practical-matters/financial-matters/tuition-fee,4,https://collegedunia.com/netherlands/college/754-erasmus-university-rotterdam-rotterdam,,,2,https://studyabroad.shiksha.com/netherlands/universities/erasmus-university-rotterdam,,,,,,,,,,,,,13287,Study_Abroad,50,College,,Study_Abroad-College-LS
Drexel University fees,1,TOP SITE,06-12-2021,https://drexel.edu/drexelcentral/cost/tuition/,3,https://collegedunia.com/usa/college/1834-drexel-university-philadelphia,,,2,https://studyabroad.shiksha.com/usa/universities/drexel-university,,,17,https://www.collegedekho.com/usa/drexel-university/,,,,,54,https://leverageedu.com/universities/drexel-university,,,13288,Study_Abroad,50,College,,Study_Abroad-College-LS
Utrecht University fees,1,TOP SITE,06-12-2021,https://www.uu.nl/masters/en/general-information/international-students/financial-matters/tuition-fees,3,https://collegedunia.com/netherlands/college/756-utrecht-university-utrecht,,,2,https://studyabroad.shiksha.com/netherlands/universities/utrecht-university,,,,,,,,,,,,,13289,Study_Abroad,50,College,,Study_Abroad-College-LS
University of Mannheim fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/germany/universities/university-of-mannheim,3,https://collegedunia.com/germany/college/687-university-of-mannheim-mannheim,,,1,https://studyabroad.shiksha.com/germany/universities/university-of-mannheim,,,,,,,,,71,https://leverageedu.com/blog/cost-of-studying-in-germany/,,,13290,Study_Abroad,50,College,,Study_Abroad-College-LS
University of Mannheim fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/germany/universities/university-of-mannheim,3,https://collegedunia.com/germany/college/687-university-of-mannheim-mannheim,,,1,https://studyabroad.shiksha.com/germany/universities/university-of-mannheim,,,,,,,,,71,https://leverageedu.com/blog/cost-of-studying-in-germany/,,,13290,Study_Abroad,50,College,,Study_Abroad-College-LS
Leiden University fees,1,TOP SITE,06-12-2021,https://www.universiteitleiden.nl/en/education/admission-and-application/bachelors/tuition-fee,3,https://collegedunia.com/netherlands/college/751-leiden-university-leiden,,,2,https://studyabroad.shiksha.com/netherlands/universities/leiden-university,,,,,,,,,,,,,13291,Study_Abroad,50,College,,Study_Abroad-College-LS
University of South Australia fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/australia/universities/university-of-south-australia,3,https://collegedunia.com/australia/college/591-university-of-south-australia-adelaide,,,1,https://studyabroad.shiksha.com/australia/universities/university-of-south-australia,,,5,https://www.collegedekho.com/australia/university-of-south-australia/,,,,,,,,,13292,Study_Abroad,50,College,,Study_Abroad-College-LS
University of South Australia fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/australia/universities/university-of-south-australia,3,https://collegedunia.com/australia/college/591-university-of-south-australia-adelaide,,,1,https://studyabroad.shiksha.com/australia/universities/university-of-south-australia,,,5,https://www.collegedekho.com/australia/university-of-south-australia/,,,,,,,,,13292,Study_Abroad,50,College,,Study_Abroad-College-LS
Southern Nazarene University,1,TOP SITE,06-12-2021,https://www.snu.edu/,10,https://collegedunia.com/usa/college/989-southern-nazarene-university-bethany,,,,,,,,,,,,,,,,,13293,Study_Abroad,50,College,,Study_Abroad-College-LS
Concordia University - Portland,1,TOP SITE,06-12-2021,https://en.wikipedia.org/wiki/Concordia_University_(Oregon),,,,,59,https://studyabroad.shiksha.com/canada/universities/concordia-university,,,,,,,,,,,,,13294,Study_Abroad,50,College,,Study_Abroad-College-LS
University of Western States,1,TOP SITE,06-12-2021,https://www.uws.edu/,19,https://collegedunia.com/usa/college/1863-university-of-western-states-western-states-chiropractic-college-portland/admission,,,78,https://studyabroad.shiksha.com/usa/universities/missouri-western-state-university,,,,,,,,,,,,,13295,Study_Abroad,50,College,,Study_Abroad-College-LS
St. Mary's University USA,1,TOP SITE,06-12-2021,https://www.stmarytx.edu/,22,https://collegedunia.com/canada/college/6-saint-marys-university-halifax,,,6,https://studyabroad.shiksha.com/usa/universities/st-mary-s-university/courses,,,40,https://www.collegedekho.com/ae/usa/st-marys-university/,,,,,,,,,13296,Study_Abroad,50,College,,Study_Abroad-College-LS
Alderson Broaddus University,1,TOP SITE,06-12-2021,https://ab.edu/,,,,,,,,,,,,,,,,,,,13297,Study_Abroad,50,College,,Study_Abroad-College-LS
University of South Florida St. Petersburg,1,TOP SITE,06-12-2021,https://www.stpetersburg.usf.edu/,13,https://collegedunia.com/usa/college/2071-university-of-south-florida-st-petersburg-st-petersburg,,,5,https://studyabroad.shiksha.com/usa/universities/university-of-south-florida,,,,,,,,,,,,,13299,Study_Abroad,50,College,,Study_Abroad-College-LS
Muskingum University,1,TOP SITE,06-12-2021,https://www.muskingum.edu/,12,https://collegedunia.com/usa/college/1698-muskingum-university-new-concord,,,,,,,,,,,,,,,,,13300,Study_Abroad,50,College,,Study_Abroad-College-LS
University of Dubuque,1,TOP SITE,06-12-2021,https://www.dbq.edu/,,,,,7,https://studyabroad.shiksha.com/usa/universities/university-of-dubuque,,,,,,,,,,,,,13301,Study_Abroad,50,College,,Study_Abroad-College-LS
Mount Saint Mary's University,1,TOP SITE,06-12-2021,https://www.msmu.edu/,,,,,,,,,,,,,,,,,,,13302,Study_Abroad,50,College,,Study_Abroad-College-LS
Rogers State University,1,TOP SITE,06-12-2021,https://www.rsu.edu/,16,https://collegedunia.com/usa/college/1162-rogers-state-university-claremore,,,,,,,,,,,,,,,,,13303,Study_Abroad,50,College,,Study_Abroad-College-LS
Oklahoma Baptist University,1,TOP SITE,06-12-2021,https://www.okbu.edu/,11,https://collegedunia.com/usa/college/2033-oklahoma-baptist-university-shawnee,,,,,,,,,,,,,,,,,13304,Study_Abroad,50,College,,Study_Abroad-College-LS
Logan University,1,TOP SITE,06-12-2021,https://www.logan.edu/,,,,,,,,,,,,,,,,,,,13305,Study_Abroad,50,College,,Study_Abroad-College-LS
University of Saint Francis,1,TOP SITE,06-12-2021,https://www.sf.edu/,,,,,14,https://studyabroad.shiksha.com/usa/universities/university-of-saint-francis,,,,,,,,,,,,,13306,Study_Abroad,50,College,,Study_Abroad-College-LS
Bluffton University,1,TOP SITE,06-12-2021,https://www.bluffton.edu/,12,https://collegedunia.com/usa/college/1014-bluffton-university-bluffton,,,10,https://studyabroad.shiksha.com/usa/universities/bluffton-university,,,48,https://www.collegedekho.com/usa/bluffton-university/,,,,,,,,,13307,Study_Abroad,50,College,,Study_Abroad-College-LS
Murdoch University fees,1,TOP SITE,06-12-2021,https://www.murdoch.edu.au/study/fees-scholarships/course-fees,2,https://collegedunia.com/australia/college/614-murdoch-university-perth,,,,,,,5,https://www.collegedekho.com/australia/murdoch-university/course-fees/,,,,,,,,,13308,Study_Abroad,40,College,,Study_Abroad-College-LS
Free University of Berlin fees,1,TOP SITE,06-12-2021,https://collegedunia.com/germany/college/631-free-university-of-berlin-berlin,1,https://collegedunia.com/germany/college/631-free-university-of-berlin-berlin,,,3,https://studyabroad.shiksha.com/germany/universities/free-university-of-berlin,,,6,https://www.collegedekho.com/germany/free-university-of-berlin/,,,,,27,https://leverageedu.com/universities/free-university-of-berlin,,,13309,Study_Abroad,40,College,,Study_Abroad-College-LS
Free University of Berlin fees,1,collegedunia.com,06-12-2021,https://collegedunia.com/germany/college/631-free-university-of-berlin-berlin,1,https://collegedunia.com/germany/college/631-free-university-of-berlin-berlin,,,3,https://studyabroad.shiksha.com/germany/universities/free-university-of-berlin,,,6,https://www.collegedekho.com/germany/free-university-of-berlin/,,,,,27,https://leverageedu.com/universities/free-university-of-berlin,,,13309,Study_Abroad,40,College,,Study_Abroad-College-LS
Embry-Riddle Aeronautical University fees,1,TOP SITE,06-12-2021,https://daytonabeach.erau.edu/admissions/estimated-costs,3,https://collegedunia.com/usa/college/1226-embry-riddle-aeronautical-university-daytona-beach,,,2,https://studyabroad.shiksha.com/usa/universities/embry-riddle-aeronautical-university,,,26,https://www.collegedekho.com/usa/embry-riddle-aeronautical-university/,,,,,,,,,13310,Study_Abroad,40,College,,Study_Abroad-College-LS
Victoria University fees,1,TOP SITE,06-12-2021,https://www.vu.edu.au/study-at-vu/fees-scholarships/course-tuition-fees/international-student-fees,2,https://collegedunia.com/australia/college/610-victoria-university-melbourne,,,,,,,5,https://www.collegedekho.com/australia/victoria-university/,,,,,,,,,13311,Study_Abroad,40,College,,Study_Abroad-College-LS
"University of Michigan, Dearborn fees",1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-michigan-dearborn,3,https://collegedunia.com/usa/college/1228-university-of-michigan-dearborn,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-michigan-dearborn,,,10,https://www.collegedekho.com/ae/usa/university-of-michigan-dearborn/,,,,,,,,,13312,Study_Abroad,40,College,,Study_Abroad-College-LS
"University of Michigan, Dearborn fees",1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-michigan-dearborn,3,https://collegedunia.com/usa/college/1228-university-of-michigan-dearborn,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-michigan-dearborn,,,10,https://www.collegedekho.com/ae/usa/university-of-michigan-dearborn/,,,,,,,,,13312,Study_Abroad,40,College,,Study_Abroad-College-LS
University of Georgia fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-georgia,3,https://collegedunia.com/usa/college/937-university-of-georgia-athens,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-georgia,,,20,https://www.collegedekho.com/ae/usa/university-of-georgia/,,,,,,,,,13313,Study_Abroad,40,College,,Study_Abroad-College-LS
University of Georgia fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-georgia,3,https://collegedunia.com/usa/college/937-university-of-georgia-athens,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-georgia,,,20,https://www.collegedekho.com/ae/usa/university-of-georgia/,,,,,,,,,13313,Study_Abroad,40,College,,Study_Abroad-College-LS
Dublin City University fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/ireland/universities/dublin-city-university,3,https://collegedunia.com/ireland/college/726-dublin-city-university-dublin,,,1,https://studyabroad.shiksha.com/ireland/universities/dublin-city-university,,,6,https://www.collegedekho.com/ireland/dublin-city-university/,,,,,86,https://leverageedu.com/blog/cost-of-studying-in-ireland/,,,13314,Study_Abroad,40,College,,Study_Abroad-College-LS
Dublin City University fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/ireland/universities/dublin-city-university,3,https://collegedunia.com/ireland/college/726-dublin-city-university-dublin,,,1,https://studyabroad.shiksha.com/ireland/universities/dublin-city-university,,,6,https://www.collegedekho.com/ireland/dublin-city-university/,,,,,86,https://leverageedu.com/blog/cost-of-studying-in-ireland/,,,13314,Study_Abroad,40,College,,Study_Abroad-College-LS
Auckland University of Technology fees,1,TOP SITE,06-12-2021,https://www.aut.ac.nz/study/fees-and-scholarships/fees-to-study-at-aut,3,https://collegedunia.com/new-zealand/college/758-auckland-university-of-technology-auckland,,,2,https://studyabroad.shiksha.com/new-zealand/universities/aut-university,,,23,https://www.collegedekho.com/new-zealand/aut-university/,,,,,,,48,https://admission.buddy4study.com/college/new-zealand-auckland-university-of-technology-auckland-1748,13315,Study_Abroad,40,College,,Study_Abroad-College-LS
University of Canterbury fees,1,TOP SITE,06-12-2021,https://www.canterbury.ac.nz/get-started/fees/tuition-fee-structure/,4,https://collegedunia.com/new-zealand/college/760-university-of-canterbury-christchurch,,,2,https://studyabroad.shiksha.com/new-zealand/universities/university-of-canterbury,,,,,,,,,,,,,13316,Study_Abroad,40,College,,Study_Abroad-College-LS
"University of California, Irvine fees",1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-california-irvine-campus,5,https://collegedunia.com/usa/college/1449-university-of-california-irvine,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-california-irvine-campus,,,14,https://www.collegedekho.com/usa/university-of-california-irvine-campus/course-fees/,,,,,,,,,13317,Study_Abroad,40,College,,Study_Abroad-College-LS
"University of California, Irvine fees",1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-california-irvine-campus,5,https://collegedunia.com/usa/college/1449-university-of-california-irvine,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-california-irvine-campus,,,14,https://www.collegedekho.com/usa/university-of-california-irvine-campus/course-fees/,,,,,,,,,13317,Study_Abroad,40,College,,Study_Abroad-College-LS
"University of California, San Francisco fees",1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-san-francisco,5,https://collegedunia.com/usa/college/1986-university-of-california-san-francisco,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-san-francisco,,,,,,,,,53,https://leverageedu.com/universities/university-of-california-berkeley,,,13318,Study_Abroad,40,College,,Study_Abroad-College-LS
"University of California, San Francisco fees",1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-san-francisco,5,https://collegedunia.com/usa/college/1986-university-of-california-san-francisco,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-san-francisco,,,,,,,,,53,https://leverageedu.com/universities/university-of-california-berkeley,,,13318,Study_Abroad,40,College,,Study_Abroad-College-LS
Georgetown University fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/usa/universities/georgetown-university,3,https://collegedunia.com/usa/college/2163-georgetown-university-washington,,,1,https://studyabroad.shiksha.com/usa/universities/georgetown-university,,,10,https://www.collegedekho.com/usa/georgetown-university/,,,,,,,,,13319,Study_Abroad,40,College,,Study_Abroad-College-LS
Georgetown University fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/usa/universities/georgetown-university,3,https://collegedunia.com/usa/college/2163-georgetown-university-washington,,,1,https://studyabroad.shiksha.com/usa/universities/georgetown-university,,,10,https://www.collegedekho.com/usa/georgetown-university/,,,,,,,,,13319,Study_Abroad,40,College,,Study_Abroad-College-LS
University of Jamestown,1,TOP SITE,06-12-2021,https://www.uj.edu/,9,https://collegedunia.com/usa/college/1461-university-of-jamestown-jamestown/admission,,,14,https://studyabroad.shiksha.com/usa/universities/university-of-jamestown,,,,,,,,,,,,,13320,Study_Abroad,40,College,,Study_Abroad-College-LS
Mount Mercy University,1,TOP SITE,06-12-2021,https://www.mtmercy.edu/,10,https://collegedunia.com/usa/college/1102-mount-mercy-university-cedar-rapids/admission,,,,,,,,,,,,,,,,,13321,Study_Abroad,40,College,,Study_Abroad-College-LS
Capital University USA,1,TOP SITE,06-12-2021,https://www.capital.edu/,6,https://collegedunia.com/usa/college/1188-capital-university-columbus,,,49,https://www.shiksha.com/university/capital-university-jharkhand-other-63315/courses,,,,,,,,,,,,,13322,Study_Abroad,40,College,,Study_Abroad-College-LS
Mars Hill University,1,TOP SITE,06-12-2021,https://www.mhu.edu/,25,https://collegedunia.com/usa/college/1602-mars-hill-university-mars-hill,,,,,,,,,,,,,,,,,13323,Study_Abroad,40,College,,Study_Abroad-College-LS
Southern Wesleyan University,1,TOP SITE,06-12-2021,https://www.swu.edu/,,,,,,,,,,,,,,,,,,,13324,Study_Abroad,40,College,,Study_Abroad-College-LS
Northwest Nazarene University,1,TOP SITE,06-12-2021,https://www.nnu.edu/,8,https://collegedunia.com/usa/college/1685-northwest-nazarene-university-nampa/admission,,,,,,,,,,,,,,,,,13326,Study_Abroad,40,College,,Study_Abroad-College-LS
Cegep de Sherbrooke,1,TOP SITE,06-12-2021,https://www.cegepsherbrooke.qc.ca/,14,https://collegedunia.com/canada/college/148-cegep-de-sherbrooke-sherbrooke,,,,,,,,,,,,,,,,,13327,Study_Abroad,30,College,,Study_Abroad-College-LS
Massey University fees,1,TOP SITE,06-12-2021,https://www.massey.ac.nz/massey/admission/fees/quick-guide/quick-guide_home.cfm,2,https://collegedunia.com/new-zealand/college/764-massey-university-palmerston-north,,,,,,,12,https://www.collegedekho.com/new-zealand/massey-university/,,,,,,,,,13328,Study_Abroad,30,College,,Study_Abroad-College-LS
"University of Michigan, Ann Arbor fees",1,TOP SITE,06-12-2021,https://ro.umich.edu/tuition-residency/tuition-fees,3,https://collegedunia.com/usa/college/921-university-of-michigan-ann-arbor,,,2,https://studyabroad.shiksha.com/usa/universities/university-of-michigan,,,,,,,,,,,,,13329,Study_Abroad,30,College,,Study_Abroad-College-LS
University of Brighton fees,1,TOP SITE,06-12-2021,https://www.brighton.ac.uk/international/applying-here/fees-and-scholarships/fees/index.aspx,3,https://collegedunia.com/uk/college/795-university-of-brighton-brighton,,,2,https://studyabroad.shiksha.com/uk/universities/university-of-brighton,,,12,https://www.collegedekho.com/united-kingdom/university-of-brighton/,,,,,,,,,13330,Study_Abroad,30,College,,Study_Abroad-College-LS
University of Reading fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/uk/universities/university-of-reading,3,https://collegedunia.com/uk/college/791-university-of-reading-berkshire,,,1,https://studyabroad.shiksha.com/uk/universities/university-of-reading,,,,,,,,,,,,,13332,Study_Abroad,30,College,,Study_Abroad-College-LS
University of Reading fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/uk/universities/university-of-reading,3,https://collegedunia.com/uk/college/791-university-of-reading-berkshire,,,1,https://studyabroad.shiksha.com/uk/universities/university-of-reading,,,,,,,,,,,,,13332,Study_Abroad,30,College,,Study_Abroad-College-LS
"University of California, San Diego fees",1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-california-san-diego-campus,3,https://collegedunia.com/usa/college/1976-university-of-california-san-diego,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-california-san-diego-campus,,,14,https://www.collegedekho.com/usa/university-of-california-san-diego-campus/,,,,,,,,,13334,Study_Abroad,30,College,,Study_Abroad-College-LS
"University of California, San Diego fees",1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-california-san-diego-campus,3,https://collegedunia.com/usa/college/1976-university-of-california-san-diego,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-california-san-diego-campus,,,14,https://www.collegedekho.com/usa/university-of-california-san-diego-campus/,,,,,,,,,13334,Study_Abroad,30,College,,Study_Abroad-College-LS
Anderson University - South Carolina,1,TOP SITE,06-12-2021,https://andersonuniversity.edu/,9,https://collegedunia.com/usa/college/918-anderson-university---south-carolina-anderson,,,,,,,,,,,,,,,,,13335,Study_Abroad,30,College,,Study_Abroad-College-LS
Northern Vermont University,1,TOP SITE,06-12-2021,https://www.northernvermont.edu/,11,https://collegedunia.com/usa/college/1577-northern-vermont-university-lyndonville,,,,,,,,,,,,,,,,,13336,Study_Abroad,30,College,,Study_Abroad-College-LS
University of Houston Houston,1,TOP SITE,06-12-2021,https://www.uh.edu/,28,https://collegedunia.com/usa/college/1429-university-of-houston-houston,,,2,https://studyabroad.shiksha.com/usa/universities/university-of-houston,,,,,,,,,,,,,13337,Study_Abroad,30,College,,Study_Abroad-College-LS
University of Rio Grande,1,TOP SITE,06-12-2021,https://www.rio.edu/,11,https://collegedunia.com/usa/college/1911-university-of-rio-grande-rio-grande,,,,,,,,,,,,,,,,,13338,Study_Abroad,30,College,,Study_Abroad-College-LS
Concordia University - Nebraska,1,TOP SITE,06-12-2021,https://www.cune.edu/,27,https://collegedunia.com/usa/college/2031-concordia-university---nebraska-seward,,,,,,,,,,,,,,,,,13339,Study_Abroad,30,College,,Study_Abroad-College-LS
Cegep du Vieux Montreal,1,TOP SITE,06-12-2021,https://www.cvm.qc.ca/,7,https://collegedunia.com/canada/college/154-cegep-du-vieux-montreal-montreal,,,,,,,,,,,,,,,,,13340,Study_Abroad,20,College,,Study_Abroad-College-LS
Cegep de L'Outaouais,1,TOP SITE,06-12-2021,https://cegepoutaouais.qc.ca/,16,https://collegedunia.com/canada/college/136-cegep-de-loutaouais-gatineau,,,,,,,,,,,,,,,,,13341,Study_Abroad,20,College,,Study_Abroad-College-LS
Southern Cross University fees,1,TOP SITE,06-12-2021,https://www.scu.edu.au/study-at-scu/2021-international-courses-and-fees/,2,https://collegedunia.com/australia/college/604-southern-cross-university-lismore,,,,,,,93,https://www.collegedekho.com/australia/southern-cross-university/,,,,,,,,,13342,Study_Abroad,20,College,,Study_Abroad-College-LS
"University of Wisconsin, Milwaukee fees",1,TOP SITE,06-12-2021,https://uwm.edu/cost-aid/,2,https://collegedunia.com/usa/college/1638-university-of-wisconsin-milwaukee,,,3,https://studyabroad.shiksha.com/usa/universities/milwaukee-school-of-engineering,,,,,,,,,,,,,13343,Study_Abroad,20,College,,Study_Abroad-College-LS
"California State University, Los Angeles fees",1,TOP SITE,06-12-2021,https://www.calstatela.edu/academic/tvftmfaprogram/tuition-fees-cost-attendance,3,https://collegedunia.com/usa/college/1555-california-state-university-los-angeles,,,2,https://studyabroad.shiksha.com/usa/universities/california-state-university-los-angeles-campus,,,14,https://www.collegedekho.com/usa/california-state-university-los-angeles-campus/,,,,,,,,,13344,Study_Abroad,20,College,,Study_Abroad-College-LS
"California State University, Fresno fees",1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/usa/universities/california-state-university-fresno-campus,3,https://collegedunia.com/usa/college/1334-california-state-university-fresno,,,1,https://studyabroad.shiksha.com/usa/universities/california-state-university-fresno-campus,,,13,https://www.collegedekho.com/usa/california-state-university-fresno-campus/,,,,,,,,,13345,Study_Abroad,20,College,,Study_Abroad-College-LS
"California State University, Fresno fees",1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/usa/universities/california-state-university-fresno-campus,3,https://collegedunia.com/usa/college/1334-california-state-university-fresno,,,1,https://studyabroad.shiksha.com/usa/universities/california-state-university-fresno-campus,,,13,https://www.collegedekho.com/usa/california-state-university-fresno-campus/,,,,,,,,,13345,Study_Abroad,20,College,,Study_Abroad-College-LS
Binghamton University fees,1,TOP SITE,06-12-2021,https://www.binghamton.edu/student-accounts/tuition-fees/tuition-semester/index.html,3,https://collegedunia.com/usa/college/1001-binghamton-university-binghamton,,,2,https://studyabroad.shiksha.com/usa/universities/binghamton-university,,,8,https://www.collegedekho.com/usa/binghamton-university/,,,,,,,,,13347,Study_Abroad,20,College,,Study_Abroad-College-LS
University of Miami fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-miami,3,https://collegedunia.com/usa/college/1200-university-of-miami-coral-gables,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-miami,,,,,,,,,,,,,13348,Study_Abroad,20,College,,Study_Abroad-College-LS
University of Miami fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-miami,3,https://collegedunia.com/usa/college/1200-university-of-miami-coral-gables,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-miami,,,,,,,,,,,,,13348,Study_Abroad,20,College,,Study_Abroad-College-LS
Cegep Marie(Victorin),1,TOP SITE,06-12-2021,https://www.collegemv.qc.ca/,2,https://collegedunia.com/canada/college/157-cegep-marie-victorin-montreal,,,,,,,,,,,,,,,,,13349,Study_Abroad,10,College,,Study_Abroad-College-LS
Cegep de Jonquiere,1,TOP SITE,06-12-2021,https://www.cegepjonquiere.ca/,,,,,,,,,,,,,,,,,,,13350,Study_Abroad,10,College,,Study_Abroad-College-LS
