Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
NIMT Greater Noida,1,TOP SITE,06-12-2021,https://www.nimt.ac.in/,3,https://collegedunia.com/college/60231-national-institute-of-management-and-technology-nimt-greater-noida,,,2,https://www.shiksha.com/college/nimt-national-institute-of-management-and-technology-greater-noida-53544,5,https://www.careers360.com/colleges/nimt-institute-of-hospital-and-pharma-management-greater-noida,8,https://www.collegedekho.com/colleges/nimt-education-group,,,,,,,,,,,,,,,10781,College,1900,,,College-LS
Thakur Panchanan Mahila Mahavidyalaya,1,TOP SITE,06-12-2021,http://tpmm.org.in/,31,https://collegedunia.com/college/5113-thakur-panchanan-mahila-mahavidyalaya-cooch-behar/courses-fees,,,6,https://www.shiksha.com/college/thakur-panchanan-mahila-mahavidyalaya-coochbehar-104553/courses/ba-hons-bc,7,https://www.careers360.com/colleges/thakur-panchanan-mahila-mahavidyalaya-cooch-behar,54,https://www.collegedekho.com/colleges/tpmm,,,81,https://institutes.aglasem.com/cbpbu/,,,59,https://www.fresherslive.com/education/thakur-panchanan-mahila-mahavidyalaya-merit-list-105017,,,,,,,10782,College,1900,,,College-LS
chandrakona vidyasagar mahavidyalaya,1,TOP SITE,06-12-2021,http://www.chandrakonavm.ac.in/,4,https://collegedunia.com/college/788-chandrakona-vidyasagar-mahavidyalaya-medinipur,,,9,https://www.shiksha.com/college/chandrakona-vidyasagar-mahavidyalaya-midnapore-105431/courses,7,https://www.careers360.com/colleges/chandrakona-vidyasagar-mahavidyalaya-paschim-medinipur,12,https://www.collegedekho.com/colleges/chandrakona-vidyasagar-mahavidyalaya,,,,,,,,,,,,,,,10783,College,1900,,,College-LS
suddhananda engineering and research centre,1,TOP SITE,06-12-2021,https://www.sgoi.org/,4,https://collegedunia.com/college/15346-suddhananda-engineering-and-research-centre-serc-bhubaneswar,,,3,https://www.shiksha.com/college/suddhananda-engineering-and-research-centre-bhubaneswar-49285,6,https://www.careers360.com/colleges/suddhananda-engineering-and-research-centre-bhubaneswar,2,https://www.collegedekho.com/colleges/suddhananda-engineering-research-centre,,,,,,,,,,,,,,,10784,College,1900,,,College-LS
NLU Sonepat,1,TOP SITE,06-12-2021,http://dbranlu.ac.in/,7,https://collegedunia.com/university/60729-dr-br-ambedkar-national-law-university-dbranlu-sonepat/courses-fees,,,2,https://www.shiksha.com/university/dr-b-r-ambedkar-national-law-university-sonepat-91711,6,https://www.careers360.com/university/dr-br-ambedkar-national-law-university-sonipat,11,https://www.collegedekho.com/colleges/dr-br-ambedkar-national-law-university,,,,,,,,,,,,,,,10785,College,1900,,,College-LS
NLU Sonepat,1,TOP SITE,06-12-2021,http://dbranlu.ac.in/,21,https://images.static-collegedunia.com/public/image/b418aa24e91ef9f5792e81f5e8ec68c5.pdf,,,2,https://www.shiksha.com/university/dr-b-r-ambedkar-national-law-university-sonepat-91711,6,https://www.careers360.com/university/dr-br-ambedkar-national-law-university-sonipat,11,https://www.collegedekho.com/colleges/dr-br-ambedkar-national-law-university,,,,,,,,,,,,,,,10785,College,1900,,,College-LS
Birjhora Mahavidyalaya,1,TOP SITE,06-12-2021,https://birjhoramahavidyalaya.in/,3,https://collegedunia.com/college/16448-birjhora-mahavidyalaya-degree-and-science-college-bongaigaon/admission,,,,,4,https://www.careers360.com/colleges/birjhora-mahavidyalaya-bongaigaon,9,https://www.collegedekho.com/colleges/birjhora-mahavidyalaya,,,,,,,,,,,,,,,10786,College,1900,,,College-LS
kalyani university distance education,1,TOP SITE,06-12-2021,https://www.dodl.klyuniv.ac.in/,17,https://collegedunia.com/college/59447-directorate-of-open-and-distance-learning-university-of-kalyani-dodl-nadia,,,19,https://www.shiksha.com/articles/university-of-kalyani-dodl-admission-2021-blogId-67347,34,https://www.careers360.com/colleges/directorate-of-open-and-distance-learning-university-of-kalyani-kalyani,,,,,24,https://admission.aglasem.com/kalyani-university-distance-education/,,,,,55,https://www.embibe.com/exams/kalyani-university-dodl/,,,,,10787,College,1900,,,College-LS
GC Solan,1,TOP SITE,06-12-2021,https://www.gcsolan.ac.in/,4,https://collegedunia.com/college/60644-government-college-gc-solan/courses-fees,,,8,https://www.shiksha.com/college/government-college-solan-67243,17,https://www.careers360.com/colleges/government-college-solan,,,,,,,,,,,,,,,,,10788,College,1900,,,College-LS
bit jaipur,1,TOP SITE,06-12-2021,https://www.bitmesra.ac.in/BIT_Mesra?cid=5&pid=H,2,https://collegedunia.com/college/8245-birla-institute-of-technology-bit-jaipur/courses-fees,,,3,https://www.shiksha.com/university/bit-mesra-jaipur-extension-center-51590,17,https://www.careers360.com/colleges/birla-institute-of-technology-mesra-jaipur-campus,8,https://www.collegedekho.com/colleges/bit-jaipur,,,28,https://admission.aglasem.com/bit-mesra-bsc-animation-and-multimedia/,,,,,,,,,,,10789,College,1600,,,College-LS
national institute of epidemiology,1,TOP SITE,06-12-2021,https://www.nie.gov.in/,5,https://collegedunia.com/college/10769-national-institute-of-epidemiology-nie-chennai,,,,,82,https://www.careers360.com/colleges/national-institute-of-epidemiology-chennai,,,,,,,,,47,https://www.fresherslive.com/nie-national-institute-of-epidemiology-recruitment,,,,,,,10790,College,1600,,,College-LS
iifa multimedia,1,TOP SITE,06-12-2021,https://iifamultimedia.in/,2,https://collegedunia.com/college/59376-iifa-multimedia-bangalore/courses-fees,,,3,https://www.shiksha.com/college/indian-institute-of-fashion-and-animation-bangalore-srinivasanagar-46187,9,https://www.careers360.com/colleges/iifa-multimedia-college-bengaluru,,,,,,,,,,,,,,,,,10791,College,1600,,,College-LS
vit jaipur,1,TOP SITE,06-12-2021,https://vitj.ac.in/,2,https://collegedunia.com/college/28920-vivekananda-institute-of-technology-vit-jaipur/courses-fees,,,6,https://www.shiksha.com/college/vivekananda-institute-of-technology-jaipur-36420,7,https://www.careers360.com/colleges/vivekananda-institute-of-technology-jaipur,4,https://www.collegedekho.com/colleges/vit-jaipur-2,,,,,,,,,,,,,,,10792,College,1600,,,College-LS
The Heritage Academy,1,TOP SITE,06-12-2021,https://tha.edu.in/,5,https://collegedunia.com/college/59852-the-heritage-academy-tha-kolkata/admission,,,2,https://www.shiksha.com/college/the-heritage-academy-east-calcutta-township-kolkata-34600,18,https://www.careers360.com/colleges/the-heritage-academy-kolkata,13,https://www.collegedekho.com/colleges/the-heritage-academy,,,,,,,,,,,,,,,10794,College,1600,,,College-LS
gacc indore,1,TOP SITE,06-12-2021,http://www.sabvgacc.org/,2,https://collegedunia.com/college/58676-shri-atal-bihari-vajpai-govt-arts-and-commerce-college-gacc-indore,,,26,https://www.shiksha.com/mba/articles/indore-s-gacc-to-be-the-first-state-govt-college-to-offer-mba-blogId-12485,4,https://www.careers360.com/colleges/shri-atal-bihari-vajpayee-government-arts-and-commerce-college-indore,48,https://www.collegedekho.com/qna/admission-minimum-cut-offs-ba-in-gacc-indore,,,,,,,,,,,,,,,10795,College,1600,,,College-LS
The Design Village,1,TOP SITE,06-12-2021,https://thedesignvillage.org/,3,https://collegedunia.com/college/58096-the-design-village-tdv-noida,,,2,https://www.shiksha.com/college/the-design-village-noida-47045,25,https://www.careers360.com/colleges/the-design-village-noida,,,,,16,https://admission.aglasem.com/tdv/,,,57,https://www.fresherslive.com/education/tdv-entrance-exam-111236,,,,,,,10796,College,1600,,,College-LS
Velammal Institute of Technology,1,TOP SITE,06-12-2021,https://www.velammaltrust.com/VIT.html,5,https://collegedunia.com/college/19149-velammal-institute-of-technology-vitech-thiruvallur/admission,,,2,https://www.shiksha.com/college/velammal-institute-of-technology-tiruvallur-chennai-42664,11,https://www.careers360.com/colleges/velammal-institute-of-technology-thiruvallur,13,https://www.collegedekho.com/colleges/velammal-institute-of-technology,,,,,,,,,,,,,,,10797,College,1600,,,College-LS
prist university thanjavur,1,TOP SITE,06-12-2021,https://www.prist.ac.in/,8,https://collegedunia.com/university/25893-ponnaiyah-ramajayam-institute-of-science-and-technology-university-prist-university-thanjavur,,,16,https://www.shiksha.com/university/prist-university-ponnaiyah-ramajayam-institute-of-science-and-technology-thanjavur-26480/course-bachelor-of-computer-application-bca-90780,34,https://www.careers360.com/university/ponnaiyah-ramajayam-institute-of-science-and-technology-thanjavur,32,https://www.collegedekho.com/colleges/prist-university-thanjavur,,,47,https://colleges.aglasem.com/ponnaiyah-ramajayam-institute-of-science-and-technology-university-prist-university-thanjavur/home,,,86,https://www.fresherslive.com/education/prist-university-admission-108634,,,,,,,10798,College,1600,,,College-LS
Cambridge Institute of Technology bangalore,1,TOP SITE,06-12-2021,https://www.cambridge.edu.in/,3,https://collegedunia.com/college/56039-cambridge-institute-of-technology-citech-bangalore/courses-fees,,,2,https://www.shiksha.com/college/cambridge-institute-of-technology-k-r-puram-k-r-puram-bangalore-32831,5,https://www.careers360.com/colleges/cambridge-institute-of-technology-bangalore,6,https://www.collegedekho.com/colleges/cambridge-institute-of-technology-bangalore,,,,,,,64,https://www.fresherslive.com/education/cambridge-institute-of-technology-bangalore-cutoff-107497,,,,,,,10799,College,1600,,,College-LS
bps khanpur,1,TOP SITE,06-12-2021,http://www.bpsgmckhanpur.ac.in/,16,https://collegedunia.com/college/57895-bps-govt-medical-college-for-women-sonepat/courses-fees,,,38,https://www.shiksha.com/college/bps-govt-medical-college-for-women-khanpur-sonepat-106029/courses,9,https://www.careers360.com/colleges/bps-government-medical-college-for-women-sonepat,,,,,49,https://admission.aglasem.com/bpsmv/,,,,,,,,,,,10802,College,1600,,,College-LS
iism mumbai,1,TOP SITE,06-12-2021,https://www.iismworld.com/,2,https://collegedunia.com/college/60154-international-institute-of-sports-management-iism-mumbai,,,3,https://www.shiksha.com/college/iism-international-institute-of-sports-management-andheri-east-mumbai-48939,5,https://www.careers360.com/colleges/international-institute-of-sports-management-mumbai,13,https://www.collegedekho.com/colleges/international-institute-of-sports-management,,,,,,,,,,,,,,,10803,College,1600,,,College-LS
global institute amritsar,1,TOP SITE,06-12-2021,https://www.globalinstitutes.edu.in/,4,https://collegedunia.com/college/57397-global-institute-amritsar/courses-fees,,,3,https://www.shiksha.com/college/global-institutes-amritsar-47457,10,https://www.careers360.com/colleges/global-institute-of-management-and-emerging-technologies-amritsar,9,https://www.collegedekho.com/colleges/global-institutes,,,,,,,,,,,,,,,10804,College,1600,,,College-LS
ihm shillong,1,TOP SITE,06-12-2021,https://ihmshillong.nic.in/,3,https://collegedunia.com/college/16628-institute-of-hotel-management-catering-technology-and-applied-nutrition-shillong,,,2,https://www.shiksha.com/college/ihm-shillong-institute-of-hotel-management-catering-technology-applied-nutrition-49461,26,https://www.careers360.com/colleges/institute-of-hotel-management-catering-technology-and-applied-nutrition-shillong,9,https://www.collegedekho.com/colleges/courses-ihm-shillong,,,,,,,35,https://www.fresherslive.com/ihm-shillong-institute-of-hotel-management-catering-technology-and-applied-nutrition-shillong-recruitment,,,,,,,10805,College,1600,,,College-LS
XIME Kochi,1,TOP SITE,06-12-2021,https://www.ximekochi.org/,4,https://collegedunia.com/college/59284-xavier-institute-of-management-and-entrepreneurship-xime-kochi,,,3,https://www.shiksha.com/college/xavier-institute-of-management-and-entrepreneurship-kochi-36454,10,https://www.careers360.com/colleges/xavier-institute-of-management-and-entrepreneurship-kochi,23,https://www.collegedekho.com/colleges/pictures-xime-kochi,,,,,,,,,,,,,,,10806,College,1600,,,College-LS
Carver Aviation,1,TOP SITE,06-12-2021,http://carveraviation.com/,8,https://collegedunia.com/college/7018-academy-of-carver-aviation-pvt-ltd-pune,,,5,https://www.shiksha.com/college/academy-of-carver-aviation-pvt-ltd-baramati-pune-28203/course-commercial-pilot-licence-cpl-110253,,,7,https://www.collegedekho.com/colleges/carver-aviation,,,,,,,,,,,,,,,10807,College,1600,,,College-LS
niam jaipur,1,TOP SITE,06-12-2021,https://www.ccsniam.gov.in/,2,https://collegedunia.com/college/6553-chaudhary-charan-singh-national-institute-of-agricultural-marketing-niam-jaipur,,,3,https://www.shiksha.com/college/chaudhary-charan-singh-national-institute-of-agricultural-marketing-jaipur-21598/reviews,6,https://www.careers360.com/colleges/ch-charan-singh-national-institute-of-agricultural-marketing-jaipur/placement,10,https://www.collegedekho.com/colleges/niam-jaipur,,,58,https://news.aglasem.com/niam-jaipur-pgdm-abm-admission-2020-through-cat-2019-cmat-2020-details-announced/,,,,,,,,,,,10809,College,1600,,,College-LS
Manakula Vinayagar Institute of Technology,1,TOP SITE,06-12-2021,https://mvit.edu.in/,2,https://collegedunia.com/college/14251-manakula-vinayagar-institute-of-technology-mvit-pondicherry/courses-fees,,,3,https://www.shiksha.com/college/mvit-manakula-vinayagar-institute-of-technology-pondicherry-22982/courses,21,https://www.careers360.com/colleges/manakula-vinayagar-institute-of-technology-puducherry,19,https://www.collegedekho.com/colleges/manakula-vinayagar-institute-of-technology,,,,,,,,,,,,,,,10810,College,1600,,,College-LS
krupanidhi group of institutions,1,TOP SITE,06-12-2021,https://krupanidhi.edu.in/,3,https://collegedunia.com/college/59896-krupanidhi-group-of-institutions-bangalore,,,2,https://www.shiksha.com/college/krupanidhi-group-of-institutions-sarjapur-road-bangalore-24848,29,https://www.careers360.com/colleges/krupanidhi-school-of-management-bangalore,5,https://www.collegedekho.com/colleges/krupanidhi-group-of-institutions,,,,,,,,,,,,,,,10811,College,1600,,,College-LS
icfai university raipur,1,TOP SITE,06-12-2021,https://www.iuraipur.edu.in/,4,https://collegedunia.com/university/25432-icfai-university-raipur/courses-fees,,,3,https://www.shiksha.com/university/the-icfai-university-raipur-38055,16,https://www.careers360.com/university/icfai-university-raipur/bed-course,6,https://www.collegedekho.com/colleges/icfai-raipur,,,,,,,,,,,,,,,10812,College,1600,,,College-LS
ncbs bangalore,1,TOP SITE,06-12-2021,https://www.ncbs.res.in/,4,https://collegedunia.com/college/16737-national-centre-for-biological-sciences-ncbs-bangalore,,,24,https://www.shiksha.com/college/national-centre-for-biological-sciences-ncbs-karnataka-hebbal-bangalore-23312,,,,,,,,,,,17,https://www.fresherslive.com/ncbs-national-centre-for-biological-sciences-recruitment,,,,,,,10813,College,1600,,,College-LS
citd hyderabad,1,TOP SITE,06-12-2021,https://www.citdindia.org/,2,https://collegedunia.com/college/13180-central-institute-of-tool-design-citd-hyderabad/courses-fees,,,3,https://www.shiksha.com/college/central-institute-of-tool-design-bala-nagar-hyderabad-4245/admission,4,https://www.careers360.com/colleges/central-institute-of-tool-design-hyderabad,65,https://www.collegedekho.com/news/citd-hyderabad-invites-applications-for-mtech-mechatronics-3951/,,,26,https://admission.aglasem.com/citd/,,,57,https://www.fresherslive.com/education/citd-result-106639,,,,,,,10814,College,1600,,,College-LS
sri siddhartha institute of technology,1,TOP SITE,06-12-2021,https://ssit.edu.in/,9,https://collegedunia.com/college/15267-sri-siddhartha-institute-of-technology-ssit-tumkur/courses-fees,,,3,https://www.shiksha.com/college/ssit-sri-siddhartha-institute-of-technology-tumkur-43009,29,https://www.careers360.com/colleges/sri-siddhartha-institute-of-technology-tumkur,30,https://www.collegedekho.com/colleges/ssims-tumkur,,,,,,,,,,,,,,,10815,College,1600,,,College-LS
iitm delhi,1,TOP SITE,06-12-2021,http://www.iitmjanakpuri.com/,4,https://collegedunia.com/college/18001-institute-of-information-technology-and-management-iitm-new-delhi,,,6,https://www.shiksha.com/college/institute-of-information-technology-management-janakpuri-delhi-22302,14,https://www.careers360.com/colleges/institute-of-innovation-in-technology-and-management-delhi,12,https://www.collegedekho.com/colleges/institute-of-innovation-in-technology-and-management,,,,,,,,,,,,,,,10816,College,1600,,,College-LS
Rai Technology University,1,TOP SITE,06-12-2021,https://raitechuniversity.in/,2,https://collegedunia.com/university/54849-rai-technology-university-rtu-bangalore/courses-fees,,,5,https://www.shiksha.com/college/rai-technology-university-hubli-61291/courses,3,https://www.careers360.com/university/rai-technology-university-bangalore,,,,,38,https://colleges.aglasem.com/rai-technology-university-rtu-bangalore/home,,,80,https://www.fresherslive.com/education/rai-technology-university-result-112721,,,,,,,10817,College,1600,,,College-LS
Rai Technology University,1,TOP SITE,06-12-2021,https://raitechuniversity.in/,2,https://collegedunia.com/university/54849-rai-technology-university-rtu-bangalore/courses-fees,,,32,https://www.bangaloreshiksha.com/college/rai-technology-university,3,https://www.careers360.com/university/rai-technology-university-bangalore,,,,,38,https://colleges.aglasem.com/rai-technology-university-rtu-bangalore/home,,,80,https://www.fresherslive.com/education/rai-technology-university-result-112721,,,,,,,10817,College,1600,,,College-LS
iec university baddi,1,TOP SITE,06-12-2021,https://www.iecuniversity.ac.in/,2,https://collegedunia.com/university/25558-iec-university-baddi-iceu-solan/courses-fees,,,7,https://www.shiksha.com/university/iec-university-solan-35967,5,https://www.careers360.com/university/iec-university-baddi,8,https://www.collegedekho.com/colleges/iec-university,,,,,,,,,,,,,,,10818,College,1600,,,College-LS
mru,1,TOP SITE,06-12-2021,https://mru.org/,,,,,16,https://www.shiksha.com/university/manav-rachna-university-faridabad-42658,,,,,,,,,,,,,,,,,,,10819,College,1600,,,College-LS
BUAT,1,TOP SITE,06-12-2021,http://buat.edu.in/,3,https://collegedunia.com/university/59148-banda-university-of-agriculture-and-technology-buat-banda,,,,,,,28,https://www.collegedekho.com/exam/banasthali-university-aptitude-test,,,49,https://admission.aglasem.com/buat-admission/,,,,,,,,,,,10820,College,1600,,,College-LS
Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya,1,TOP SITE,06-12-2021,https://kanchiuniv.ac.in/,3,https://collegedunia.com/university/25899-sri-chandrasekharendra-saraswathi-viswa-mahavidyalaya-scsvmv-university-kanchipuram,,,4,https://www.shiksha.com/university/sri-chandrasekharendra-saraswathi-viswa-mahavidyalaya-university-chennai-36961,12,https://www.careers360.com/university/sri-chandrasekharendra-saraswathi-viswa-mahavidyalaya-kanchipuram,7,https://www.collegedekho.com/colleges/scsvmv-university,,,26,https://colleges.aglasem.com/sri-chandrasekharendra-saraswathi-viswa-mahavidyalaya-scsvmv-university-kanchipuram/home,,,,,,,,,,,10822,College,1600,,,College-LS
maulana azad university jodhpur,1,TOP SITE,06-12-2021,https://www.mauj.ac.in/,2,https://collegedunia.com/university/54835-maulana-azad-university-jodhpur/courses-fees,,,9,https://www.shiksha.com/university/maulana-azad-university-jodhpur-65083/courses/bsc-bc,5,https://www.careers360.com/university/maulana-azad-university-jodhpur,74,https://www.collegedekho.com/news/iift-2022-expected-answer-key-date-23198/,,,20,https://colleges.aglasem.com/maulana-azad-university-jodhpur/home,,,,,,,,,,,10823,College,1600,,,College-LS
bit noida,1,TOP SITE,06-12-2021,https://www.bitmesra.ac.in/bitnoida,2,https://collegedunia.com/university/56058-birla-institute-of-technology-bit-noida/courses-fees,,,3,https://www.shiksha.com/college/birla-institute-of-technology-noida-40916,4,https://www.careers360.com/colleges/birla-institute-of-technology-mesra-noida-campus,6,https://www.collegedekho.com/colleges/birla-institute-of-technology,,,37,https://admission.aglasem.com/bit-mesra-bsc-animation-and-multimedia/,,,,,,,,,,,10824,College,1600,,,College-LS
Sri Guru Granth Sahib World University,1,TOP SITE,06-12-2021,https://www.sggswu.edu.in/,2,https://collegedunia.com/university/25794-sri-guru-granth-sahib-world-university-sggswu-fatehgarh-sahib/courses-fees,,,8,https://www.shiksha.com/university/sri-guru-granth-sahib-world-university-punjab-other-38063,10,https://www.careers360.com/university/sri-guru-granth-sahib-world-university-fatehgarh-sahib,43,https://www.collegedekho.com/colleges/pictures-sri-guru-granth-sahib-world-university,,,18,https://admission.aglasem.com/sggswu-admission/,,,,,,,,,,,10826,College,1600,,,College-LS
MHU,1,TOP SITE,06-12-2021,https://www.mhu.ac.in/,3,https://collegedunia.com/university/60415-maharana-pratap-horticultural-university-mhu-karnal/admission,,,,,,,,,,,81,https://hindi.aglasem.com/mhu-admission-hindi/,,,9,https://www.fresherslive.com/mhu-maharana-pratap-horticultural-university-recruitment,,,,,,,10827,College,1600,,,College-LS
BIMM Pune,1,TOP SITE,06-12-2021,https://bimmpune.edu.in/,3,https://collegedunia.com/college/17317-balaji-institute-of-modern-management-bimm-pune/admission,,,2,https://www.shiksha.com/college/balaji-institute-of-modern-management-bimm-sri-balaji-university-tathawade-pune-441,6,https://www.careers360.com/colleges/balaji-institute-of-modern-management-pune,18,https://www.collegedekho.com/colleges/bimm-pune,,,,,,,,,,,,,,,10828,College,1600,,,College-LS
jnec aurangabad,1,TOP SITE,06-12-2021,https://www.jnec.org/,3,https://collegedunia.com/college/5605-jawaharlal-nehru-engineering-college-jnec-aurangabad,,,2,https://www.shiksha.com/college/jawaharlal-nehru-engineering-college-mgm-university-aurangabad-24838,5,https://www.careers360.com/colleges/mahatma-gandhi-missions-jawaharlal-nehru-engineering-college-aurangabad,7,https://www.collegedekho.com/colleges/jnec-aurangabad,,,,,,,,,,,,,,,10830,College,1600,,,College-LS
bn mandal university,1,TOP SITE,06-12-2021,https://bnmu.ac.in/,31,https://collegedunia.com/university/25404-bhupendra-narayan-mandal-university-bnmu-madhepura/admission,,,47,https://www.shiksha.com/university/bhupendra-narayan-mandal-university-bihar-other-58515/courses,17,https://www.careers360.com/university/bhupendra-narayan-mandal-university-madhepura,,,,,,,,,9,https://www.fresherslive.com/education/bnmu-result-100737,,,,,,,10831,College,1600,,,College-LS
isomes,1,TOP SITE,06-12-2021,https://isomes.com/,2,https://collegedunia.com/college/5496-international-school-of-media-and-entertainment-studies-isomes-noida,,,3,https://www.shiksha.com/college/international-school-of-media-and-entertainment-studies-noida-33090,14,https://www.careers360.com/colleges/international-school-of-media-and-entertainment-studies-noida,22,https://www.collegedekho.com/colleges/isomes,,,12,https://admission.aglasem.com/isomes-admission/,,,,,,,,,,,10833,College,1600,,,College-LS
gita bbsr,1,TOP SITE,06-12-2021,https://www.gita.edu.in/,2,https://collegedunia.com/college/13527-gita-autonomous-college-gita-college-bhubaneswar,,,3,https://www.shiksha.com/college/gita-gandhi-institute-for-technological-advancement-bhubaneswar-23303,6,https://www.careers360.com/colleges/gandhi-institute-for-technological-advancement-bhubaneswar,,,,,,,,,,,,,,,,,10834,College,1600,,,College-LS
aiipmr,1,TOP SITE,06-12-2021,http://aiipmr.gov.in/,2,https://collegedunia.com/college/59961-all-india-institute-of-physical-medicine-and-rehabilitation-aiipmr-mumbai/admission,,,,,5,https://www.careers360.com/colleges/all-india-institute-of-physical-medicine-and-rehabilitation-mumbai,6,https://www.collegedekho.com/articles/aiipmr-entrance-exam/,,,22,https://admission.aglasem.com/aiipmr/,,,7,https://www.fresherslive.com/education/aiipmr-admission-108529,,,,,,,10835,College,1600,,,College-LS
mandya institute of medical sciences,1,TOP SITE,06-12-2021,https://mimsmandya.org/,2,https://collegedunia.com/college/10712-mandya-institute-of-medical-sciencesautonomous-mims-mandya,,,17,https://www.shiksha.com/college/mandya-institute-of-medical-sciences-mandya-63031/cutoff,6,https://www.careers360.com/colleges/mandya-institute-of-medical-sciences-mandya,9,https://www.collegedekho.com/colleges/mandya-institute-of-medical-sciences,,,33,https://colleges.aglasem.com/mandya-institute-of-medical-sciencesautonomous-mims-mandya/home,,,,,,,,,,,10836,College,1600,,,College-LS
aitam tekkali,1,TOP SITE,06-12-2021,https://www.adityatekkali.edu.in/,2,https://collegedunia.com/college/12734-aditya-institute-of-technology-and-management-aitam-tekkali,,,34,https://www.shiksha.com/college/aditya-institute-of-technology-and-management-andhra-pradesh-other-25351/reviews,3,https://www.careers360.com/colleges/aditya-institute-of-technology-and-management-tekkali,,,,,,,,,,,,,,,,,10837,College,1600,,,College-LS
daviet Jalandhar,1,TOP SITE,06-12-2021,https://www.davietjal.org/,2,https://collegedunia.com/college/13288-dav-institute-of-engineering-and-technology-daviet-jalandhar,,,7,https://www.shiksha.com/college/dayanand-anglo-vedic-institute-of-engineering-and-technology-jalandhar-19805,4,https://www.careers360.com/colleges/dav-institute-of-engineering-and-technology-jalandhar,5,https://www.collegedekho.com/colleges/daviet-jalandhar,,,,,,,,,,,,,,,10838,College,1600,,,College-LS
bjmc ahmedabad,1,TOP SITE,06-12-2021,http://www.bjmcabd.edu.in/,3,https://collegedunia.com/college/10288-b-j-medical-college-bjmc-ahmedabad/courses-fees,,,5,https://www.shiksha.com/college/b-j-medical-college-ahmedabad-62677,2,https://www.careers360.com/colleges/b-j-medical-college-ahmedabad,12,https://www.collegedekho.com/colleges/bj-medical-college-ahmedabad,,,,,,,82,https://www.fresherslive.com/bjmc-b-j-medical-college-ahmedabad-recruitment,,,,,,,10839,College,1600,,,College-LS
Gujarat Maritime University,1,TOP SITE,06-12-2021,https://gmu.edu.in/,5,https://collegedunia.com/university/59848-gujarat-maritime-university-gmu-gandhi-nagar/admission,,,2,https://www.shiksha.com/university/gujarat-maritime-university-gandhinagar-64045,12,https://www.careers360.com/university/gujarat-maritime-university-gandhinagar,,,,,14,https://admission.aglasem.com/gujarat-maritime-university-admission/,,,20,https://www.fresherslive.com/education/gujarat-maritime-university-admission-110752,,,,,,,10840,College,1600,,,College-LS
iae bhopal,1,TOP SITE,06-12-2021,https://iaebhopal.edu.in/,4,https://collegedunia.com/college/60046-institute-of-aeronautics-and-engineering-iae-bhopal/courses-fees,,,2,https://www.shiksha.com/college/institute-of-aeronautics-and-engineering-sha-shib-group-of-institutions-bhopal-26715,68,https://engineering.careers360.com/colleges/ranking/top-engineering-colleges-in-bhopal,5,https://www.collegedekho.com/colleges/iae-bhopal,,,,,,,,,,,,,,,10841,College,1600,,,College-LS
anna university tirunelveli,1,TOP SITE,06-12-2021,http://www.auttvl.ac.in/,4,https://collegedunia.com/university/25867-anna-university-of-technology-tirunelveli/courses-fees,,,8,https://www.shiksha.com/college/anna-university-tirunelveli-regional-campus-62097/placement,6,https://www.careers360.com/colleges/anna-university-regional-campus-tirunelveli,,,,,,,,,,,,,,,,,10843,College,1600,,,College-LS
anna university tirunelveli,1,TOP SITE,06-12-2021,http://www.auttvl.ac.in/,4,https://collegedunia.com/university/25867-anna-university-of-technology-tirunelveli/courses-fees,,,8,https://www.shiksha.com/college/anna-university-tirunelveli-regional-campus-62097/placement,11,https://www.careers360.com/colleges/anna-university-regional-campus-tirunelveli/courses,,,,,,,,,,,,,,,,,10843,College,1600,,,College-LS
anna university tirunelveli,1,TOP SITE,06-12-2021,http://www.auttvl.ac.in/,5,https://collegedunia.com/university/25867-anna-university-of-technology-tirunelveli/admission,,,8,https://www.shiksha.com/college/anna-university-tirunelveli-regional-campus-62097/placement,6,https://www.careers360.com/colleges/anna-university-regional-campus-tirunelveli,,,,,,,,,,,,,,,,,10843,College,1600,,,College-LS
anna university tirunelveli,1,TOP SITE,06-12-2021,http://www.auttvl.ac.in/,5,https://collegedunia.com/university/25867-anna-university-of-technology-tirunelveli/admission,,,8,https://www.shiksha.com/college/anna-university-tirunelveli-regional-campus-62097/placement,11,https://www.careers360.com/colleges/anna-university-regional-campus-tirunelveli/courses,,,,,,,,,,,,,,,,,10843,College,1600,,,College-LS
