Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
M.A punjabi,1,collegedunia.com,06-12-2021,https://collegedunia.com/courses/master-of-arts-ma-punjabi,1,https://collegedunia.com/courses/master-of-arts-ma-punjabi,,,11,https://www.shiksha.com/humanities-social-sciences/languages/course/m-a-in-punjabi-distance-education-department-punjabi-university-patiala-389235-389235,19,https://university.careers360.com/colleges/list-of-ma-in-punjabi-degree-colleges-in-haryana,46,https://www.collegedekho.com/ma-punjabi-colleges-in-punjab/,,,,,,,,,,,5,https://leverageedu.com/blog/ma-punjabi/,,,3882,Courses,480,Course,,Courses
mphil in Education,1,TOP SITE,06-12-2021,https://www.postgraduate.study.cam.ac.uk/courses/directory/ededmpegd,,,,,3,https://www.shiksha.com/m-phil-master-of-philosophy-chp,2,https://university.careers360.com/colleges/list-of-mphil-in-education-universities-in-india,91,https://www.collegedekho.com/news/new-education-policy-mphil-discontinuation-17892/,,,,,,,,,,,,,,,3884,Courses,390,Course,,Courses
mphil in Tamil,1,TOP SITE,06-12-2021,https://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AF%81%E0%AE%A4%E0%AF%81%E0%AE%A4%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%81%E0%AE%B5%E0%AE%AE%E0%AE%BE%E0%AE%A3%E0%AE%BF,2,https://collegedunia.com/courses/mphil-tamil,,,10,https://www.shiksha.com/humanities-social-sciences/colleges/m-phil-colleges-tamil-nadu,14,https://www.careers360.com/colleges/khadir-mohideen-college-adirampattinam/mphil-tamil-course,30,https://www.collegedekho.com/mphill-tamil-colleges-in-tamil-nadu/,,,,,,,,,,,,,,,3887,Courses,170,Course,,Courses
M.Sc Economics,1,TOP SITE,06-12-2021,https://collegedunia.com/courses/master-of-science-msc-economics,1,https://collegedunia.com/courses/master-of-science-msc-economics,,,87,https://studyabroad.shiksha.com/germany/universities/university-of-hamburg/msc-in-economics,77,https://www.careers360.com/university/guru-jambheshwar-university-of-science-and-technology-hisar/msc-economics-course,97,https://www.collegedekho.com/msc-economics-colleges-in-india/,,,,,,,,,,,,,,,3888,Courses,1900,Course,,Courses
M.Sc Economics,1,collegedunia.com,06-12-2021,https://collegedunia.com/courses/master-of-science-msc-economics,1,https://collegedunia.com/courses/master-of-science-msc-economics,,,87,https://studyabroad.shiksha.com/germany/universities/university-of-hamburg/msc-in-economics,77,https://www.careers360.com/university/guru-jambheshwar-university-of-science-and-technology-hisar/msc-economics-course,97,https://www.collegedekho.com/msc-economics-colleges-in-india/,,,,,,,,,,,,,,,3888,Courses,1900,Course,,Courses
diploma in french,1,TOP SITE,06-12-2021,https://collegedunia.com/courses/diploma-in-french,1,https://collegedunia.com/courses/diploma-in-french,,,19,https://www.shiksha.com/college/new-delhi-ymca-connaught-place-48938/course-diploma-in-french-language-349315,30,https://www.careers360.com/university/pt-ravishankar-shukla-university-raipur/diploma-in-french-course,97,https://www.collegedekho.com/diploma-french-colleges-in-punjab/,,,,,,,,,,,,,,,3891,Courses,390,Course,,Courses
diploma in french,1,collegedunia.com,06-12-2021,https://collegedunia.com/courses/diploma-in-french,1,https://collegedunia.com/courses/diploma-in-french,,,19,https://www.shiksha.com/college/new-delhi-ymca-connaught-place-48938/course-diploma-in-french-language-349315,30,https://www.careers360.com/university/pt-ravishankar-shukla-university-raipur/diploma-in-french-course,97,https://www.collegedekho.com/diploma-french-colleges-in-punjab/,,,,,,,,,,,,,,,3891,Courses,390,Course,,Courses
diploma in astrology,1,TOP SITE,06-12-2021,https://collegedunia.com/courses/diploma-in-astrology-dia,1,https://collegedunia.com/courses/diploma-in-astrology-dia,,,7,https://www.shiksha.com/university/sastra-deemed-to-be-university-thanjavur-4075/course-diploma-in-astrology-284341,4,https://www.careers360.com/courses/astrology-course,38,https://www.collegedekho.com/courses/ba-astrology/,,,,,,,,,50,https://www.embibe.com/exams/career-in-astrology/,,,,,3893,Courses,320,Course,,Courses
diploma in astrology,1,collegedunia.com,06-12-2021,https://collegedunia.com/courses/diploma-in-astrology-dia,1,https://collegedunia.com/courses/diploma-in-astrology-dia,,,7,https://www.shiksha.com/university/sastra-deemed-to-be-university-thanjavur-4075/course-diploma-in-astrology-284341,4,https://www.careers360.com/courses/astrology-course,38,https://www.collegedekho.com/courses/ba-astrology/,,,,,,,,,50,https://www.embibe.com/exams/career-in-astrology/,,,,,3893,Courses,320,Course,,Courses
diploma in education,1,TOP SITE,06-12-2021,https://www.shiksha.com/d-ed-diploma-in-education-chp,3,https://collegedunia.com/courses/diploma-in-education-ded,,,1,https://www.shiksha.com/d-ed-diploma-in-education-chp,2,https://www.careers360.com/courses/d-ed-diploma-in-education,14,https://www.collegedekho.com/courses/diploma-in-special-education/,,,,,,,,,26,https://www.embibe.com/exams/diploma-education/,,,,,3894,Courses,1600,Course,,Courses
diploma in education,1,shiksha.com,06-12-2021,https://www.shiksha.com/d-ed-diploma-in-education-chp,3,https://collegedunia.com/courses/diploma-in-education-ded,,,1,https://www.shiksha.com/d-ed-diploma-in-education-chp,2,https://www.careers360.com/courses/d-ed-diploma-in-education,14,https://www.collegedekho.com/courses/diploma-in-special-education/,,,,,,,,,26,https://www.embibe.com/exams/diploma-education/,,,,,3894,Courses,1600,Course,,Courses
diploma in music,1,TOP SITE,06-12-2021,https://collegedunia.com/courses/diploma-in-music,1,https://collegedunia.com/courses/diploma-in-music,,,4,https://www.shiksha.com/arts-fine-visual-performing/music/colleges/diploma-courses-india,26,https://university.careers360.com/colleges/list-of-diploma-in-music-degree-colleges-in-india,,,,,,,,,,,,,25,https://leverageedu.com/blog/diploma-in-music/,,,3897,Courses,590,Course,,Courses
diploma in music,1,collegedunia.com,06-12-2021,https://collegedunia.com/courses/diploma-in-music,1,https://collegedunia.com/courses/diploma-in-music,,,4,https://www.shiksha.com/arts-fine-visual-performing/music/colleges/diploma-courses-india,26,https://university.careers360.com/colleges/list-of-diploma-in-music-degree-colleges-in-india,,,,,,,,,,,,,25,https://leverageedu.com/blog/diploma-in-music/,,,3897,Courses,590,Course,,Courses
certificate course in german language,1,TOP SITE,06-12-2021,http://www.ignou.ac.in/ignou/aboutignou/school/sofl/programmes/detail/676/2,3,https://collegedunia.com/courses/certificate-course-in-german,,,23,https://www.shiksha.com/college/sri-guru-gobind-singh-college-of-commerce-university-of-delhi-pitampura-23921/course-certificate-course-in-german-language-260525,58,https://www.careers360.com/courses-certifications/german-courses-brpg,,,,,,,,,,,,,,,,,3903,Courses,210,Course,,Courses
certificate course in english,1,TOP SITE,06-12-2021,https://alison.com/courses/english,4,https://collegedunia.com/courses/certificate-in-english,,,59,https://www.shiksha.com/college/english-language-teaching-institute-of-symbiosis-symbiosis-international-pune-model-colony-24000/course-certificate-course-in-english-long-term-54905,57,https://www.careers360.com/courses-certifications/english-courses-brpg,,,,,,,,,,,,,,,,,3904,Courses,320,Course,,Courses
b.sc in catering science and hotel management,1,TOP SITE,06-12-2021,https://collegedunia.com/courses/bachelor-of-science-bsc-catering-science-and-hotel-management,1,https://collegedunia.com/courses/bachelor-of-science-bsc-catering-science-and-hotel-management,,,4,https://www.shiksha.com/college/munnar-catering-college-50462/course-b-sc-in-hotel-management-and-catering-science-292337,29,https://www.careers360.com/colleges/vlb-janakiammal-college-of-arts-and-science-coimbatore/bsc-catering-science-and-hotel-management-course,21,https://www.collegedekho.com/bsc-catering-colleges-in-tamil-nadu/,,,,,,,,,,,,,,,3914,Courses,210,Course,,Courses
b.sc in catering science and hotel management,1,collegedunia.com,06-12-2021,https://collegedunia.com/courses/bachelor-of-science-bsc-catering-science-and-hotel-management,1,https://collegedunia.com/courses/bachelor-of-science-bsc-catering-science-and-hotel-management,,,4,https://www.shiksha.com/college/munnar-catering-college-50462/course-b-sc-in-hotel-management-and-catering-science-292337,29,https://www.careers360.com/colleges/vlb-janakiammal-college-of-arts-and-science-coimbatore/bsc-catering-science-and-hotel-management-course,21,https://www.collegedekho.com/bsc-catering-colleges-in-tamil-nadu/,,,,,,,,,,,,,,,3914,Courses,210,Course,,Courses
mba capital markets,1,TOP SITE,06-12-2021,https://www.shiksha.com/mba/colleges/mba-in-capital-markets-colleges-india,4,https://collegedunia.com/courses/master-of-business-administration-mba-capital-market,,,1,https://www.shiksha.com/mba/colleges/mba-in-capital-markets-colleges-india,46,https://www.careers360.com/colleges/university-institute-of-applied-management-sciences-chandigarh/mba-capital-markets-course,2,https://www.collegedekho.com/courses/mba-capital-markets/,,,,,,,,,,,,,,,3919,Courses,390,Course,,Courses
mba capital markets,1,shiksha.com,06-12-2021,https://www.shiksha.com/mba/colleges/mba-in-capital-markets-colleges-india,4,https://collegedunia.com/courses/master-of-business-administration-mba-capital-market,,,1,https://www.shiksha.com/mba/colleges/mba-in-capital-markets-colleges-india,46,https://www.careers360.com/colleges/university-institute-of-applied-management-sciences-chandigarh/mba-capital-markets-course,2,https://www.collegedekho.com/courses/mba-capital-markets/,,,,,,,,,,,,,,,3919,Courses,390,Course,,Courses
mba design management,1,TOP SITE,06-12-2021,https://www.collegedekho.com/courses/mba-design-management/,3,https://collegedunia.com/courses/master-of-business-administration-mba-design-management,,,28,https://studyabroad.shiksha.com/switzerland/universities/eu-business-school-montreux/mba-design-management,22,https://www.careers360.com/colleges/centre-for-design-excellence-vivekananda-global-university-jaipur/mba-design-management-course,1,https://www.collegedekho.com/courses/mba-design-management/,,,,,,,,,,,,,,,3922,Courses,390,Course,,Courses
mba design management,1,collegedekho.com,06-12-2021,https://www.collegedekho.com/courses/mba-design-management/,3,https://collegedunia.com/courses/master-of-business-administration-mba-design-management,,,28,https://studyabroad.shiksha.com/switzerland/universities/eu-business-school-montreux/mba-design-management,22,https://www.careers360.com/colleges/centre-for-design-excellence-vivekananda-global-university-jaipur/mba-design-management-course,1,https://www.collegedekho.com/courses/mba-design-management/,,,,,,,,,,,,,,,3922,Courses,390,Course,,Courses
mba industrial management,1,TOP SITE,06-12-2021,https://www.collegedekho.com/courses/mba-industrial-management/,2,https://collegedunia.com/mba/industrial-management-colleges,,,23,https://studyabroad.shiksha.com/germany/universities/esslingen-university-of-applied-sciences/mba-in-international-industrial-management,52,https://www.careers360.com/colleges/himalayan-institute-of-management-and-technology-new-delhi/mba-human-resource-and-industrial-management-course,1,https://www.collegedekho.com/courses/mba-industrial-management/,,,,,,,,,,,,,,,3928,Courses,260,Course,,Courses
