Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
iiit una placements,1,TOP SITE,06-12-2021,http://iiitu.ac.in/placements.html,,,,,25,http://www.a-zshiksha.com/forum/viewtopic.php?p=59591,6,https://www.careers360.com/university/indian-institute-of-information-technology-una/placement,12,https://www.collegedekho.com/colleges/iiit-una,7,https://jeemains.in/tag/iiit-una-placements/,,,,,26,https://www.fresherslive.com/education/iiit-una-cutoff-107251,,,,,,,5138,Placements,590,Placement,,part2
iiit kota placements,1,TOP SITE,06-12-2021,https://tpcell.iiitkota.ac.in/,3,https://collegedunia.com/university/55788-indian-institute-of-information-technology-iiitk-kota/placement,,,2,https://www.shiksha.com/college/iiit-jaipur-indian-institute-of-information-technology-kota-51894/placement,9,https://www.careers360.com/university/indian-institute-of-information-technology-kota/reviews,11,https://www.collegedekho.com/colleges/placement-iiit-kota,8,https://jeemains.in/iiit-kota/,,,,,36,https://www.fresherslive.com/education/iiit-kota-cutoff-107249,,,,,,,5139,Placements,480,Placement,,part2
nit sikkim placements,1,TOP SITE,06-12-2021,https://www.shiksha.com/college/nit-sikkim-national-institute-of-technology-sikkim-other-39335/placement,3,https://collegedunia.com/university/28213-national-institute-of-technology-nit-south-sikkim/placement,,,1,https://www.shiksha.com/college/nit-sikkim-national-institute-of-technology-sikkim-other-39335/placement,6,https://www.careers360.com/university/national-institute-of-technology-sikkim/placement,,,7,https://jeemains.in/nit-sikkim-placements-report-and-summer-internship-programs/,,,,,,,,,,,,,5140,Placements,390,Placement,,part2
nit sikkim placements,1,shiksha.com,06-12-2021,https://www.shiksha.com/college/nit-sikkim-national-institute-of-technology-sikkim-other-39335/placement,3,https://collegedunia.com/university/28213-national-institute-of-technology-nit-south-sikkim/placement,,,1,https://www.shiksha.com/college/nit-sikkim-national-institute-of-technology-sikkim-other-39335/placement,6,https://www.careers360.com/university/national-institute-of-technology-sikkim/placement,,,7,https://jeemains.in/nit-sikkim-placements-report-and-summer-internship-programs/,,,,,,,,,,,,,5140,Placements,390,Placement,,part2
nit puducherry placements,1,TOP SITE,06-12-2021,http://nitpy.ac.in/training-and-placement/index.html,3,https://collegedunia.com/university/28218-national-institute-of-technology-nit-pondicherry/placement,,,2,https://www.shiksha.com/college/nit-puducherry-national-institute-of-technology-pondicherry-39238/placement,6,https://www.careers360.com/university/national-institute-of-technology-puducherry-karaikal/placement,19,https://www.collegedekho.com/colleges/placement-nit-puducherry,9,https://jeemains.in/nit-puducherry-placement-report-and-summer-internship-programs/,,,45,https://byjus.com/jee/top-nit-colleges/,31,https://www.fresherslive.com/nit-puducherry-national-institute-of-technology-puducherry-recruitment,,,,,,,5141,Placements,590,Placement,,part2
iiit dharwad placements,1,TOP SITE,06-12-2021,https://iiitdwd.ac.in/careerGuidance.php,2,https://collegedunia.com/college/55781-indian-institute-of-information-technology-iiitd-dharwad/placement,,,3,https://www.shiksha.com/college/iiit-dharwad-indian-institute-of-information-technology-karnataka-53806/placement,5,https://www.careers360.com/university/indian-institute-of-information-technology-dharwad/placement,9,https://www.collegedekho.com/colleges/placement-iiit-dharwad,8,https://jeemains.in/iiit-dharwad-placements-report-and-summer-internship-programs/,,,31,https://byjus.com/jee/iiit-hyderabad/,,,,,,,,,5142,Placements,880,Placement,,part2
xiss ranchi placements,1,TOP SITE,06-12-2021,https://collegedunia.com/college/19267-xavier-institute-of-social-service-xiss-ranchi/placement,1,https://collegedunia.com/college/19267-xavier-institute-of-social-service-xiss-ranchi/placement,,,5,https://www.shiksha.com/college/xavier-institute-of-social-service-ranchi-32029/placement,3,https://www.careers360.com/colleges/xavier-institute-of-social-service-ranchi/placement,12,https://www.collegedekho.com/colleges/placement-xavier-institute-of-social-service,,,,,,,,,,,,,,,5143,Placements,480,Placement,,part2
xiss ranchi placements,1,collegedunia.com,06-12-2021,https://collegedunia.com/college/19267-xavier-institute-of-social-service-xiss-ranchi/placement,1,https://collegedunia.com/college/19267-xavier-institute-of-social-service-xiss-ranchi/placement,,,5,https://www.shiksha.com/college/xavier-institute-of-social-service-ranchi-32029/placement,3,https://www.careers360.com/colleges/xavier-institute-of-social-service-ranchi/placement,12,https://www.collegedekho.com/colleges/placement-xavier-institute-of-social-service,,,,,,,,,,,,,,,5143,Placements,480,Placement,,part2
LIBA placements,1,TOP SITE,06-12-2021,https://liba.edu/placement-2020-2/,3,https://collegedunia.com/college/18359-loyola-institute-of-business-administration-liba-chennai/placement,,,2,https://www.shiksha.com/college/loyola-institute-of-business-administration-nungambakkam-chennai-33857/placement,8,https://www.careers360.com/colleges/loyola-institute-of-business-administration-chennai/placement,11,https://www.collegedekho.com/colleges/placement-liba,,,15,https://admission.aglasem.com/liba-mba-admission/,,,,,,,,,,,5144,Placements,320,Placement,,part2
iiswbm placements,1,TOP SITE,06-12-2021,https://www.iiswbm.edu/placements/recruiters-placements/placement-brochures/,3,https://collegedunia.com/college/17894-indian-institute-of-social-welfare-and-business-management-iiswbm-kolkata/placement,,,2,https://www.shiksha.com/college/iiswbm-indian-institute-of-social-welfare-and-business-management-college-square-kolkata-166/placement,5,https://www.careers360.com/colleges/indian-institute-of-social-welfare-and-business-management-kolkata/placement,9,https://www.collegedekho.com/colleges/placement-indian-institute-of-social-welfare-and-business-management,27,https://jeemains.in/indian-institute-of-social-welfare-and-business-management-17894-about/,53,https://admission.aglasem.com/iiswbm-admission/,,,,,,,,,,,5145,Placements,260,Placement,,part2
