,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
196,Wichita State University,23,https://collegedunia.com/usa/college/2201-wichita-state-university-wichita,3,https://studyabroad.shiksha.com/usa/universities/wichita-state-university,,,42,https://www.collegedekho.com/ae/usa/wichita-state-university/,,,,,,,12289,Study_Abroad,8100,College,,Study_Abroad-College-HS
197,University of South Wales,13,https://collegedunia.com/uk/college/867-university-of-south-wales-pontypridd/admission,3,https://studyabroad.shiksha.com/uk/universities/university-of-south-wales,,,,,,,,,,,12290,Study_Abroad,8100,College,,Study_Abroad-College-HS
198,Ulster University,17,https://collegedunia.com/uk/college/789-ulster-university-belfast,4,https://studyabroad.shiksha.com/uk/universities/university-of-ulster,,,,,,,,,,,12291,Study_Abroad,8100,College,,Study_Abroad-College-HS
199,Manchester Metropolitan University,22,https://collegedunia.com/uk/college/854-manchester-metropolitan-university-manchester/admission,3,https://studyabroad.shiksha.com/uk/universities/manchester-metropolitan-university,,,26,https://www.collegedekho.com/united-kingdom/manchester-metropolitan-university/,,,,,,,12292,Study_Abroad,8100,College,,Study_Abroad-College-HS
200,Gannon University,19,https://collegedunia.com/usa/college/1283-gannon-university-erie,3,https://studyabroad.shiksha.com/usa/universities/gannon-university,,,,,,,,,,,12293,Study_Abroad,8100,College,,Study_Abroad-College-HS
201,University of Hamburg,8,https://collegedunia.com/germany/college/668-university-of-hamburg-hamburg,5,https://studyabroad.shiksha.com/germany/universities/university-of-hamburg,,,40,https://www.collegedekho.com/germany/university-of-hamburg/,,,,,,,12294,Study_Abroad,8100,College,,Study_Abroad-College-HS
202,University of Bonn,8,https://collegedunia.com/germany/college/638-university-of-bonn-bonn,6,https://studyabroad.shiksha.com/germany/universities/university-of-bonn,,,,,,,,,,,12295,Study_Abroad,8100,College,,Study_Abroad-College-HS
203,University of Central Missouri,14,https://collegedunia.com/usa/college/2161-university-of-central-missouri-warrensburg,3,https://studyabroad.shiksha.com/usa/universities/university-of-central-missouri,,,34,https://www.collegedekho.com/usa/university-of-central-missouri/,,,,,,,12296,Study_Abroad,8100,College,,Study_Abroad-College-HS
204,University of Wisconsin Madison,13,https://collegedunia.com/usa/college/1580-university-of-wisconsin-madison,7,https://studyabroad.shiksha.com/usa/universities/university-of-wisconsin-madison,,,,,,,,,,,12297,Study_Abroad,8100,College,,Study_Abroad-College-HS
205,New York Film Academy,9,https://collegedunia.com/usa/college/1080-new-york-film-academy-burbank,97,https://studyabroad.shiksha.com/top-ten-film-schools-in-the-world-articlepage-1799,,,,,,,,,,,12298,Study_Abroad,6600,College,,Study_Abroad-College-HS
206,Karlsruhe Institute of Technology,12,https://collegedunia.com/germany/college/677-karlsruhe-institute-of-technology-karlsruhe,5,https://studyabroad.shiksha.com/germany/universities/karlsruhe-institute-of-technology,,,,,,,,,,,12299,Study_Abroad,6600,College,,Study_Abroad-College-HS
207,KTH Royal Institute of Technology,29,https://collegedunia.com/sweden/college/776-kth-royal-institute-of-technology-stockholm,6,https://studyabroad.shiksha.com/sweden/universities/kth-royal-institute-of-technology,,,,,,,,,,,12300,Study_Abroad,6600,College,,Study_Abroad-College-HS
208,New Jersey Institute of Technology,7,https://collegedunia.com/usa/college/1750-new-jersey-institute-of-technology-newark,4,https://studyabroad.shiksha.com/usa/universities/new-jersey-institute-of-technology,,,65,https://www.collegedekho.com/usa/new-jersey-institute-of-technology/,,,,,,,12301,Study_Abroad,6600,College,,Study_Abroad-College-HS
209,University of Oxford fees,6,https://collegedunia.com/uk/college/865-university-of-oxford-oxford,5,https://studyabroad.shiksha.com/uk/universities/university-of-oxford,98,https://engineering.careers360.com/colleges/ranking/top-engineering-colleges-in-bangalore,17,https://www.collegedekho.com/united-kingdom/university-of-oxford/course-fees/,,,,,,,12302,Study_Abroad,6600,College,,Study_Abroad-College-HS
210,University of Montreal,5,https://collegedunia.com/canada/college/71-university-of-montreal-montreal,4,https://studyabroad.shiksha.com/canada/universities/university-of-montreal,,,46,https://www.collegedekho.com/canada/university-of-montreal/,,,19,https://leverageedu.com/universities/university-of-montreal,97,https://admission.buddy4study.com/study-abroad/study-in-montreal,12303,Study_Abroad,6600,College,,Study_Abroad-College-HS
211,Royal Roads University,5,https://collegedunia.com/canada/college/51-royal-roads-university-victoria,3,https://studyabroad.shiksha.com/canada/universities/royal-roads-university,,,,,,,,,,,12304,Study_Abroad,6600,College,,Study_Abroad-College-HS
212,Yorkville University,9,https://collegedunia.com/canada/college/330-yorkville-university-fredericton,3,https://studyabroad.shiksha.com/canada/universities/yorkville-university,,,22,https://www.collegedekho.com/canada/yorkville-university/,,,,,,,12305,Study_Abroad,6600,College,,Study_Abroad-College-HS
213,Yorkville University,9,https://collegedunia.com/canada/college/330-yorkville-university-fredericton,4,https://studyabroad.shiksha.com/canada/universities/yorkville-university,,,22,https://www.collegedekho.com/canada/yorkville-university/,,,,,,,12305,Study_Abroad,6600,College,,Study_Abroad-College-HS
214,Yorkville University,9,https://collegedunia.com/canada/college/330-yorkville-university-fredericton,5,https://studyabroad.shiksha.com/canada/universities/yorkville-university/courses,,,22,https://www.collegedekho.com/canada/yorkville-university/,,,,,,,12305,Study_Abroad,6600,College,,Study_Abroad-College-HS
215,University of the Fraser Valley,8,https://collegedunia.com/canada/college/101-university-of-the-fraser-valley-abbotsford,3,https://studyabroad.shiksha.com/canada/universities/university-of-the-fraser-valley,,,53,https://www.collegedekho.com/colleges/fraser-valley-india,,,,,,,12306,Study_Abroad,6600,College,,Study_Abroad-College-HS
216,Edinburgh Napier University,48,https://collegedunia.com/uk/college/808-edinburgh-napier-university-edinburgh/admission,3,https://studyabroad.shiksha.com/uk/universities/edinburgh-napier-university,,,,,,,,,,,12307,Study_Abroad,6600,College,,Study_Abroad-College-HS
217,Vancouver Island University,5,https://collegedunia.com/canada/college/106-vancouver-island-university-nanaimo,3,https://studyabroad.shiksha.com/canada/universities/vancouver-island-university,,,21,https://www.collegedekho.com/canada/vancouver-island-university/,,,,,,,12308,Study_Abroad,6600,College,,Study_Abroad-College-HS
218,Australian National University,7,https://collegedunia.com/australia/college/597-australian-national-university-canberra,4,https://studyabroad.shiksha.com/australia/universities/australian-national-university,,,30,https://www.collegedekho.com/australia/australian-national-university/,,,,,,,12309,Study_Abroad,6600,College,,Study_Abroad-College-HS
219,University of New South Wales,6,https://collegedunia.com/australia/college/603-university-of-new-south-wales-sydney,4,https://studyabroad.shiksha.com/australia/universities/university-of-new-south-wales,,,73,https://www.collegedekho.com/australia/university-of-new-south-wales/,,,,,,,12310,Study_Abroad,6600,College,,Study_Abroad-College-HS
220,University of Lethbridge,5,https://collegedunia.com/canada/college/89-university-of-lethbridge-lethbridge,4,https://studyabroad.shiksha.com/canada/universities/university-of-lethbridge,,,,,,,,,,,12311,Study_Abroad,6600,College,,Study_Abroad-College-HS
221,California State University Long Beach,13,https://collegedunia.com/usa/college/1546-california-state-university-long-beach,4,https://studyabroad.shiksha.com/usa/universities/california-state-university-long-beach,,,27,https://www.collegedekho.com/usa/california-state-university-long-beach/,,,,,,,12312,Study_Abroad,6600,College,,Study_Abroad-College-HS
222,Auburn University,24,https://collegedunia.com/usa/college/949-auburn-university-auburn,4,https://studyabroad.shiksha.com/usa/universities/auburn-university,,,,,,,,,,,12313,Study_Abroad,6600,College,,Study_Abroad-College-HS
223,Fordham University,27,https://collegedunia.com/usa/college/1057-fordham-university-bronx,5,https://studyabroad.shiksha.com/usa/universities/fordham-university,,,44,https://www.collegedekho.com/usa/fordham-university/,,,,,,,12314,Study_Abroad,6600,College,,Study_Abroad-College-HS
224,George Washington University,19,https://collegedunia.com/usa/college/2162-george-washington-university-washington,6,https://studyabroad.shiksha.com/usa/universities/the-george-washington-university,,,61,https://www.collegedekho.com/usa/the-george-washington-university/,,,,,,,12316,Study_Abroad,6600,College,,Study_Abroad-College-HS
225,University of Notre Dame,64,https://collegedunia.com/usa/college/1777-university-of-notre-dame-notre-dame/admission,9,https://studyabroad.shiksha.com/usa/universities/university-of-notre-dame,,,45,https://www.collegedekho.com/usa/university-of-notre-dame/,,,,,,,12317,Study_Abroad,6600,College,,Study_Abroad-College-HS
226,University of Utah,35,https://collegedunia.com/usa/college/1966-university-of-utah-salt-lake-city,6,https://studyabroad.shiksha.com/usa/universities/the-university-of-utah,,,,,,,,,,,12318,Study_Abroad,6600,College,,Study_Abroad-College-HS
227,American University,60,https://collegedunia.com/usa/college/2170-american-university-washington,28,https://studyabroad.shiksha.com/usa/universities/american-university,,,55,https://www.collegedekho.com/usa/american-university/,,,,,,,12319,Study_Abroad,6600,College,,Study_Abroad-College-HS
228,The University of Notre Dame,19,https://collegedunia.com/usa/college/1777-university-of-notre-dame-notre-dame,7,https://studyabroad.shiksha.com/usa/universities/university-of-notre-dame,,,49,https://www.collegedekho.com/usa/university-of-notre-dame/,,,,,,,12320,Study_Abroad,6600,College,,Study_Abroad-College-HS
229,Griffith University,9,https://collegedunia.com/australia/college/594-griffith-university-brisbane,4,https://studyabroad.shiksha.com/australia/universities/griffith-university,,,60,https://www.collegedekho.com/australia/griffith-university/,,,,,,,12321,Study_Abroad,6600,College,,Study_Abroad-College-HS
230,Oregon State University,17,https://collegedunia.com/usa/college/1205-oregon-state-university-corvallis,5,https://studyabroad.shiksha.com/usa/universities/oregon-state-university,,,28,https://www.collegedekho.com/usa/oregon-state-university/,,,,,,,12322,Study_Abroad,6600,College,,Study_Abroad-College-HS
231,University of Pittsburgh,21,https://collegedunia.com/usa/college/1842-university-of-pittsburgh-pittsburgh,5,https://studyabroad.shiksha.com/usa/universities/university-of-pittsburgh,,,,,,,,,,,12323,Study_Abroad,6600,College,,Study_Abroad-College-HS
232,Florida State University,21,https://collegedunia.com/usa/college/2103-florida-state-university-tallahassee,4,https://studyabroad.shiksha.com/usa/universities/florida-state-university,,,33,https://www.collegedekho.com/usa/florida-state-university/,,,,,,,12324,Study_Abroad,6600,College,,Study_Abroad-College-HS
233,Curtin University,8,https://collegedunia.com/australia/college/612-curtin-university-perth,3,https://studyabroad.shiksha.com/australia/universities/curtin-university,,,,,,,,,,,12325,Study_Abroad,6600,College,,Study_Abroad-College-HS
234,University of San Francisco,17,https://collegedunia.com/usa/college/1985-university-of-san-francisco-san-francisco,3,https://studyabroad.shiksha.com/usa/universities/university-of-san-francisco,,,38,https://www.collegedekho.com/ae/usa/university-of-san-francisco/,,,,,,,12326,Study_Abroad,6600,College,,Study_Abroad-College-HS
235,University of Colorado Boulder,14,https://collegedunia.com/usa/college/1043-university-of-colorado-boulder,5,https://studyabroad.shiksha.com/usa/universities/university-of-colorado-boulder,,,,,,,,,,,12327,Study_Abroad,6600,College,,Study_Abroad-College-HS
236,"City, University of London",24,https://collegedunia.com/uk/college/832-city-university-of-london-london,3,https://studyabroad.shiksha.com/uk/universities/city-university-london,,,,,,,,,,,12328,Study_Abroad,6600,College,,Study_Abroad-College-HS
237,University of Bradford,7,https://collegedunia.com/uk/college/880-university-of-bradford-bradford,4,https://studyabroad.shiksha.com/uk/universities/university-of-bradford,,,,,,,,,,,12329,Study_Abroad,6600,College,,Study_Abroad-College-HS
238,University of North Carolina Charlotte,21,https://collegedunia.com/usa/college/1115-university-of-north-carolina-charlotte-charlotte,2,https://studyabroad.shiksha.com/usa/universities/university-of-north-carolina-at-charlotte,,,92,https://www.collegedekho.com/usa/university-of-north-carolina-at-charlotte/,,,,,,,12330,Study_Abroad,6600,College,,Study_Abroad-College-HS
239,University of Illinois - Urbana Champaign,17,https://collegedunia.com/usa/college/2141-university-of-illinois---urbana-champaign-urbana,4,https://studyabroad.shiksha.com/usa/universities/university-of-illinois-urbana-campus,,,,,,,,,,,12331,Study_Abroad,6600,College,,Study_Abroad-College-HS
240,Uppsala University,12,https://collegedunia.com/sweden/college/781-uppsala-university-uppsala,7,https://studyabroad.shiksha.com/sweden/universities/uppsala-university,,,,,,,,,,,12332,Study_Abroad,6600,College,,Study_Abroad-College-HS
241,Uppsala University,13,https://collegedunia.com/sweden/college/781-uppsala-university-uppsala,7,https://studyabroad.shiksha.com/sweden/universities/uppsala-university,,,,,,,,,,,12332,Study_Abroad,6600,College,,Study_Abroad-College-HS
242,Uppsala University,14,https://collegedunia.com/sweden/college/781-uppsala-university-uppsala/programs,7,https://studyabroad.shiksha.com/sweden/universities/uppsala-university,,,,,,,,,,,12332,Study_Abroad,6600,College,,Study_Abroad-College-HS
243,Texas Tech University,19,https://collegedunia.com/usa/college/1573-texas-tech-university-lubbock,6,https://studyabroad.shiksha.com/usa/universities/texas-tech-university,,,51,https://www.collegedekho.com/usa/texas-tech-university/,,,,,,,12333,Study_Abroad,6600,College,,Study_Abroad-College-HS
244,London Metropolitan University,11,https://collegedunia.com/uk/college/838-london-metropolitan-university-london,3,https://studyabroad.shiksha.com/uk/universities/london-metropolitan-university,,,,,,,,,,,12334,Study_Abroad,6600,College,,Study_Abroad-College-HS
245,Lewis University,12,https://collegedunia.com/usa/college/1932-lewis-university-romeoville,5,https://studyabroad.shiksha.com/usa/universities/lewis-university,,,,,,,,,,,12335,Study_Abroad,6600,College,,Study_Abroad-College-HS
246,University of Central Florida,17,https://collegedunia.com/usa/college/1805-university-of-central-florida-orlando,3,https://studyabroad.shiksha.com/usa/universities/university-of-central-florida,,,43,https://www.collegedekho.com/ae/usa/university-of-central-florida/,,,,,,,12336,Study_Abroad,6600,College,,Study_Abroad-College-HS
247,University of Central Florida,18,https://collegedunia.com/usa/college/1805-university-of-central-florida-orlando,3,https://studyabroad.shiksha.com/usa/universities/university-of-central-florida,,,43,https://www.collegedekho.com/ae/usa/university-of-central-florida/,,,,,,,12336,Study_Abroad,6600,College,,Study_Abroad-College-HS
248,University of Central Florida,19,https://collegedunia.com/usa/college/1805-university-of-central-florida-orlando/admission,3,https://studyabroad.shiksha.com/usa/universities/university-of-central-florida,,,43,https://www.collegedekho.com/ae/usa/university-of-central-florida/,,,,,,,12336,Study_Abroad,6600,College,,Study_Abroad-College-HS
249,University of Freiburg,6,https://collegedunia.com/germany/college/658-university-of-freiburg-freiburg,5,https://studyabroad.shiksha.com/germany/universities/albert-ludwigs-university-of-freiburg,,,,,,,,,,,12337,Study_Abroad,6600,College,,Study_Abroad-College-HS
250,London South Bank University,11,https://collegedunia.com/uk/college/841-london-south-bank-university-london,3,https://studyabroad.shiksha.com/uk/universities/london-south-bank-university,,,21,https://www.collegedekho.com/united-kingdom/london-south-bank-university/,,,,,,,12338,Study_Abroad,6600,College,,Study_Abroad-College-HS
251,University of Stuttgart,6,https://collegedunia.com/germany/college/707-university-of-stuttgart-stuttgart,3,https://studyabroad.shiksha.com/germany/universities/university-of-stuttgart,,,,,,,,,,,12339,Study_Abroad,6600,College,,Study_Abroad-College-HS
252,Pratt Institute,18,https://collegedunia.com/usa/college/1064-pratt-institute-brooklyn,5,https://studyabroad.shiksha.com/usa/universities/pratt-institute,,,,,,,22,https://leverageedu.com/blog/study-at-pratt-institute/,,,12340,Study_Abroad,5400,College,,Study_Abroad-College-HS
253,New York Institute of Technology,9,https://collegedunia.com/usa/college/1790-new-york-institute-of-technology-new-york-city,3,https://studyabroad.shiksha.com/usa/universities/new-york-institute-of-technology,,,40,https://www.collegedekho.com/usa/new-york-institute-of-technology/,,,,,,,12341,Study_Abroad,5400,College,,Study_Abroad-College-HS
254,Harvard University fees,5,https://collegedunia.com/usa/college/1090-harvard-university-cambridge,1,https://studyabroad.shiksha.com/usa/universities/harvard-university,,,14,https://www.collegedekho.com/usa/harvard-university/,,,83,https://leverageedu.com/blog/harvard-university-psychology/,62,https://admission.buddy4study.com/study-abroad/harvard-university-scholarship,12342,Study_Abroad,5400,College,,Study_Abroad-College-HS
255,Free University of Berlin,8,https://collegedunia.com/germany/college/631-free-university-of-berlin-berlin,6,https://studyabroad.shiksha.com/germany/universities/free-university-of-berlin,,,15,https://www.collegedekho.com/germany/free-university-of-berlin/,,,18,https://leverageedu.com/universities/free-university-of-berlin,,,12343,Study_Abroad,5400,College,,Study_Abroad-College-HS
256,University of Groningen,17,https://collegedunia.com/netherlands/college/750-university-of-groningen-groningen,5,https://studyabroad.shiksha.com/netherlands/universities/university-of-groningen,,,,,,,50,https://leverageedu.com/universities/university-of-groningen,,,12344,Study_Abroad,5400,College,,Study_Abroad-College-HS
257,University of Central Lancashire,10,https://collegedunia.com/uk/college/870-university-of-central-lancashire-preston,4,https://studyabroad.shiksha.com/uk/universities/university-of-central-lancashire,,,35,https://www.collegedekho.com/united-kingdom/uclan/,,,94,https://leverageedu.com/universities/university-of-central-lancashire,,,12345,Study_Abroad,5400,College,,Study_Abroad-College-HS
258,University of Cologne,9,https://collegedunia.com/germany/college/645-university-of-cologne-cologne,5,https://studyabroad.shiksha.com/germany/universities/university-of-cologne,,,,,,,,,,,12346,Study_Abroad,5400,College,,Study_Abroad-College-HS
259,University of the West of Scotland,9,https://collegedunia.com/uk/college/818-university-of-the-west-of-scotland-glasgow,4,https://studyabroad.shiksha.com/uk/universities/university-of-the-west-of-scotland,,,39,https://www.collegedekho.com/united-kingdom/university-of-the-west-of-scotland/,,,,,,,12347,Study_Abroad,5400,College,,Study_Abroad-College-HS
260,Glasgow Caledonian University,16,https://collegedunia.com/uk/college/813-glasgow-caledonian-university-glasgow,3,https://studyabroad.shiksha.com/uk/universities/glasgow-caledonian-university,,,52,https://www.collegedekho.com/united-kingdom/glasgow-caledonian-university/,,,,,,,12348,Study_Abroad,5400,College,,Study_Abroad-College-HS
261,Western Sydney University,7,https://collegedunia.com/australia/college/622-western-sydney-university-sydney,4,https://studyabroad.shiksha.com/australia/universities/university-of-western-sydney,,,,,,,,,44,https://admission.buddy4study.com/college/australia-western-sydney-university-penrith-1245,12349,Study_Abroad,5400,College,,Study_Abroad-College-HS
262,Temple University,35,https://collegedunia.com/usa/college/1823-temple-university-philadelphia,7,https://studyabroad.shiksha.com/usa/universities/temple-university,,,,,,,,,,,12350,Study_Abroad,5400,College,,Study_Abroad-College-HS
263,Vanderbilt University,10,https://collegedunia.com/usa/college/1687-vanderbilt-university-nashville,5,https://studyabroad.shiksha.com/usa/universities/vanderbilt-university,,,42,https://www.collegedekho.com/usa/vanderbilt-university/,,,,,,,12351,Study_Abroad,5400,College,,Study_Abroad-College-HS
264,University of Delaware,71,https://collegedunia.com/usa/college/1749-university-of-delaware-newark/admission,4,https://studyabroad.shiksha.com/usa/universities/university-of-delaware,,,,,,,,,,,12352,Study_Abroad,5400,College,,Study_Abroad-College-HS
265,Chapman University,10,https://collegedunia.com/usa/college/1800-chapman-university-orange,4,https://studyabroad.shiksha.com/usa/universities/chapman-university,,,,,,,,,,,12353,Study_Abroad,5400,College,,Study_Abroad-College-HS
266,Washington State University,12,https://collegedunia.com/usa/college/1882-washington-state-university-pullman,3,https://studyabroad.shiksha.com/usa/universities/washington-state-university,,,29,https://www.collegedekho.com/usa/washington-state-university/,,,,,,,12354,Study_Abroad,5400,College,,Study_Abroad-College-HS
267,University of Alabama Birmingham,26,https://collegedunia.com/usa/college/1002-university-of-alabama-birmingham,3,https://studyabroad.shiksha.com/usa/universities/university-of-alabama-at-birmingham,,,,,,,,,,,12355,Study_Abroad,5400,College,,Study_Abroad-College-HS
268,Rowan University,21,https://collegedunia.com/usa/college/1351-rowan-university-glassboro,3,https://studyabroad.shiksha.com/usa/universities/rowan-university,,,,,,,,,,,12356,Study_Abroad,5400,College,,Study_Abroad-College-HS
269,San Diego State University,28,https://collegedunia.com/usa/college/1977-san-diego-state-university-san-diego,3,https://studyabroad.shiksha.com/usa/universities/san-diego-state-university,,,40,https://www.collegedekho.com/usa/san-diego-state-university/,,,,,,,12357,Study_Abroad,5400,College,,Study_Abroad-College-HS
270,University of California Riverside,35,https://collegedunia.com/usa/college/1917-university-of-california-riverside,3,https://studyabroad.shiksha.com/usa/universities/university-of-california-riverside-campus,,,19,https://www.collegedekho.com/usa/university-of-california-riverside-campus/,,,,,,,12358,Study_Abroad,5400,College,,Study_Abroad-College-HS
271,University of Kansas,7,https://collegedunia.com/usa/college/1521-university-of-kansas-lawrence,3,https://studyabroad.shiksha.com/usa/universities/university-of-kansas,,,,,,,,,,,12359,Study_Abroad,5400,College,,Study_Abroad-College-HS
272,University of Colorado Denver,20,https://collegedunia.com/usa/college/1240-university-of-colorado-denver,3,https://studyabroad.shiksha.com/usa/universities/university-of-colorado-denver,,,,,,,,,,,12360,Study_Abroad,5400,College,,Study_Abroad-College-HS
273,Illinois State University,55,https://collegedunia.com/usa/college/1763-illinois-state-university-normal/admission,4,https://studyabroad.shiksha.com/usa/universities/illinois-state-university,,,,,,,,,,,12361,Study_Abroad,5400,College,,Study_Abroad-College-HS
274,University of Rochester,36,https://collegedunia.com/usa/college/1922-university-of-rochester-rochester,5,https://studyabroad.shiksha.com/usa/universities/university-of-rochester,,,49,https://www.collegedekho.com/usa/university-of-rochester/,,,,,,,12362,Study_Abroad,5400,College,,Study_Abroad-College-HS
275,Santa Clara University,16,https://collegedunia.com/usa/college/2005-santa-clara-university-santa-clara,3,https://studyabroad.shiksha.com/usa/universities/santa-clara-university,,,43,https://www.collegedekho.com/usa/santa-clara-university/,,,,,,,12363,Study_Abroad,5400,College,,Study_Abroad-College-HS
276,Missouri State University,37,https://collegedunia.com/usa/college/2055-missouri-state-university-springfield,6,https://studyabroad.shiksha.com/usa/universities/missouri-state-university,,,27,https://www.collegedekho.com/usa/missouri-state-university/,,,,,,,12364,Study_Abroad,5400,College,,Study_Abroad-College-HS
277,University of Reading,16,https://collegedunia.com/uk/college/791-university-of-reading-berkshire,5,https://studyabroad.shiksha.com/uk/universities/university-of-reading,,,,,,,,,,,12365,Study_Abroad,5400,College,,Study_Abroad-College-HS
278,University of Brighton,7,https://collegedunia.com/uk/college/795-university-of-brighton-brighton,3,https://studyabroad.shiksha.com/uk/universities/university-of-brighton,,,31,https://www.collegedekho.com/united-kingdom/university-of-brighton/,,,,,,,12366,Study_Abroad,5400,College,,Study_Abroad-College-HS
279,Florida International University,12,https://collegedunia.com/usa/college/1621-florida-international-university-miami,3,https://studyabroad.shiksha.com/usa/universities/florida-international-university,,,25,https://www.collegedekho.com/usa/florida-international-university/,,,,,,,12367,Study_Abroad,5400,College,,Study_Abroad-College-HS
280,Saint Louis University,18,https://collegedunia.com/usa/college/1943-saint-louis-university-saint-louis,6,https://studyabroad.shiksha.com/usa/universities/saint-louis-university,,,37,https://www.collegedekho.com/usa/saint-louis-university/,,,,,,,12368,Study_Abroad,5400,College,,Study_Abroad-College-HS
281,University of Wollongong,7,https://collegedunia.com/australia/college/625-university-of-wollongong-wollongong,3,https://studyabroad.shiksha.com/australia/universities/university-of-wollongong,,,61,https://www.collegedekho.com/australia/univeristy-of-wollongong/,,,,,,,12370,Study_Abroad,5400,College,,Study_Abroad-College-HS
282,Leiden University,21,https://collegedunia.com/netherlands/college/751-leiden-university-leiden,7,https://studyabroad.shiksha.com/netherlands/universities/leiden-university,,,,,,,,,,,12371,Study_Abroad,5400,College,,Study_Abroad-College-HS
283,University of Hull,9,https://collegedunia.com/uk/college/821-university-of-hull-hull,3,https://studyabroad.shiksha.com/uk/universities/university-of-hull,,,,,,,,,,,12372,Study_Abroad,5400,College,,Study_Abroad-College-HS
284,Wilfrid Laurier University,4,https://collegedunia.com/canada/college/108-wilfrid-laurier-university-waterloo,3,https://studyabroad.shiksha.com/canada/universities/wilfrid-laurier-university,,,,,,,,,,,12373,Study_Abroad,5400,College,,Study_Abroad-College-HS
285,University of Tasmania,13,https://collegedunia.com/australia/college/602-university-of-tasmania-hobart,3,https://studyabroad.shiksha.com/australia/universities/university-of-tasmania,,,,,,,,,,,12374,Study_Abroad,5400,College,,Study_Abroad-College-HS
286,University of Limerick,12,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick,3,https://studyabroad.shiksha.com/ireland/universities/university-of-limerick,,,43,https://www.collegedekho.com/ireland/university-of-limerick/,,,,,,,12375,Study_Abroad,5400,College,,Study_Abroad-College-HS
287,Bangor University,14,https://collegedunia.com/uk/college/817-bangor-university-bangor,3,https://studyabroad.shiksha.com/uk/universities/bangor-university,,,,,,,,,,,12376,Study_Abroad,5400,College,,Study_Abroad-College-HS
288,University of East Anglia,20,https://collegedunia.com/uk/college/861-university-of-east-anglia-norwich,3,https://studyabroad.shiksha.com/uk/universities/university-of-east-anglia,,,46,https://www.collegedekho.com/united-kingdom/university-of-east-anglia/,,,,,,,12377,Study_Abroad,5400,College,,Study_Abroad-College-HS
289,University of Western Australia,12,https://collegedunia.com/australia/college/615-university-of-western-australia-perth,3,https://studyabroad.shiksha.com/australia/universities/the-university-of-western-australia,,,36,https://www.collegedekho.com/australia/the-university-of-western-australia/,,,,,,,12378,Study_Abroad,5400,College,,Study_Abroad-College-HS
290,University of Wisconsin Milwaukee,5,https://collegedunia.com/usa/college/1638-university-of-wisconsin-milwaukee,49,https://studyabroad.shiksha.com/usa/universities/milwaukee-school-of-engineering,,,,,,,,,,,12379,Study_Abroad,5400,College,,Study_Abroad-College-HS
291,HEC Montreal,5,https://collegedunia.com/canada/college/28-hec-montreal-montreal,4,https://studyabroad.shiksha.com/canada/universities/hec-montreal,,,39,https://www.collegedekho.com/canada/hec-montreal/,,,,,,,12380,Study_Abroad,4400,College,,Study_Abroad-College-HS
292,Fashion Institute of Technology,25,https://collegedunia.com/usa/college/1593-fashion-institute-of-technology-new-york-city,7,https://studyabroad.shiksha.com/usa/universities/fashion-institute-of-technology,,,83,https://www.collegedekho.com/articles/top-10-fashion-institutes-in-india/,,,,,,,12381,Study_Abroad,4400,College,,Study_Abroad-College-HS
293,University of Toronto fees,5,https://collegedunia.com/canada/college/104-university-of-toronto-toronto,4,https://studyabroad.shiksha.com/canada/universities/university-of-toronto,,,35,https://www.collegedekho.com/canada/university-of-toronto/course-fees/,,,23,https://leverageedu.com/universities/university-of-toronto,13,https://admission.buddy4study.com/study-abroad/university-of-toronto,12382,Study_Abroad,4400,College,,Study_Abroad-College-HS
294,Brandon University,3,https://collegedunia.com/canada/college/16-brandon-university-brandon,,,,,,,,,,,,,12383,Study_Abroad,4400,College,,Study_Abroad-College-HS
295,Brandon University,4,https://collegedunia.com/canada/college/16-brandon-university-brandon,,,,,,,,,,,,,12383,Study_Abroad,4400,College,,Study_Abroad-College-HS
296,Brandon University,5,https://collegedunia.com/canada/college/16-brandon-university-brandon/admission,,,,,,,,,,,,,12383,Study_Abroad,4400,College,,Study_Abroad-College-HS
297,Technical University Dresden,6,https://collegedunia.com/germany/college/648-technical-university-dresden-dresden,4,https://studyabroad.shiksha.com/germany/universities/dresden-university-of-technology,,,,,,,,,,,12384,Study_Abroad,4400,College,,Study_Abroad-College-HS
298,Saarland University,4,https://collegedunia.com/germany/college/703-saarland-university-saarbrucken,11,https://studyabroad.shiksha.com/germany/universities/saarland-university,,,,,,,,,,,12385,Study_Abroad,4400,College,,Study_Abroad-College-HS
299,University of Twente,30,https://collegedunia.com/netherlands/college/749-university-of-twente-enschede,5,https://studyabroad.shiksha.com/netherlands/universities/university-of-twente,,,,,,,,,,,12386,Study_Abroad,4400,College,,Study_Abroad-College-HS
300,University of Northern British Columbia,5,https://collegedunia.com/canada/college/93-university-of-northern-british-columbia-prince-george,4,https://studyabroad.shiksha.com/canada/universities/university-of-northern-british-columbia,,,8,https://www.collegedekho.com/canada/university-of-northern-british-columbia/,,,,,,,12387,Study_Abroad,4400,College,,Study_Abroad-College-HS
