,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
31,ssc central region,83,https://images.static-collegedunia.com/public/image/16b91626afc4b4a75bb354afa2419da8.pdf,52,https://prepp.in/news/e-489-ssc-steno-admit-card-2021-released-on-cr-ner-wr-nwr-download-from-here,35,https://www.shiksha.com/sarkari-exams/ssc/articles/ssc-central-region-released-gd-2021-application-status-see-here-steps-to-check-application-status-blogId-71483,42,https://news.careers360.com/ssc-mts-admit-card-2021-available-now-at-sscerorg-check-direct-link-download,,,,,49,https://career.aglasem.com/ssc-cr-admit-card/,91,https://byjus.com/ssc-exams/ssc-cgl-admit-card/,68,https://www.fresherslive.com/competitive-exams/ssc-cr-admit-card-115520,41,https://www.embibe.com/exams/ssc-mts-cutoff-central-region/,,,,,6632,Prepp,8100,General,,Prepp-C3
32,gds apply,80,https://collegedunia.com/news/india-post-gds-recruitment-2020-application-process-for-4166-vacancies-begins-today-alertid-23271,25,https://prepp.in/india-post-gds-exam,,,83,https://news.careers360.com/india-post-recruitment-2021-apply-for-3679-gds-postal-circle-posts-wwwappostin,,,,,62,https://career.aglasem.com/gds-recruitment/,,,55,https://www.fresherslive.com/india-post-recruitment,8,https://www.embibe.com/exams/gramin-dak-sevak-application-form/,,,,,6671,Prepp,5400,General,,Prepp-C3
33,ngri,61,https://collegedunia.com/college/16738-national-geophysical-research-institute-ngri-hyderabad,,,,,91,https://www.careers360.com/question-what-is-ngri,,,,,,,,,46,https://www.fresherslive.com/ngri-national-geophysical-research-institute-recruitment,,,,,,,6863,Prepp,9900,General,,Prepp-C3
34,ies officer,29,https://collegedunia.com/qna/question/4949-what-is-the-salary-of-an-ies-officer-in-the-indian-railways,5,https://prepp.in/ies-exam/salary,23,https://www.shiksha.com/exams/ies-exam,41,https://competition.careers360.com/articles/ese-salary,,,,,,,7,https://byjus.com/free-ias-prep/indian-engineering-services-versus-indian-civil-services/,,,31,https://www.embibe.com/exams/ies-salary/,,,,,6899,Prepp,5400,General,,Prepp-C3
35,lbscentre,66,https://collegedunia.com/news/lbs-kerala-bsc-nursing-and-paramedical-courses-admission-2020-courses-dates-eligibility-fee-application-procedure-alertid-24642,75,https://prepp.in/news/e-823-kerala-set-answer-key-2021-released-lbsedplbscentrein-direct-link-here,,,73,https://news.careers360.com/kerala-set-admit-card-2021-released-check-steps-download,,,,,15,https://admission.aglasem.com/tag/www-lbscentre-in/,,,51,https://www.fresherslive.com/education/kerala-paramedical-admission-102482,,,,,,,7002,Prepp,6600,General,,Prepp-C3
36,how many attempts for upsc,99,https://collegedunia.com/exams/neet,15,https://prepp.in/ias-exam-exam/reservation,28,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-eligibility-criteria-age-limit-attempts-nationality-blogId-33207,26,https://www.careers360.com/question-how-many-attempts-are-offered-to-upsc-cse-under-ews-cotegory-tell-me-age-limit-also,,,,,,,4,https://byjus.com/free-ias-prep/age-limit-and-number-of-attempts-in-upsc-exam/,,,,,70,https://leverageedu.com/blog/upsc-exams/,,,7031,Prepp,6600,General,,Prepp-C3
37,how many attempts for upsc,99,https://collegedunia.com/exams/neet,16,https://prepp.in/ias-exam-exam/reservation,28,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-eligibility-criteria-age-limit-attempts-nationality-blogId-33207,26,https://www.careers360.com/question-how-many-attempts-are-offered-to-upsc-cse-under-ews-cotegory-tell-me-age-limit-also,,,,,,,4,https://byjus.com/free-ias-prep/age-limit-and-number-of-attempts-in-upsc-exam/,,,,,70,https://leverageedu.com/blog/upsc-exams/,,,7031,Prepp,6600,General,,Prepp-C3
38,how many attempts for upsc,99,https://collegedunia.com/exams/neet,17,https://prepp.in/ias-exam-exam/eligibility,28,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-eligibility-criteria-age-limit-attempts-nationality-blogId-33207,26,https://www.careers360.com/question-how-many-attempts-are-offered-to-upsc-cse-under-ews-cotegory-tell-me-age-limit-also,,,,,,,4,https://byjus.com/free-ias-prep/age-limit-and-number-of-attempts-in-upsc-exam/,,,,,70,https://leverageedu.com/blog/upsc-exams/,,,7031,Prepp,6600,General,,Prepp-C3
39,current affairs for upsc,64,https://collegedunia.com/news/i-36150-best-current-affairs-magazine-for-upsc,21,https://prepp.in/ias-exam-exam/current-affairs,47,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-syllabus-current-events-of-national-and-international-importance-blogId-32043,,,,,,,,,5,https://byjus.com/current-affairs/,,,,,,,,,7114,Prepp,12100,General,,Prepp-C3
40,cse subjects,5,https://collegedunia.com/courses/bachelor-of-technology-btech-computer-science-and-engineering,54,https://prepp.in/ias-exam-exam/prelims-syllabus,2,https://www.shiksha.com/engineering/computer-science-engineering-chp,15,https://www.careers360.com/question-what-are-subjects-in-btechcse-1st-yr,16,https://www.collegedekho.com/courses/btech-computer-science/,,,,,49,https://byjus.com/gate/gate-syllabus-for-computer-science-engineering/,,,,,6,https://leverageedu.com/blog/btech-computer-science/,,,7682,Prepp,5400,General,,Prepp-C3
41,drdo jobs,49,https://collegedunia.com/news/e-60-drdo-recruitment-through-gate,,,,,78,https://engineering.careers360.com/articles/drdo-recruitment-through-gate,,,,,,,,,8,https://www.fresherslive.com/drdo-defence-research-and-development-organisation-recruitment,86,https://www.embibe.com/exams/drdo-recruitment/,,,,,7724,Prepp,4400,General,,Prepp-C3
42,loco pilot qualification,7,https://collegedunia.com/courses/diploma-in-electronics/how-to-become-a-loco-pilot,5,https://prepp.in/rrb-alp-exam,11,https://www.shiksha.com/exams/rrb-alp-exam,20,https://www.careers360.com/careers/loco-pilot,3,https://www.collegedekho.com/careers/loco-pilot,,,62,https://news.aglasem.com/rrb-loco-pilot-technician-2018-application/,4,https://byjus.com/rrb-exams/rrb-alp-eligibility/,,,19,https://www.embibe.com/exams/rrb-alp/,1,https://leverageedu.com/blog/loco-pilot/,,,7800,Prepp,4400,General,,Prepp-C3
43,loco pilot qualification,7,https://collegedunia.com/courses/diploma-in-electronics/how-to-become-a-loco-pilot,5,https://prepp.in/rrb-alp-exam,11,https://www.shiksha.com/exams/rrb-alp-exam,20,https://www.careers360.com/careers/loco-pilot,3,https://www.collegedekho.com/careers/loco-pilot,,,62,https://news.aglasem.com/rrb-loco-pilot-technician-2018-application/,4,https://byjus.com/rrb-exams/rrb-alp-eligibility/,,,19,https://www.embibe.com/exams/rrb-alp/,2,https://leverageedu.com/blog/loco-pilot/,,,7800,Prepp,4400,General,,Prepp-C3
44,jipmer edu in,4,https://collegedunia.com/exams/jipmer,23,https://prepp.in/news/e-904-jipmer-2021-admit-card-released-for-senior-resident-exam-on-jipmereduin,9,https://www.shiksha.com/college/jipmer-puducherry-jawaharlal-institute-of-postgraduate-medical-education-and-research-pondicherry-55637,44,https://news.careers360.com/jipmer-2019-result-individual-rank-letters-available-now-jipmereduin,86,https://www.collegedekho.com/exam/neet-ug/college-predictor,,,38,https://admission.aglasem.com/jipmer-m-sc-entrance-exam/,,,20,https://www.fresherslive.com/jipmer-jawaharlal-institute-of-postgraduate-medical-education-and-research-recruitment,36,https://www.embibe.com/exams/jipmer-admit-card/,78,https://leverageedu.com/blog/medical-courses-without-neet/,,,7834,Prepp,2900,General,,Prepp-C3
45,jipmer edu in,5,https://collegedunia.com/exams/jipmer,23,https://prepp.in/news/e-904-jipmer-2021-admit-card-released-for-senior-resident-exam-on-jipmereduin,9,https://www.shiksha.com/college/jipmer-puducherry-jawaharlal-institute-of-postgraduate-medical-education-and-research-pondicherry-55637,44,https://news.careers360.com/jipmer-2019-result-individual-rank-letters-available-now-jipmereduin,86,https://www.collegedekho.com/exam/neet-ug/college-predictor,,,38,https://admission.aglasem.com/jipmer-m-sc-entrance-exam/,,,20,https://www.fresherslive.com/jipmer-jawaharlal-institute-of-postgraduate-medical-education-and-research-recruitment,36,https://www.embibe.com/exams/jipmer-admit-card/,78,https://leverageedu.com/blog/medical-courses-without-neet/,,,7834,Prepp,2900,General,,Prepp-C3
46,jipmer edu in,6,https://collegedunia.com/university/10587-jawaharlal-institute-of-post-graduate-medical-education-and-research-jipmer-pondicherry/admission,23,https://prepp.in/news/e-904-jipmer-2021-admit-card-released-for-senior-resident-exam-on-jipmereduin,9,https://www.shiksha.com/college/jipmer-puducherry-jawaharlal-institute-of-postgraduate-medical-education-and-research-pondicherry-55637,44,https://news.careers360.com/jipmer-2019-result-individual-rank-letters-available-now-jipmereduin,86,https://www.collegedekho.com/exam/neet-ug/college-predictor,,,38,https://admission.aglasem.com/jipmer-m-sc-entrance-exam/,,,20,https://www.fresherslive.com/jipmer-jawaharlal-institute-of-postgraduate-medical-education-and-research-recruitment,36,https://www.embibe.com/exams/jipmer-admit-card/,78,https://leverageedu.com/blog/medical-courses-without-neet/,,,7834,Prepp,2900,General,,Prepp-C3
47,drdo careers,55,https://collegedunia.com/news/e-60-drdo-recruitment-through-gate,47,https://prepp.in/drdo-ceptam-exam,37,https://www.shiksha.com/engineering/articles/drdo-recruitment-through-gate-blogId-28507,60,https://engineering.careers360.com/articles/isro-drdo-barc-dae-how-work-here,,,,,,,,,7,https://www.fresherslive.com/drdo-defence-research-and-development-organisation-recruitment,54,https://www.embibe.com/exams/drdo-mts-recruitment/,,,,,7961,Prepp,3600,General,,Prepp-C3
48,ssmc rewa,17,https://collegedunia.com/college/57892-shyam-shah-medical-college-rewa,,,,,26,https://www.careers360.com/colleges/shyam-shah-medical-college-rewa,8,https://www.collegedekho.com/colleges/ssmc-rewa,,,,,,,25,https://www.fresherslive.com/competitive-exams/ssmc-rewa-staff-nurse-result-2021-release-soon-steps-to-download-results-of-staff-nurse-at-ssmcrewa-com-check-merit-list-here-14-june-2021-113539,,,,,,,7991,Prepp,5400,General,,Prepp-C3
49,rrb ntpc secunderabad,19,https://collegedunia.com/news/steps-to-download-rrb-ntpc-secunderabad-admit-card-alertid-23763,6,https://prepp.in/rrb-recruitment-exam/rrb-secunderabad-2021,16,https://www.shiksha.com/sarkari-exams/railway/articles/rrb-ntpc-secunderabad-admit-card-blogId-41213,44,https://news.careers360.com/rrb-ntpc-answer-key-2021-pdf-check-direct-link-download,,,,,11,https://admission.aglasem.com/rrb-secunderabad-admit-card/,,,,,7,https://www.embibe.com/exams/rrb-secunderabad-ntpc-admit-card/,,,,,7996,Prepp,4400,General,,Prepp-C3
50,gsvm,4,https://collegedunia.com/college/9426-gsvm-medical-college-kanpur/courses-fees,32,https://prepp.in/news/e-782-gsvm-medical-college-recruitment-2021-application-process-active-for-junior-senior-resident-posts,11,https://www.shiksha.com/college/g-s-v-m-medical-college-kanpur-20108/courses,13,https://www.careers360.com/colleges/gsvm-medical-college-kanpur/courses,34,https://www.collegedekho.com/colleges/gsvm-medical-college-2,,,,,,,78,https://www.fresherslive.com/education/gsvm-admission-104955,,,,,,,8082,Prepp,3600,General,,Prepp-C3
