,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
981,md paediatrics,3,https://collegedunia.com/courses/doctorate-of-medicine-md-paediatrics,26,https://www.shiksha.com/college/kasturba-medical-college-manipal-3245/course-md-in-paediatrics-280976,8,https://medicine.careers360.com/colleges/list-of-md-in-paediatrics-and-child-health-colleges-in-india,92,https://www.collegedekho.com/md_2-paediatrics-colleges-in-india/,,,,,,,,,,,,,,,3553,Courses,1300,Course,,Courses
982,md paediatrics,3,https://collegedunia.com/courses/doctorate-of-medicine-md-paediatrics,26,https://www.shiksha.com/college/kasturba-medical-college-manipal-3245/course-md-in-paediatrics-280976,9,https://medicine.careers360.com/colleges/list-of-md-in-paediatrics-and-child-health-colleges-in-india,92,https://www.collegedekho.com/md_2-paediatrics-colleges-in-india/,,,,,,,,,,,,,,,3553,Courses,1300,Course,,Courses
983,md paediatrics,3,https://collegedunia.com/courses/doctorate-of-medicine-md-paediatrics,26,https://www.shiksha.com/college/kasturba-medical-college-manipal-3245/course-md-in-paediatrics-280976,10,https://medicine.careers360.com/colleges/list-of-md-in-paediatrics-and-child-health-colleges-in-maharashtra,92,https://www.collegedekho.com/md_2-paediatrics-colleges-in-india/,,,,,,,,,,,,,,,3553,Courses,1300,Course,,Courses
984,md paediatrics,4,https://collegedunia.com/courses/doctorate-of-medicine-md-pediatrics,26,https://www.shiksha.com/college/kasturba-medical-college-manipal-3245/course-md-in-paediatrics-280976,8,https://medicine.careers360.com/colleges/list-of-md-in-paediatrics-and-child-health-colleges-in-india,92,https://www.collegedekho.com/md_2-paediatrics-colleges-in-india/,,,,,,,,,,,,,,,3553,Courses,1300,Course,,Courses
985,md paediatrics,4,https://collegedunia.com/courses/doctorate-of-medicine-md-pediatrics,26,https://www.shiksha.com/college/kasturba-medical-college-manipal-3245/course-md-in-paediatrics-280976,9,https://medicine.careers360.com/colleges/list-of-md-in-paediatrics-and-child-health-colleges-in-india,92,https://www.collegedekho.com/md_2-paediatrics-colleges-in-india/,,,,,,,,,,,,,,,3553,Courses,1300,Course,,Courses
986,md paediatrics,4,https://collegedunia.com/courses/doctorate-of-medicine-md-pediatrics,26,https://www.shiksha.com/college/kasturba-medical-college-manipal-3245/course-md-in-paediatrics-280976,10,https://medicine.careers360.com/colleges/list-of-md-in-paediatrics-and-child-health-colleges-in-maharashtra,92,https://www.collegedekho.com/md_2-paediatrics-colleges-in-india/,,,,,,,,,,,,,,,3553,Courses,1300,Course,,Courses
987,m.pharm,3,https://collegedunia.com/courses/master-of-pharmacy-mpharm-pharmaceutics,16,https://www.shiksha.com/m-pharmacy-master-of-pharmacy-chp,24,https://www.careers360.com/courses/m-pharmacy-master-of-pharmacy,6,https://www.collegedekho.com/courses/m-pharm-master-of-pharmacy/,,,,,,,,,,,,,,,3554,Courses,3600,Course,,Courses
988,m.pharm,3,https://collegedunia.com/courses/master-of-pharmacy-mpharm-pharmaceutics,16,https://www.shiksha.com/m-pharmacy-master-of-pharmacy-chp,24,https://www.careers360.com/courses/m-pharmacy-master-of-pharmacy,7,https://www.collegedekho.com/courses/m-pharm-master-of-pharmacy/,,,,,,,,,,,,,,,3554,Courses,3600,Course,,Courses
989,m.pharm,3,https://collegedunia.com/courses/master-of-pharmacy-mpharm-pharmaceutics,16,https://www.shiksha.com/m-pharmacy-master-of-pharmacy-chp,24,https://www.careers360.com/courses/m-pharmacy-master-of-pharmacy,8,https://www.collegedekho.com/courses/mpharm-pharmaceutics/,,,,,,,,,,,,,,,3554,Courses,3600,Course,,Courses
990,m.pharm,4,https://collegedunia.com/courses/master-of-pharmacy-mpharm-pharmaceutics,16,https://www.shiksha.com/m-pharmacy-master-of-pharmacy-chp,24,https://www.careers360.com/courses/m-pharmacy-master-of-pharmacy,6,https://www.collegedekho.com/courses/m-pharm-master-of-pharmacy/,,,,,,,,,,,,,,,3554,Courses,3600,Course,,Courses
991,m.pharm,4,https://collegedunia.com/courses/master-of-pharmacy-mpharm-pharmaceutics,16,https://www.shiksha.com/m-pharmacy-master-of-pharmacy-chp,24,https://www.careers360.com/courses/m-pharmacy-master-of-pharmacy,7,https://www.collegedekho.com/courses/m-pharm-master-of-pharmacy/,,,,,,,,,,,,,,,3554,Courses,3600,Course,,Courses
992,m.pharm,4,https://collegedunia.com/courses/master-of-pharmacy-mpharm-pharmaceutics,16,https://www.shiksha.com/m-pharmacy-master-of-pharmacy-chp,24,https://www.careers360.com/courses/m-pharmacy-master-of-pharmacy,8,https://www.collegedekho.com/courses/mpharm-pharmaceutics/,,,,,,,,,,,,,,,3554,Courses,3600,Course,,Courses
993,m.pharm,5,https://collegedunia.com/courses/master-of-pharmacy-mpharm,16,https://www.shiksha.com/m-pharmacy-master-of-pharmacy-chp,24,https://www.careers360.com/courses/m-pharmacy-master-of-pharmacy,6,https://www.collegedekho.com/courses/m-pharm-master-of-pharmacy/,,,,,,,,,,,,,,,3554,Courses,3600,Course,,Courses
994,m.pharm,5,https://collegedunia.com/courses/master-of-pharmacy-mpharm,16,https://www.shiksha.com/m-pharmacy-master-of-pharmacy-chp,24,https://www.careers360.com/courses/m-pharmacy-master-of-pharmacy,7,https://www.collegedekho.com/courses/m-pharm-master-of-pharmacy/,,,,,,,,,,,,,,,3554,Courses,3600,Course,,Courses
995,m.pharm,5,https://collegedunia.com/courses/master-of-pharmacy-mpharm,16,https://www.shiksha.com/m-pharmacy-master-of-pharmacy-chp,24,https://www.careers360.com/courses/m-pharmacy-master-of-pharmacy,8,https://www.collegedekho.com/courses/mpharm-pharmaceutics/,,,,,,,,,,,,,,,3554,Courses,3600,Course,,Courses
996,m pharm in pharmacology,2,https://collegedunia.com/courses/master-of-pharmacy-mpharm-pharmacology,14,https://www.shiksha.com/university/lpu-lovely-professional-university-jalandhar-28499/course-m-pharm-in-pharmacology-202693,,,15,https://www.collegedekho.com/courses/m-pharm-master-of-pharmacy/,,,,,,,,,,,,,,,3555,Courses,480,Course,,Courses
997,m pharm in pharmacology,3,https://collegedunia.com/courses/master-of-pharmacy-mpharm-pharmacology,14,https://www.shiksha.com/university/lpu-lovely-professional-university-jalandhar-28499/course-m-pharm-in-pharmacology-202693,,,15,https://www.collegedekho.com/courses/m-pharm-master-of-pharmacy/,,,,,,,,,,,,,,,3555,Courses,480,Course,,Courses
998,m pharm in pharmacology,4,https://collegedunia.com/mpharm/pharmacology-colleges,14,https://www.shiksha.com/university/lpu-lovely-professional-university-jalandhar-28499/course-m-pharm-in-pharmacology-202693,,,15,https://www.collegedekho.com/courses/m-pharm-master-of-pharmacy/,,,,,,,,,,,,,,,3555,Courses,480,Course,,Courses
999,m phil in microbiology,1,https://collegedunia.com/courses/mphil-microbiology,23,https://www.shiksha.com/university/rkdf-university-bhopal-42496/course-m-phil-in-microbiology-375597,7,https://university.careers360.com/colleges/list-of-mphil-in-microbiology-and-virology-degree-colleges-in-india,11,https://www.collegedekho.com/mphill-microbiology_science-colleges-in-chennai/,,,,,,,,,,,92,https://leverageedu.com/blog/career-in-microbiology/,,,3556,Courses,140,Course,,Courses
1000,m phil in microbiology,1,https://collegedunia.com/courses/mphil-microbiology,23,https://www.shiksha.com/university/rkdf-university-bhopal-42496/course-m-phil-in-microbiology-375597,8,https://university.careers360.com/colleges/list-of-mphil-in-microbiology-and-virology-degree-colleges-in-india,11,https://www.collegedekho.com/mphill-microbiology_science-colleges-in-chennai/,,,,,,,,,,,92,https://leverageedu.com/blog/career-in-microbiology/,,,3556,Courses,140,Course,,Courses
1001,m phil in microbiology,1,https://collegedunia.com/courses/mphil-microbiology,23,https://www.shiksha.com/university/rkdf-university-bhopal-42496/course-m-phil-in-microbiology-375597,9,https://university.careers360.com/colleges/list-of-mphil-in-microbiology-and-virology-degree-colleges-in-maharashtra,11,https://www.collegedekho.com/mphill-microbiology_science-colleges-in-chennai/,,,,,,,,,,,92,https://leverageedu.com/blog/career-in-microbiology/,,,3556,Courses,140,Course,,Courses
1002,m phil in microbiology,2,https://collegedunia.com/courses/mphil-microbiology,23,https://www.shiksha.com/university/rkdf-university-bhopal-42496/course-m-phil-in-microbiology-375597,7,https://university.careers360.com/colleges/list-of-mphil-in-microbiology-and-virology-degree-colleges-in-india,11,https://www.collegedekho.com/mphill-microbiology_science-colleges-in-chennai/,,,,,,,,,,,92,https://leverageedu.com/blog/career-in-microbiology/,,,3556,Courses,140,Course,,Courses
1003,m phil in microbiology,2,https://collegedunia.com/courses/mphil-microbiology,23,https://www.shiksha.com/university/rkdf-university-bhopal-42496/course-m-phil-in-microbiology-375597,8,https://university.careers360.com/colleges/list-of-mphil-in-microbiology-and-virology-degree-colleges-in-india,11,https://www.collegedekho.com/mphill-microbiology_science-colleges-in-chennai/,,,,,,,,,,,92,https://leverageedu.com/blog/career-in-microbiology/,,,3556,Courses,140,Course,,Courses
1004,m phil in microbiology,2,https://collegedunia.com/courses/mphil-microbiology,23,https://www.shiksha.com/university/rkdf-university-bhopal-42496/course-m-phil-in-microbiology-375597,9,https://university.careers360.com/colleges/list-of-mphil-in-microbiology-and-virology-degree-colleges-in-maharashtra,11,https://www.collegedekho.com/mphill-microbiology_science-colleges-in-chennai/,,,,,,,,,,,92,https://leverageedu.com/blog/career-in-microbiology/,,,3556,Courses,140,Course,,Courses
1005,m phil in microbiology,3,https://collegedunia.com/courses/mphil-microbiology-colleges-in-india,23,https://www.shiksha.com/university/rkdf-university-bhopal-42496/course-m-phil-in-microbiology-375597,7,https://university.careers360.com/colleges/list-of-mphil-in-microbiology-and-virology-degree-colleges-in-india,11,https://www.collegedekho.com/mphill-microbiology_science-colleges-in-chennai/,,,,,,,,,,,92,https://leverageedu.com/blog/career-in-microbiology/,,,3556,Courses,140,Course,,Courses
1006,m phil in microbiology,3,https://collegedunia.com/courses/mphil-microbiology-colleges-in-india,23,https://www.shiksha.com/university/rkdf-university-bhopal-42496/course-m-phil-in-microbiology-375597,8,https://university.careers360.com/colleges/list-of-mphil-in-microbiology-and-virology-degree-colleges-in-india,11,https://www.collegedekho.com/mphill-microbiology_science-colleges-in-chennai/,,,,,,,,,,,92,https://leverageedu.com/blog/career-in-microbiology/,,,3556,Courses,140,Course,,Courses
1007,m phil in microbiology,3,https://collegedunia.com/courses/mphil-microbiology-colleges-in-india,23,https://www.shiksha.com/university/rkdf-university-bhopal-42496/course-m-phil-in-microbiology-375597,9,https://university.careers360.com/colleges/list-of-mphil-in-microbiology-and-virology-degree-colleges-in-maharashtra,11,https://www.collegedekho.com/mphill-microbiology_science-colleges-in-chennai/,,,,,,,,,,,92,https://leverageedu.com/blog/career-in-microbiology/,,,3556,Courses,140,Course,,Courses
1008,m phil in nursing,1,https://collegedunia.com/courses/mphil-nursing,20,https://www.shiksha.com/university/singhania-university-jhunjhunu-23718/course-m-phil-in-nursing-163429,14,https://www.careers360.com/colleges/manipal-college-of-nursing-manipal-university-manipal/mphil-nursing-part-time-course,2,https://www.collegedekho.com/courses/mphil-nursing/,,,,,,,,,,,,,,,3557,Courses,210,Course,,Courses
1009,m phil in nursing,1,https://collegedunia.com/courses/mphil-nursing,20,https://www.shiksha.com/university/singhania-university-jhunjhunu-23718/course-m-phil-in-nursing-163429,15,https://www.careers360.com/colleges/manipal-college-of-nursing-manipal-university-manipal/mphil-nursing-part-time-course,2,https://www.collegedekho.com/courses/mphil-nursing/,,,,,,,,,,,,,,,3557,Courses,210,Course,,Courses
1010,m phil in nursing,1,https://collegedunia.com/courses/mphil-nursing,20,https://www.shiksha.com/university/singhania-university-jhunjhunu-23718/course-m-phil-in-nursing-163429,16,https://medicine.careers360.com/colleges/list-of-mphil-in-psychiatric-and-mental-health-nursing-colleges-in-india,2,https://www.collegedekho.com/courses/mphil-nursing/,,,,,,,,,,,,,,,3557,Courses,210,Course,,Courses
1011,ms orthopaedics,1,"https://collegedunia.com/courses/master-of-surgery-ms-orthopaedics#:~:text=MS%20Orthopedics%20is%20one%20of,the%20field%20of%20medical%20science.&text=MS%20Orthopedics%20is%20a%203,Council%20of%20India%20(MCI).",24,https://www.shiksha.com/college/bangalore-medical-college-and-research-institute-52956/course-ms-in-orthopaedics-398293,4,https://medicine.careers360.com/colleges/list-of-ms-in-orthopaedics-colleges-in-india,,,,,,,,,,,,,,,,,3558,Courses,1000,Course,,Courses
1012,MA in Communication,3,https://collegedunia.com/courses/master-of-arts-ma-communication,59,https://www.shiksha.com/mass-communication-media/colleges/m-a-colleges-india,,,,,,,,,,,,,,,,,,,3559,Courses,110,Course,,Courses
1013,Certificate in CAD,1,https://collegedunia.com/courses/certificate-in-cad,,,80,https://www.careers360.com/courses/computer-aided-design-course,2,https://www.collegedekho.com/courses/certificate-in-cad/,,,,,,,,,,,,,,,3560,Courses,210,Course,,Courses
1014,ma in chinese,1,https://collegedunia.com/courses/master-of-arts-ma-chinese,10,https://www.shiksha.com/university/jnu-jawaharlal-nehru-university-delhi-4225/course-m-a-in-chinese-268796,45,https://www.careers360.com/university/central-university-of-gujarat-gandhinagar/ma-chinese-course,,,,,,,,,,,,,,,,,3561,Courses,140,Course,,Courses
1015,ms research,3,https://collegedunia.com/courses/master-of-science-ms-research,,,,,,,,,,,,,,,,,,,,,3562,Courses,170,Course,,Courses
1016,MBA Health Care Administration,1,https://collegedunia.com/courses/master-of-business-administration-mba-healthcare-management,10,https://www.shiksha.com/business-management-studies/mba-in-healthcare-management-chp,61,https://bschool.careers360.com/colleges/list-of-mba-in-health-care-management-colleges-in-india,,,,,,,,,,,,,,,,,3563,Courses,140,Course,,Courses
1017,MBA Health Care Administration,2,https://collegedunia.com/courses/master-of-business-administration-mba-healthcare-management,10,https://www.shiksha.com/business-management-studies/mba-in-healthcare-management-chp,61,https://bschool.careers360.com/colleges/list-of-mba-in-health-care-management-colleges-in-india,,,,,,,,,,,,,,,,,3563,Courses,140,Course,,Courses
1018,MBA Health Care Administration,3,https://collegedunia.com/courses/master-of-business-administration-mba-health-care-administration,10,https://www.shiksha.com/business-management-studies/mba-in-healthcare-management-chp,61,https://bschool.careers360.com/colleges/list-of-mba-in-health-care-management-colleges-in-india,,,,,,,,,,,,,,,,,3563,Courses,140,Course,,Courses
1019,masters in occupational therapy,1,https://collegedunia.com/courses/master-in-occupational-therapy,,,,,6,https://www.collegedekho.com/courses/master-of-occupational-therapy-mot/,,,,,,,,,,,,,,,3564,Courses,320,Course,,Courses
1020,phd in medicine,3,https://collegedunia.com/courses/phd-medicine,36,https://studyabroad.shiksha.com/phd-of-medicine-in-abroad-cl1243,8,https://medicine.careers360.com/colleges/list-of-phd-medical-colleges-in-india,,,,,,,,,,,,,,,,,3565,Courses,390,Course,,Courses
1021,master of finance and control,2,https://collegedunia.com/courses/master-of-finance-and-control-mfc,42,https://www.shiksha.com/college/regional-college-of-management-bhubaneswar-24881/course-master-of-finance-and-control-267689,6,https://www.careers360.com/courses/mfc-master-of-finance-and-control,1,https://www.collegedekho.com/courses/master-of-finance-and-control-mfc/,,,,,,,,,,,,,,,3566,Courses,170,Course,,Courses
1022,master of finance and control,2,https://collegedunia.com/courses/master-of-finance-and-control-mfc,43,https://www.shiksha.com/college/regional-college-of-management-bhubaneswar-24881/course-master-of-finance-and-control-267689,6,https://www.careers360.com/courses/mfc-master-of-finance-and-control,1,https://www.collegedekho.com/courses/master-of-finance-and-control-mfc/,,,,,,,,,,,,,,,3566,Courses,170,Course,,Courses
1023,master of finance and control,2,https://collegedunia.com/courses/master-of-finance-and-control-mfc,44,https://www.shiksha.com/university/patna-university-25175/course-master-of-finance-and-control-119697,6,https://www.careers360.com/courses/mfc-master-of-finance-and-control,1,https://www.collegedekho.com/courses/master-of-finance-and-control-mfc/,,,,,,,,,,,,,,,3566,Courses,170,Course,,Courses
1024,bsc instrumentation,1,https://collegedunia.com/courses/bachelor-of-science-bsc-instrumentation,9,https://www.shiksha.com/college/bhaskaracharya-college-of-applied-science-dwarka-delhi-1705/course-b-sc-hons-in-instrumentation-29204,17,https://www.careers360.com/question-i-have-done-my-bsc-instrumentation-from-du-which-msc-courses-can-i-opt-from-central-university,55,https://www.collegedekho.com/careers/instrumentation-engineer,,,,,,,,,,,,,,,3567,Courses,260,Course,,Courses
1025,ma home science,1,https://collegedunia.com/courses/master-of-arts-ma-home-science,25,https://www.shiksha.com/university/mahatma-jyoti-rao-phoole-university-jaipur-6104/course-m-a-in-home-science-189667,5,https://university.careers360.com/colleges/list-of-ma-in-home-science-universities-in-india,35,https://www.collegedekho.com/ma-home_science_2-colleges-in-uttar-pradesh/,,,,,,,,,91,https://www.embibe.com/exams/career-in-home-science/,57,https://leverageedu.com/blog/msc-home-science/,,,3568,Courses,320,Course,,Courses
1026,ma home science,2,https://collegedunia.com/courses/master-of-arts-ma-home-science,25,https://www.shiksha.com/university/mahatma-jyoti-rao-phoole-university-jaipur-6104/course-m-a-in-home-science-189667,5,https://university.careers360.com/colleges/list-of-ma-in-home-science-universities-in-india,35,https://www.collegedekho.com/ma-home_science_2-colleges-in-uttar-pradesh/,,,,,,,,,91,https://www.embibe.com/exams/career-in-home-science/,57,https://leverageedu.com/blog/msc-home-science/,,,3568,Courses,320,Course,,Courses
1027,ma home science,3,https://collegedunia.com/ma/home-science-colleges,25,https://www.shiksha.com/university/mahatma-jyoti-rao-phoole-university-jaipur-6104/course-m-a-in-home-science-189667,5,https://university.careers360.com/colleges/list-of-ma-in-home-science-universities-in-india,35,https://www.collegedekho.com/ma-home_science_2-colleges-in-uttar-pradesh/,,,,,,,,,91,https://www.embibe.com/exams/career-in-home-science/,57,https://leverageedu.com/blog/msc-home-science/,,,3568,Courses,320,Course,,Courses
1028,msc astronomy,1,https://collegedunia.com/courses/master-of-science-msc-astronomy,19,https://www.shiksha.com/college/indian-institute-of-technology-indore-38240/course-m-sc-in-astronomy-291586,29,https://www.careers360.com/university/osmania-university-hyderabad/msc-astronomy-course,73,https://www.collegedekho.com/articles/top-physics-and-astronomy-colleges-in-india/,,,,,,,,,,,,,,,3569,Courses,390,Course,,Courses
1029,msc molecular biology,1,https://collegedunia.com/courses/master-of-science-msc-molecular-biology,53,https://studyabroad.shiksha.com/canada/universities/simon-fraser-university/msc-molecular-biology-and-biochemistry,27,https://university.careers360.com/colleges/list-of-msc-in-biology-universities-in-india,,,,,,,,,,,,,13,https://leverageedu.com/blog/msc-in-molecular-biology/,,,3570,Courses,390,Course,,Courses
1030,llm criminal law,3,https://collegedunia.com/courses/master-of-laws-llm-criminal-law,43,https://studyabroad.shiksha.com/uk/universities/university-of-leeds/criminal-justice-and-criminal-law-llm,12,https://law.careers360.com/colleges/list-of-llm-in-criminology-and-forensic-law-colleges-in-india,6,https://www.collegedekho.com/courses/llm-criminal-law/,,,,,,,,,,,,,,,3571,Courses,390,Course,,Courses
1031,llm criminal law,3,https://collegedunia.com/courses/master-of-laws-llm-criminal-law,43,https://studyabroad.shiksha.com/uk/universities/university-of-leeds/criminal-justice-and-criminal-law-llm,13,https://law.careers360.com/colleges/list-of-llm-in-criminology-and-forensic-law-colleges-in-india,6,https://www.collegedekho.com/courses/llm-criminal-law/,,,,,,,,,,,,,,,3571,Courses,390,Course,,Courses
1032,ma public policy,7,https://collegedunia.com/courses/ma-public-policy,,,,,,,,,,,,,,,,,,,,,3572,Courses,320,Course,,Courses
1033,be information technology,1,https://collegedunia.com/courses/bachelor-of-engineering-be-information-technology,6,https://www.shiksha.com/engineering/information-technology-chp,4,https://www.careers360.com/courses/information-technology-course,12,https://www.collegedekho.com/courses/btech-it/,,,,,,,,,,,,,,,3573,Courses,480,Course,,Courses
1034,phd in information technology,1,https://collegedunia.com/courses/phd-information-technology,34,https://www.shiksha.com/engineering/colleges/ph-d-information-technology-colleges-india,6,https://engineering.careers360.com/colleges/list-of-phd-in-information-technology-colleges-in-india,,,,,,,,,,,,,,,,,3574,Courses,260,Course,,Courses
1035,phd in information technology,2,https://collegedunia.com/courses/phd-information-technology,34,https://www.shiksha.com/engineering/colleges/ph-d-information-technology-colleges-india,6,https://engineering.careers360.com/colleges/list-of-phd-in-information-technology-colleges-in-india,,,,,,,,,,,,,,,,,3574,Courses,260,Course,,Courses
1036,phd in information technology,3,https://collegedunia.com/courses/phd-computer-science-and-information-technology,34,https://www.shiksha.com/engineering/colleges/ph-d-information-technology-colleges-india,6,https://engineering.careers360.com/colleges/list-of-phd-in-information-technology-colleges-in-india,,,,,,,,,,,,,,,,,3574,Courses,260,Course,,Courses
1037,web design certificate,1,"https://collegedunia.com/courses/certificate-in-web-designing#:~:text=Certificate%20in%20Web%20Designing%20is,are%20useful%20for%20web%20designing.",,,78,https://www.careers360.com/courses-certifications/web-designing-courses-brpg,,,,,,,,,,,,,,,,,3575,Courses,260,Course,,Courses
1038,msc agronomy,2,https://collegedunia.com/courses/master-of-science-msc-agronomy,34,https://www.shiksha.com/university/lpu-lovely-professional-university-jalandhar-28499/course-m-sc-in-agriculture-agronomy-230127,25,https://www.careers360.com/university/chandigarh-university-chandigarh/msc-agronomy-course,80,https://www.collegedekho.com/courses/msc-agriculture/,,,,,,,,,,,,,,,3576,Courses,320,Course,,Courses
1039,msc agronomy,2,https://collegedunia.com/courses/master-of-science-msc-agronomy,35,https://www.shiksha.com/university/lpu-lovely-professional-university-jalandhar-28499/course-m-sc-in-agriculture-agronomy-230127,25,https://www.careers360.com/university/chandigarh-university-chandigarh/msc-agronomy-course,80,https://www.collegedekho.com/courses/msc-agriculture/,,,,,,,,,,,,,,,3576,Courses,320,Course,,Courses
1040,msc agronomy,2,https://collegedunia.com/courses/master-of-science-msc-agronomy,36,https://www.shiksha.com/university/bhu-banaras-hindu-university-varanasi-23336/course-m-sc-in-agronomy-272209,25,https://www.careers360.com/university/chandigarh-university-chandigarh/msc-agronomy-course,80,https://www.collegedekho.com/courses/msc-agriculture/,,,,,,,,,,,,,,,3576,Courses,320,Course,,Courses
1041,certificate course in fashion designing,4,https://collegedunia.com/courses/certificate-course-in-fashion-design,5,https://www.shiksha.com/design/fashion-design/colleges/certificate-courses-india,54,https://www.careers360.com/courses/fashion-design-course,1,https://www.collegedekho.com/articles/list-of-certificate-courses-in-fashion-design-in-india/,,,,,,,,,,,45,https://leverageedu.com/blog/diploma-in-fashion-designing/,,,3577,Courses,320,Course,,Courses
1042,certificate course in fashion designing,4,https://collegedunia.com/courses/certificate-course-in-fashion-design,5,https://www.shiksha.com/design/fashion-design/colleges/certificate-courses-india,54,https://www.careers360.com/courses/fashion-design-course,2,https://www.collegedekho.com/articles/list-of-certificate-courses-in-fashion-design-in-india/,,,,,,,,,,,45,https://leverageedu.com/blog/diploma-in-fashion-designing/,,,3577,Courses,320,Course,,Courses
1043,certificate course in fashion designing,4,https://collegedunia.com/courses/certificate-course-in-fashion-design,5,https://www.shiksha.com/design/fashion-design/colleges/certificate-courses-india,54,https://www.careers360.com/courses/fashion-design-course,3,https://www.collegedekho.com/courses/certificate-course-in-fashion-design/,,,,,,,,,,,45,https://leverageedu.com/blog/diploma-in-fashion-designing/,,,3577,Courses,320,Course,,Courses
1044,interior design certificate course,1,https://collegedunia.com/courses/certificate-course-in-interior-design,42,https://www.shiksha.com/design/interior-designing-chp,61,https://www.careers360.com/courses-certifications/articles/best-10-online-interior-designing-courses-for-better-career,2,https://www.collegedekho.com/courses/certificate-course-in-interior-design/,,,,,,,,,,,,,,,3578,Courses,320,Course,,Courses
1045,interior design certificate course,1,https://collegedunia.com/courses/certificate-course-in-interior-design,42,https://www.shiksha.com/design/interior-designing-chp,61,https://www.careers360.com/courses-certifications/articles/best-10-online-interior-designing-courses-for-better-career,3,https://www.collegedekho.com/courses/certificate-course-in-interior-design/,,,,,,,,,,,,,,,3578,Courses,320,Course,,Courses
1046,interior design certificate course,1,https://collegedunia.com/courses/certificate-course-in-interior-design,42,https://www.shiksha.com/design/interior-designing-chp,61,https://www.careers360.com/courses-certifications/articles/best-10-online-interior-designing-courses-for-better-career,4,https://www.collegedekho.com/articles/certificate-courses-in-interior-design-in-india/,,,,,,,,,,,,,,,3578,Courses,320,Course,,Courses
1047,msc visual communication,1,https://collegedunia.com/courses/master-of-science-msc-visual-communication,7,https://www.shiksha.com/college/loyola-college-nungambakkam-chennai-1108/course-m-sc-in-visual-communication-109010,25,https://www.careers360.com/university/srm-institute-of-science-and-technology-chennai/msc-visual-communication-course,6,https://www.collegedekho.com/msc-visual_communication-colleges-in-chennai/,,,,,,,,,,,101,https://leverageedu.com/blog/bsc-visual-communication/,,,3579,Courses,320,Course,,Courses
1048,ms in chemical engineering,7,https://collegedunia.com/courses/master-of-science-ms-chemical-engineering,21,https://studyabroad.shiksha.com/usa/ms-in-chemical-engineering-colleges-ds,9,https://engineering.careers360.com/colleges/list-of-ms-in-chemical-engineering-colleges-in-india,,,,,,,,,,,,,,,,,3580,Courses,260,Course,,Courses
1049,phd in science,1,"https://collegedunia.com/courses/phd-science#:~:text=PhD%20Science%20is%20a%203,earn%20the%20PhD%20Science%20degree.",5,https://www.shiksha.com/ph-d-chp,92,https://university.careers360.com/colleges/list-of-phd-in-biology-universities-in-india,16,https://www.collegedekho.com/courses/doctor-of-philosophy/,,,,,,,,,,,,,,,3581,Courses,390,Course,,Courses
1050,phd in science,2,https://collegedunia.com/courses/science-courses-phd,5,https://www.shiksha.com/ph-d-chp,92,https://university.careers360.com/colleges/list-of-phd-in-biology-universities-in-india,16,https://www.collegedekho.com/courses/doctor-of-philosophy/,,,,,,,,,,,,,,,3581,Courses,390,Course,,Courses
1051,ba social work,1,https://collegedunia.com/courses/bachelor-of-arts-ba-social-work,2,https://www.shiksha.com/bsw-bachelor-of-social-work-chp,4,https://www.careers360.com/courses/bachelor-of-arts-ba-social-work,3,https://www.collegedekho.com/courses/bachelor-of-social-work-bsw/,,,,,,,,,,,,,,,3582,Courses,320,Course,,Courses
1052,ba in culinary arts,1,https://collegedunia.com/courses/bachelor-of-arts-ba-culinary-arts,12,https://www.shiksha.com/hospitality-travel/culinary-arts/colleges/colleges-india,44,https://www.careers360.com/courses/culinary-arts-course,2,https://www.collegedekho.com/courses/ba-in-culinary-arts/,,,,,,,,,,,,,,,3583,Courses,480,Course,,Courses
1053,phd in international relations,1,"https://collegedunia.com/courses/phd-international-relation#:~:text=PhD%20International%20Relations%20is%20a,career%20as%20Diplomats%20in%20future.&text=The%20eligibility%20criterion%20for%20getting,MPhil%20degree%20in%20relevant%20discipline.",,,,,,,,,,,,,,,,,,,,,3584,Courses,390,Course,,Courses
1054,phd in hospital administration,9,https://collegedunia.com/courses/phd-hospital-administration-colleges-in-india,10,https://www.shiksha.com/college/icri-bangalore-institute-of-clinical-research-india-bangalore-indiranagar-3596/course-ph-d-in-healthcare-and-hospital-management-337941,4,https://bschool.careers360.com/colleges/list-of-phd-in-health-care-management-colleges-in-india,,,,,,,,,,,,,,,,,3585,Courses,320,Course,,Courses
1055,phd in hospital administration,9,https://collegedunia.com/courses/phd-hospital-administration-colleges-in-india,11,https://www.shiksha.com/college/icri-bangalore-institute-of-clinical-research-india-bangalore-indiranagar-3596/course-ph-d-in-healthcare-and-hospital-management-337941,4,https://bschool.careers360.com/colleges/list-of-phd-in-health-care-management-colleges-in-india,,,,,,,,,,,,,,,,,3585,Courses,320,Course,,Courses
