,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
115,afcat syllabus,,,4,https://prepp.in/afcat-exam/syllabus,7,https://www.shiksha.com/exams/afcat-exam-syllabus,17,https://competition.careers360.com/articles/afcat-syllabus,27,https://www.collegedekho.com/exam/afcat/syllabus,87,https://career.aglasem.com/afcat-syllabus/,10,https://byjus.com/govt-exams/afcat-syllabus/,92,https://www.fresherslive.com/competitive-exams/afcat-exam-pattern-105874,12,https://www.embibe.com/exams/afcat-syllabus/,,,77,https://exam.buddy4study.com/afcat-syllabus,5789,Prepp,33100,Syllabus,,Prepp-C2
116,afcat syllabus,,,4,https://prepp.in/afcat-exam/syllabus,8,https://www.shiksha.com/exams/afcat-exam-syllabus,17,https://competition.careers360.com/articles/afcat-syllabus,27,https://www.collegedekho.com/exam/afcat/syllabus,87,https://career.aglasem.com/afcat-syllabus/,10,https://byjus.com/govt-exams/afcat-syllabus/,92,https://www.fresherslive.com/competitive-exams/afcat-exam-pattern-105874,12,https://www.embibe.com/exams/afcat-syllabus/,,,77,https://exam.buddy4study.com/afcat-syllabus,5789,Prepp,33100,Syllabus,,Prepp-C2
117,afcat syllabus,,,4,https://prepp.in/afcat-exam/syllabus,9,https://www.shiksha.com/exams/afcat-exam,17,https://competition.careers360.com/articles/afcat-syllabus,27,https://www.collegedekho.com/exam/afcat/syllabus,87,https://career.aglasem.com/afcat-syllabus/,10,https://byjus.com/govt-exams/afcat-syllabus/,92,https://www.fresherslive.com/competitive-exams/afcat-exam-pattern-105874,12,https://www.embibe.com/exams/afcat-syllabus/,,,77,https://exam.buddy4study.com/afcat-syllabus,5789,Prepp,33100,Syllabus,,Prepp-C2
118,afcat syllabus,,,5,https://prepp.in/afcat-exam/exam-pattern,7,https://www.shiksha.com/exams/afcat-exam-syllabus,17,https://competition.careers360.com/articles/afcat-syllabus,27,https://www.collegedekho.com/exam/afcat/syllabus,87,https://career.aglasem.com/afcat-syllabus/,10,https://byjus.com/govt-exams/afcat-syllabus/,92,https://www.fresherslive.com/competitive-exams/afcat-exam-pattern-105874,12,https://www.embibe.com/exams/afcat-syllabus/,,,77,https://exam.buddy4study.com/afcat-syllabus,5789,Prepp,33100,Syllabus,,Prepp-C2
119,afcat syllabus,,,5,https://prepp.in/afcat-exam/exam-pattern,8,https://www.shiksha.com/exams/afcat-exam-syllabus,17,https://competition.careers360.com/articles/afcat-syllabus,27,https://www.collegedekho.com/exam/afcat/syllabus,87,https://career.aglasem.com/afcat-syllabus/,10,https://byjus.com/govt-exams/afcat-syllabus/,92,https://www.fresherslive.com/competitive-exams/afcat-exam-pattern-105874,12,https://www.embibe.com/exams/afcat-syllabus/,,,77,https://exam.buddy4study.com/afcat-syllabus,5789,Prepp,33100,Syllabus,,Prepp-C2
120,afcat syllabus,,,5,https://prepp.in/afcat-exam/exam-pattern,9,https://www.shiksha.com/exams/afcat-exam,17,https://competition.careers360.com/articles/afcat-syllabus,27,https://www.collegedekho.com/exam/afcat/syllabus,87,https://career.aglasem.com/afcat-syllabus/,10,https://byjus.com/govt-exams/afcat-syllabus/,92,https://www.fresherslive.com/competitive-exams/afcat-exam-pattern-105874,12,https://www.embibe.com/exams/afcat-syllabus/,,,77,https://exam.buddy4study.com/afcat-syllabus,5789,Prepp,33100,Syllabus,,Prepp-C2
121,barc recruitment,,,14,https://prepp.in/barc-recruitment-exam,,,71,https://news.careers360.com/barc-recruitment-2021-apply-for-63-vacancies-for-various-posts,,,,,,,12,https://www.fresherslive.com/barc-bhabha-atomic-research-centre-recruitment,,,,,,,5790,Prepp,40500,Recruitment,,Prepp-C2
122,barc recruitment,,,14,https://prepp.in/barc-recruitment-exam,,,72,https://news.careers360.com/barc-recruitment-2021-apply-for-63-vacancies-for-various-posts,,,,,,,12,https://www.fresherslive.com/barc-bhabha-atomic-research-centre-recruitment,,,,,,,5790,Prepp,40500,Recruitment,,Prepp-C2
123,barc recruitment,,,14,https://prepp.in/barc-recruitment-exam,,,73,https://engineering.careers360.com/articles/barc-recruitment-through-gate,,,,,,,12,https://www.fresherslive.com/barc-bhabha-atomic-research-centre-recruitment,,,,,,,5790,Prepp,40500,Recruitment,,Prepp-C2
124,kvs recruitment,,,4,https://prepp.in/kvs-recruitment-exam,,,,,,,,,,,63,https://www.fresherslive.com/kendriya-vidyalaya-sangathan-recruitment,,,43,https://leverageedu.com/blog/kvs-recruitment/,,,5792,Prepp,40500,Recruitment,,Prepp-C2
125,bank po salary,,,6,https://prepp.in/ibps-po-exam/salary,11,https://www.shiksha.com/exams/ibps-po-exam-salary,30,https://competition.careers360.com/articles/bank-po-salary,,,,,7,https://byjus.com/bank-exam/sbi-po-salary/,,,8,https://www.embibe.com/exams/sbi-po-salary/,,,,,5795,Prepp,27100,Salary,,Prepp-C2
126,ssc syllabus,,,7,https://prepp.in/ssc-cgl-exam/syllabus,27,https://www.shiksha.com/exams/ssc-gd-exam-syllabus,9,https://competition.careers360.com/articles/ssc-cgl-syllabus,,,,,2,https://byjus.com/ssc-exams/ssc-exam-pattern/,22,https://www.fresherslive.com/competitive-exams/ssc-syllabus-103684,12,https://www.embibe.com/exams/ssc-mts-syllabus/,97,https://leverageedu.com/blog/ssc-chsl-syllabus/,,,5797,Prepp,27100,Syllabus,,Prepp-C2
127,rbi recruitment,,,32,https://prepp.in/rbi-assistant-recruitment-exam/rbi-assistant-2022,88,https://www.shiksha.com/exams/rbi-grade-b-exam-recruitment,85,https://news.careers360.com/rbi-grade-b-recruitment-2021-apply-for-322-officer-posts-wwwrbiorgin,,,40,https://career.aglasem.com/rbi-recruitment/,26,https://byjus.com/bank-exam/rbi-notification/,15,https://www.fresherslive.com/rbi-reserve-bank-of-india-recruitment,34,https://www.embibe.com/exams/rbi-grade-b-recruitment/,,,,,5803,Prepp,27100,Recruitment,,Prepp-C2
128,ib acio result,,,33,https://prepp.in/ib-acio-exam/results,4,https://www.shiksha.com/exams/ib-acio-exam-results,,,,,,,,,,,11,https://www.embibe.com/exams/ib-acio-result/,,,,,5806,Prepp,40500,Result,,Prepp-C2
129,sbi clerk prelims result,,,40,https://prepp.in/sbi-clerk-exam/results,7,https://www.shiksha.com/exams/sbi-clerk-exam-results,20,https://competition.careers360.com/articles/sbi-clerk-result,,,,,4,https://byjus.com/bank-exam/sbi-clerk-result/,,,31,https://www.embibe.com/exams/sbi-clerk-result/,,,75,https://exam.buddy4study.com/sbi-clerk-result,5810,Prepp,18100,Result,,Prepp-C2
130,sbi clerk prelims result,,,41,https://prepp.in/sbi-clerk-exam/results,7,https://www.shiksha.com/exams/sbi-clerk-exam-results,20,https://competition.careers360.com/articles/sbi-clerk-result,,,,,4,https://byjus.com/bank-exam/sbi-clerk-result/,,,31,https://www.embibe.com/exams/sbi-clerk-result/,,,75,https://exam.buddy4study.com/sbi-clerk-result,5810,Prepp,18100,Result,,Prepp-C2
131,sbi clerk prelims result,,,42,https://prepp.in/sbi-clerk-exam,7,https://www.shiksha.com/exams/sbi-clerk-exam-results,20,https://competition.careers360.com/articles/sbi-clerk-result,,,,,4,https://byjus.com/bank-exam/sbi-clerk-result/,,,31,https://www.embibe.com/exams/sbi-clerk-result/,,,75,https://exam.buddy4study.com/sbi-clerk-result,5810,Prepp,18100,Result,,Prepp-C2
132,cag recruitment,,,64,https://prepp.in/news/e-514-cag-sports-quota-recruitment-2021-apply-now-for-clerk--auditor--accountant-posts,,,,,,,,,,,8,https://www.fresherslive.com/cag-comptroller-and-auditor-general-of-india-recruitment,,,,,,,5812,Prepp,27100,Recruitment,,Prepp-C2
133,up si syllabus,,,8,https://prepp.in/up-police-exam/si-syllabus,,,33,https://competition.careers360.com/articles/up-police-si-syllabus,,,,,,,90,https://www.fresherslive.com/competitive-exams/up-police-si-syllabus-2021-released-at-uppbpb-gov-in-check-and-download-syllabus-and-exam-pattern-details-29-may-2021-112481,79,https://www.embibe.com/exams/up-police-syllabus/,,,,,5814,Prepp,40500,Syllabus,,Prepp-C2
134,sbi result,,,31,https://prepp.in/sbi-po-exam/results,15,https://www.shiksha.com/exams/sbi-clerk-exam-results,16,https://competition.careers360.com/articles/sbi-clerk-result,,,,,58,https://byjus.com/bank-exam/sbi-clerk-result/,23,https://www.fresherslive.com/competitive-exams/sbi-result-107618,38,https://www.embibe.com/exams/sbi-cbo-result/,,,76,https://www.buddy4study.com/page/sbi-general-suraksha-support-scholarship-program,5817,Prepp,33100,Result,,Prepp-C2
135,ib recruitment,,,23,https://prepp.in/ib-acio-exam,13,https://www.shiksha.com/exams/ib-acio-exam,,,,,,,,,20,https://www.fresherslive.com/ib-intelligence-bureau-recruitment,85,https://www.embibe.com/exams/ib-acio/,,,,,5821,Prepp,27100,Recruitment,,Prepp-C2
136,ssc cgl 2019 syllabus,,,13,https://prepp.in/ssc-cgl-exam/syllabus,21,https://www.shiksha.com/exams/ssc-cgl-exam-syllabus,29,https://competition.careers360.com/articles/ssc-cgl-syllabus,,,91,https://career.aglasem.com/ssc-cgl/,6,https://byjus.com/ssc-cgl-syllabus/,,,46,https://www.embibe.com/exams/ssc-cgl-syllabus/Hindi,,,33,https://exam.buddy4study.com/ssc-cgl-syllabus,5825,Prepp,18100,Syllabus,,Prepp-C2
137,delhi police result,,,10,https://prepp.in/delhi-police-exam/results,,,35,https://competition.careers360.com/articles/delhi-police-result,,,39,https://career.aglasem.com/ssc-delhi-police-constable-result/,,,16,https://www.fresherslive.com/competitive-exams/delhi-police-result-109478,13,https://www.embibe.com/exams/delhi-police-result/,,,,,5829,Prepp,27100,Result,,Prepp-C2
138,delhi police result,,,11,https://prepp.in/delhi-police-exam/results,,,35,https://competition.careers360.com/articles/delhi-police-result,,,39,https://career.aglasem.com/ssc-delhi-police-constable-result/,,,16,https://www.fresherslive.com/competitive-exams/delhi-police-result-109478,13,https://www.embibe.com/exams/delhi-police-result/,,,,,5829,Prepp,27100,Result,,Prepp-C2
139,delhi police result,,,12,https://prepp.in/delhi-police-exam,,,35,https://competition.careers360.com/articles/delhi-police-result,,,39,https://career.aglasem.com/ssc-delhi-police-constable-result/,,,16,https://www.fresherslive.com/competitive-exams/delhi-police-result-109478,13,https://www.embibe.com/exams/delhi-police-result/,,,,,5829,Prepp,27100,Result,,Prepp-C2
140,ibps po syllabus,,,3,https://prepp.in/ibps-po-exam/prelims-syllabus,14,https://www.shiksha.com/exams/ibps-po-exam-syllabus,10,https://competition.careers360.com/articles/ibps-po-syllabus,15,https://www.collegedekho.com/exam/ibps-po/syllabus,,,5,https://byjus.com/ibps-po-syllabus/,,,13,https://www.embibe.com/exams/ibps-po-syllabus/,,,67,https://exam.buddy4study.com/ibps-po,5832,Prepp,18100,Syllabus,,Prepp-C2
141,ibps po syllabus,,,3,https://prepp.in/ibps-po-exam/prelims-syllabus,14,https://www.shiksha.com/exams/ibps-po-exam-syllabus,11,https://competition.careers360.com/articles/ibps-po-syllabus,15,https://www.collegedekho.com/exam/ibps-po/syllabus,,,5,https://byjus.com/ibps-po-syllabus/,,,13,https://www.embibe.com/exams/ibps-po-syllabus/,,,67,https://exam.buddy4study.com/ibps-po,5832,Prepp,18100,Syllabus,,Prepp-C2
142,ibps po syllabus,,,3,https://prepp.in/ibps-po-exam/prelims-syllabus,14,https://www.shiksha.com/exams/ibps-po-exam-syllabus,12,https://competition.careers360.com/articles/ibps-po-exam-pattern,15,https://www.collegedekho.com/exam/ibps-po/syllabus,,,5,https://byjus.com/ibps-po-syllabus/,,,13,https://www.embibe.com/exams/ibps-po-syllabus/,,,67,https://exam.buddy4study.com/ibps-po,5832,Prepp,18100,Syllabus,,Prepp-C2
143,ips officer salary,,,7,https://prepp.in/ias-exam-exam/salary,15,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-vs-ips-see-powers-responsibilities-salary-and-other-important-aspects-blogId-47115,32,https://www.careers360.com/careers/ips-officer,,,,,2,https://byjus.com/free-ias-prep/ips-salary/,,,37,https://www.embibe.com/exams/ips-full-form/,35,https://leverageedu.com/blog/ips-officer/,,,5835,Prepp,22200,Salary,,Prepp-C2
144,ips officer salary,,,7,https://prepp.in/ias-exam-exam/salary,15,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-vs-ips-see-powers-responsibilities-salary-and-other-important-aspects-blogId-47115,32,https://www.careers360.com/careers/ips-officer,,,,,3,https://byjus.com/free-ias-prep/ips-salary/,,,37,https://www.embibe.com/exams/ips-full-form/,35,https://leverageedu.com/blog/ips-officer/,,,5835,Prepp,22200,Salary,,Prepp-C2
145,ips officer salary,,,7,https://prepp.in/ias-exam-exam/salary,15,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-vs-ips-see-powers-responsibilities-salary-and-other-important-aspects-blogId-47115,32,https://www.careers360.com/careers/ips-officer,,,,,4,https://byjus.com/free-ias-prep/ips-officers-salary-7th-pay-commission-comparison-6th-pay-commission/,,,37,https://www.embibe.com/exams/ips-full-form/,35,https://leverageedu.com/blog/ips-officer/,,,5835,Prepp,22200,Salary,,Prepp-C2
146,ibps po result,,,5,https://prepp.in/ibps-po-exam/results,4,https://www.shiksha.com/exams/ibps-po-exam-results,9,https://competition.careers360.com/articles/ibps-po-result,12,https://www.collegedekho.com/exam/ibps-po/cut-off-results,34,https://career.aglasem.com/ibps-po-result/,,,26,https://www.fresherslive.com/articles/ibps-po-result,3,https://www.embibe.com/exams/ibps-po-result/,,,67,https://exam.buddy4study.com/ibps-po-mains-exam-result-declared,5844,Prepp,18100,Result,,Prepp-C2
147,ssc je syllabus,,,9,https://prepp.in/ssc-je-exam/exam-pattern,6,https://www.shiksha.com/exams/ssc-je-exam-syllabus,16,https://competition.careers360.com/articles/ssc-je-syllabus,,,68,https://career.aglasem.com/ssc-je-syllabus/,2,https://byjus.com/ssc-exams/ssc-je-syllabus/,,,7,https://www.embibe.com/exams/ssc-je-syllabus/,,,,,5845,Prepp,22200,Syllabus,,Prepp-C2
148,ssc je syllabus,,,10,https://prepp.in/ssc-je-exam/exam-pattern,6,https://www.shiksha.com/exams/ssc-je-exam-syllabus,16,https://competition.careers360.com/articles/ssc-je-syllabus,,,68,https://career.aglasem.com/ssc-je-syllabus/,2,https://byjus.com/ssc-exams/ssc-je-syllabus/,,,7,https://www.embibe.com/exams/ssc-je-syllabus/,,,,,5845,Prepp,22200,Syllabus,,Prepp-C2
149,ssc je syllabus,,,11,https://prepp.in/ssc-je-exam/syllabus,6,https://www.shiksha.com/exams/ssc-je-exam-syllabus,16,https://competition.careers360.com/articles/ssc-je-syllabus,,,68,https://career.aglasem.com/ssc-je-syllabus/,2,https://byjus.com/ssc-exams/ssc-je-syllabus/,,,7,https://www.embibe.com/exams/ssc-je-syllabus/,,,,,5845,Prepp,22200,Syllabus,,Prepp-C2
150,indian air force recruitment,,,20,https://prepp.in/iaf-group-c-exam,,,,,,,,,,,72,https://www.fresherslive.com/iaf-indian-air-force-recruitment,21,https://www.embibe.com/exams/join-indian-air-force/,,,,,5852,Prepp,60500,Recruitment,,Prepp-C2
151,education recruitment board punjab,,,85,https://prepp.in/news/e-812-punjab-ett-answer-key-2021-released-for-6635-posts-submit-objection-form-at-educationrecruitmentboardcom,,,,,,,,,,,86,https://www.fresherslive.com/education-recruitment-board-punjab-recruitment,81,https://www.embibe.com/exams/punjab-teacher-recruitment/,,,,,5853,Prepp,33100,Recruitment,,Prepp-C2
152,ongc recruitment,,,64,https://prepp.in/news/e-499-ongc-recruitment-2021-going-on-for-trainee-posts,,,69,https://news.careers360.com/ongc-medical-officers-recruitment-2020-apply-for-81-posts-ongcindiacom,,,,,81,https://byjus.com/gate/ongc-recruitment-through-gate/,31,https://www.fresherslive.com/ongc-oil-and-natural-gas-corporation-limited-recruitment,97,https://www.embibe.com/exams/ongc-recruitment/,80,https://leverageedu.com/blog/ongc-recruitment/,,,5856,Prepp,18100,Recruitment,,Prepp-C2
153,mppsc syllabus,,,6,https://prepp.in/mppsc-exam/syllabus,,,16,https://competition.careers360.com/articles/mppsc-syllabus,15,https://www.collegedekho.com/exam/mppsc-state-services-exam/syllabus,77,https://career.aglasem.com/mppsc-state-forest-service-exam-syllabus/,5,https://byjus.com/free-ias-prep/mppsc-syllabus/,71,https://www.fresherslive.com/competitive-exams/mppsc-syllabus-105984,,,,,,,5862,Prepp,27100,Syllabus,,Prepp-C2
154,upsc previous year question paper,,,14,https://prepp.in/ias-exam-exam/practice-papers,44,https://www.shiksha.com/exams/ias-exam-question-papers,35,https://competition.careers360.com/articles/upsc-ias-question-papers,,,64,https://career.aglasem.com/upsc-civil-services-question-papers/,6,https://byjus.com/free-ias-prep/upsc-question-paper/,,,74,https://www.embibe.com/exams/upsc-question-paper/,,,,,5868,Prepp,27100,Question_Paper,,Prepp-C2
155,bank exam syllabus,,,6,https://prepp.in/news/g-34242-bank-exam-syllabus-2021-sbi-ibps-rrb-and-rbi,18,https://www.shiksha.com/sarkari-exams/banking/exams-sb-21-107,22,https://competition.careers360.com/articles/ibps-po-syllabus,,,,,1,https://byjus.com/bank-exam-syllabus/,,,14,https://www.embibe.com/exams/indian-bank-po-syllabus/,72,https://leverageedu.com/blog/bank-po/,36,https://exam.buddy4study.com/ibps-clerk-syllabus,5897,Prepp,22200,Syllabus,,Prepp-C2
156,ibps po salary,,,5,https://prepp.in/ibps-po-exam/salary,8,https://www.shiksha.com/exams/ibps-po-exam-salary,28,https://competition.careers360.com/articles/ibps-po-salary,,,,,11,https://byjus.com/bank-exam/sbi-po-salary/,,,10,https://www.embibe.com/exams/ibps-po-salary/,,,,,5899,Prepp,18100,Salary,,Prepp-C2
157,ibps po salary,,,5,https://prepp.in/ibps-po-exam/salary,8,https://www.shiksha.com/exams/ibps-po-exam-salary,28,https://competition.careers360.com/articles/ibps-po-salary,,,,,12,https://byjus.com/bank-exam/sbi-po-salary/,,,10,https://www.embibe.com/exams/ibps-po-salary/,,,,,5899,Prepp,18100,Salary,,Prepp-C2
158,ibps po salary,,,5,https://prepp.in/ibps-po-exam/salary,8,https://www.shiksha.com/exams/ibps-po-exam-salary,28,https://competition.careers360.com/articles/ibps-po-salary,,,,,13,https://byjus.com/bank-exam/ibps-po-salary/,,,10,https://www.embibe.com/exams/ibps-po-salary/,,,,,5899,Prepp,18100,Salary,,Prepp-C2
159,ibps clerk salary,,,6,https://prepp.in/ibps-clerk-exam/salary,10,https://www.shiksha.com/exams/ibps-clerk-exam-salary,9,https://competition.careers360.com/articles/ibps-clerk-salary,,,,,3,https://byjus.com/bank-exam/ibps-clerk-salary/,,,8,https://www.embibe.com/exams/ibps-clerk-salary/,,,,,5902,Prepp,18100,Salary,,Prepp-C2
160,chsl syllabus,,,3,https://prepp.in/ssc-chsl-exam/syllabus,10,https://www.shiksha.com/exams/ssc-chsl-exam-syllabus,18,https://competition.careers360.com/articles/ssc-chsl-syllabus,,,13,https://career.aglasem.com/ssc-chsl-syllabus/,11,https://byjus.com/ssc-exams/ssc-chsl-syllabus/,,,12,https://www.embibe.com/exams/ssc-chsl-syllabus/,99,https://leverageedu.com/blog/ssc-chsl-syllabus/,,,5903,Prepp,22200,Syllabus,,Prepp-C2
161,delhi police vacancy,,,6,https://prepp.in/delhi-police-exam,,,58,https://news.careers360.com/delhi-police-recruitment-2020-apply-for-5846-constable-posts-soon-delhipolicenicin,,,56,https://career.aglasem.com/delhi-police-recruitment/,,,24,https://www.fresherslive.com/delhi-police-recruitment,14,https://www.embibe.com/exams/delhi-police-recruitment/,,,,,5906,Prepp,6600,Vacancy,,Prepp-C2
162,sbi clerk salary,,,1,"https://prepp.in/sbi-clerk-exam/salary#:~:text=SBI%20Clerk%20Salary%202021,%2D1990%2F1%2D47920.",7,https://www.shiksha.com/exams/sbi-clerk-exam-salary,11,https://competition.careers360.com/articles/sbi-clerk-salary,,,,,6,https://byjus.com/bank-exam/sbi-clerk-salary/,,,5,https://www.embibe.com/exams/sbi-clerk-salary/,,,,,5908,Prepp,33100,Salary,,Prepp-C2
163,sbi clerk salary,,,2,"https://prepp.in/sbi-clerk-exam/salary#:~:text=SBI%20Clerk%20Salary%202021,%2D1990%2F1%2D47920.",7,https://www.shiksha.com/exams/sbi-clerk-exam-salary,11,https://competition.careers360.com/articles/sbi-clerk-salary,,,,,6,https://byjus.com/bank-exam/sbi-clerk-salary/,,,5,https://www.embibe.com/exams/sbi-clerk-salary/,,,,,5908,Prepp,33100,Salary,,Prepp-C2
164,ssc gd syllabus,,,9,https://prepp.in/ssc-gd-exam/syllabus,7,https://www.shiksha.com/exams/ssc-gd-exam-syllabus,19,https://competition.careers360.com/articles/ssc-gd-constable-syllabus,,,,,8,https://byjus.com/ssc-exams/ssc-gd-syllabus/,,,30,https://www.embibe.com/exams/ssc-gd-constable-syllabus/,,,,,5910,Prepp,74000,Syllabus,,Prepp-C2
165,ssc gd syllabus,,,10,https://prepp.in/ssc-gd-exam/syllabus,7,https://www.shiksha.com/exams/ssc-gd-exam-syllabus,19,https://competition.careers360.com/articles/ssc-gd-constable-syllabus,,,,,8,https://byjus.com/ssc-exams/ssc-gd-syllabus/,,,30,https://www.embibe.com/exams/ssc-gd-constable-syllabus/,,,,,5910,Prepp,74000,Syllabus,,Prepp-C2
166,esic recruitment,,,9,https://prepp.in/esic-recruitment-exam,,,,,,,,,,,12,https://www.fresherslive.com/esic-employees-state-insurance-corporation-recruitment,44,https://www.embibe.com/exams/esic-recruitment/,,,,,5911,Prepp,22200,Recruitment,,Prepp-C2
167,tnusrb result,,,55,https://prepp.in/tnusrb-exam,88,https://www.shiksha.com/exams/tnusrb-si-exam-results,,,,,29,https://career.aglasem.com/tnusrb-constable-result/,,,9,https://www.fresherslive.com/competitive-exams/tnusrb-result-109788,10,https://www.embibe.com/exams/tnusrb-result/,,,,,5912,Prepp,18100,Result,,Prepp-C2
168,upsc question paper,,,19,https://prepp.in/ias-exam-exam/practice-papers,39,https://www.shiksha.com/exams/ias-exam-question-papers,11,https://news.careers360.com/upsc-cse-2021-prelims-live-updates-exam-analysis-question-papers-pattern-answer-keys-result-date-cut-off,,,,,9,https://byjus.com/free-ias-prep/upsc-question-paper/,,,,,,,,,5917,Prepp,22200,Question_Paper,,Prepp-C2
169,ssc chsl result,,,16,https://prepp.in/ssc-chsl-exam/results,8,https://www.shiksha.com/exams/ssc-chsl-exam-results,10,https://competition.careers360.com/articles/ssc-chsl-result,,,28,https://career.aglasem.com/ssc-chsl-result/,48,https://byjus.com/ssc-exams/ssc-chsl-result/,,,23,https://www.embibe.com/exams/ssc-chsl-result/,,,88,https://exam.buddy4study.com/ssc-chsl-result,5919,Prepp,22200,Result,,Prepp-C2
170,htet result,,,43,https://prepp.in/news/g-37449-htet-result-2020-additional-result-released-for-several-candidates,4,https://www.shiksha.com/exams/htet-exam-results,10,https://news.careers360.com/bseh-htet-result-2021-additional-result-declared-at-bsehorgin,,,8,https://career.aglasem.com/htet-result/,,,15,https://www.fresherslive.com/competitive-exams/htet-result-102922,2,https://www.embibe.com/exams/htet-result/,,,,,5925,Prepp,18100,Result,,Prepp-C2
171,htet result,,,43,https://prepp.in/news/g-37449-htet-result-2020-additional-result-released-for-several-candidates,4,https://www.shiksha.com/exams/htet-exam-results,11,https://news.careers360.com/bseh-htet-result-2021-additional-result-declared-at-bsehorgin,,,8,https://career.aglasem.com/htet-result/,,,15,https://www.fresherslive.com/competitive-exams/htet-result-102922,2,https://www.embibe.com/exams/htet-result/,,,,,5925,Prepp,18100,Result,,Prepp-C2
172,htet result,,,43,https://prepp.in/news/g-37449-htet-result-2020-additional-result-released-for-several-candidates,4,https://www.shiksha.com/exams/htet-exam-results,12,https://news.careers360.com/htet-result-2021-for-additional-candidates-declared-at-bsehorgin,,,8,https://career.aglasem.com/htet-result/,,,15,https://www.fresherslive.com/competitive-exams/htet-result-102922,2,https://www.embibe.com/exams/htet-result/,,,,,5925,Prepp,18100,Result,,Prepp-C2
173,group d syllabus,,,15,https://prepp.in/rrb-group-d-exam,2,https://www.shiksha.com/exams/rrb-group-d-exam-syllabus,43,https://competition.careers360.com/articles/rrb-group-d-syllabus,,,,,17,https://byjus.com/rrb-exams/rrb-group-d-syllabus/,92,https://www.fresherslive.com/articles/rrb-syllabus,7,https://www.embibe.com/exams/rrc-group-d-syllabus/,,,,,5926,Prepp,27100,Syllabus,,Prepp-C2
174,group d syllabus,,,15,https://prepp.in/rrb-group-d-exam,2,https://www.shiksha.com/exams/rrb-group-d-exam-syllabus,43,https://competition.careers360.com/articles/rrb-group-d-syllabus,,,,,17,https://byjus.com/rrb-exams/rrb-group-d-syllabus/,92,https://www.fresherslive.com/articles/rrb-syllabus,8,https://www.embibe.com/exams/rrc-group-d-syllabus/,,,,,5926,Prepp,27100,Syllabus,,Prepp-C2
175,delhi police syllabus,,,16,https://prepp.in/delhi-police-exam/books,,,13,https://competition.careers360.com/articles/delhi-police-constable-syllabus,,,45,https://career.aglasem.com/ssc-delhi-police-constable-syllabus/,,,,,4,https://www.embibe.com/exams/delhi-police-syllabus/,,,,,5938,Prepp,9900,Syllabus,,Prepp-C2
176,ssc chsl previous year paper,,,5,https://prepp.in/ssc-chsl-exam/practice-papers,,,16,https://competition.careers360.com/articles/ssc-chsl-question-papers,,,91,https://career.aglasem.com/ssc-chsl-2021-question-papers/,,,,,7,https://www.embibe.com/exams/ssc-chsl-question-papers/,,,,,5940,Prepp,18100,Question_Paper,,Prepp-C2
177,upsc previous year paper,,,16,https://prepp.in/ias-exam-exam/practice-papers,38,https://www.shiksha.com/exams/ias-exam-question-papers,31,https://news.careers360.com/upsc-cse-2021-prelims-live-updates-exam-analysis-question-papers-pattern-answer-keys-result-date-cut-off,,,,,9,https://byjus.com/free-ias-prep/upsc-question-paper/,,,77,https://www.embibe.com/exams/upsc-question-paper/,,,,,5944,Prepp,18100,Question_Paper,,Prepp-C2
178,post office result,,,21,https://prepp.in/india-post-gds-exam/results,,,,,,,,,,,27,https://www.fresherslive.com/competitive-exams/india-post-result-106529,10,https://www.embibe.com/exams/gds-result/,,,,,5945,Prepp,22200,Result,,Prepp-C2
179,ssc recruitment,,,57,https://prepp.in/ssc-chsl-exam,37,https://www.shiksha.com/exams/ssc-gd-exam,,,,,,,43,https://byjus.com/ssc-exams/ssc-recruitment/,23,https://www.fresherslive.com/ssc-staff-selection-commission-recruitment,,,,,,,5952,Prepp,74000,Recruitment,,Prepp-C2
180,delhi police constable salary,,,1,https://prepp.in/delhi-police-exam/salary,59,https://www.shiksha.com/exams/rajasthan-police-constable-exam-salary,66,https://competition.careers360.com/articles/up-police-constable-salary,49,https://www.collegedekho.com/careers/police-officer,,,48,https://byjus.com/ssc-exams/ssc-gd-salary/,,,6,https://www.embibe.com/exams/delhi-police-salary/,,,,,5961,Prepp,9900,Salary,,Prepp-C2
181,bank po syllabus,,,8,https://prepp.in/sbi-po-exam/syllabus,21,https://www.shiksha.com/exams/sbi-po-exam-syllabus,18,https://competition.careers360.com/articles/ibps-po-syllabus,39,https://www.collegedekho.com/exam/ibps-po/syllabus,80,https://career.aglasem.com/sbi-po-syllabus/,7,https://byjus.com/bank-exam-syllabus/,,,6,https://www.embibe.com/exams/sbi-po-syllabus/,77,https://leverageedu.com/blog/bank-po/,45,https://exam.buddy4study.com/sbi-po-syllabus,5964,Prepp,18100,Syllabus,,Prepp-C2
