city_id,city,New York,Los Angeles,Chicago,Houston,Phoenix
4297,Cambridge,341.745,4795.359,1577.21,2971.783,4259.159
5478,Fort Collins,2826.173,1732.278,1579.216,1756.692,1418.344
5319,Ewing Township,115.297,4400.274,1259.074,2544.612,3808.582
3658,Appleton,1582.774,3354.186,313.67,1986.117,2900.377
7943,Orlando,1727.626,4039.717,1862.416,1552.394,3442.437
7573,Nashville,1423.22,3224.741,763.883,1253.321,2633.049
7800,Northridge,4521.533,42.181,3274.576,2532.134,642.628
4031,Bloomington,1225.21,3296.692,366.376,1584.816,2705
7762,North Manchester,1106.715,3448.154,230.005,1802.841,2904.608
5008,Dobbs Ferry,43.201,4521.819,1303.67,2669.715,3952.249
7065,Mars Hill,1083.353,3669.055,1029.443,1638.801,3077.363
4671,College Park,355.053,4250.879,1123.805,2289.465,3659.187
10048,Winchester,454.35,4194.739,1035.801,2169.234,3603.046
8846,Selinsgrove,290.664,4245.405,1027.256,2419.834,3675.834
5597,Frostburg,505.646,4019.891,902.057,2220.979,3428.199
8725,San Francisco,4670.674,614.533,3423.717,3101.071,1211.566
9492,Tucson,3866.356,779.514,2810.823,1708.636,182.234
3754,Augusta,1247.92,3742.794,1390.334,1501.799,3202.747
7737,North Canton,727.269,3834.63,616.481,2085.792,3236.323
4424,Cedar Falls,1742.035,2904.817,444.122,1677.655,2427.156
9788,Waverly,1762.997,2932.238,465.084,1705.075,2454.576
10077,Winston-Salem,904.645,3925.484,1140.613,1790.348,3333.792
3708,Ashland,4649.012,1090.27,3402.056,3576.808,1687.302
4261,Butte,0,0,0,0,0
10122,Wooster,756.727,3763.108,556.986,2020.886,3171.416
6117,Hilo,84.157,4573.845,1355.697,2716.023,4004.275
8312,Portsmouth,425.056,4878.67,1660.521,3055.094,4342.471
4583,Clarks Summit,202.814,4361.596,1143.447,2554.653,3792.026
3926,Belton,37.129,4531.443,1313.295,2659.044,3934.498
8526,Riverside,1659.552,3373.316,1213.052,1043.622,2776.036
9339,Tampa,1815.937,4067.316,1890.015,1579.994,3470.036
9540,University Center,1142.821,3725.172,509.002,2193.647,3281.848
6588,Laie,4489.549,0,3242.592,2488.145,598.64
4528,Chicago,1272.133,3243.543,0,1742.581,2820.727
9190,Statesboro,1314.63,3845.257,1493.079,1492.951,3305.21
4935,Decorah,1732.572,3031.47,463.468,1829.706,2579.207
7410,Morehead,1038.669,3571.735,643.521,1698.699,2980.043
10011,Williamstown,0,0,0,0,0
3634,Annandale-On-Hudson,175.52,4567.681,1349.532,2754.337,3998.11
6834,Lock Haven,342.878,4175.533,957.384,2455.432,3605.962
7061,Marquette,1693.422,3681.476,614.075,2351.49,3227.666
5336,Fairfax,394.402,4266.54,1129.746,2241.035,3674.848
7269,Midway,1727.877,2792.901,672.046,1330.295,2129.183
6717,Lebanon,237.623,4250.52,1109.32,2402.57,3658.828
5952,Hanover,430.159,4746.998,1528.849,3060.198,4210.799
7237,Miami Shores,2046.175,4389.462,2212.162,1902.14,3792.182
